#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 2 | test acc 0.0879 test loss 2.303614 best test_acc 0.0879
e 1 | malicious users: 5 | test acc 0.1003 test loss 2.303256 best test_acc 0.1003
e 2 | malicious users: 7 | test acc 0.1000 test loss 2.301175 best test_acc 0.1003
e 3 | malicious users: 4 | test acc 0.1031 test loss 2.301379 best test_acc 0.1031
e 4 | malicious users: 4 | test acc 0.1000 test loss 2.302158 best test_acc 0.1031
e 5 | malicious users: 3 | test acc 0.1001 test loss 2.298446 best test_acc 0.1031
e 6 | malicious users: 8 | test acc 0.1549 test loss 2.282801 best test_acc 0.1549
e 7 | malicious users: 3 | test acc 0.1352 test loss 2.284798 best test_acc 0.1549
e 8 | malicious users: 9 | test acc 0.1139 test loss 2.273955 best test_acc 0.1549
e 9 | malicious users: 6 | test acc 0.1725 test loss 2.278305 best test_acc 0.1725
e 10 | malicious users: 8 | test acc 0.1690 test loss 2.227393 best test_acc 0.1725
e 11 | malicious users: 3 | test acc 0.1452 test loss 2.261064 best test_acc 0.1725
e 12 | malicious users: 1 | test acc 0.1461 test loss 2.228608 best test_acc 0.1725
e 13 | malicious users: 5 | test acc 0.1592 test loss 2.225048 best test_acc 0.1725
e 14 | malicious users: 2 | test acc 0.1753 test loss 2.236562 best test_acc 0.1753
e 15 | malicious users: 7 | test acc 0.1480 test loss 2.220089 best test_acc 0.1753
e 16 | malicious users: 4 | test acc 0.2082 test loss 2.177569 best test_acc 0.2082
e 17 | malicious users: 2 | test acc 0.2365 test loss 2.241735 best test_acc 0.2365
e 18 | malicious users: 6 | test acc 0.2104 test loss 2.174203 best test_acc 0.2365
e 19 | malicious users: 4 | test acc 0.1739 test loss 2.179065 best test_acc 0.2365
e 20 | malicious users: 6 | test acc 0.2449 test loss 2.154495 best test_acc 0.2449
e 21 | malicious users: 6 | test acc 0.2270 test loss 2.090116 best test_acc 0.2449
e 22 | malicious users: 7 | test acc 0.2144 test loss 2.063487 best test_acc 0.2449
e 23 | malicious users: 3 | test acc 0.2545 test loss 2.060101 best test_acc 0.2545
e 24 | malicious users: 10 | test acc 0.2560 test loss 2.178604 best test_acc 0.2560
e 25 | malicious users: 5 | test acc 0.1992 test loss 2.169616 best test_acc 0.2560
e 26 | malicious users: 5 | test acc 0.2240 test loss 2.038640 best test_acc 0.2560
e 27 | malicious users: 2 | test acc 0.2365 test loss 2.067160 best test_acc 0.2560
e 28 | malicious users: 6 | test acc 0.2382 test loss 2.088101 best test_acc 0.2560
e 29 | malicious users: 4 | test acc 0.2278 test loss 1.987056 best test_acc 0.2560
e 30 | malicious users: 4 | test acc 0.2359 test loss 2.016728 best test_acc 0.2560
e 31 | malicious users: 6 | test acc 0.2262 test loss 2.019610 best test_acc 0.2560
e 32 | malicious users: 5 | test acc 0.2500 test loss 2.078512 best test_acc 0.2560
e 33 | malicious users: 2 | test acc 0.2487 test loss 2.037417 best test_acc 0.2560
e 34 | malicious users: 5 | test acc 0.2709 test loss 2.034733 best test_acc 0.2709
e 35 | malicious users: 6 | test acc 0.2750 test loss 1.953630 best test_acc 0.2750
e 36 | malicious users: 5 | test acc 0.2637 test loss 2.002280 best test_acc 0.2750
e 37 | malicious users: 3 | test acc 0.2659 test loss 2.040161 best test_acc 0.2750
e 38 | malicious users: 4 | test acc 0.2795 test loss 1.924202 best test_acc 0.2795
e 39 | malicious users: 4 | test acc 0.3035 test loss 2.130597 best test_acc 0.3035
e 40 | malicious users: 4 | test acc 0.2906 test loss 1.915131 best test_acc 0.3035
e 41 | malicious users: 6 | test acc 0.2875 test loss 1.934542 best test_acc 0.3035
e 42 | malicious users: 4 | test acc 0.2533 test loss 1.929856 best test_acc 0.3035
e 43 | malicious users: 8 | test acc 0.2870 test loss 1.919682 best test_acc 0.3035
e 44 | malicious users: 9 | test acc 0.2685 test loss 1.982234 best test_acc 0.3035
e 45 | malicious users: 1 | test acc 0.2957 test loss 1.910624 best test_acc 0.3035
e 46 | malicious users: 4 | test acc 0.2515 test loss 1.937792 best test_acc 0.3035
e 47 | malicious users: 4 | test acc 0.2741 test loss 1.887108 best test_acc 0.3035
e 48 | malicious users: 8 | test acc 0.2928 test loss 1.872522 best test_acc 0.3035
e 49 | malicious users: 8 | test acc 0.2933 test loss 1.956467 best test_acc 0.3035
e 50 | malicious users: 12 | test acc 0.2669 test loss 1.948866 best test_acc 0.3035
e 51 | malicious users: 9 | test acc 0.3206 test loss 1.818554 best test_acc 0.3206
e 52 | malicious users: 7 | test acc 0.2909 test loss 1.927963 best test_acc 0.3206
e 53 | malicious users: 6 | test acc 0.3081 test loss 1.834579 best test_acc 0.3206
e 54 | malicious users: 2 | test acc 0.3013 test loss 1.844230 best test_acc 0.3206
e 55 | malicious users: 5 | test acc 0.3166 test loss 1.847906 best test_acc 0.3206
e 56 | malicious users: 5 | test acc 0.3113 test loss 1.798499 best test_acc 0.3206
e 57 | malicious users: 3 | test acc 0.3138 test loss 1.840571 best test_acc 0.3206
e 58 | malicious users: 3 | test acc 0.3119 test loss 1.868345 best test_acc 0.3206
e 59 | malicious users: 3 | test acc 0.3185 test loss 1.832397 best test_acc 0.3206
e 60 | malicious users: 5 | test acc 0.3154 test loss 1.846427 best test_acc 0.3206
e 61 | malicious users: 5 | test acc 0.3204 test loss 1.824971 best test_acc 0.3206
e 62 | malicious users: 4 | test acc 0.3181 test loss 1.831996 best test_acc 0.3206
e 63 | malicious users: 2 | test acc 0.3354 test loss 1.798505 best test_acc 0.3354
e 64 | malicious users: 4 | test acc 0.3526 test loss 1.760959 best test_acc 0.3526
e 65 | malicious users: 4 | test acc 0.3450 test loss 1.785616 best test_acc 0.3526
e 66 | malicious users: 5 | test acc 0.3549 test loss 1.737435 best test_acc 0.3549
e 67 | malicious users: 4 | test acc 0.3526 test loss 1.828742 best test_acc 0.3549
e 68 | malicious users: 5 | test acc 0.3555 test loss 1.795944 best test_acc 0.3555
e 69 | malicious users: 3 | test acc 0.3454 test loss 1.766755 best test_acc 0.3555
e 70 | malicious users: 3 | test acc 0.3641 test loss 1.738754 best test_acc 0.3641
e 71 | malicious users: 9 | test acc 0.3154 test loss 1.835648 best test_acc 0.3641
e 72 | malicious users: 8 | test acc 0.3076 test loss 1.807445 best test_acc 0.3641
e 73 | malicious users: 4 | test acc 0.3757 test loss 1.749424 best test_acc 0.3757
e 74 | malicious users: 1 | test acc 0.3557 test loss 1.796157 best test_acc 0.3757
e 75 | malicious users: 8 | test acc 0.3501 test loss 1.727575 best test_acc 0.3757
e 76 | malicious users: 5 | test acc 0.3313 test loss 1.788978 best test_acc 0.3757
e 77 | malicious users: 6 | test acc 0.3791 test loss 1.694243 best test_acc 0.3791
e 78 | malicious users: 4 | test acc 0.3704 test loss 1.729804 best test_acc 0.3791
e 79 | malicious users: 6 | test acc 0.3247 test loss 1.772942 best test_acc 0.3791
e 80 | malicious users: 6 | test acc 0.3410 test loss 1.735406 best test_acc 0.3791
e 81 | malicious users: 3 | test acc 0.3635 test loss 1.737919 best test_acc 0.3791
e 82 | malicious users: 4 | test acc 0.3726 test loss 1.710886 best test_acc 0.3791
e 83 | malicious users: 4 | test acc 0.3592 test loss 1.735636 best test_acc 0.3791
e 84 | malicious users: 6 | test acc 0.3642 test loss 1.722738 best test_acc 0.3791
e 85 | malicious users: 3 | test acc 0.3802 test loss 1.702738 best test_acc 0.3802
e 86 | malicious users: 2 | test acc 0.3888 test loss 1.645624 best test_acc 0.3888
e 87 | malicious users: 3 | test acc 0.3726 test loss 1.681361 best test_acc 0.3888
e 88 | malicious users: 7 | test acc 0.3891 test loss 1.701470 best test_acc 0.3891
e 89 | malicious users: 4 | test acc 0.3627 test loss 1.709048 best test_acc 0.3891
e 90 | malicious users: 3 | test acc 0.3437 test loss 1.725178 best test_acc 0.3891
e 91 | malicious users: 3 | test acc 0.3872 test loss 1.646333 best test_acc 0.3891
e 92 | malicious users: 5 | test acc 0.3647 test loss 1.693530 best test_acc 0.3891
e 93 | malicious users: 5 | test acc 0.3295 test loss 1.765655 best test_acc 0.3891
e 94 | malicious users: 3 | test acc 0.3648 test loss 1.686454 best test_acc 0.3891
e 95 | malicious users: 8 | test acc 0.3724 test loss 1.712211 best test_acc 0.3891
e 96 | malicious users: 3 | test acc 0.3689 test loss 1.682741 best test_acc 0.3891
e 97 | malicious users: 7 | test acc 0.3633 test loss 1.719091 best test_acc 0.3891
e 98 | malicious users: 4 | test acc 0.4050 test loss 1.606409 best test_acc 0.4050
e 99 | malicious users: 3 | test acc 0.4015 test loss 1.663039 best test_acc 0.4050
e 100 | malicious users: 5 | test acc 0.3901 test loss 1.659470 best test_acc 0.4050
e 101 | malicious users: 10 | test acc 0.3631 test loss 1.714199 best test_acc 0.4050
e 102 | malicious users: 4 | test acc 0.3662 test loss 1.654832 best test_acc 0.4050
e 103 | malicious users: 6 | test acc 0.3844 test loss 1.712469 best test_acc 0.4050
e 104 | malicious users: 7 | test acc 0.3724 test loss 1.754679 best test_acc 0.4050
e 105 | malicious users: 4 | test acc 0.3888 test loss 1.630664 best test_acc 0.4050
e 106 | malicious users: 6 | test acc 0.4147 test loss 1.599921 best test_acc 0.4147
e 107 | malicious users: 3 | test acc 0.4005 test loss 1.670921 best test_acc 0.4147
e 108 | malicious users: 4 | test acc 0.4034 test loss 1.605900 best test_acc 0.4147
e 109 | malicious users: 6 | test acc 0.3988 test loss 1.614122 best test_acc 0.4147
e 110 | malicious users: 5 | test acc 0.3790 test loss 1.685614 best test_acc 0.4147
e 111 | malicious users: 6 | test acc 0.3758 test loss 1.658532 best test_acc 0.4147
e 112 | malicious users: 5 | test acc 0.3950 test loss 1.614029 best test_acc 0.4147
e 113 | malicious users: 7 | test acc 0.4208 test loss 1.612518 best test_acc 0.4208
e 114 | malicious users: 3 | test acc 0.4380 test loss 1.540468 best test_acc 0.4380
e 115 | malicious users: 9 | test acc 0.3953 test loss 1.609028 best test_acc 0.4380
e 116 | malicious users: 6 | test acc 0.4076 test loss 1.624960 best test_acc 0.4380
