=> Saving data in Logs/FRL~try=337
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  0.3
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  FRL_Euclidean
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.10 | total number of malicious clients: 100
e 0 | malicious users: 2 | test acc 0.2239 test loss 2.248042 best test_acc 0.2239
e 1 | malicious users: 2 | test acc 0.3765 test loss 2.183805 best test_acc 0.3765
e 2 | malicious users: 2 | test acc 0.1985 test loss 2.049022 best test_acc 0.3765
e 3 | malicious users: 2 | test acc 0.3996 test loss 2.086776 best test_acc 0.3996
e 4 | malicious users: 2 | test acc 0.4470 test loss 1.768092 best test_acc 0.4470
e 5 | malicious users: 2 | test acc 0.4116 test loss 1.972764 best test_acc 0.4470
e 6 | malicious users: 2 | test acc 0.5420 test loss 1.806942 best test_acc 0.5420
e 7 | malicious users: 2 | test acc 0.5860 test loss 1.721135 best test_acc 0.5860
e 8 | malicious users: 2 | test acc 0.5852 test loss 1.429281 best test_acc 0.5860
e 9 | malicious users: 2 | test acc 0.6676 test loss 1.570596 best test_acc 0.6676
e 10 | malicious users: 2 | test acc 0.6603 test loss 1.406546 best test_acc 0.6676
e 11 | malicious users: 2 | test acc 0.6690 test loss 1.505096 best test_acc 0.6690
e 12 | malicious users: 2 | test acc 0.6399 test loss 1.359104 best test_acc 0.6690
e 13 | malicious users: 2 | test acc 0.7436 test loss 1.295484 best test_acc 0.7436
e 14 | malicious users: 2 | test acc 0.7535 test loss 1.272137 best test_acc 0.7535
e 15 | malicious users: 2 | test acc 0.7459 test loss 1.222304 best test_acc 0.7535
e 16 | malicious users: 2 | test acc 0.6212 test loss 1.410042 best test_acc 0.7535
e 17 | malicious users: 2 | test acc 0.6931 test loss 1.323839 best test_acc 0.7535
e 18 | malicious users: 2 | test acc 0.7313 test loss 1.426401 best test_acc 0.7535
e 19 | malicious users: 2 | test acc 0.5984 test loss 1.483958 best test_acc 0.7535
e 20 | malicious users: 2 | test acc 0.6559 test loss 1.609660 best test_acc 0.7535
e 21 | malicious users: 2 | test acc 0.6431 test loss 1.301322 best test_acc 0.7535
e 22 | malicious users: 2 | test acc 0.7515 test loss 1.344385 best test_acc 0.7535
e 23 | malicious users: 2 | test acc 0.6798 test loss 1.279988 best test_acc 0.7535
e 24 | malicious users: 2 | test acc 0.7359 test loss 1.402182 best test_acc 0.7535
