=> Saving data in Logs/FRL~try=455
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  0.5
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  other_attacks
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.05 | total number of malicious clients: 50
e 0 | malicious users: 1 | test acc 0.1133 test loss 2.231390 best test_acc 0.1133
e 1 | malicious users: 0 | test acc 0.4599 test loss 2.172680 best test_acc 0.4599
e 2 | malicious users: 0 | test acc 0.5028 test loss 1.831378 best test_acc 0.5028
e 3 | malicious users: 1 | test acc 0.4317 test loss 1.948843 best test_acc 0.5028
e 4 | malicious users: 2 | test acc 0.6326 test loss 1.613675 best test_acc 0.6326
e 5 | malicious users: 1 | test acc 0.5402 test loss 1.620536 best test_acc 0.6326
e 6 | malicious users: 0 | test acc 0.5633 test loss 1.296690 best test_acc 0.6326
e 7 | malicious users: 2 | test acc 0.7185 test loss 1.107724 best test_acc 0.7185
e 8 | malicious users: 1 | test acc 0.6935 test loss 1.252985 best test_acc 0.7185
e 9 | malicious users: 1 | test acc 0.7082 test loss 1.008270 best test_acc 0.7185
e 10 | malicious users: 0 | test acc 0.6966 test loss 0.937597 best test_acc 0.7185
e 11 | malicious users: 0 | test acc 0.6883 test loss 0.998311 best test_acc 0.7185
e 12 | malicious users: 0 | test acc 0.6643 test loss 1.010452 best test_acc 0.7185
e 13 | malicious users: 0 | test acc 0.7587 test loss 0.734432 best test_acc 0.7587
e 14 | malicious users: 0 | test acc 0.7466 test loss 1.116470 best test_acc 0.7587
e 15 | malicious users: 2 | test acc 0.7707 test loss 0.921007 best test_acc 0.7707
e 16 | malicious users: 3 | test acc 0.7227 test loss 0.867571 best test_acc 0.7707
e 17 | malicious users: 2 | test acc 0.7087 test loss 0.854603 best test_acc 0.7707
e 18 | malicious users: 3 | test acc 0.7957 test loss 0.939978 best test_acc 0.7957
e 19 | malicious users: 2 | test acc 0.7233 test loss 0.816575 best test_acc 0.7957
e 20 | malicious users: 2 | test acc 0.7625 test loss 0.703859 best test_acc 0.7957
e 21 | malicious users: 3 | test acc 0.6637 test loss 0.867651 best test_acc 0.7957
e 22 | malicious users: 3 | test acc 0.7138 test loss 0.836521 best test_acc 0.7957
