#########Federated Learning using Rankings############
fraction of maliciou clients: 0.30 | total number of malicious clients: 300
e 0 | malicious users: 8 | test acc 0.5917 test loss 1.753726 best test_acc 0.5917
e 1 | malicious users: 9 | test acc 0.4273 test loss 1.770267 best test_acc 0.5917
e 2 | malicious users: 10 | test acc 0.5645 test loss 1.285723 best test_acc 0.5917
e 3 | malicious users: 6 | test acc 0.7220 test loss 0.839279 best test_acc 0.7220
e 4 | malicious users: 7 | test acc 0.7659 test loss 0.790231 best test_acc 0.7659
e 5 | malicious users: 6 | test acc 0.8242 test loss 0.627167 best test_acc 0.8242
e 6 | malicious users: 10 | test acc 0.7056 test loss 1.462862 best test_acc 0.8242
e 7 | malicious users: 9 | test acc 0.7538 test loss 0.713438 best test_acc 0.8242
e 8 | malicious users: 9 | test acc 0.7434 test loss 0.776762 best test_acc 0.8242
e 9 | malicious users: 7 | test acc 0.7042 test loss 0.840852 best test_acc 0.8242
e 10 | malicious users: 11 | test acc 0.6707 test loss 0.993693 best test_acc 0.8242
e 11 | malicious users: 5 | test acc 0.7555 test loss 0.690356 best test_acc 0.8242
e 12 | malicious users: 6 | test acc 0.8657 test loss 0.512795 best test_acc 0.8657
e 13 | malicious users: 7 | test acc 0.8134 test loss 0.533041 best test_acc 0.8657
e 14 | malicious users: 10 | test acc 0.8976 test loss 0.408380 best test_acc 0.8976
e 15 | malicious users: 6 | test acc 0.8197 test loss 0.578866 best test_acc 0.8976
e 16 | malicious users: 5 | test acc 0.7530 test loss 0.639357 best test_acc 0.8976
e 17 | malicious users: 9 | test acc 0.7112 test loss 0.762960 best test_acc 0.8976
e 18 | malicious users: 3 | test acc 0.8702 test loss 0.475584 best test_acc 0.8976
e 19 | malicious users: 3 | test acc 0.8997 test loss 0.350708 best test_acc 0.8997
e 20 | malicious users: 5 | test acc 0.8709 test loss 0.468238 best test_acc 0.8997
e 21 | malicious users: 3 | test acc 0.8726 test loss 0.427909 best test_acc 0.8997
e 22 | malicious users: 4 | test acc 0.8440 test loss 0.464344 best test_acc 0.8997
e 23 | malicious users: 4 | test acc 0.9005 test loss 0.353936 best test_acc 0.9005
e 24 | malicious users: 6 | test acc 0.8745 test loss 0.416658 best test_acc 0.9005
e 25 | malicious users: 6 | test acc 0.8876 test loss 0.355938 best test_acc 0.9005
e 26 | malicious users: 5 | test acc 0.8757 test loss 0.392205 best test_acc 0.9005
e 27 | malicious users: 11 | test acc 0.9070 test loss 0.335844 best test_acc 0.9070
e 28 | malicious users: 8 | test acc 0.8942 test loss 0.380191 best test_acc 0.9070
e 29 | malicious users: 4 | test acc 0.9143 test loss 0.323629 best test_acc 0.9143
e 30 | malicious users: 3 | test acc 0.9202 test loss 0.274916 best test_acc 0.9202
e 31 | malicious users: 4 | test acc 0.8800 test loss 0.385101 best test_acc 0.9202
e 32 | malicious users: 5 | test acc 0.9200 test loss 0.283473 best test_acc 0.9202
e 33 | malicious users: 9 | test acc 0.8841 test loss 0.458490 best test_acc 0.9202
e 34 | malicious users: 8 | test acc 0.9145 test loss 0.329350 best test_acc 0.9202
e 35 | malicious users: 11 | test acc 0.8965 test loss 0.364738 best test_acc 0.9202
e 36 | malicious users: 6 | test acc 0.9028 test loss 0.352068 best test_acc 0.9202
e 37 | malicious users: 9 | test acc 0.8631 test loss 0.395000 best test_acc 0.9202
e 38 | malicious users: 11 | test acc 0.9189 test loss 0.307271 best test_acc 0.9202
e 39 | malicious users: 6 | test acc 0.8991 test loss 0.418348 best test_acc 0.9202
e 40 | malicious users: 6 | test acc 0.9296 test loss 0.296816 best test_acc 0.9296
e 41 | malicious users: 8 | test acc 0.8394 test loss 0.492443 best test_acc 0.9296
e 42 | malicious users: 11 | test acc 0.9020 test loss 0.374062 best test_acc 0.9296
e 43 | malicious users: 4 | test acc 0.8960 test loss 0.381665 best test_acc 0.9296
e 44 | malicious users: 8 | test acc 0.8893 test loss 0.375410 best test_acc 0.9296
e 45 | malicious users: 7 | test acc 0.9268 test loss 0.265176 best test_acc 0.9296
e 46 | malicious users: 8 | test acc 0.8085 test loss 0.628452 best test_acc 0.9296
e 47 | malicious users: 8 | test acc 0.8405 test loss 0.541647 best test_acc 0.9296
e 48 | malicious users: 8 | test acc 0.9259 test loss 0.318775 best test_acc 0.9296
e 49 | malicious users: 5 | test acc 0.8830 test loss 0.366268 best test_acc 0.9296
e 50 | malicious users: 8 | test acc 0.9349 test loss 0.245462 best test_acc 0.9349
e 51 | malicious users: 7 | test acc 0.9434 test loss 0.219403 best test_acc 0.9434
