=> Saving data in Logs/FRL~try=790
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  1
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  FRL_label_flip_fang
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.25 | total number of malicious clients: 250
e 0 | malicious users: 6 | test acc 0.3254 test loss 2.239760 best test_acc 0.3254
e 1 | malicious users: 5 | test acc 0.4089 test loss 2.138145 best test_acc 0.4089
e 2 | malicious users: 10 | test acc 0.4243 test loss 1.887753 best test_acc 0.4243
e 3 | malicious users: 8 | test acc 0.5388 test loss 1.863979 best test_acc 0.5388
e 4 | malicious users: 8 | test acc 0.5010 test loss 1.521147 best test_acc 0.5388
e 5 | malicious users: 6 | test acc 0.5886 test loss 1.458093 best test_acc 0.5886
e 6 | malicious users: 11 | test acc 0.5507 test loss 1.529580 best test_acc 0.5886
e 7 | malicious users: 9 | test acc 0.6509 test loss 1.370971 best test_acc 0.6509
e 8 | malicious users: 4 | test acc 0.6735 test loss 0.970125 best test_acc 0.6735
e 9 | malicious users: 7 | test acc 0.4913 test loss 1.445664 best test_acc 0.6735
e 10 | malicious users: 9 | test acc 0.5430 test loss 1.198841 best test_acc 0.6735
e 11 | malicious users: 9 | test acc 0.6127 test loss 1.397467 best test_acc 0.6735
e 12 | malicious users: 4 | test acc 0.7543 test loss 0.702744 best test_acc 0.7543
e 13 | malicious users: 5 | test acc 0.7641 test loss 0.846492 best test_acc 0.7641
e 14 | malicious users: 8 | test acc 0.5751 test loss 1.400272 best test_acc 0.7641
e 15 | malicious users: 5 | test acc 0.8497 test loss 0.489289 best test_acc 0.8497
e 16 | malicious users: 7 | test acc 0.6127 test loss 1.428564 best test_acc 0.8497
e 17 | malicious users: 5 | test acc 0.8843 test loss 0.415345 best test_acc 0.8843
e 18 | malicious users: 10 | test acc 0.4944 test loss 2.016065 best test_acc 0.8843
e 19 | malicious users: 7 | test acc 0.6846 test loss 1.064528 best test_acc 0.8843
e 20 | malicious users: 7 | test acc 0.6553 test loss 1.030120 best test_acc 0.8843
