
fraction of maliciou clients: 0.30 | total number of malicious clients: 300
e 0 | malicious users: 8 | test acc 0.1292 test loss 2.323031 best test_acc 0.1292
e 1 | malicious users: 4 | test acc 0.2596 test loss 2.194924 best test_acc 0.2596
e 2 | malicious users: 7 | test acc 0.2225 test loss 2.101383 best test_acc 0.2596
e 3 | malicious users: 8 | test acc 0.4439 test loss 2.014973 best test_acc 0.4439
e 4 | malicious users: 5 | test acc 0.3886 test loss 1.907933 best test_acc 0.4439
e 5 | malicious users: 7 | test acc 0.4029 test loss 1.966740 best test_acc 0.4439
e 6 | malicious users: 8 | test acc 0.4333 test loss 1.993018 best test_acc 0.4439
e 7 | malicious users: 5 | test acc 0.5246 test loss 1.695435 best test_acc 0.5246
e 8 | malicious users: 9 | test acc 0.5054 test loss 1.647653 best test_acc 0.5246
e 9 | malicious users: 10 | test acc 0.5331 test loss 1.732167 best test_acc 0.5331
e 10 | malicious users: 8 | test acc 0.4601 test loss 1.717774 best test_acc 0.5331
e 11 | malicious users: 7 | test acc 0.6758 test loss 1.528599 best test_acc 0.6758
e 12 | malicious users: 7 | test acc 0.6780 test loss 1.404810 best test_acc 0.6780
e 13 | malicious users: 7 | test acc 0.6812 test loss 1.257162 best test_acc 0.6812
e 14 | malicious users: 10 | test acc 0.4056 test loss 1.494118 best test_acc 0.6812
e 15 | malicious users: 7 | test acc 0.7056 test loss 1.011174 best test_acc 0.7056
e 16 | malicious users: 8 | test acc 0.7459 test loss 0.990647 best test_acc 0.7459
e 17 | malicious users: 6 | test acc 0.7844 test loss 0.818535 best test_acc 0.7844
e 18 | malicious users: 10 | test acc 0.6682 test loss 1.134773 best test_acc 0.7844
e 19 | malicious users: 11 | test acc 0.7212 test loss 0.927516 best test_acc 0.7844
e 20 | malicious users: 6 | test acc 0.7883 test loss 0.901663 best test_acc 0.7883
e 21 | malicious users: 7 | test acc 0.7376 test loss 1.053078 best test_acc 0.7883
e 22 | malicious users: 5 | test acc 0.7894 test loss 0.805420 best test_acc 0.7894
e 23 | malicious users: 4 | test acc 0.7851 test loss 0.809431 best test_acc 0.7894
e 24 | malicious users: 12 | test acc 0.2332 test loss 3.392018 best test_acc 0.7894
