=> Saving data in Logs/FRL~try=664
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  1
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  other_attacks_Fang
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.25 | total number of malicious clients: 250
e 0 | malicious users: 7 | test acc 0.2232 test loss 2.285245 best test_acc 0.2232
e 1 | malicious users: 9 | test acc 0.1303 test loss 2.286255 best test_acc 0.2232
e 2 | malicious users: 7 | test acc 0.2929 test loss 2.256373 best test_acc 0.2929
e 3 | malicious users: 8 | test acc 0.5283 test loss 2.082815 best test_acc 0.5283
e 4 | malicious users: 9 | test acc 0.5186 test loss 1.903353 best test_acc 0.5283
e 5 | malicious users: 5 | test acc 0.5953 test loss 1.815932 best test_acc 0.5953
e 6 | malicious users: 8 | test acc 0.4660 test loss 1.683362 best test_acc 0.5953
e 7 | malicious users: 6 | test acc 0.6171 test loss 1.365105 best test_acc 0.6171
e 8 | malicious users: 10 | test acc 0.6554 test loss 1.209459 best test_acc 0.6554
e 9 | malicious users: 7 | test acc 0.6951 test loss 1.016601 best test_acc 0.6951
e 10 | malicious users: 3 | test acc 0.7334 test loss 0.868158 best test_acc 0.7334
e 11 | malicious users: 3 | test acc 0.6607 test loss 1.106235 best test_acc 0.7334
e 12 | malicious users: 4 | test acc 0.7702 test loss 0.699358 best test_acc 0.7702
e 13 | malicious users: 9 | test acc 0.7788 test loss 0.801990 best test_acc 0.7788
e 14 | malicious users: 7 | test acc 0.7171 test loss 0.809293 best test_acc 0.7788
e 15 | malicious users: 9 | test acc 0.8153 test loss 0.868266 best test_acc 0.8153
e 16 | malicious users: 7 | test acc 0.8803 test loss 0.599340 best test_acc 0.8803
e 17 | malicious users: 5 | test acc 0.8572 test loss 0.536110 best test_acc 0.8803
e 18 | malicious users: 7 | test acc 0.8402 test loss 0.553265 best test_acc 0.8803
e 19 | malicious users: 2 | test acc 0.8377 test loss 0.649614 best test_acc 0.8803
e 20 | malicious users: 6 | test acc 0.8911 test loss 0.501467 best test_acc 0.8911
e 21 | malicious users: 7 | test acc 0.8583 test loss 0.561174 best test_acc 0.8911
e 22 | malicious users: 10 | test acc 0.7655 test loss 0.650147 best test_acc 0.8911
e 23 | malicious users: 7 | test acc 0.7042 test loss 0.800716 best test_acc 0.8911
e 24 | malicious users: 6 | test acc 0.8147 test loss 0.568085 best test_acc 0.8911
e 25 | malicious users: 6 | test acc 0.8683 test loss 0.545449 best test_acc 0.8911
e 26 | malicious users: 4 | test acc 0.8143 test loss 0.670101 best test_acc 0.8911
e 27 | malicious users: 7 | test acc 0.7891 test loss 0.646322 best test_acc 0.8911
e 28 | malicious users: 4 | test acc 0.9118 test loss 0.429104 best test_acc 0.9118
e 29 | malicious users: 10 | test acc 0.8469 test loss 0.469233 best test_acc 0.9118
e 30 | malicious users: 5 | test acc 0.8432 test loss 0.618600 best test_acc 0.9118
e 31 | malicious users: 8 | test acc 0.8746 test loss 0.412987 best test_acc 0.9118
e 32 | malicious users: 5 | test acc 0.8622 test loss 0.569977 best test_acc 0.9118
e 33 | malicious users: 7 | test acc 0.9178 test loss 0.443096 best test_acc 0.9178
e 34 | malicious users: 8 | test acc 0.8716 test loss 0.497550 best test_acc 0.9178
e 35 | malicious users: 5 | test acc 0.9144 test loss 0.391411 best test_acc 0.9178
