#########Federated Learning With Noise Mask attack############
fraction of maliciou clients: 0.10 | total number of malicious clients: 100
e 0 | malicious users: 0 | test acc 0.0977 test loss 2.302670 best test_acc 0.0977
e 1 | malicious users: 0 | test acc 0.1354 test loss 2.299786 best test_acc 0.1354
e 2 | malicious users: 4 | test acc 0.1434 test loss 2.300342 best test_acc 0.1434
e 3 | malicious users: 4 | test acc 0.1007 test loss 2.298987 best test_acc 0.1434
e 4 | malicious users: 6 | test acc 0.1115 test loss 2.288836 best test_acc 0.1434
e 5 | malicious users: 1 | test acc 0.1471 test loss 2.249272 best test_acc 0.1471
e 6 | malicious users: 2 | test acc 0.1864 test loss 2.288558 best test_acc 0.1864
e 7 | malicious users: 1 | test acc 0.1750 test loss 2.248484 best test_acc 0.1864
e 8 | malicious users: 2 | test acc 0.1569 test loss 2.286363 best test_acc 0.1864
e 9 | malicious users: 2 | test acc 0.1823 test loss 2.179325 best test_acc 0.1864
e 10 | malicious users: 5 | test acc 0.1665 test loss 2.251759 best test_acc 0.1864
e 11 | malicious users: 2 | test acc 0.1698 test loss 2.196538 best test_acc 0.1864
e 12 | malicious users: 4 | test acc 0.1941 test loss 2.167635 best test_acc 0.1941
e 13 | malicious users: 1 | test acc 0.1649 test loss 2.240982 best test_acc 0.1941
e 14 | malicious users: 4 | test acc 0.1698 test loss 2.223750 best test_acc 0.1941
e 15 | malicious users: 0 | test acc 0.1439 test loss 2.215401 best test_acc 0.1941
e 16 | malicious users: 3 | test acc 0.1819 test loss 2.168283 best test_acc 0.1941
e 17 | malicious users: 4 | test acc 0.2169 test loss 2.198618 best test_acc 0.2169
e 18 | malicious users: 4 | test acc 0.2206 test loss 2.129398 best test_acc 0.2206
e 19 | malicious users: 2 | test acc 0.2140 test loss 2.084080 best test_acc 0.2206
e 20 | malicious users: 6 | test acc 0.2203 test loss 2.113229 best test_acc 0.2206
e 21 | malicious users: 1 | test acc 0.2164 test loss 2.162719 best test_acc 0.2206
e 22 | malicious users: 2 | test acc 0.2053 test loss 2.068441 best test_acc 0.2206
e 23 | malicious users: 3 | test acc 0.1784 test loss 2.112198 best test_acc 0.2206
e 24 | malicious users: 2 | test acc 0.2230 test loss 2.080927 best test_acc 0.2230
e 25 | malicious users: 3 | test acc 0.2253 test loss 2.070456 best test_acc 0.2253
e 26 | malicious users: 2 | test acc 0.2470 test loss 2.024117 best test_acc 0.2470
e 27 | malicious users: 0 | test acc 0.2229 test loss 2.077195 best test_acc 0.2470
e 28 | malicious users: 4 | test acc 0.2057 test loss 2.072665 best test_acc 0.2470
e 29 | malicious users: 3 | test acc 0.2490 test loss 2.025644 best test_acc 0.2490
e 30 | malicious users: 3 | test acc 0.2173 test loss 2.078641 best test_acc 0.2490
e 31 | malicious users: 1 | test acc 0.2600 test loss 1.934157 best test_acc 0.2600
e 32 | malicious users: 1 | test acc 0.2568 test loss 1.975088 best test_acc 0.2600
e 33 | malicious users: 3 | test acc 0.2565 test loss 1.979499 best test_acc 0.2600
e 34 | malicious users: 2 | test acc 0.2747 test loss 2.008026 best test_acc 0.2747
e 35 | malicious users: 1 | test acc 0.2960 test loss 1.901001 best test_acc 0.2960
e 36 | malicious users: 5 | test acc 0.2615 test loss 1.973202 best test_acc 0.2960
e 37 | malicious users: 0 | test acc 0.2687 test loss 2.000825 best test_acc 0.2960
e 38 | malicious users: 3 | test acc 0.2585 test loss 1.945884 best test_acc 0.2960
e 39 | malicious users: 7 | test acc 0.2955 test loss 1.955716 best test_acc 0.2960
e 40 | malicious users: 3 | test acc 0.2900 test loss 1.973119 best test_acc 0.2960
e 41 | malicious users: 2 | test acc 0.2583 test loss 1.922495 best test_acc 0.2960
e 42 | malicious users: 4 | test acc 0.2782 test loss 1.936063 best test_acc 0.2960
e 43 | malicious users: 3 | test acc 0.2789 test loss 1.967638 best test_acc 0.2960
e 44 | malicious users: 2 | test acc 0.2964 test loss 1.977765 best test_acc 0.2964
e 45 | malicious users: 1 | test acc 0.2621 test loss 1.937814 best test_acc 0.2964
e 46 | malicious users: 3 | test acc 0.2849 test loss 1.911178 best test_acc 0.2964
e 47 | malicious users: 3 | test acc 0.3100 test loss 1.875673 best test_acc 0.3100
e 48 | malicious users: 2 | test acc 0.2786 test loss 1.978014 best test_acc 0.3100
e 49 | malicious users: 2 | test acc 0.3188 test loss 1.867546 best test_acc 0.3188
e 50 | malicious users: 5 | test acc 0.2770 test loss 2.008604 best test_acc 0.3188
e 51 | malicious users: 2 | test acc 0.2488 test loss 2.002022 best test_acc 0.3188
e 52 | malicious users: 2 | test acc 0.3087 test loss 1.867861 best test_acc 0.3188
e 53 | malicious users: 1 | test acc 0.2976 test loss 1.863314 best test_acc 0.3188
e 54 | malicious users: 2 | test acc 0.3264 test loss 1.788481 best test_acc 0.3264
e 55 | malicious users: 6 | test acc 0.2573 test loss 1.979505 best test_acc 0.3264
e 56 | malicious users: 0 | test acc 0.3164 test loss 1.830642 best test_acc 0.3264
e 57 | malicious users: 3 | test acc 0.3314 test loss 1.827165 best test_acc 0.3314
e 58 | malicious users: 2 | test acc 0.3168 test loss 1.831657 best test_acc 0.3314
e 59 | malicious users: 2 | test acc 0.3230 test loss 1.841674 best test_acc 0.3314
e 60 | malicious users: 3 | test acc 0.3246 test loss 1.803506 best test_acc 0.3314
e 61 | malicious users: 3 | test acc 0.3099 test loss 1.837424 best test_acc 0.3314
e 62 | malicious users: 1 | test acc 0.3387 test loss 1.799388 best test_acc 0.3387
e 63 | malicious users: 7 | test acc 0.3433 test loss 1.845342 best test_acc 0.3433
e 64 | malicious users: 3 | test acc 0.3360 test loss 1.841551 best test_acc 0.3433
e 65 | malicious users: 3 | test acc 0.3073 test loss 1.859032 best test_acc 0.3433
e 66 | malicious users: 2 | test acc 0.3287 test loss 1.827111 best test_acc 0.3433
e 67 | malicious users: 2 | test acc 0.3412 test loss 1.814585 best test_acc 0.3433
e 68 | malicious users: 3 | test acc 0.3701 test loss 1.685014 best test_acc 0.3701
e 69 | malicious users: 1 | test acc 0.3449 test loss 1.878979 best test_acc 0.3701
e 70 | malicious users: 3 | test acc 0.3438 test loss 1.749490 best test_acc 0.3701
e 71 | malicious users: 4 | test acc 0.3503 test loss 1.745409 best test_acc 0.3701
e 72 | malicious users: 1 | test acc 0.3619 test loss 1.760531 best test_acc 0.3701
e 73 | malicious users: 4 | test acc 0.3426 test loss 1.761739 best test_acc 0.3701
e 74 | malicious users: 3 | test acc 0.3401 test loss 1.796121 best test_acc 0.3701
e 75 | malicious users: 5 | test acc 0.3055 test loss 1.835536 best test_acc 0.3701
e 76 | malicious users: 8 | test acc 0.3328 test loss 1.838286 best test_acc 0.3701
e 77 | malicious users: 2 | test acc 0.3527 test loss 1.709107 best test_acc 0.3701
e 78 | malicious users: 5 | test acc 0.3413 test loss 1.781342 best test_acc 0.3701
e 79 | malicious users: 6 | test acc 0.3218 test loss 1.757493 best test_acc 0.3701
e 80 | malicious users: 3 | test acc 0.3961 test loss 1.685626 best test_acc 0.3961
e 81 | malicious users: 1 | test acc 0.3241 test loss 1.786933 best test_acc 0.3961
e 82 | malicious users: 2 | test acc 0.3604 test loss 1.770914 best test_acc 0.3961
e 83 | malicious users: 2 | test acc 0.3593 test loss 1.707621 best test_acc 0.3961
e 84 | malicious users: 1 | test acc 0.3873 test loss 1.709165 best test_acc 0.3961
e 85 | malicious users: 3 | test acc 0.3738 test loss 1.770799 best test_acc 0.3961
e 86 | malicious users: 2 | test acc 0.3858 test loss 1.648816 best test_acc 0.3961
e 87 | malicious users: 4 | test acc 0.3889 test loss 1.639894 best test_acc 0.3961
e 88 | malicious users: 3 | test acc 0.3642 test loss 1.745534 best test_acc 0.3961
e 89 | malicious users: 3 | test acc 0.3525 test loss 1.705118 best test_acc 0.3961
e 90 | malicious users: 2 | test acc 0.3829 test loss 1.656946 best test_acc 0.3961
e 91 | malicious users: 5 | test acc 0.3694 test loss 1.676899 best test_acc 0.3961
e 92 | malicious users: 4 | test acc 0.3985 test loss 1.664727 best test_acc 0.3985
e 93 | malicious users: 2 | test acc 0.4041 test loss 1.651434 best test_acc 0.4041
e 94 | malicious users: 1 | test acc 0.3936 test loss 1.678071 best test_acc 0.4041
e 95 | malicious users: 2 | test acc 0.3868 test loss 1.671919 best test_acc 0.4041
e 96 | malicious users: 4 | test acc 0.3503 test loss 1.701977 best test_acc 0.4041
e 97 | malicious users: 3 | test acc 0.3584 test loss 1.690235 best test_acc 0.4041
e 98 | malicious users: 0 | test acc 0.3926 test loss 1.625487 best test_acc 0.4041
e 99 | malicious users: 5 | test acc 0.3700 test loss 1.700665 best test_acc 0.4041
