=> Saving data in Logs/FRL~try=466
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  0.5
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  other_attacks
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.10 | total number of malicious clients: 100
e 0 | malicious users: 0 | test acc 0.0997 test loss 2.231825 best test_acc 0.0997
e 1 | malicious users: 2 | test acc 0.2795 test loss 2.128384 best test_acc 0.2795
e 2 | malicious users: 3 | test acc 0.3537 test loss 1.871920 best test_acc 0.3537
e 3 | malicious users: 1 | test acc 0.6447 test loss 1.723509 best test_acc 0.6447
e 4 | malicious users: 2 | test acc 0.5144 test loss 1.760876 best test_acc 0.6447
e 5 | malicious users: 4 | test acc 0.6715 test loss 1.224694 best test_acc 0.6715
e 6 | malicious users: 4 | test acc 0.5845 test loss 1.439240 best test_acc 0.6715
e 7 | malicious users: 3 | test acc 0.6469 test loss 1.140601 best test_acc 0.6715
e 8 | malicious users: 3 | test acc 0.7031 test loss 0.975767 best test_acc 0.7031
e 9 | malicious users: 4 | test acc 0.6860 test loss 1.017137 best test_acc 0.7031
e 10 | malicious users: 0 | test acc 0.7374 test loss 1.010704 best test_acc 0.7374
e 11 | malicious users: 3 | test acc 0.5788 test loss 1.178440 best test_acc 0.7374
e 12 | malicious users: 3 | test acc 0.7137 test loss 0.937734 best test_acc 0.7374
e 13 | malicious users: 1 | test acc 0.7670 test loss 0.965102 best test_acc 0.7670
e 14 | malicious users: 1 | test acc 0.7980 test loss 0.705950 best test_acc 0.7980
e 15 | malicious users: 4 | test acc 0.6857 test loss 1.006994 best test_acc 0.7980
e 16 | malicious users: 2 | test acc 0.6880 test loss 0.980673 best test_acc 0.7980
e 17 | malicious users: 3 | test acc 0.7857 test loss 0.950077 best test_acc 0.7980
e 18 | malicious users: 3 | test acc 0.6950 test loss 0.817830 best test_acc 0.7980
e 19 | malicious users: 0 | test acc 0.7608 test loss 0.705818 best test_acc 0.7980
e 20 | malicious users: 2 | test acc 0.6954 test loss 0.838239 best test_acc 0.7980
