#########Federated Learning With Noise Mask attack############
fraction of maliciou clients: 0.10 | total number of malicious clients: 100
e 0 | malicious users: 4 | test acc 0.1000 test loss 2.308313 best test_acc 0.1000
e 1 | malicious users: 6 | test acc 0.1000 test loss 2.306403 best test_acc 0.1000
e 2 | malicious users: 6 | test acc 0.1000 test loss 2.302119 best test_acc 0.1000
e 3 | malicious users: 2 | test acc 0.1000 test loss 2.301255 best test_acc 0.1000
e 4 | malicious users: 0 | test acc 0.1052 test loss 2.299674 best test_acc 0.1052
e 5 | malicious users: 2 | test acc 0.1000 test loss 2.297261 best test_acc 0.1052
e 6 | malicious users: 2 | test acc 0.1000 test loss 2.294298 best test_acc 0.1052
e 7 | malicious users: 3 | test acc 0.1485 test loss 2.303053 best test_acc 0.1485
e 8 | malicious users: 5 | test acc 0.1238 test loss 2.314031 best test_acc 0.1485
e 9 | malicious users: 3 | test acc 0.1000 test loss 2.339824 best test_acc 0.1485
e 10 | malicious users: 2 | test acc 0.1000 test loss 2.302343 best test_acc 0.1485
e 11 | malicious users: 3 | test acc 0.1000 test loss 2.301724 best test_acc 0.1485
e 12 | malicious users: 3 | test acc 0.1000 test loss 2.299827 best test_acc 0.1485
e 13 | malicious users: 3 | test acc 0.0952 test loss 2.295370 best test_acc 0.1485
e 14 | malicious users: 6 | test acc 0.0985 test loss 2.302141 best test_acc 0.1485
e 15 | malicious users: 3 | test acc 0.1019 test loss 2.298975 best test_acc 0.1485
e 16 | malicious users: 1 | test acc 0.1000 test loss 2.288814 best test_acc 0.1485
e 17 | malicious users: 2 | test acc 0.1485 test loss 2.290251 best test_acc 0.1485
e 18 | malicious users: 0 | test acc 0.1000 test loss 2.286530 best test_acc 0.1485
e 19 | malicious users: 2 | test acc 0.1000 test loss 2.283406 best test_acc 0.1485
e 20 | malicious users: 1 | test acc 0.1172 test loss 2.284394 best test_acc 0.1485
e 21 | malicious users: 1 | test acc 0.1036 test loss 2.284099 best test_acc 0.1485
