#########Federated Learning using Rankings############
fraction of maliciou clients: 0.10 | total number of malicious clients: 100
e 0 | malicious users: 4 | test acc 0.1000 test loss 2.301980 best test_acc 0.1000
e 1 | malicious users: 3 | test acc 0.1000 test loss 2.300221 best test_acc 0.1000
e 2 | malicious users: 3 | test acc 0.1000 test loss 2.294642 best test_acc 0.1000
e 3 | malicious users: 2 | test acc 0.1202 test loss 2.293526 best test_acc 0.1202
e 4 | malicious users: 4 | test acc 0.1675 test loss 2.233621 best test_acc 0.1675
e 5 | malicious users: 2 | test acc 0.1008 test loss 2.300965 best test_acc 0.1675
e 6 | malicious users: 2 | test acc 0.1209 test loss 2.293916 best test_acc 0.1675
e 7 | malicious users: 3 | test acc 0.1023 test loss 2.301935 best test_acc 0.1675
e 8 | malicious users: 5 | test acc 0.1000 test loss 2.299229 best test_acc 0.1675
e 9 | malicious users: 1 | test acc 0.1036 test loss 2.287970 best test_acc 0.1675
e 10 | malicious users: 2 | test acc 0.2152 test loss 2.245338 best test_acc 0.2152
e 11 | malicious users: 1 | test acc 0.1454 test loss 2.275247 best test_acc 0.2152
e 12 | malicious users: 2 | test acc 0.1860 test loss 2.202661 best test_acc 0.2152
e 13 | malicious users: 2 | test acc 0.1660 test loss 2.290853 best test_acc 0.2152
e 14 | malicious users: 0 | test acc 0.1725 test loss 2.265557 best test_acc 0.2152
e 15 | malicious users: 1 | test acc 0.1763 test loss 2.248086 best test_acc 0.2152
e 16 | malicious users: 3 | test acc 0.1978 test loss 2.229039 best test_acc 0.2152
e 17 | malicious users: 1 | test acc 0.1955 test loss 2.153973 best test_acc 0.2152
e 18 | malicious users: 1 | test acc 0.1804 test loss 2.256881 best test_acc 0.2152
e 19 | malicious users: 0 | test acc 0.2061 test loss 2.106141 best test_acc 0.2152
e 20 | malicious users: 2 | test acc 0.2288 test loss 2.186046 best test_acc 0.2288
e 21 | malicious users: 2 | test acc 0.1802 test loss 2.138068 best test_acc 0.2288
e 22 | malicious users: 2 | test acc 0.2213 test loss 2.210907 best test_acc 0.2288
e 23 | malicious users: 1 | test acc 0.2351 test loss 2.059685 best test_acc 0.2351
e 24 | malicious users: 3 | test acc 0.2063 test loss 2.149865 best test_acc 0.2351
e 25 | malicious users: 4 | test acc 0.2317 test loss 2.103723 best test_acc 0.2351
e 26 | malicious users: 4 | test acc 0.2495 test loss 2.100394 best test_acc 0.2495
e 27 | malicious users: 3 | test acc 0.1751 test loss 2.108239 best test_acc 0.2495
e 28 | malicious users: 2 | test acc 0.2500 test loss 2.025075 best test_acc 0.2500
e 29 | malicious users: 4 | test acc 0.2341 test loss 2.064236 best test_acc 0.2500
e 30 | malicious users: 0 | test acc 0.2588 test loss 1.966308 best test_acc 0.2588
e 31 | malicious users: 1 | test acc 0.2599 test loss 2.044923 best test_acc 0.2599
e 32 | malicious users: 7 | test acc 0.2369 test loss 2.048407 best test_acc 0.2599
e 33 | malicious users: 1 | test acc 0.2546 test loss 2.011877 best test_acc 0.2599
e 34 | malicious users: 3 | test acc 0.2586 test loss 2.005754 best test_acc 0.2599
e 35 | malicious users: 5 | test acc 0.2561 test loss 1.988569 best test_acc 0.2599
e 36 | malicious users: 3 | test acc 0.2464 test loss 1.953437 best test_acc 0.2599
e 37 | malicious users: 3 | test acc 0.2437 test loss 1.993039 best test_acc 0.2599
e 38 | malicious users: 6 | test acc 0.2851 test loss 1.926747 best test_acc 0.2851
e 39 | malicious users: 2 | test acc 0.2835 test loss 1.984185 best test_acc 0.2851
e 40 | malicious users: 3 | test acc 0.2685 test loss 1.988857 best test_acc 0.2851
e 41 | malicious users: 0 | test acc 0.2928 test loss 1.915251 best test_acc 0.2928
e 42 | malicious users: 3 | test acc 0.2981 test loss 1.909579 best test_acc 0.2981
e 43 | malicious users: 5 | test acc 0.2376 test loss 2.030922 best test_acc 0.2981
e 44 | malicious users: 3 | test acc 0.3040 test loss 1.915202 best test_acc 0.3040
e 45 | malicious users: 1 | test acc 0.2846 test loss 1.906271 best test_acc 0.3040
e 46 | malicious users: 5 | test acc 0.2711 test loss 1.930860 best test_acc 0.3040
e 47 | malicious users: 5 | test acc 0.2919 test loss 1.882605 best test_acc 0.3040
e 48 | malicious users: 2 | test acc 0.2699 test loss 1.924306 best test_acc 0.3040
e 49 | malicious users: 0 | test acc 0.3126 test loss 1.880678 best test_acc 0.3126
e 50 | malicious users: 1 | test acc 0.3100 test loss 1.916062 best test_acc 0.3126
e 51 | malicious users: 2 | test acc 0.2995 test loss 1.904156 best test_acc 0.3126
e 52 | malicious users: 5 | test acc 0.3067 test loss 1.891796 best test_acc 0.3126
e 53 | malicious users: 0 | test acc 0.2534 test loss 1.948035 best test_acc 0.3126
e 54 | malicious users: 2 | test acc 0.2899 test loss 1.879399 best test_acc 0.3126
e 55 | malicious users: 3 | test acc 0.3318 test loss 1.883195 best test_acc 0.3318
e 56 | malicious users: 5 | test acc 0.3294 test loss 1.820079 best test_acc 0.3318
e 57 | malicious users: 5 | test acc 0.3168 test loss 1.901592 best test_acc 0.3318
e 58 | malicious users: 3 | test acc 0.2875 test loss 1.926426 best test_acc 0.3318
e 59 | malicious users: 1 | test acc 0.3219 test loss 1.876462 best test_acc 0.3318
e 60 | malicious users: 3 | test acc 0.3360 test loss 1.793224 best test_acc 0.3360
e 61 | malicious users: 5 | test acc 0.3036 test loss 1.854891 best test_acc 0.3360
e 62 | malicious users: 3 | test acc 0.3055 test loss 1.854622 best test_acc 0.3360
e 63 | malicious users: 1 | test acc 0.3469 test loss 1.804644 best test_acc 0.3469
e 64 | malicious users: 2 | test acc 0.3172 test loss 1.853143 best test_acc 0.3469
e 65 | malicious users: 4 | test acc 0.3222 test loss 1.835465 best test_acc 0.3469
e 66 | malicious users: 4 | test acc 0.3105 test loss 1.812884 best test_acc 0.3469
e 67 | malicious users: 0 | test acc 0.3115 test loss 1.858434 best test_acc 0.3469
e 68 | malicious users: 1 | test acc 0.3299 test loss 1.863949 best test_acc 0.3469
e 69 | malicious users: 1 | test acc 0.3417 test loss 1.786625 best test_acc 0.3469
e 70 | malicious users: 1 | test acc 0.3415 test loss 1.786312 best test_acc 0.3469
e 71 | malicious users: 4 | test acc 0.3353 test loss 1.802507 best test_acc 0.3469
e 72 | malicious users: 3 | test acc 0.3374 test loss 1.761993 best test_acc 0.3469
e 73 | malicious users: 3 | test acc 0.3551 test loss 1.753595 best test_acc 0.3551
