=> Saving data in Logs/FRL~try=768
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  1
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  FRP_defense
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.05 | total number of malicious clients: 50
e 0 | malicious users: 1 | test acc 0.1428 test loss 2.194981 best test_acc 0.1428
e 1 | malicious users: 1 | test acc 0.4824 test loss 1.967173 best test_acc 0.4824
e 2 | malicious users: 1 | test acc 0.5535 test loss 1.664784 best test_acc 0.5535
e 3 | malicious users: 1 | test acc 0.5583 test loss 1.767118 best test_acc 0.5583
e 4 | malicious users: 1 | test acc 0.6204 test loss 1.159194 best test_acc 0.6204
e 5 | malicious users: 1 | test acc 0.5815 test loss 1.237280 best test_acc 0.6204
e 6 | malicious users: 1 | test acc 0.6772 test loss 1.015830 best test_acc 0.6772
e 7 | malicious users: 1 | test acc 0.7459 test loss 0.866913 best test_acc 0.7459
e 8 | malicious users: 1 | test acc 0.6474 test loss 1.066213 best test_acc 0.7459
e 9 | malicious users: 1 | test acc 0.7086 test loss 0.838264 best test_acc 0.7459
e 10 | malicious users: 1 | test acc 0.6837 test loss 0.927041 best test_acc 0.7459
e 11 | malicious users: 1 | test acc 0.7763 test loss 0.790380 best test_acc 0.7763
e 12 | malicious users: 1 | test acc 0.7306 test loss 0.784757 best test_acc 0.7763
e 13 | malicious users: 1 | test acc 0.7079 test loss 0.719557 best test_acc 0.7763
e 14 | malicious users: 1 | test acc 0.8171 test loss 0.614745 best test_acc 0.8171
e 15 | malicious users: 1 | test acc 0.8278 test loss 0.530944 best test_acc 0.8278
e 16 | malicious users: 1 | test acc 0.7645 test loss 0.695684 best test_acc 0.8278
e 17 | malicious users: 1 | test acc 0.8592 test loss 0.554981 best test_acc 0.8592
e 18 | malicious users: 1 | test acc 0.8771 test loss 0.585781 best test_acc 0.8771
e 19 | malicious users: 1 | test acc 0.8641 test loss 0.403264 best test_acc 0.8771
e 20 | malicious users: 1 | test acc 0.8348 test loss 0.714833 best test_acc 0.8771
e 21 | malicious users: 1 | test acc 0.9190 test loss 0.346430 best test_acc 0.9190
e 22 | malicious users: 1 | test acc 0.7410 test loss 0.782506 best test_acc 0.9190
e 23 | malicious users: 1 | test acc 0.8390 test loss 0.534759 best test_acc 0.9190
e 24 | malicious users: 1 | test acc 0.9080 test loss 0.516763 best test_acc 0.9190
e 25 | malicious users: 1 | test acc 0.8356 test loss 0.502246 best test_acc 0.9190
e 26 | malicious users: 1 | test acc 0.8647 test loss 0.461057 best test_acc 0.9190
e 27 | malicious users: 1 | test acc 0.8207 test loss 0.543589 best test_acc 0.9190
e 28 | malicious users: 1 | test acc 0.8793 test loss 0.505542 best test_acc 0.9190
e 29 | malicious users: 1 | test acc 0.9152 test loss 0.398495 best test_acc 0.9190
e 30 | malicious users: 1 | test acc 0.9234 test loss 0.331678 best test_acc 0.9234
