=> Saving data in Logs/FRL~try=569
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  0.7
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  other_attacks_Fang
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 2 | test acc 0.2176 test loss 2.253596 best test_acc 0.2176
e 1 | malicious users: 4 | test acc 0.4016 test loss 2.155989 best test_acc 0.4016
e 2 | malicious users: 4 | test acc 0.5671 test loss 1.780032 best test_acc 0.5671
e 3 | malicious users: 3 | test acc 0.6144 test loss 1.802361 best test_acc 0.6144
e 4 | malicious users: 4 | test acc 0.5124 test loss 1.407823 best test_acc 0.6144
e 5 | malicious users: 8 | test acc 0.6028 test loss 1.388168 best test_acc 0.6144
e 6 | malicious users: 5 | test acc 0.6467 test loss 1.237836 best test_acc 0.6467
e 7 | malicious users: 7 | test acc 0.5733 test loss 1.243240 best test_acc 0.6467
e 8 | malicious users: 4 | test acc 0.7184 test loss 0.996652 best test_acc 0.7184
e 9 | malicious users: 2 | test acc 0.6935 test loss 1.019435 best test_acc 0.7184
e 10 | malicious users: 8 | test acc 0.7790 test loss 0.912912 best test_acc 0.7790
e 11 | malicious users: 3 | test acc 0.7391 test loss 0.863660 best test_acc 0.7790
e 12 | malicious users: 6 | test acc 0.8154 test loss 0.683865 best test_acc 0.8154
e 13 | malicious users: 5 | test acc 0.7935 test loss 0.828789 best test_acc 0.8154
e 14 | malicious users: 2 | test acc 0.7719 test loss 0.719313 best test_acc 0.8154
e 15 | malicious users: 3 | test acc 0.8832 test loss 0.546195 best test_acc 0.8832
e 16 | malicious users: 6 | test acc 0.7661 test loss 0.648872 best test_acc 0.8832
e 17 | malicious users: 7 | test acc 0.7671 test loss 0.674809 best test_acc 0.8832
e 18 | malicious users: 6 | test acc 0.7213 test loss 0.827555 best test_acc 0.8832
e 19 | malicious users: 6 | test acc 0.8161 test loss 0.616930 best test_acc 0.8832
e 20 | malicious users: 7 | test acc 0.7154 test loss 0.832359 best test_acc 0.8832
e 21 | malicious users: 9 | test acc 0.7503 test loss 0.790708 best test_acc 0.8832
e 22 | malicious users: 6 | test acc 0.8087 test loss 0.745820 best test_acc 0.8832
e 23 | malicious users: 4 | test acc 0.8052 test loss 0.729540 best test_acc 0.8832
e 24 | malicious users: 10 | test acc 0.9104 test loss 0.442191 best test_acc 0.9104
e 25 | malicious users: 9 | test acc 0.7821 test loss 0.711594 best test_acc 0.9104
e 26 | malicious users: 4 | test acc 0.8023 test loss 0.574040 best test_acc 0.9104
e 27 | malicious users: 6 | test acc 0.8167 test loss 0.570212 best test_acc 0.9104
e 28 | malicious users: 8 | test acc 0.8722 test loss 0.516942 best test_acc 0.9104
e 29 | malicious users: 4 | test acc 0.8758 test loss 0.575420 best test_acc 0.9104
e 30 | malicious users: 5 | test acc 0.8452 test loss 0.533741 best test_acc 0.9104
e 31 | malicious users: 4 | test acc 0.7972 test loss 0.649031 best test_acc 0.9104
e 32 | malicious users: 6 | test acc 0.7929 test loss 0.656785 best test_acc 0.9104
e 33 | malicious users: 5 | test acc 0.8472 test loss 0.572338 best test_acc 0.9104
e 34 | malicious users: 5 | test acc 0.7891 test loss 0.623926 best test_acc 0.9104
e 35 | malicious users: 9 | test acc 0.7805 test loss 0.783681 best test_acc 0.9104
e 36 | malicious users: 8 | test acc 0.8681 test loss 0.515758 best test_acc 0.9104
e 37 | malicious users: 8 | test acc 0.8103 test loss 0.611574 best test_acc 0.9104
e 38 | malicious users: 4 | test acc 0.9096 test loss 0.507374 best test_acc 0.9104
e 39 | malicious users: 4 | test acc 0.8872 test loss 0.460307 best test_acc 0.9104
e 40 | malicious users: 4 | test acc 0.7368 test loss 0.791604 best test_acc 0.9104
e 41 | malicious users: 5 | test acc 0.7887 test loss 0.556537 best test_acc 0.9104
e 42 | malicious users: 7 | test acc 0.8530 test loss 0.467653 best test_acc 0.9104
e 43 | malicious users: 6 | test acc 0.8378 test loss 0.533000 best test_acc 0.9104
e 44 | malicious users: 8 | test acc 0.7769 test loss 0.712347 best test_acc 0.9104
e 45 | malicious users: 6 | test acc 0.7201 test loss 0.861486 best test_acc 0.9104
e 46 | malicious users: 7 | test acc 0.7671 test loss 0.702217 best test_acc 0.9104
e 47 | malicious users: 7 | test acc 0.8538 test loss 0.438652 best test_acc 0.9104
e 48 | malicious users: 4 | test acc 0.7280 test loss 0.763776 best test_acc 0.9104
e 49 | malicious users: 4 | test acc 0.9005 test loss 0.470730 best test_acc 0.9104
e 50 | malicious users: 3 | test acc 0.8767 test loss 0.509679 best test_acc 0.9104
e 51 | malicious users: 5 | test acc 0.9290 test loss 0.344174 best test_acc 0.9290
e 52 | malicious users: 7 | test acc 0.9104 test loss 0.434216 best test_acc 0.9290
e 53 | malicious users: 7 | test acc 0.9145 test loss 0.456030 best test_acc 0.9290
e 54 | malicious users: 3 | test acc 0.7893 test loss 0.629173 best test_acc 0.9290
e 55 | malicious users: 8 | test acc 0.7831 test loss 0.709976 best test_acc 0.9290
e 56 | malicious users: 9 | test acc 0.9011 test loss 0.516878 best test_acc 0.9290
e 57 | malicious users: 7 | test acc 0.8306 test loss 0.487456 best test_acc 0.9290
