#########Federated Learning using Rankings############
fraction of maliciou clients: 0.10 | total number of malicious clients: 100
e 0 | malicious users: 1 | test acc 0.1022 test loss 2.302130 best test_acc 0.1022
e 1 | malicious users: 4 | test acc 0.1136 test loss 2.300820 best test_acc 0.1136
e 2 | malicious users: 3 | test acc 0.0991 test loss 2.300452 best test_acc 0.1136
e 3 | malicious users: 1 | test acc 0.1017 test loss 2.299611 best test_acc 0.1136
e 4 | malicious users: 0 | test acc 0.1000 test loss 2.298029 best test_acc 0.1136
e 5 | malicious users: 2 | test acc 0.1526 test loss 2.288432 best test_acc 0.1526
e 6 | malicious users: 1 | test acc 0.2033 test loss 2.277762 best test_acc 0.2033
e 7 | malicious users: 2 | test acc 0.1823 test loss 2.208224 best test_acc 0.2033
e 8 | malicious users: 3 | test acc 0.1480 test loss 2.297703 best test_acc 0.2033
e 9 | malicious users: 5 | test acc 0.1735 test loss 2.261628 best test_acc 0.2033
e 10 | malicious users: 3 | test acc 0.1661 test loss 2.276073 best test_acc 0.2033
e 11 | malicious users: 8 | test acc 0.1574 test loss 2.269699 best test_acc 0.2033
e 12 | malicious users: 3 | test acc 0.0985 test loss 2.283189 best test_acc 0.2033
e 13 | malicious users: 2 | test acc 0.1001 test loss 2.281070 best test_acc 0.2033
e 14 | malicious users: 1 | test acc 0.1355 test loss 2.270968 best test_acc 0.2033
e 15 | malicious users: 2 | test acc 0.2065 test loss 2.161778 best test_acc 0.2065
e 16 | malicious users: 1 | test acc 0.1829 test loss 2.185307 best test_acc 0.2065
e 17 | malicious users: 3 | test acc 0.1871 test loss 2.232671 best test_acc 0.2065
e 18 | malicious users: 3 | test acc 0.1748 test loss 2.150676 best test_acc 0.2065
e 19 | malicious users: 4 | test acc 0.2438 test loss 2.205471 best test_acc 0.2438
e 20 | malicious users: 2 | test acc 0.2083 test loss 2.124253 best test_acc 0.2438
e 21 | malicious users: 2 | test acc 0.1987 test loss 2.203457 best test_acc 0.2438
e 22 | malicious users: 2 | test acc 0.2232 test loss 2.028369 best test_acc 0.2438
e 23 | malicious users: 2 | test acc 0.2234 test loss 2.102051 best test_acc 0.2438
e 24 | malicious users: 5 | test acc 0.2052 test loss 2.179475 best test_acc 0.2438
e 25 | malicious users: 2 | test acc 0.2260 test loss 2.062872 best test_acc 0.2438
e 26 | malicious users: 2 | test acc 0.2213 test loss 2.068248 best test_acc 0.2438
e 27 | malicious users: 3 | test acc 0.2189 test loss 2.040668 best test_acc 0.2438
e 28 | malicious users: 1 | test acc 0.2155 test loss 2.110364 best test_acc 0.2438
e 29 | malicious users: 0 | test acc 0.2529 test loss 2.057724 best test_acc 0.2529
e 30 | malicious users: 2 | test acc 0.2118 test loss 2.061584 best test_acc 0.2529
e 31 | malicious users: 2 | test acc 0.2389 test loss 2.041977 best test_acc 0.2529
e 32 | malicious users: 2 | test acc 0.2904 test loss 1.995507 best test_acc 0.2904
e 33 | malicious users: 4 | test acc 0.2609 test loss 1.976250 best test_acc 0.2904
e 34 | malicious users: 3 | test acc 0.2242 test loss 1.982870 best test_acc 0.2904
e 35 | malicious users: 2 | test acc 0.2391 test loss 2.017933 best test_acc 0.2904
e 36 | malicious users: 7 | test acc 0.2421 test loss 2.023970 best test_acc 0.2904
e 37 | malicious users: 3 | test acc 0.2523 test loss 2.011486 best test_acc 0.2904
e 38 | malicious users: 3 | test acc 0.2572 test loss 1.926419 best test_acc 0.2904
e 39 | malicious users: 4 | test acc 0.2546 test loss 2.060414 best test_acc 0.2904
e 40 | malicious users: 2 | test acc 0.2432 test loss 1.979151 best test_acc 0.2904
e 41 | malicious users: 0 | test acc 0.2825 test loss 1.915950 best test_acc 0.2904
e 42 | malicious users: 3 | test acc 0.2279 test loss 1.957276 best test_acc 0.2904
e 43 | malicious users: 2 | test acc 0.2797 test loss 1.937979 best test_acc 0.2904
e 44 | malicious users: 4 | test acc 0.2883 test loss 1.911240 best test_acc 0.2904
e 45 | malicious users: 5 | test acc 0.2682 test loss 1.940707 best test_acc 0.2904
e 46 | malicious users: 0 | test acc 0.2865 test loss 1.912084 best test_acc 0.2904
e 47 | malicious users: 3 | test acc 0.3069 test loss 1.899529 best test_acc 0.3069
e 48 | malicious users: 1 | test acc 0.3232 test loss 1.840578 best test_acc 0.3232
e 49 | malicious users: 4 | test acc 0.2763 test loss 1.929593 best test_acc 0.3232
