#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 2 | test acc 0.0999 test loss 2.301974 best test_acc 0.0999
e 1 | malicious users: 7 | test acc 0.1000 test loss 2.301417 best test_acc 0.1000
e 2 | malicious users: 6 | test acc 0.1060 test loss 2.301193 best test_acc 0.1060
e 3 | malicious users: 7 | test acc 0.1000 test loss 2.298572 best test_acc 0.1060
e 4 | malicious users: 5 | test acc 0.1051 test loss 2.294456 best test_acc 0.1060
e 5 | malicious users: 6 | test acc 0.1238 test loss 2.291747 best test_acc 0.1238
e 6 | malicious users: 3 | test acc 0.1779 test loss 2.284698 best test_acc 0.1779
e 7 | malicious users: 6 | test acc 0.1877 test loss 2.246337 best test_acc 0.1877
e 8 | malicious users: 9 | test acc 0.1052 test loss 2.257280 best test_acc 0.1877
e 9 | malicious users: 5 | test acc 0.1410 test loss 2.278884 best test_acc 0.1877
e 10 | malicious users: 5 | test acc 0.1583 test loss 2.215207 best test_acc 0.1877
e 11 | malicious users: 7 | test acc 0.1964 test loss 2.248178 best test_acc 0.1964
e 12 | malicious users: 6 | test acc 0.1840 test loss 2.266164 best test_acc 0.1964
e 13 | malicious users: 7 | test acc 0.2278 test loss 2.214537 best test_acc 0.2278
e 14 | malicious users: 7 | test acc 0.1373 test loss 2.269466 best test_acc 0.2278
e 15 | malicious users: 3 | test acc 0.1891 test loss 2.275863 best test_acc 0.2278
e 16 | malicious users: 2 | test acc 0.1687 test loss 2.197045 best test_acc 0.2278
e 17 | malicious users: 8 | test acc 0.2125 test loss 2.213832 best test_acc 0.2278
e 18 | malicious users: 6 | test acc 0.2073 test loss 2.109297 best test_acc 0.2278
e 19 | malicious users: 5 | test acc 0.1896 test loss 2.218326 best test_acc 0.2278
e 20 | malicious users: 6 | test acc 0.2442 test loss 2.064924 best test_acc 0.2442
e 21 | malicious users: 5 | test acc 0.2136 test loss 2.222754 best test_acc 0.2442
e 22 | malicious users: 4 | test acc 0.2469 test loss 2.053878 best test_acc 0.2469
e 23 | malicious users: 5 | test acc 0.2451 test loss 2.153218 best test_acc 0.2469
e 24 | malicious users: 3 | test acc 0.2385 test loss 2.062318 best test_acc 0.2469
e 25 | malicious users: 6 | test acc 0.2261 test loss 2.050752 best test_acc 0.2469
e 26 | malicious users: 3 | test acc 0.2144 test loss 2.207398 best test_acc 0.2469
e 27 | malicious users: 6 | test acc 0.2634 test loss 2.069026 best test_acc 0.2634
e 28 | malicious users: 3 | test acc 0.2578 test loss 2.138701 best test_acc 0.2634
e 29 | malicious users: 2 | test acc 0.2638 test loss 2.087117 best test_acc 0.2638
e 30 | malicious users: 6 | test acc 0.2533 test loss 2.011252 best test_acc 0.2638
e 31 | malicious users: 5 | test acc 0.2513 test loss 2.039408 best test_acc 0.2638
e 32 | malicious users: 4 | test acc 0.2623 test loss 2.030554 best test_acc 0.2638
e 33 | malicious users: 8 | test acc 0.2482 test loss 2.083208 best test_acc 0.2638
e 34 | malicious users: 7 | test acc 0.2340 test loss 2.089452 best test_acc 0.2638
e 35 | malicious users: 5 | test acc 0.2930 test loss 1.932348 best test_acc 0.2930
e 36 | malicious users: 5 | test acc 0.2183 test loss 2.003094 best test_acc 0.2930
e 37 | malicious users: 4 | test acc 0.2778 test loss 1.985106 best test_acc 0.2930
e 38 | malicious users: 5 | test acc 0.2976 test loss 1.954724 best test_acc 0.2976
e 39 | malicious users: 9 | test acc 0.2764 test loss 1.996387 best test_acc 0.2976
e 40 | malicious users: 4 | test acc 0.3209 test loss 1.877012 best test_acc 0.3209
e 41 | malicious users: 5 | test acc 0.2965 test loss 1.930766 best test_acc 0.3209
