=> Saving data in Logs/FRL~try=661
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  1
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  other_attacks_Fang
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 5 | test acc 0.2501 test loss 2.278142 best test_acc 0.2501
e 1 | malicious users: 6 | test acc 0.4129 test loss 2.201275 best test_acc 0.4129
e 2 | malicious users: 3 | test acc 0.5356 test loss 2.034236 best test_acc 0.5356
e 3 | malicious users: 7 | test acc 0.5784 test loss 1.733105 best test_acc 0.5784
e 4 | malicious users: 8 | test acc 0.6345 test loss 1.793583 best test_acc 0.6345
e 5 | malicious users: 3 | test acc 0.6395 test loss 1.259384 best test_acc 0.6395
e 6 | malicious users: 2 | test acc 0.6678 test loss 1.191945 best test_acc 0.6678
e 7 | malicious users: 2 | test acc 0.7480 test loss 1.033807 best test_acc 0.7480
e 8 | malicious users: 6 | test acc 0.7788 test loss 0.804917 best test_acc 0.7788
e 9 | malicious users: 5 | test acc 0.7872 test loss 0.814579 best test_acc 0.7872
e 10 | malicious users: 6 | test acc 0.7412 test loss 0.704130 best test_acc 0.7872
e 11 | malicious users: 5 | test acc 0.7909 test loss 0.845140 best test_acc 0.7909
e 12 | malicious users: 6 | test acc 0.7811 test loss 0.842425 best test_acc 0.7909
e 13 | malicious users: 5 | test acc 0.8129 test loss 0.674103 best test_acc 0.8129
e 14 | malicious users: 6 | test acc 0.8007 test loss 0.662503 best test_acc 0.8129
e 15 | malicious users: 4 | test acc 0.8211 test loss 0.695918 best test_acc 0.8211
e 16 | malicious users: 3 | test acc 0.9077 test loss 0.443589 best test_acc 0.9077
e 17 | malicious users: 4 | test acc 0.8944 test loss 0.569809 best test_acc 0.9077
e 18 | malicious users: 7 | test acc 0.8405 test loss 0.523432 best test_acc 0.9077
e 19 | malicious users: 5 | test acc 0.7570 test loss 0.676181 best test_acc 0.9077
e 20 | malicious users: 3 | test acc 0.8583 test loss 0.515558 best test_acc 0.9077
e 21 | malicious users: 7 | test acc 0.9078 test loss 0.446183 best test_acc 0.9078
e 22 | malicious users: 3 | test acc 0.8374 test loss 0.592134 best test_acc 0.9078
e 23 | malicious users: 6 | test acc 0.8701 test loss 0.467311 best test_acc 0.9078
e 24 | malicious users: 2 | test acc 0.9054 test loss 0.471542 best test_acc 0.9078
e 25 | malicious users: 5 | test acc 0.8286 test loss 0.495086 best test_acc 0.9078
e 26 | malicious users: 3 | test acc 0.7725 test loss 0.681452 best test_acc 0.9078
e 27 | malicious users: 7 | test acc 0.7694 test loss 0.632321 best test_acc 0.9078
e 28 | malicious users: 5 | test acc 0.8162 test loss 0.637299 best test_acc 0.9078
e 29 | malicious users: 2 | test acc 0.9137 test loss 0.365856 best test_acc 0.9137
e 30 | malicious users: 7 | test acc 0.8153 test loss 0.559696 best test_acc 0.9137
e 31 | malicious users: 5 | test acc 0.8809 test loss 0.438481 best test_acc 0.9137
e 32 | malicious users: 6 | test acc 0.7782 test loss 0.562239 best test_acc 0.9137
e 33 | malicious users: 6 | test acc 0.8905 test loss 0.471579 best test_acc 0.9137
e 34 | malicious users: 5 | test acc 0.7895 test loss 0.549879 best test_acc 0.9137
e 35 | malicious users: 2 | test acc 0.7566 test loss 0.787312 best test_acc 0.9137
e 36 | malicious users: 1 | test acc 0.8834 test loss 0.490098 best test_acc 0.9137
e 37 | malicious users: 5 | test acc 0.9059 test loss 0.357806 best test_acc 0.9137
e 38 | malicious users: 5 | test acc 0.8359 test loss 0.655769 best test_acc 0.9137
e 39 | malicious users: 4 | test acc 0.9233 test loss 0.383076 best test_acc 0.9233
e 40 | malicious users: 7 | test acc 0.9260 test loss 0.358563 best test_acc 0.9260
e 41 | malicious users: 2 | test acc 0.8374 test loss 0.549572 best test_acc 0.9260
e 42 | malicious users: 2 | test acc 0.9342 test loss 0.265507 best test_acc 0.9342
e 43 | malicious users: 6 | test acc 0.8866 test loss 0.409945 best test_acc 0.9342
e 44 | malicious users: 7 | test acc 0.8423 test loss 0.497370 best test_acc 0.9342
e 45 | malicious users: 6 | test acc 0.8472 test loss 0.500258 best test_acc 0.9342
e 46 | malicious users: 7 | test acc 0.8655 test loss 0.401576 best test_acc 0.9342
e 47 | malicious users: 8 | test acc 0.8999 test loss 0.555942 best test_acc 0.9342
e 48 | malicious users: 10 | test acc 0.9363 test loss 0.271839 best test_acc 0.9363
e 49 | malicious users: 5 | test acc 0.7298 test loss 0.716083 best test_acc 0.9363
e 50 | malicious users: 6 | test acc 0.8902 test loss 0.396702 best test_acc 0.9363
e 51 | malicious users: 1 | test acc 0.9218 test loss 0.386529 best test_acc 0.9363
e 52 | malicious users: 4 | test acc 0.9208 test loss 0.354575 best test_acc 0.9363
e 53 | malicious users: 6 | test acc 0.9118 test loss 0.359835 best test_acc 0.9363
e 54 | malicious users: 4 | test acc 0.8198 test loss 0.561749 best test_acc 0.9363
e 55 | malicious users: 5 | test acc 0.8548 test loss 0.426657 best test_acc 0.9363
e 56 | malicious users: 6 | test acc 0.9315 test loss 0.262704 best test_acc 0.9363
e 57 | malicious users: 7 | test acc 0.8526 test loss 0.576996 best test_acc 0.9363
e 58 | malicious users: 5 | test acc 0.8840 test loss 0.364684 best test_acc 0.9363
e 59 | malicious users: 6 | test acc 0.8466 test loss 0.467891 best test_acc 0.9363
e 60 | malicious users: 4 | test acc 0.9029 test loss 0.399106 best test_acc 0.9363
e 61 | malicious users: 4 | test acc 0.9000 test loss 0.323766 best test_acc 0.9363
e 62 | malicious users: 2 | test acc 0.8809 test loss 0.416881 best test_acc 0.9363
e 63 | malicious users: 1 | test acc 0.8920 test loss 0.377487 best test_acc 0.9363
e 64 | malicious users: 8 | test acc 0.7759 test loss 0.631419 best test_acc 0.9363
e 65 | malicious users: 5 | test acc 0.9322 test loss 0.300821 best test_acc 0.9363
e 66 | malicious users: 6 | test acc 0.9198 test loss 0.300778 best test_acc 0.9363
e 67 | malicious users: 5 | test acc 0.9312 test loss 0.308033 best test_acc 0.9363
e 68 | malicious users: 6 | test acc 0.9475 test loss 0.215621 best test_acc 0.9475
e 69 | malicious users: 4 | test acc 0.7916 test loss 0.669499 best test_acc 0.9475
e 70 | malicious users: 3 | test acc 0.9208 test loss 0.292172 best test_acc 0.9475
e 71 | malicious users: 6 | test acc 0.8530 test loss 0.403063 best test_acc 0.9475
e 72 | malicious users: 6 | test acc 0.9285 test loss 0.291611 best test_acc 0.9475
e 73 | malicious users: 7 | test acc 0.8589 test loss 0.550211 best test_acc 0.9475
e 74 | malicious users: 6 | test acc 0.8953 test loss 0.385842 best test_acc 0.9475
e 75 | malicious users: 6 | test acc 0.9366 test loss 0.269404 best test_acc 0.9475
e 76 | malicious users: 6 | test acc 0.9077 test loss 0.329128 best test_acc 0.9475
e 77 | malicious users: 5 | test acc 0.8209 test loss 0.494506 best test_acc 0.9475
e 78 | malicious users: 2 | test acc 0.9332 test loss 0.280522 best test_acc 0.9475
e 79 | malicious users: 8 | test acc 0.7867 test loss 0.578102 best test_acc 0.9475
e 80 | malicious users: 4 | test acc 0.8894 test loss 0.338793 best test_acc 0.9475
e 81 | malicious users: 6 | test acc 0.8493 test loss 0.459135 best test_acc 0.9475
e 82 | malicious users: 4 | test acc 0.9301 test loss 0.273310 best test_acc 0.9475
e 83 | malicious users: 4 | test acc 0.8566 test loss 0.383676 best test_acc 0.9475
e 84 | malicious users: 6 | test acc 0.9283 test loss 0.302219 best test_acc 0.9475
e 85 | malicious users: 4 | test acc 0.8023 test loss 0.510155 best test_acc 0.9475
e 86 | malicious users: 5 | test acc 0.9334 test loss 0.340695 best test_acc 0.9475
e 87 | malicious users: 5 | test acc 0.9121 test loss 0.380523 best test_acc 0.9475
e 88 | malicious users: 5 | test acc 0.9362 test loss 0.285014 best test_acc 0.9475
e 89 | malicious users: 7 | test acc 0.7609 test loss 0.628982 best test_acc 0.9475
e 90 | malicious users: 7 | test acc 0.8841 test loss 0.423188 best test_acc 0.9475
e 91 | malicious users: 6 | test acc 0.9186 test loss 0.351062 best test_acc 0.9475
e 92 | malicious users: 5 | test acc 0.8586 test loss 0.364718 best test_acc 0.9475
e 93 | malicious users: 5 | test acc 0.8715 test loss 0.565141 best test_acc 0.9475
e 94 | malicious users: 3 | test acc 0.9321 test loss 0.266428 best test_acc 0.9475
e 95 | malicious users: 6 | test acc 0.9107 test loss 0.346928 best test_acc 0.9475
e 96 | malicious users: 7 | test acc 0.8612 test loss 0.451777 best test_acc 0.9475
e 97 | malicious users: 7 | test acc 0.9390 test loss 0.203292 best test_acc 0.9475
e 98 | malicious users: 4 | test acc 0.9253 test loss 0.298866 best test_acc 0.9475
e 99 | malicious users: 5 | test acc 0.9295 test loss 0.275935 best test_acc 0.9475
e 100 | malicious users: 5 | test acc 0.9207 test loss 0.329561 best test_acc 0.9475
e 101 | malicious users: 5 | test acc 0.9188 test loss 0.353988 best test_acc 0.9475
e 102 | malicious users: 5 | test acc 0.9410 test loss 0.245280 best test_acc 0.9475
e 103 | malicious users: 3 | test acc 0.9384 test loss 0.276270 best test_acc 0.9475
e 104 | malicious users: 8 | test acc 0.9348 test loss 0.302485 best test_acc 0.9475
e 105 | malicious users: 3 | test acc 0.8425 test loss 0.441939 best test_acc 0.9475
e 106 | malicious users: 2 | test acc 0.8103 test loss 0.567260 best test_acc 0.9475
e 107 | malicious users: 4 | test acc 0.8881 test loss 0.422337 best test_acc 0.9475
e 108 | malicious users: 7 | test acc 0.9463 test loss 0.204301 best test_acc 0.9475
e 109 | malicious users: 5 | test acc 0.9412 test loss 0.282507 best test_acc 0.9475
e 110 | malicious users: 4 | test acc 0.8635 test loss 0.356272 best test_acc 0.9475
e 111 | malicious users: 11 | test acc 0.9353 test loss 0.262220 best test_acc 0.9475
e 112 | malicious users: 3 | test acc 0.7754 test loss 0.742467 best test_acc 0.9475
e 113 | malicious users: 2 | test acc 0.9551 test loss 0.168112 best test_acc 0.9551
e 114 | malicious users: 6 | test acc 0.9358 test loss 0.329275 best test_acc 0.9551
e 115 | malicious users: 9 | test acc 0.9096 test loss 0.288411 best test_acc 0.9551
e 116 | malicious users: 3 | test acc 0.9403 test loss 0.251359 best test_acc 0.9551
e 117 | malicious users: 5 | test acc 0.9389 test loss 0.293848 best test_acc 0.9551
e 118 | malicious users: 5 | test acc 0.9538 test loss 0.169284 best test_acc 0.9551
e 119 | malicious users: 4 | test acc 0.7370 test loss 0.625901 best test_acc 0.9551
e 120 | malicious users: 7 | test acc 0.8211 test loss 0.475707 best test_acc 0.9551
e 121 | malicious users: 2 | test acc 0.9265 test loss 0.304732 best test_acc 0.9551
e 122 | malicious users: 1 | test acc 0.8617 test loss 0.440498 best test_acc 0.9551
e 123 | malicious users: 4 | test acc 0.9338 test loss 0.288808 best test_acc 0.9551
e 124 | malicious users: 6 | test acc 0.8491 test loss 0.411172 best test_acc 0.9551
e 125 | malicious users: 8 | test acc 0.9088 test loss 0.349830 best test_acc 0.9551
e 126 | malicious users: 3 | test acc 0.8376 test loss 0.503834 best test_acc 0.9551
e 127 | malicious users: 6 | test acc 0.9394 test loss 0.243376 best test_acc 0.9551
e 128 | malicious users: 3 | test acc 0.9390 test loss 0.292414 best test_acc 0.9551
e 129 | malicious users: 5 | test acc 0.9477 test loss 0.183556 best test_acc 0.9551
e 130 | malicious users: 3 | test acc 0.9460 test loss 0.290282 best test_acc 0.9551
e 131 | malicious users: 4 | test acc 0.9495 test loss 0.199536 best test_acc 0.9551
e 132 | malicious users: 2 | test acc 0.9191 test loss 0.309170 best test_acc 0.9551
e 133 | malicious users: 3 | test acc 0.8858 test loss 0.402249 best test_acc 0.9551
e 134 | malicious users: 4 | test acc 0.9430 test loss 0.216675 best test_acc 0.9551
e 135 | malicious users: 1 | test acc 0.9141 test loss 0.314849 best test_acc 0.9551
e 136 | malicious users: 3 | test acc 0.8590 test loss 0.377661 best test_acc 0.9551
e 137 | malicious users: 6 | test acc 0.9090 test loss 0.279926 best test_acc 0.9551
e 138 | malicious users: 2 | test acc 0.8477 test loss 0.439737 best test_acc 0.9551
e 139 | malicious users: 7 | test acc 0.8214 test loss 0.566710 best test_acc 0.9551
e 140 | malicious users: 1 | test acc 0.9158 test loss 0.339964 best test_acc 0.9551
e 141 | malicious users: 7 | test acc 0.9447 test loss 0.216920 best test_acc 0.9551
e 142 | malicious users: 6 | test acc 0.8646 test loss 0.471356 best test_acc 0.9551
e 143 | malicious users: 7 | test acc 0.8914 test loss 0.380618 best test_acc 0.9551
e 144 | malicious users: 3 | test acc 0.9407 test loss 0.286047 best test_acc 0.9551
e 145 | malicious users: 1 | test acc 0.9396 test loss 0.251109 best test_acc 0.9551
e 146 | malicious users: 4 | test acc 0.8812 test loss 0.331908 best test_acc 0.9551
e 147 | malicious users: 6 | test acc 0.9331 test loss 0.361605 best test_acc 0.9551
e 148 | malicious users: 6 | test acc 0.9514 test loss 0.162330 best test_acc 0.9551
e 149 | malicious users: 4 | test acc 0.9104 test loss 0.407872 best test_acc 0.9551
e 150 | malicious users: 7 | test acc 0.9414 test loss 0.224882 best test_acc 0.9551
e 151 | malicious users: 10 | test acc 0.8110 test loss 0.525596 best test_acc 0.9551
e 152 | malicious users: 5 | test acc 0.8782 test loss 0.452948 best test_acc 0.9551
e 153 | malicious users: 8 | test acc 0.8659 test loss 0.366771 best test_acc 0.9551
e 154 | malicious users: 4 | test acc 0.9087 test loss 0.367314 best test_acc 0.9551
e 155 | malicious users: 6 | test acc 0.9489 test loss 0.218208 best test_acc 0.9551
