=> Saving data in Logs/FRL~try=580
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  0.9
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  other_attacks_Fang
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 9 | test acc 0.2080 test loss 2.246295 best test_acc 0.2080
e 1 | malicious users: 8 | test acc 0.3316 test loss 2.127563 best test_acc 0.3316
e 2 | malicious users: 6 | test acc 0.5353 test loss 1.830746 best test_acc 0.5353
e 3 | malicious users: 4 | test acc 0.6104 test loss 1.704518 best test_acc 0.6104
e 4 | malicious users: 2 | test acc 0.6159 test loss 1.430586 best test_acc 0.6159
e 5 | malicious users: 5 | test acc 0.6094 test loss 1.379813 best test_acc 0.6159
e 6 | malicious users: 3 | test acc 0.6759 test loss 1.052822 best test_acc 0.6759
e 7 | malicious users: 4 | test acc 0.6311 test loss 1.027513 best test_acc 0.6759
e 8 | malicious users: 5 | test acc 0.7519 test loss 0.938879 best test_acc 0.7519
e 9 | malicious users: 8 | test acc 0.7644 test loss 0.785668 best test_acc 0.7644
e 10 | malicious users: 7 | test acc 0.6836 test loss 0.980846 best test_acc 0.7644
e 11 | malicious users: 4 | test acc 0.7078 test loss 0.868643 best test_acc 0.7644
e 12 | malicious users: 6 | test acc 0.8421 test loss 0.591750 best test_acc 0.8421
e 13 | malicious users: 3 | test acc 0.7670 test loss 0.870782 best test_acc 0.8421
e 14 | malicious users: 4 | test acc 0.8149 test loss 0.576250 best test_acc 0.8421
e 15 | malicious users: 5 | test acc 0.7408 test loss 0.840080 best test_acc 0.8421
e 16 | malicious users: 3 | test acc 0.8372 test loss 0.536758 best test_acc 0.8421
e 17 | malicious users: 8 | test acc 0.7139 test loss 0.889561 best test_acc 0.8421
e 18 | malicious users: 4 | test acc 0.7398 test loss 0.772315 best test_acc 0.8421
e 19 | malicious users: 10 | test acc 0.7294 test loss 0.794413 best test_acc 0.8421
e 20 | malicious users: 4 | test acc 0.8140 test loss 0.643830 best test_acc 0.8421
e 21 | malicious users: 5 | test acc 0.7681 test loss 0.664273 best test_acc 0.8421
e 22 | malicious users: 1 | test acc 0.7543 test loss 0.720916 best test_acc 0.8421
e 23 | malicious users: 5 | test acc 0.7948 test loss 0.861094 best test_acc 0.8421
e 24 | malicious users: 7 | test acc 0.8621 test loss 0.516054 best test_acc 0.8621
e 25 | malicious users: 5 | test acc 0.8947 test loss 0.472554 best test_acc 0.8947
e 26 | malicious users: 7 | test acc 0.7254 test loss 0.747753 best test_acc 0.8947
e 27 | malicious users: 7 | test acc 0.8283 test loss 0.527188 best test_acc 0.8947
e 28 | malicious users: 3 | test acc 0.8564 test loss 0.502262 best test_acc 0.8947
e 29 | malicious users: 6 | test acc 0.8233 test loss 0.546884 best test_acc 0.8947
e 30 | malicious users: 5 | test acc 0.8054 test loss 0.671288 best test_acc 0.8947
e 31 | malicious users: 6 | test acc 0.9038 test loss 0.479613 best test_acc 0.9038
e 32 | malicious users: 5 | test acc 0.7752 test loss 0.638503 best test_acc 0.9038
e 33 | malicious users: 5 | test acc 0.8409 test loss 0.471950 best test_acc 0.9038
e 34 | malicious users: 6 | test acc 0.8209 test loss 0.601365 best test_acc 0.9038
e 35 | malicious users: 6 | test acc 0.7241 test loss 0.789187 best test_acc 0.9038
e 36 | malicious users: 9 | test acc 0.8763 test loss 0.495474 best test_acc 0.9038
e 37 | malicious users: 6 | test acc 0.8812 test loss 0.454989 best test_acc 0.9038
e 38 | malicious users: 5 | test acc 0.8174 test loss 0.651402 best test_acc 0.9038
e 39 | malicious users: 8 | test acc 0.8252 test loss 0.602741 best test_acc 0.9038
e 40 | malicious users: 7 | test acc 0.8872 test loss 0.409676 best test_acc 0.9038
e 41 | malicious users: 5 | test acc 0.8528 test loss 0.616498 best test_acc 0.9038
e 42 | malicious users: 4 | test acc 0.8994 test loss 0.442285 best test_acc 0.9038
e 43 | malicious users: 1 | test acc 0.8843 test loss 0.461106 best test_acc 0.9038
e 44 | malicious users: 7 | test acc 0.8553 test loss 0.614933 best test_acc 0.9038
e 45 | malicious users: 2 | test acc 0.9171 test loss 0.370460 best test_acc 0.9171
e 46 | malicious users: 4 | test acc 0.8572 test loss 0.474764 best test_acc 0.9171
e 47 | malicious users: 5 | test acc 0.8697 test loss 0.568592 best test_acc 0.9171
e 48 | malicious users: 4 | test acc 0.8174 test loss 0.622120 best test_acc 0.9171
e 49 | malicious users: 4 | test acc 0.8628 test loss 0.498890 best test_acc 0.9171
e 50 | malicious users: 8 | test acc 0.7139 test loss 0.853528 best test_acc 0.9171
e 51 | malicious users: 3 | test acc 0.9163 test loss 0.434475 best test_acc 0.9171
e 52 | malicious users: 5 | test acc 0.8847 test loss 0.433717 best test_acc 0.9171
e 53 | malicious users: 3 | test acc 0.7724 test loss 0.668914 best test_acc 0.9171
e 54 | malicious users: 3 | test acc 0.8448 test loss 0.551609 best test_acc 0.9171
e 55 | malicious users: 2 | test acc 0.8043 test loss 0.652394 best test_acc 0.9171
e 56 | malicious users: 1 | test acc 0.8635 test loss 0.546597 best test_acc 0.9171
e 57 | malicious users: 3 | test acc 0.8123 test loss 0.551350 best test_acc 0.9171
e 58 | malicious users: 4 | test acc 0.8238 test loss 0.506791 best test_acc 0.9171
e 59 | malicious users: 5 | test acc 0.8609 test loss 0.523426 best test_acc 0.9171
e 60 | malicious users: 5 | test acc 0.8304 test loss 0.533202 best test_acc 0.9171
e 61 | malicious users: 8 | test acc 0.8582 test loss 0.614660 best test_acc 0.9171
e 62 | malicious users: 4 | test acc 0.8971 test loss 0.387194 best test_acc 0.9171
e 63 | malicious users: 2 | test acc 0.8808 test loss 0.523022 best test_acc 0.9171
e 64 | malicious users: 1 | test acc 0.9065 test loss 0.412023 best test_acc 0.9171
e 65 | malicious users: 7 | test acc 0.8955 test loss 0.405477 best test_acc 0.9171
e 66 | malicious users: 5 | test acc 0.6944 test loss 0.802951 best test_acc 0.9171
e 67 | malicious users: 7 | test acc 0.8391 test loss 0.511839 best test_acc 0.9171
e 68 | malicious users: 5 | test acc 0.8498 test loss 0.596174 best test_acc 0.9171
e 69 | malicious users: 3 | test acc 0.8554 test loss 0.509287 best test_acc 0.9171
e 70 | malicious users: 5 | test acc 0.8511 test loss 0.585732 best test_acc 0.9171
e 71 | malicious users: 6 | test acc 0.8179 test loss 0.539695 best test_acc 0.9171
e 72 | malicious users: 6 | test acc 0.9040 test loss 0.364589 best test_acc 0.9171
e 73 | malicious users: 7 | test acc 0.7733 test loss 0.722259 best test_acc 0.9171
e 74 | malicious users: 3 | test acc 0.8331 test loss 0.533418 best test_acc 0.9171
e 75 | malicious users: 3 | test acc 0.9285 test loss 0.457360 best test_acc 0.9285
e 76 | malicious users: 5 | test acc 0.8332 test loss 0.449271 best test_acc 0.9285
e 77 | malicious users: 5 | test acc 0.9270 test loss 0.396399 best test_acc 0.9285
e 78 | malicious users: 3 | test acc 0.8747 test loss 0.451155 best test_acc 0.9285
e 79 | malicious users: 3 | test acc 0.8166 test loss 0.629927 best test_acc 0.9285
e 80 | malicious users: 5 | test acc 0.7800 test loss 0.569197 best test_acc 0.9285
e 81 | malicious users: 7 | test acc 0.7492 test loss 0.651689 best test_acc 0.9285
e 82 | malicious users: 6 | test acc 0.8376 test loss 0.544865 best test_acc 0.9285
e 83 | malicious users: 5 | test acc 0.8073 test loss 0.611781 best test_acc 0.9285
e 84 | malicious users: 6 | test acc 0.8887 test loss 0.428454 best test_acc 0.9285
e 85 | malicious users: 5 | test acc 0.8501 test loss 0.453248 best test_acc 0.9285
e 86 | malicious users: 7 | test acc 0.8736 test loss 0.590773 best test_acc 0.9285
e 87 | malicious users: 7 | test acc 0.9071 test loss 0.476208 best test_acc 0.9285
e 88 | malicious users: 5 | test acc 0.8830 test loss 0.499457 best test_acc 0.9285
e 89 | malicious users: 7 | test acc 0.9205 test loss 0.283565 best test_acc 0.9285
e 90 | malicious users: 6 | test acc 0.7639 test loss 0.705856 best test_acc 0.9285
e 91 | malicious users: 5 | test acc 0.8942 test loss 0.499208 best test_acc 0.9285
e 92 | malicious users: 6 | test acc 0.8872 test loss 0.482255 best test_acc 0.9285
e 93 | malicious users: 5 | test acc 0.8268 test loss 0.606369 best test_acc 0.9285
e 94 | malicious users: 7 | test acc 0.9026 test loss 0.471131 best test_acc 0.9285
e 95 | malicious users: 6 | test acc 0.8454 test loss 0.563615 best test_acc 0.9285
e 96 | malicious users: 4 | test acc 0.7585 test loss 0.643661 best test_acc 0.9285
e 97 | malicious users: 4 | test acc 0.7409 test loss 0.880081 best test_acc 0.9285
e 98 | malicious users: 8 | test acc 0.7770 test loss 0.647571 best test_acc 0.9285
e 99 | malicious users: 4 | test acc 0.8016 test loss 0.671791 best test_acc 0.9285
e 100 | malicious users: 7 | test acc 0.8089 test loss 0.657562 best test_acc 0.9285
e 101 | malicious users: 7 | test acc 0.8105 test loss 0.593269 best test_acc 0.9285
e 102 | malicious users: 4 | test acc 0.9013 test loss 0.468446 best test_acc 0.9285
e 103 | malicious users: 5 | test acc 0.9113 test loss 0.507876 best test_acc 0.9285
e 104 | malicious users: 4 | test acc 0.9216 test loss 0.300651 best test_acc 0.9285
e 105 | malicious users: 3 | test acc 0.9067 test loss 0.477206 best test_acc 0.9285
e 106 | malicious users: 3 | test acc 0.7966 test loss 0.621571 best test_acc 0.9285
e 107 | malicious users: 3 | test acc 0.8411 test loss 0.542869 best test_acc 0.9285
e 108 | malicious users: 5 | test acc 0.9186 test loss 0.427829 best test_acc 0.9285
e 109 | malicious users: 5 | test acc 0.8585 test loss 0.606707 best test_acc 0.9285
e 110 | malicious users: 6 | test acc 0.8899 test loss 0.397621 best test_acc 0.9285
e 111 | malicious users: 7 | test acc 0.9217 test loss 0.419827 best test_acc 0.9285
e 112 | malicious users: 4 | test acc 0.8336 test loss 0.570406 best test_acc 0.9285
e 113 | malicious users: 3 | test acc 0.8231 test loss 0.543356 best test_acc 0.9285
e 114 | malicious users: 5 | test acc 0.7303 test loss 0.728169 best test_acc 0.9285
e 115 | malicious users: 7 | test acc 0.8543 test loss 0.445560 best test_acc 0.9285
e 116 | malicious users: 5 | test acc 0.8480 test loss 0.624891 best test_acc 0.9285
e 117 | malicious users: 3 | test acc 0.8678 test loss 0.556781 best test_acc 0.9285
e 118 | malicious users: 4 | test acc 0.7627 test loss 0.652637 best test_acc 0.9285
e 119 | malicious users: 5 | test acc 0.9127 test loss 0.341970 best test_acc 0.9285
e 120 | malicious users: 7 | test acc 0.9020 test loss 0.495745 best test_acc 0.9285
e 121 | malicious users: 7 | test acc 0.7703 test loss 0.635667 best test_acc 0.9285
e 122 | malicious users: 2 | test acc 0.8379 test loss 0.662170 best test_acc 0.9285
e 123 | malicious users: 9 | test acc 0.8143 test loss 0.535398 best test_acc 0.9285
e 124 | malicious users: 9 | test acc 0.7723 test loss 0.784878 best test_acc 0.9285
e 125 | malicious users: 3 | test acc 0.9294 test loss 0.306964 best test_acc 0.9294
e 126 | malicious users: 5 | test acc 0.8414 test loss 0.521929 best test_acc 0.9294
e 127 | malicious users: 4 | test acc 0.8344 test loss 0.565597 best test_acc 0.9294
e 128 | malicious users: 3 | test acc 0.8010 test loss 0.614091 best test_acc 0.9294
e 129 | malicious users: 3 | test acc 0.8480 test loss 0.477425 best test_acc 0.9294
e 130 | malicious users: 8 | test acc 0.8979 test loss 0.396372 best test_acc 0.9294
e 131 | malicious users: 6 | test acc 0.7514 test loss 0.696071 best test_acc 0.9294
e 132 | malicious users: 4 | test acc 0.9243 test loss 0.374531 best test_acc 0.9294
e 133 | malicious users: 3 | test acc 0.8825 test loss 0.534829 best test_acc 0.9294
e 134 | malicious users: 4 | test acc 0.8821 test loss 0.491376 best test_acc 0.9294
e 135 | malicious users: 4 | test acc 0.8299 test loss 0.558862 best test_acc 0.9294
e 136 | malicious users: 8 | test acc 0.7457 test loss 0.782252 best test_acc 0.9294
e 137 | malicious users: 2 | test acc 0.7887 test loss 0.639262 best test_acc 0.9294
e 138 | malicious users: 6 | test acc 0.8526 test loss 0.527502 best test_acc 0.9294
e 139 | malicious users: 8 | test acc 0.9051 test loss 0.416337 best test_acc 0.9294
e 140 | malicious users: 3 | test acc 0.8376 test loss 0.568248 best test_acc 0.9294
e 141 | malicious users: 4 | test acc 0.8931 test loss 0.472336 best test_acc 0.9294
e 142 | malicious users: 9 | test acc 0.8137 test loss 0.635826 best test_acc 0.9294
e 143 | malicious users: 9 | test acc 0.7654 test loss 0.704642 best test_acc 0.9294
e 144 | malicious users: 6 | test acc 0.8245 test loss 0.555491 best test_acc 0.9294
e 145 | malicious users: 9 | test acc 0.8431 test loss 0.502375 best test_acc 0.9294
e 146 | malicious users: 4 | test acc 0.8314 test loss 0.492484 best test_acc 0.9294
e 147 | malicious users: 3 | test acc 0.8764 test loss 0.506518 best test_acc 0.9294
e 148 | malicious users: 5 | test acc 0.7886 test loss 0.592293 best test_acc 0.9294
e 149 | malicious users: 2 | test acc 0.8013 test loss 0.727022 best test_acc 0.9294
e 150 | malicious users: 3 | test acc 0.8590 test loss 0.512872 best test_acc 0.9294
e 151 | malicious users: 3 | test acc 0.8016 test loss 0.614929 best test_acc 0.9294
e 152 | malicious users: 3 | test acc 0.7606 test loss 0.641149 best test_acc 0.9294
e 153 | malicious users: 6 | test acc 0.8483 test loss 0.510541 best test_acc 0.9294
e 154 | malicious users: 4 | test acc 0.9010 test loss 0.426711 best test_acc 0.9294
e 155 | malicious users: 5 | test acc 0.8660 test loss 0.522115 best test_acc 0.9294
e 156 | malicious users: 4 | test acc 0.8893 test loss 0.405803 best test_acc 0.9294
e 157 | malicious users: 3 | test acc 0.8104 test loss 0.602929 best test_acc 0.9294
e 158 | malicious users: 6 | test acc 0.7920 test loss 0.565416 best test_acc 0.9294
e 159 | malicious users: 6 | test acc 0.8312 test loss 0.639834 best test_acc 0.9294
e 160 | malicious users: 4 | test acc 0.9261 test loss 0.390972 best test_acc 0.9294
e 161 | malicious users: 4 | test acc 0.9111 test loss 0.404068 best test_acc 0.9294
e 162 | malicious users: 4 | test acc 0.8558 test loss 0.475897 best test_acc 0.9294
e 163 | malicious users: 5 | test acc 0.9080 test loss 0.413009 best test_acc 0.9294
e 164 | malicious users: 1 | test acc 0.8010 test loss 0.746123 best test_acc 0.9294
e 165 | malicious users: 6 | test acc 0.8072 test loss 0.506732 best test_acc 0.9294
e 166 | malicious users: 4 | test acc 0.9058 test loss 0.422717 best test_acc 0.9294
e 167 | malicious users: 8 | test acc 0.8905 test loss 0.442417 best test_acc 0.9294
e 168 | malicious users: 3 | test acc 0.8667 test loss 0.495679 best test_acc 0.9294
e 169 | malicious users: 4 | test acc 0.8446 test loss 0.539127 best test_acc 0.9294
e 170 | malicious users: 5 | test acc 0.9146 test loss 0.448895 best test_acc 0.9294
e 171 | malicious users: 6 | test acc 0.8251 test loss 0.633484 best test_acc 0.9294
e 172 | malicious users: 3 | test acc 0.9284 test loss 0.323991 best test_acc 0.9294
e 173 | malicious users: 3 | test acc 0.8354 test loss 0.548583 best test_acc 0.9294
e 174 | malicious users: 3 | test acc 0.8308 test loss 0.507300 best test_acc 0.9294
e 175 | malicious users: 7 | test acc 0.9053 test loss 0.417973 best test_acc 0.9294
e 176 | malicious users: 7 | test acc 0.8924 test loss 0.484403 best test_acc 0.9294
e 177 | malicious users: 8 | test acc 0.8751 test loss 0.554187 best test_acc 0.9294
e 178 | malicious users: 4 | test acc 0.9334 test loss 0.351431 best test_acc 0.9334
e 179 | malicious users: 2 | test acc 0.8559 test loss 0.409855 best test_acc 0.9334
e 180 | malicious users: 6 | test acc 0.8315 test loss 0.529067 best test_acc 0.9334
e 181 | malicious users: 5 | test acc 0.8635 test loss 0.656681 best test_acc 0.9334
e 182 | malicious users: 5 | test acc 0.8400 test loss 0.608261 best test_acc 0.9334
e 183 | malicious users: 2 | test acc 0.9269 test loss 0.379969 best test_acc 0.9334
e 184 | malicious users: 4 | test acc 0.8993 test loss 0.438143 best test_acc 0.9334
e 185 | malicious users: 6 | test acc 0.7955 test loss 0.607759 best test_acc 0.9334
e 186 | malicious users: 5 | test acc 0.8693 test loss 0.415503 best test_acc 0.9334
e 187 | malicious users: 2 | test acc 0.7520 test loss 0.746870 best test_acc 0.9334
e 188 | malicious users: 6 | test acc 0.8425 test loss 0.501362 best test_acc 0.9334
e 189 | malicious users: 5 | test acc 0.8402 test loss 0.449554 best test_acc 0.9334
e 190 | malicious users: 5 | test acc 0.7842 test loss 0.644715 best test_acc 0.9334
e 191 | malicious users: 4 | test acc 0.8352 test loss 0.766144 best test_acc 0.9334
e 192 | malicious users: 5 | test acc 0.8307 test loss 0.517024 best test_acc 0.9334
e 193 | malicious users: 3 | test acc 0.8228 test loss 0.591011 best test_acc 0.9334
e 194 | malicious users: 3 | test acc 0.8787 test loss 0.496703 best test_acc 0.9334
e 195 | malicious users: 5 | test acc 0.9272 test loss 0.319302 best test_acc 0.9334
e 196 | malicious users: 4 | test acc 0.8179 test loss 0.677555 best test_acc 0.9334
e 197 | malicious users: 6 | test acc 0.9137 test loss 0.348563 best test_acc 0.9334
e 198 | malicious users: 3 | test acc 0.8077 test loss 0.649136 best test_acc 0.9334
e 199 | malicious users: 5 | test acc 0.8427 test loss 0.508091 best test_acc 0.9334
e 200 | malicious users: 6 | test acc 0.9249 test loss 0.385329 best test_acc 0.9334
e 201 | malicious users: 7 | test acc 0.8319 test loss 0.503824 best test_acc 0.9334
e 202 | malicious users: 4 | test acc 0.8092 test loss 0.565824 best test_acc 0.9334
e 203 | malicious users: 6 | test acc 0.8994 test loss 0.420481 best test_acc 0.9334
e 204 | malicious users: 7 | test acc 0.8643 test loss 0.458409 best test_acc 0.9334
e 205 | malicious users: 5 | test acc 0.7882 test loss 0.708402 best test_acc 0.9334
e 206 | malicious users: 8 | test acc 0.8110 test loss 0.720151 best test_acc 0.9334
e 207 | malicious users: 6 | test acc 0.9030 test loss 0.442500 best test_acc 0.9334
e 208 | malicious users: 2 | test acc 0.8998 test loss 0.394560 best test_acc 0.9334
e 209 | malicious users: 6 | test acc 0.8969 test loss 0.388273 best test_acc 0.9334
e 210 | malicious users: 7 | test acc 0.9121 test loss 0.414546 best test_acc 0.9334
e 211 | malicious users: 7 | test acc 0.8925 test loss 0.479432 best test_acc 0.9334
e 212 | malicious users: 6 | test acc 0.9077 test loss 0.403603 best test_acc 0.9334
e 213 | malicious users: 3 | test acc 0.7526 test loss 0.745622 best test_acc 0.9334
e 214 | malicious users: 4 | test acc 0.9040 test loss 0.427611 best test_acc 0.9334
e 215 | malicious users: 4 | test acc 0.8908 test loss 0.439693 best test_acc 0.9334
e 216 | malicious users: 6 | test acc 0.8944 test loss 0.417542 best test_acc 0.9334
e 217 | malicious users: 7 | test acc 0.8382 test loss 0.607126 best test_acc 0.9334
e 218 | malicious users: 6 | test acc 0.7671 test loss 0.681279 best test_acc 0.9334
e 219 | malicious users: 3 | test acc 0.8443 test loss 0.448452 best test_acc 0.9334
e 220 | malicious users: 6 | test acc 0.8491 test loss 0.552210 best test_acc 0.9334
e 221 | malicious users: 6 | test acc 0.9145 test loss 0.410068 best test_acc 0.9334
e 222 | malicious users: 4 | test acc 0.8522 test loss 0.532075 best test_acc 0.9334
e 223 | malicious users: 4 | test acc 0.8599 test loss 0.411869 best test_acc 0.9334
e 224 | malicious users: 4 | test acc 0.7928 test loss 0.679117 best test_acc 0.9334
e 225 | malicious users: 5 | test acc 0.8240 test loss 0.518957 best test_acc 0.9334
e 226 | malicious users: 5 | test acc 0.8908 test loss 0.418201 best test_acc 0.9334
e 227 | malicious users: 5 | test acc 0.9012 test loss 0.510523 best test_acc 0.9334
e 228 | malicious users: 2 | test acc 0.8922 test loss 0.473825 best test_acc 0.9334
e 229 | malicious users: 3 | test acc 0.9351 test loss 0.323366 best test_acc 0.9351
e 230 | malicious users: 6 | test acc 0.9015 test loss 0.343063 best test_acc 0.9351
e 231 | malicious users: 5 | test acc 0.8604 test loss 0.421938 best test_acc 0.9351
e 232 | malicious users: 4 | test acc 0.9173 test loss 0.379498 best test_acc 0.9351
e 233 | malicious users: 3 | test acc 0.8289 test loss 0.493380 best test_acc 0.9351
e 234 | malicious users: 2 | test acc 0.8963 test loss 0.417867 best test_acc 0.9351
e 235 | malicious users: 5 | test acc 0.8258 test loss 0.581159 best test_acc 0.9351
e 236 | malicious users: 8 | test acc 0.8427 test loss 0.558410 best test_acc 0.9351
e 237 | malicious users: 5 | test acc 0.8233 test loss 0.545127 best test_acc 0.9351
e 238 | malicious users: 5 | test acc 0.7683 test loss 0.600835 best test_acc 0.9351
e 239 | malicious users: 6 | test acc 0.9081 test loss 0.409299 best test_acc 0.9351
e 240 | malicious users: 1 | test acc 0.8399 test loss 0.466082 best test_acc 0.9351
e 241 | malicious users: 2 | test acc 0.9180 test loss 0.382156 best test_acc 0.9351
e 242 | malicious users: 5 | test acc 0.7927 test loss 0.596315 best test_acc 0.9351
e 243 | malicious users: 6 | test acc 0.9284 test loss 0.331784 best test_acc 0.9351
