#########Federated Learning using Rankings############
fraction of maliciou clients: 0.10 | total number of malicious clients: 100
e 0 | malicious users: 2 | test acc 0.1045 test loss 2.302566 best test_acc 0.1045
e 1 | malicious users: 5 | test acc 0.1021 test loss 2.301962 best test_acc 0.1045
e 2 | malicious users: 1 | test acc 0.1106 test loss 2.297757 best test_acc 0.1106
e 3 | malicious users: 1 | test acc 0.1042 test loss 2.297776 best test_acc 0.1106
e 4 | malicious users: 1 | test acc 0.1087 test loss 2.290253 best test_acc 0.1106
e 5 | malicious users: 4 | test acc 0.1000 test loss 2.274905 best test_acc 0.1106
e 6 | malicious users: 0 | test acc 0.1300 test loss 2.283942 best test_acc 0.1300
e 7 | malicious users: 1 | test acc 0.1540 test loss 2.256252 best test_acc 0.1540
e 8 | malicious users: 3 | test acc 0.1598 test loss 2.280984 best test_acc 0.1598
e 9 | malicious users: 3 | test acc 0.1247 test loss 2.286921 best test_acc 0.1598
e 10 | malicious users: 3 | test acc 0.1926 test loss 2.204206 best test_acc 0.1926
e 11 | malicious users: 2 | test acc 0.1686 test loss 2.259236 best test_acc 0.1926
e 12 | malicious users: 1 | test acc 0.1250 test loss 2.217833 best test_acc 0.1926
e 13 | malicious users: 2 | test acc 0.2002 test loss 2.176589 best test_acc 0.2002
e 14 | malicious users: 1 | test acc 0.1614 test loss 2.227766 best test_acc 0.2002
e 15 | malicious users: 5 | test acc 0.2206 test loss 2.175254 best test_acc 0.2206
e 16 | malicious users: 1 | test acc 0.2140 test loss 2.241704 best test_acc 0.2206
e 17 | malicious users: 4 | test acc 0.2519 test loss 2.082743 best test_acc 0.2519
e 18 | malicious users: 4 | test acc 0.2143 test loss 2.192448 best test_acc 0.2519
e 19 | malicious users: 1 | test acc 0.2507 test loss 2.157842 best test_acc 0.2519
e 20 | malicious users: 3 | test acc 0.1742 test loss 2.178461 best test_acc 0.2519
e 21 | malicious users: 2 | test acc 0.2666 test loss 2.172213 best test_acc 0.2666
e 22 | malicious users: 3 | test acc 0.2578 test loss 2.017633 best test_acc 0.2666
e 23 | malicious users: 2 | test acc 0.2558 test loss 2.136308 best test_acc 0.2666
e 24 | malicious users: 8 | test acc 0.2561 test loss 2.098000 best test_acc 0.2666
e 25 | malicious users: 3 | test acc 0.2571 test loss 2.059066 best test_acc 0.2666
e 26 | malicious users: 4 | test acc 0.2455 test loss 2.082520 best test_acc 0.2666
e 27 | malicious users: 2 | test acc 0.2698 test loss 2.039530 best test_acc 0.2698
e 28 | malicious users: 0 | test acc 0.2507 test loss 2.080594 best test_acc 0.2698
e 29 | malicious users: 3 | test acc 0.2530 test loss 2.116335 best test_acc 0.2698
e 30 | malicious users: 2 | test acc 0.2574 test loss 1.979327 best test_acc 0.2698
e 31 | malicious users: 2 | test acc 0.2480 test loss 1.999779 best test_acc 0.2698
e 32 | malicious users: 4 | test acc 0.2493 test loss 1.995715 best test_acc 0.2698
e 33 | malicious users: 2 | test acc 0.2604 test loss 2.064575 best test_acc 0.2698
e 34 | malicious users: 2 | test acc 0.2701 test loss 1.980585 best test_acc 0.2701
e 35 | malicious users: 5 | test acc 0.2812 test loss 1.965775 best test_acc 0.2812
e 36 | malicious users: 0 | test acc 0.2758 test loss 1.952376 best test_acc 0.2812
e 37 | malicious users: 2 | test acc 0.2676 test loss 1.985738 best test_acc 0.2812
e 38 | malicious users: 2 | test acc 0.2773 test loss 1.969700 best test_acc 0.2812
e 39 | malicious users: 4 | test acc 0.2911 test loss 1.959315 best test_acc 0.2911
e 40 | malicious users: 0 | test acc 0.3027 test loss 1.992116 best test_acc 0.3027
e 41 | malicious users: 2 | test acc 0.2983 test loss 1.893625 best test_acc 0.3027
e 42 | malicious users: 2 | test acc 0.2918 test loss 1.936980 best test_acc 0.3027
e 43 | malicious users: 4 | test acc 0.3166 test loss 1.853578 best test_acc 0.3166
e 44 | malicious users: 2 | test acc 0.3139 test loss 1.942266 best test_acc 0.3166
e 45 | malicious users: 7 | test acc 0.2837 test loss 1.884223 best test_acc 0.3166
e 46 | malicious users: 4 | test acc 0.3127 test loss 1.894117 best test_acc 0.3166
e 47 | malicious users: 3 | test acc 0.3016 test loss 1.898722 best test_acc 0.3166
e 48 | malicious users: 2 | test acc 0.3127 test loss 1.852291 best test_acc 0.3166
e 49 | malicious users: 1 | test acc 0.3303 test loss 1.950148 best test_acc 0.3303
e 50 | malicious users: 6 | test acc 0.3291 test loss 1.889764 best test_acc 0.3303
e 51 | malicious users: 0 | test acc 0.3320 test loss 1.800894 best test_acc 0.3320
e 52 | malicious users: 2 | test acc 0.3224 test loss 1.871590 best test_acc 0.3320
e 53 | malicious users: 2 | test acc 0.3283 test loss 1.810617 best test_acc 0.3320
e 54 | malicious users: 2 | test acc 0.3270 test loss 1.814476 best test_acc 0.3320
e 55 | malicious users: 2 | test acc 0.3466 test loss 1.852274 best test_acc 0.3466
e 56 | malicious users: 3 | test acc 0.3329 test loss 1.836352 best test_acc 0.3466
e 57 | malicious users: 4 | test acc 0.3375 test loss 1.854349 best test_acc 0.3466
e 58 | malicious users: 4 | test acc 0.3507 test loss 1.849389 best test_acc 0.3507
e 59 | malicious users: 2 | test acc 0.3589 test loss 1.769239 best test_acc 0.3589
e 60 | malicious users: 4 | test acc 0.3604 test loss 1.798000 best test_acc 0.3604
e 61 | malicious users: 1 | test acc 0.3391 test loss 1.774152 best test_acc 0.3604
e 62 | malicious users: 2 | test acc 0.3537 test loss 1.760975 best test_acc 0.3604
e 63 | malicious users: 0 | test acc 0.3252 test loss 1.793797 best test_acc 0.3604
e 64 | malicious users: 5 | test acc 0.3402 test loss 1.810640 best test_acc 0.3604
e 65 | malicious users: 1 | test acc 0.3351 test loss 1.872098 best test_acc 0.3604
e 66 | malicious users: 3 | test acc 0.3512 test loss 1.791725 best test_acc 0.3604
e 67 | malicious users: 6 | test acc 0.3621 test loss 1.743261 best test_acc 0.3621
e 68 | malicious users: 4 | test acc 0.3730 test loss 1.774744 best test_acc 0.3730
e 69 | malicious users: 1 | test acc 0.3597 test loss 1.722731 best test_acc 0.3730
e 70 | malicious users: 2 | test acc 0.3654 test loss 1.730397 best test_acc 0.3730
e 71 | malicious users: 4 | test acc 0.3734 test loss 1.710923 best test_acc 0.3734
e 72 | malicious users: 3 | test acc 0.3610 test loss 1.761326 best test_acc 0.3734
e 73 | malicious users: 4 | test acc 0.3800 test loss 1.693294 best test_acc 0.3800
e 74 | malicious users: 4 | test acc 0.3632 test loss 1.724527 best test_acc 0.3800
e 75 | malicious users: 1 | test acc 0.3488 test loss 1.755066 best test_acc 0.3800
e 76 | malicious users: 4 | test acc 0.3518 test loss 1.716798 best test_acc 0.3800
e 77 | malicious users: 3 | test acc 0.3781 test loss 1.684790 best test_acc 0.3800
e 78 | malicious users: 2 | test acc 0.3501 test loss 1.796758 best test_acc 0.3800
e 79 | malicious users: 4 | test acc 0.3684 test loss 1.685029 best test_acc 0.3800
e 80 | malicious users: 3 | test acc 0.3895 test loss 1.716219 best test_acc 0.3895
e 81 | malicious users: 3 | test acc 0.3514 test loss 1.695494 best test_acc 0.3895
e 82 | malicious users: 3 | test acc 0.3743 test loss 1.732999 best test_acc 0.3895
e 83 | malicious users: 3 | test acc 0.3888 test loss 1.662905 best test_acc 0.3895
e 84 | malicious users: 2 | test acc 0.3626 test loss 1.757975 best test_acc 0.3895
e 85 | malicious users: 2 | test acc 0.3803 test loss 1.685355 best test_acc 0.3895
e 86 | malicious users: 4 | test acc 0.3966 test loss 1.654894 best test_acc 0.3966
e 87 | malicious users: 1 | test acc 0.3751 test loss 1.691364 best test_acc 0.3966
e 88 | malicious users: 5 | test acc 0.3755 test loss 1.646786 best test_acc 0.3966
e 89 | malicious users: 1 | test acc 0.3892 test loss 1.643423 best test_acc 0.3966
e 90 | malicious users: 1 | test acc 0.3913 test loss 1.629648 best test_acc 0.3966
e 91 | malicious users: 2 | test acc 0.4026 test loss 1.617697 best test_acc 0.4026
e 92 | malicious users: 2 | test acc 0.3465 test loss 1.822936 best test_acc 0.4026
e 93 | malicious users: 1 | test acc 0.3995 test loss 1.618233 best test_acc 0.4026
e 94 | malicious users: 4 | test acc 0.3929 test loss 1.647924 best test_acc 0.4026
e 95 | malicious users: 2 | test acc 0.4092 test loss 1.640209 best test_acc 0.4092
e 96 | malicious users: 0 | test acc 0.3792 test loss 1.713473 best test_acc 0.4092
e 97 | malicious users: 0 | test acc 0.3769 test loss 1.659316 best test_acc 0.4092
e 98 | malicious users: 0 | test acc 0.3701 test loss 1.707363 best test_acc 0.4092
e 99 | malicious users: 2 | test acc 0.3973 test loss 1.667429 best test_acc 0.4092
e 100 | malicious users: 2 | test acc 0.3985 test loss 1.637034 best test_acc 0.4092
e 101 | malicious users: 3 | test acc 0.4104 test loss 1.576423 best test_acc 0.4104
e 102 | malicious users: 1 | test acc 0.4064 test loss 1.653589 best test_acc 0.4104
e 103 | malicious users: 3 | test acc 0.4190 test loss 1.572044 best test_acc 0.4190
e 104 | malicious users: 3 | test acc 0.4025 test loss 1.656122 best test_acc 0.4190
e 105 | malicious users: 2 | test acc 0.3951 test loss 1.599256 best test_acc 0.4190
e 106 | malicious users: 1 | test acc 0.3887 test loss 1.658707 best test_acc 0.4190
e 107 | malicious users: 1 | test acc 0.4134 test loss 1.592542 best test_acc 0.4190
e 108 | malicious users: 2 | test acc 0.4183 test loss 1.582184 best test_acc 0.4190
e 109 | malicious users: 2 | test acc 0.4136 test loss 1.600449 best test_acc 0.4190
e 110 | malicious users: 4 | test acc 0.4204 test loss 1.615475 best test_acc 0.4204
e 111 | malicious users: 3 | test acc 0.4177 test loss 1.599070 best test_acc 0.4204
e 112 | malicious users: 3 | test acc 0.4175 test loss 1.572714 best test_acc 0.4204
e 113 | malicious users: 1 | test acc 0.4212 test loss 1.624065 best test_acc 0.4212
e 114 | malicious users: 1 | test acc 0.4072 test loss 1.652910 best test_acc 0.4212
e 115 | malicious users: 1 | test acc 0.4237 test loss 1.581170 best test_acc 0.4237
e 116 | malicious users: 1 | test acc 0.4063 test loss 1.595139 best test_acc 0.4237
e 117 | malicious users: 4 | test acc 0.4123 test loss 1.624691 best test_acc 0.4237
e 118 | malicious users: 8 | test acc 0.4083 test loss 1.650799 best test_acc 0.4237
e 119 | malicious users: 4 | test acc 0.4191 test loss 1.610742 best test_acc 0.4237
e 120 | malicious users: 6 | test acc 0.4218 test loss 1.569155 best test_acc 0.4237
e 121 | malicious users: 3 | test acc 0.4298 test loss 1.585225 best test_acc 0.4298
e 122 | malicious users: 2 | test acc 0.4272 test loss 1.588949 best test_acc 0.4298
e 123 | malicious users: 1 | test acc 0.4393 test loss 1.514521 best test_acc 0.4393
e 124 | malicious users: 2 | test acc 0.4244 test loss 1.604547 best test_acc 0.4393
e 125 | malicious users: 3 | test acc 0.4389 test loss 1.516989 best test_acc 0.4393
e 126 | malicious users: 1 | test acc 0.4229 test loss 1.532131 best test_acc 0.4393
e 127 | malicious users: 3 | test acc 0.4300 test loss 1.600760 best test_acc 0.4393
e 128 | malicious users: 4 | test acc 0.4098 test loss 1.594451 best test_acc 0.4393
e 129 | malicious users: 1 | test acc 0.4327 test loss 1.549322 best test_acc 0.4393
e 130 | malicious users: 3 | test acc 0.4475 test loss 1.509550 best test_acc 0.4475
e 131 | malicious users: 2 | test acc 0.3957 test loss 1.585417 best test_acc 0.4475
e 132 | malicious users: 4 | test acc 0.4137 test loss 1.582045 best test_acc 0.4475
e 133 | malicious users: 3 | test acc 0.4016 test loss 1.599520 best test_acc 0.4475
e 134 | malicious users: 1 | test acc 0.4617 test loss 1.491370 best test_acc 0.4617
e 135 | malicious users: 2 | test acc 0.4293 test loss 1.573623 best test_acc 0.4617
e 136 | malicious users: 1 | test acc 0.4354 test loss 1.547595 best test_acc 0.4617
e 137 | malicious users: 4 | test acc 0.4325 test loss 1.557569 best test_acc 0.4617
e 138 | malicious users: 5 | test acc 0.4295 test loss 1.573956 best test_acc 0.4617
e 139 | malicious users: 5 | test acc 0.4333 test loss 1.532198 best test_acc 0.4617
e 140 | malicious users: 3 | test acc 0.4672 test loss 1.474376 best test_acc 0.4672
e 141 | malicious users: 1 | test acc 0.4390 test loss 1.528624 best test_acc 0.4672
e 142 | malicious users: 2 | test acc 0.4683 test loss 1.473055 best test_acc 0.4683
e 143 | malicious users: 3 | test acc 0.4627 test loss 1.489079 best test_acc 0.4683
e 144 | malicious users: 1 | test acc 0.4589 test loss 1.488536 best test_acc 0.4683
e 145 | malicious users: 4 | test acc 0.4248 test loss 1.542052 best test_acc 0.4683
e 146 | malicious users: 2 | test acc 0.4270 test loss 1.577605 best test_acc 0.4683
e 147 | malicious users: 4 | test acc 0.4680 test loss 1.464651 best test_acc 0.4683
e 148 | malicious users: 2 | test acc 0.4615 test loss 1.482562 best test_acc 0.4683
e 149 | malicious users: 4 | test acc 0.4645 test loss 1.466831 best test_acc 0.4683
e 150 | malicious users: 0 | test acc 0.4644 test loss 1.467557 best test_acc 0.4683
e 151 | malicious users: 5 | test acc 0.4447 test loss 1.533041 best test_acc 0.4683
e 152 | malicious users: 3 | test acc 0.4861 test loss 1.415020 best test_acc 0.4861
e 153 | malicious users: 1 | test acc 0.4762 test loss 1.470472 best test_acc 0.4861
e 154 | malicious users: 4 | test acc 0.4605 test loss 1.487170 best test_acc 0.4861
e 155 | malicious users: 6 | test acc 0.4477 test loss 1.522132 best test_acc 0.4861
e 156 | malicious users: 4 | test acc 0.4683 test loss 1.451864 best test_acc 0.4861
e 157 | malicious users: 3 | test acc 0.4573 test loss 1.460150 best test_acc 0.4861
e 158 | malicious users: 4 | test acc 0.4793 test loss 1.455907 best test_acc 0.4861
e 159 | malicious users: 3 | test acc 0.4530 test loss 1.515257 best test_acc 0.4861
e 160 | malicious users: 4 | test acc 0.4822 test loss 1.442214 best test_acc 0.4861
e 161 | malicious users: 1 | test acc 0.4683 test loss 1.450458 best test_acc 0.4861
e 162 | malicious users: 3 | test acc 0.4522 test loss 1.459458 best test_acc 0.4861
e 163 | malicious users: 2 | test acc 0.4561 test loss 1.490085 best test_acc 0.4861
e 164 | malicious users: 1 | test acc 0.4650 test loss 1.458342 best test_acc 0.4861
e 165 | malicious users: 2 | test acc 0.4704 test loss 1.447178 best test_acc 0.4861
e 166 | malicious users: 2 | test acc 0.4468 test loss 1.527051 best test_acc 0.4861
e 167 | malicious users: 4 | test acc 0.4488 test loss 1.478678 best test_acc 0.4861
e 168 | malicious users: 2 | test acc 0.4369 test loss 1.580341 best test_acc 0.4861
e 169 | malicious users: 0 | test acc 0.4515 test loss 1.534546 best test_acc 0.4861
e 170 | malicious users: 2 | test acc 0.4810 test loss 1.450919 best test_acc 0.4861
e 171 | malicious users: 3 | test acc 0.4781 test loss 1.434809 best test_acc 0.4861
e 172 | malicious users: 1 | test acc 0.4990 test loss 1.388529 best test_acc 0.4990
e 173 | malicious users: 1 | test acc 0.4807 test loss 1.424645 best test_acc 0.4990
e 174 | malicious users: 2 | test acc 0.4889 test loss 1.419416 best test_acc 0.4990
e 175 | malicious users: 1 | test acc 0.4846 test loss 1.416944 best test_acc 0.4990
e 176 | malicious users: 1 | test acc 0.4753 test loss 1.412838 best test_acc 0.4990
e 177 | malicious users: 4 | test acc 0.4914 test loss 1.402701 best test_acc 0.4990
e 178 | malicious users: 3 | test acc 0.5079 test loss 1.368398 best test_acc 0.5079
e 179 | malicious users: 3 | test acc 0.4803 test loss 1.454393 best test_acc 0.5079
e 180 | malicious users: 0 | test acc 0.4865 test loss 1.415885 best test_acc 0.5079
e 181 | malicious users: 3 | test acc 0.4840 test loss 1.461408 best test_acc 0.5079
