=> Saving data in Logs/FRL~try=755
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  1
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  FRL_defense_Fang
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 5 | test acc 0.1761 test loss 2.231293 best test_acc 0.1761
e 1 | malicious users: 5 | test acc 0.4243 test loss 1.883703 best test_acc 0.4243
e 2 | malicious users: 5 | test acc 0.3533 test loss 1.752027 best test_acc 0.4243
e 3 | malicious users: 5 | test acc 0.5117 test loss 1.473034 best test_acc 0.5117
e 4 | malicious users: 5 | test acc 0.4688 test loss 1.435602 best test_acc 0.5117
e 5 | malicious users: 5 | test acc 0.5509 test loss 1.360323 best test_acc 0.5509
e 6 | malicious users: 5 | test acc 0.6494 test loss 1.165371 best test_acc 0.6494
e 7 | malicious users: 5 | test acc 0.6485 test loss 1.134845 best test_acc 0.6494
e 8 | malicious users: 5 | test acc 0.6111 test loss 1.126241 best test_acc 0.6494
e 9 | malicious users: 5 | test acc 0.6588 test loss 1.098311 best test_acc 0.6588
e 10 | malicious users: 5 | test acc 0.7428 test loss 0.822385 best test_acc 0.7428
e 11 | malicious users: 5 | test acc 0.7009 test loss 0.888741 best test_acc 0.7428
e 12 | malicious users: 5 | test acc 0.6652 test loss 0.881632 best test_acc 0.7428
e 13 | malicious users: 5 | test acc 0.6583 test loss 1.065824 best test_acc 0.7428
e 14 | malicious users: 5 | test acc 0.8397 test loss 0.689145 best test_acc 0.8397
e 15 | malicious users: 5 | test acc 0.8014 test loss 0.780227 best test_acc 0.8397
e 16 | malicious users: 5 | test acc 0.7532 test loss 0.828072 best test_acc 0.8397
e 17 | malicious users: 5 | test acc 0.7168 test loss 0.887449 best test_acc 0.8397
e 18 | malicious users: 5 | test acc 0.6721 test loss 1.008094 best test_acc 0.8397
e 19 | malicious users: 5 | test acc 0.7835 test loss 0.792299 best test_acc 0.8397
e 20 | malicious users: 5 | test acc 0.7219 test loss 0.782200 best test_acc 0.8397
e 21 | malicious users: 5 | test acc 0.7948 test loss 0.690557 best test_acc 0.8397
e 22 | malicious users: 5 | test acc 0.7611 test loss 0.747595 best test_acc 0.8397
e 23 | malicious users: 5 | test acc 0.7798 test loss 0.920748 best test_acc 0.8397
e 24 | malicious users: 5 | test acc 0.7865 test loss 0.644099 best test_acc 0.8397
e 25 | malicious users: 5 | test acc 0.7196 test loss 0.752914 best test_acc 0.8397
e 26 | malicious users: 5 | test acc 0.6484 test loss 1.056837 best test_acc 0.8397
e 27 | malicious users: 5 | test acc 0.7830 test loss 0.730044 best test_acc 0.8397
e 28 | malicious users: 5 | test acc 0.7798 test loss 0.762352 best test_acc 0.8397
e 29 | malicious users: 5 | test acc 0.6947 test loss 0.995258 best test_acc 0.8397
e 30 | malicious users: 5 | test acc 0.7833 test loss 0.670041 best test_acc 0.8397
e 31 | malicious users: 5 | test acc 0.7931 test loss 0.673074 best test_acc 0.8397
e 32 | malicious users: 5 | test acc 0.8080 test loss 0.586128 best test_acc 0.8397
e 33 | malicious users: 5 | test acc 0.7600 test loss 0.772202 best test_acc 0.8397
e 34 | malicious users: 5 | test acc 0.6231 test loss 0.995569 best test_acc 0.8397
e 35 | malicious users: 5 | test acc 0.8637 test loss 0.562873 best test_acc 0.8637
e 36 | malicious users: 5 | test acc 0.8049 test loss 0.924123 best test_acc 0.8637
e 37 | malicious users: 5 | test acc 0.8864 test loss 0.475257 best test_acc 0.8864
e 38 | malicious users: 5 | test acc 0.7482 test loss 0.746570 best test_acc 0.8864
e 39 | malicious users: 5 | test acc 0.6665 test loss 0.880542 best test_acc 0.8864
e 40 | malicious users: 5 | test acc 0.7391 test loss 0.813553 best test_acc 0.8864
e 41 | malicious users: 5 | test acc 0.6787 test loss 0.866276 best test_acc 0.8864
e 42 | malicious users: 5 | test acc 0.8404 test loss 0.480153 best test_acc 0.8864
e 43 | malicious users: 5 | test acc 0.6999 test loss 0.908402 best test_acc 0.8864
e 44 | malicious users: 5 | test acc 0.8727 test loss 0.416557 best test_acc 0.8864
e 45 | malicious users: 5 | test acc 0.7861 test loss 0.721695 best test_acc 0.8864
e 46 | malicious users: 5 | test acc 0.8211 test loss 0.646212 best test_acc 0.8864
e 47 | malicious users: 5 | test acc 0.8770 test loss 0.561559 best test_acc 0.8864
e 48 | malicious users: 5 | test acc 0.8612 test loss 0.483536 best test_acc 0.8864
e 49 | malicious users: 5 | test acc 0.8710 test loss 0.462550 best test_acc 0.8864
e 50 | malicious users: 5 | test acc 0.6831 test loss 0.897315 best test_acc 0.8864
e 51 | malicious users: 5 | test acc 0.8020 test loss 0.721061 best test_acc 0.8864
e 52 | malicious users: 5 | test acc 0.9143 test loss 0.441821 best test_acc 0.9143
e 53 | malicious users: 5 | test acc 0.7698 test loss 0.674098 best test_acc 0.9143
e 54 | malicious users: 5 | test acc 0.8004 test loss 0.700481 best test_acc 0.9143
e 55 | malicious users: 5 | test acc 0.8094 test loss 0.671545 best test_acc 0.9143
e 56 | malicious users: 5 | test acc 0.8419 test loss 0.655507 best test_acc 0.9143
e 57 | malicious users: 5 | test acc 0.8608 test loss 0.459992 best test_acc 0.9143
e 58 | malicious users: 5 | test acc 0.8432 test loss 0.649089 best test_acc 0.9143
e 59 | malicious users: 5 | test acc 0.7843 test loss 0.703873 best test_acc 0.9143
e 60 | malicious users: 5 | test acc 0.7893 test loss 0.578017 best test_acc 0.9143
e 61 | malicious users: 5 | test acc 0.7361 test loss 0.691209 best test_acc 0.9143
e 62 | malicious users: 5 | test acc 0.8311 test loss 0.605667 best test_acc 0.9143
e 63 | malicious users: 5 | test acc 0.8351 test loss 0.506699 best test_acc 0.9143
e 64 | malicious users: 5 | test acc 0.6570 test loss 0.820547 best test_acc 0.9143
e 65 | malicious users: 5 | test acc 0.7691 test loss 0.647858 best test_acc 0.9143
e 66 | malicious users: 5 | test acc 0.7886 test loss 0.836763 best test_acc 0.9143
e 67 | malicious users: 5 | test acc 0.8056 test loss 0.625440 best test_acc 0.9143
e 68 | malicious users: 5 | test acc 0.8525 test loss 0.514119 best test_acc 0.9143
