#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 9 | test acc 0.0946 test loss 2.302394 best test_acc 0.0946
e 1 | malicious users: 6 | test acc 0.1025 test loss 2.301283 best test_acc 0.1025
e 2 | malicious users: 5 | test acc 0.1341 test loss 2.300991 best test_acc 0.1341
e 3 | malicious users: 5 | test acc 0.1000 test loss 2.300107 best test_acc 0.1341
e 4 | malicious users: 2 | test acc 0.1005 test loss 2.301322 best test_acc 0.1341
e 5 | malicious users: 1 | test acc 0.0994 test loss 2.299582 best test_acc 0.1341
e 6 | malicious users: 4 | test acc 0.1192 test loss 2.298266 best test_acc 0.1341
e 7 | malicious users: 4 | test acc 0.1000 test loss 2.295584 best test_acc 0.1341
e 8 | malicious users: 8 | test acc 0.1016 test loss 2.294361 best test_acc 0.1341
e 9 | malicious users: 6 | test acc 0.2044 test loss 2.273331 best test_acc 0.2044
e 10 | malicious users: 7 | test acc 0.1853 test loss 2.275567 best test_acc 0.2044
e 11 | malicious users: 4 | test acc 0.1112 test loss 2.271972 best test_acc 0.2044
e 12 | malicious users: 6 | test acc 0.1461 test loss 2.243116 best test_acc 0.2044
e 13 | malicious users: 6 | test acc 0.1615 test loss 2.251704 best test_acc 0.2044
e 14 | malicious users: 7 | test acc 0.1550 test loss 2.271110 best test_acc 0.2044
e 15 | malicious users: 1 | test acc 0.1993 test loss 2.203022 best test_acc 0.2044
e 16 | malicious users: 2 | test acc 0.1853 test loss 2.230503 best test_acc 0.2044
e 17 | malicious users: 7 | test acc 0.2062 test loss 2.162059 best test_acc 0.2062
e 18 | malicious users: 3 | test acc 0.2263 test loss 2.274156 best test_acc 0.2263
e 19 | malicious users: 7 | test acc 0.2136 test loss 2.157730 best test_acc 0.2263
e 20 | malicious users: 3 | test acc 0.1709 test loss 2.269454 best test_acc 0.2263
e 21 | malicious users: 4 | test acc 0.1709 test loss 2.152056 best test_acc 0.2263
e 22 | malicious users: 3 | test acc 0.2288 test loss 2.220714 best test_acc 0.2288
e 23 | malicious users: 3 | test acc 0.2293 test loss 2.120234 best test_acc 0.2293
e 24 | malicious users: 1 | test acc 0.2230 test loss 2.137518 best test_acc 0.2293
e 25 | malicious users: 5 | test acc 0.1923 test loss 2.088104 best test_acc 0.2293
e 26 | malicious users: 5 | test acc 0.1917 test loss 2.088487 best test_acc 0.2293
e 27 | malicious users: 4 | test acc 0.1881 test loss 2.182651 best test_acc 0.2293
e 28 | malicious users: 8 | test acc 0.2584 test loss 2.070206 best test_acc 0.2584
e 29 | malicious users: 4 | test acc 0.2184 test loss 2.088016 best test_acc 0.2584
e 30 | malicious users: 4 | test acc 0.2457 test loss 2.108649 best test_acc 0.2584
e 31 | malicious users: 6 | test acc 0.2278 test loss 2.096294 best test_acc 0.2584
e 32 | malicious users: 4 | test acc 0.2548 test loss 2.029735 best test_acc 0.2584
e 33 | malicious users: 5 | test acc 0.2123 test loss 2.009010 best test_acc 0.2584
e 34 | malicious users: 8 | test acc 0.2270 test loss 2.067222 best test_acc 0.2584
e 35 | malicious users: 6 | test acc 0.2499 test loss 2.063023 best test_acc 0.2584
e 36 | malicious users: 1 | test acc 0.2377 test loss 1.952584 best test_acc 0.2584
e 37 | malicious users: 6 | test acc 0.2532 test loss 1.988643 best test_acc 0.2584
e 38 | malicious users: 5 | test acc 0.2792 test loss 1.951686 best test_acc 0.2792
