#########Federated Learning using Rankings############
fraction of maliciou clients: 0.10 | total number of malicious clients: 100
e 0 | malicious users: 4 | test acc 0.1031 test loss 2.302620 best test_acc 0.1031
e 1 | malicious users: 2 | test acc 0.1022 test loss 2.301615 best test_acc 0.1031
e 2 | malicious users: 3 | test acc 0.1031 test loss 2.298769 best test_acc 0.1031
e 3 | malicious users: 5 | test acc 0.1285 test loss 2.299869 best test_acc 0.1285
e 4 | malicious users: 3 | test acc 0.1237 test loss 2.295659 best test_acc 0.1285
e 5 | malicious users: 0 | test acc 0.1562 test loss 2.275679 best test_acc 0.1562
e 6 | malicious users: 2 | test acc 0.1800 test loss 2.280741 best test_acc 0.1800
e 7 | malicious users: 4 | test acc 0.1225 test loss 2.268360 best test_acc 0.1800
e 8 | malicious users: 3 | test acc 0.1683 test loss 2.226226 best test_acc 0.1800
e 9 | malicious users: 5 | test acc 0.1761 test loss 2.288935 best test_acc 0.1800
e 10 | malicious users: 3 | test acc 0.1970 test loss 2.195017 best test_acc 0.1970
e 11 | malicious users: 1 | test acc 0.1696 test loss 2.291140 best test_acc 0.1970
e 12 | malicious users: 4 | test acc 0.1889 test loss 2.195277 best test_acc 0.1970
e 13 | malicious users: 2 | test acc 0.1677 test loss 2.293448 best test_acc 0.1970
e 14 | malicious users: 3 | test acc 0.1788 test loss 2.235929 best test_acc 0.1970
e 15 | malicious users: 5 | test acc 0.1829 test loss 2.244441 best test_acc 0.1970
e 16 | malicious users: 1 | test acc 0.1846 test loss 2.233810 best test_acc 0.1970
e 17 | malicious users: 3 | test acc 0.1828 test loss 2.176414 best test_acc 0.1970
e 18 | malicious users: 2 | test acc 0.2064 test loss 2.144668 best test_acc 0.2064
e 19 | malicious users: 2 | test acc 0.2209 test loss 2.178018 best test_acc 0.2209
e 20 | malicious users: 1 | test acc 0.1975 test loss 2.151438 best test_acc 0.2209
e 21 | malicious users: 2 | test acc 0.2313 test loss 2.108935 best test_acc 0.2313
e 22 | malicious users: 0 | test acc 0.2343 test loss 2.155694 best test_acc 0.2343
e 23 | malicious users: 1 | test acc 0.2257 test loss 2.096820 best test_acc 0.2343
e 24 | malicious users: 3 | test acc 0.2429 test loss 2.066633 best test_acc 0.2429
e 25 | malicious users: 2 | test acc 0.2052 test loss 2.098956 best test_acc 0.2429
e 26 | malicious users: 1 | test acc 0.2431 test loss 2.074424 best test_acc 0.2431
e 27 | malicious users: 4 | test acc 0.2558 test loss 2.002952 best test_acc 0.2558
e 28 | malicious users: 3 | test acc 0.2200 test loss 2.033457 best test_acc 0.2558
e 29 | malicious users: 5 | test acc 0.2621 test loss 1.973544 best test_acc 0.2621
e 30 | malicious users: 1 | test acc 0.2338 test loss 2.083252 best test_acc 0.2621
e 31 | malicious users: 1 | test acc 0.2616 test loss 2.047301 best test_acc 0.2621
e 32 | malicious users: 3 | test acc 0.2582 test loss 1.966733 best test_acc 0.2621
e 33 | malicious users: 4 | test acc 0.2589 test loss 2.056664 best test_acc 0.2621
e 34 | malicious users: 1 | test acc 0.2337 test loss 1.974889 best test_acc 0.2621
e 35 | malicious users: 2 | test acc 0.2562 test loss 1.962052 best test_acc 0.2621
e 36 | malicious users: 3 | test acc 0.2668 test loss 2.017390 best test_acc 0.2668
e 37 | malicious users: 3 | test acc 0.2627 test loss 1.953661 best test_acc 0.2668
e 38 | malicious users: 6 | test acc 0.2679 test loss 1.942721 best test_acc 0.2679
e 39 | malicious users: 1 | test acc 0.2793 test loss 1.968906 best test_acc 0.2793
e 40 | malicious users: 5 | test acc 0.2488 test loss 1.984259 best test_acc 0.2793
e 41 | malicious users: 1 | test acc 0.2682 test loss 2.002723 best test_acc 0.2793
e 42 | malicious users: 3 | test acc 0.2588 test loss 1.959230 best test_acc 0.2793
e 43 | malicious users: 2 | test acc 0.2843 test loss 1.947379 best test_acc 0.2843
e 44 | malicious users: 4 | test acc 0.2895 test loss 1.888030 best test_acc 0.2895
e 45 | malicious users: 3 | test acc 0.2993 test loss 1.904783 best test_acc 0.2993
e 46 | malicious users: 2 | test acc 0.2924 test loss 1.916006 best test_acc 0.2993
e 47 | malicious users: 0 | test acc 0.3072 test loss 1.863548 best test_acc 0.3072
e 48 | malicious users: 5 | test acc 0.2921 test loss 1.879139 best test_acc 0.3072
e 49 | malicious users: 1 | test acc 0.3277 test loss 1.823676 best test_acc 0.3277
e 50 | malicious users: 6 | test acc 0.3324 test loss 1.834373 best test_acc 0.3324
e 51 | malicious users: 2 | test acc 0.3127 test loss 1.919919 best test_acc 0.3324
e 52 | malicious users: 3 | test acc 0.3272 test loss 1.850371 best test_acc 0.3324
