#########Federated Learning With Noise Mask attack############
fraction of maliciou clients: 0.10 | total number of malicious clients: 100
e 0 | malicious users: 3 | test acc 0.1000 test loss 2.301544 best test_acc 0.1000
e 1 | malicious users: 2 | test acc 0.1000 test loss 2.301285 best test_acc 0.1000
e 2 | malicious users: 2 | test acc 0.1000 test loss 2.302201 best test_acc 0.1000
e 3 | malicious users: 5 | test acc 0.1000 test loss 2.304346 best test_acc 0.1000
e 4 | malicious users: 4 | test acc 0.1003 test loss 2.303115 best test_acc 0.1003
e 5 | malicious users: 3 | test acc 0.1000 test loss 2.301708 best test_acc 0.1003
e 6 | malicious users: 3 | test acc 0.1000 test loss 2.302261 best test_acc 0.1003
e 7 | malicious users: 2 | test acc 0.1000 test loss 2.301703 best test_acc 0.1003
e 8 | malicious users: 3 | test acc 0.1000 test loss 2.302531 best test_acc 0.1003
e 9 | malicious users: 3 | test acc 0.1000 test loss 2.303173 best test_acc 0.1003
e 10 | malicious users: 1 | test acc 0.1000 test loss 2.303456 best test_acc 0.1003
e 11 | malicious users: 2 | test acc 0.1000 test loss 2.299965 best test_acc 0.1003
e 12 | malicious users: 1 | test acc 0.1000 test loss 2.300777 best test_acc 0.1003
e 13 | malicious users: 2 | test acc 0.1000 test loss 2.298684 best test_acc 0.1003
e 14 | malicious users: 1 | test acc 0.1000 test loss 2.298607 best test_acc 0.1003
e 15 | malicious users: 4 | test acc 0.1000 test loss 2.319978 best test_acc 0.1003
e 16 | malicious users: 1 | test acc 0.1451 test loss 2.289524 best test_acc 0.1451
e 17 | malicious users: 7 | test acc 0.1000 test loss 2.305513 best test_acc 0.1451
e 18 | malicious users: 4 | test acc 0.1000 test loss 2.302633 best test_acc 0.1451
e 19 | malicious users: 1 | test acc 0.1000 test loss 2.279402 best test_acc 0.1451
e 20 | malicious users: 2 | test acc 0.1774 test loss 2.279726 best test_acc 0.1774
e 21 | malicious users: 6 | test acc 0.1000 test loss 2.348630 best test_acc 0.1774
e 22 | malicious users: 1 | test acc 0.1677 test loss 2.254356 best test_acc 0.1774
e 23 | malicious users: 2 | test acc 0.1724 test loss 2.206333 best test_acc 0.1774
e 24 | malicious users: 3 | test acc 0.1109 test loss 2.266636 best test_acc 0.1774
e 25 | malicious users: 3 | test acc 0.1659 test loss 2.180514 best test_acc 0.1774
e 26 | malicious users: 2 | test acc 0.1000 test loss 2.283766 best test_acc 0.1774
e 27 | malicious users: 0 | test acc 0.1000 test loss 2.240638 best test_acc 0.1774
e 28 | malicious users: 2 | test acc 0.1088 test loss 2.261521 best test_acc 0.1774
e 29 | malicious users: 1 | test acc 0.1001 test loss 2.275857 best test_acc 0.1774
e 30 | malicious users: 0 | test acc 0.1000 test loss 2.261497 best test_acc 0.1774
e 31 | malicious users: 2 | test acc 0.1001 test loss 2.251589 best test_acc 0.1774
e 32 | malicious users: 0 | test acc 0.1727 test loss 2.226614 best test_acc 0.1774
e 33 | malicious users: 1 | test acc 0.1026 test loss 2.244415 best test_acc 0.1774
e 34 | malicious users: 5 | test acc 0.1002 test loss 2.316292 best test_acc 0.1774
e 35 | malicious users: 2 | test acc 0.1439 test loss 2.261530 best test_acc 0.1774
e 36 | malicious users: 1 | test acc 0.1691 test loss 2.260005 best test_acc 0.1774
e 37 | malicious users: 2 | test acc 0.1790 test loss 2.183234 best test_acc 0.1790
e 38 | malicious users: 2 | test acc 0.1806 test loss 2.248434 best test_acc 0.1806
e 39 | malicious users: 4 | test acc 0.1244 test loss 2.511016 best test_acc 0.1806
e 40 | malicious users: 2 | test acc 0.1016 test loss 2.281993 best test_acc 0.1806
e 41 | malicious users: 1 | test acc 0.1462 test loss 2.228238 best test_acc 0.1806
e 42 | malicious users: 4 | test acc 0.1271 test loss 2.268829 best test_acc 0.1806
e 43 | malicious users: 2 | test acc 0.1489 test loss 2.221266 best test_acc 0.1806
e 44 | malicious users: 3 | test acc 0.2201 test loss 2.232050 best test_acc 0.2201
e 45 | malicious users: 2 | test acc 0.1660 test loss 2.239109 best test_acc 0.2201
e 46 | malicious users: 4 | test acc 0.1239 test loss 2.275909 best test_acc 0.2201
e 47 | malicious users: 4 | test acc 0.1378 test loss 2.281073 best test_acc 0.2201
e 48 | malicious users: 4 | test acc 0.1197 test loss 2.230187 best test_acc 0.2201
e 49 | malicious users: 3 | test acc 0.1763 test loss 2.191036 best test_acc 0.2201
e 50 | malicious users: 1 | test acc 0.2165 test loss 2.133315 best test_acc 0.2201
e 51 | malicious users: 4 | test acc 0.1511 test loss 2.251816 best test_acc 0.2201
e 52 | malicious users: 3 | test acc 0.1700 test loss 2.119159 best test_acc 0.2201
e 53 | malicious users: 2 | test acc 0.1914 test loss 2.201261 best test_acc 0.2201
e 54 | malicious users: 0 | test acc 0.1735 test loss 2.133450 best test_acc 0.2201
e 55 | malicious users: 2 | test acc 0.1771 test loss 2.119689 best test_acc 0.2201
e 56 | malicious users: 5 | test acc 0.1603 test loss 2.140448 best test_acc 0.2201
e 57 | malicious users: 0 | test acc 0.1793 test loss 2.073183 best test_acc 0.2201
e 58 | malicious users: 3 | test acc 0.1810 test loss 2.169054 best test_acc 0.2201
e 59 | malicious users: 5 | test acc 0.1902 test loss 2.084922 best test_acc 0.2201
e 60 | malicious users: 2 | test acc 0.1937 test loss 2.105911 best test_acc 0.2201
e 61 | malicious users: 3 | test acc 0.2025 test loss 2.033496 best test_acc 0.2201
e 62 | malicious users: 0 | test acc 0.2140 test loss 2.070308 best test_acc 0.2201
e 63 | malicious users: 0 | test acc 0.2365 test loss 2.043297 best test_acc 0.2365
e 64 | malicious users: 1 | test acc 0.2222 test loss 2.031788 best test_acc 0.2365
e 65 | malicious users: 2 | test acc 0.2066 test loss 2.089153 best test_acc 0.2365
e 66 | malicious users: 1 | test acc 0.2059 test loss 2.021633 best test_acc 0.2365
e 67 | malicious users: 3 | test acc 0.2055 test loss 2.078169 best test_acc 0.2365
e 68 | malicious users: 3 | test acc 0.2359 test loss 1.986102 best test_acc 0.2365
e 69 | malicious users: 2 | test acc 0.2301 test loss 1.978235 best test_acc 0.2365
