
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 5 | test acc 0.5004 test loss 2.099615 best test_acc 0.5004
e 1 | malicious users: 11 | test acc 0.6519 test loss 1.363978 best test_acc 0.6519
e 2 | malicious users: 4 | test acc 0.7596 test loss 1.053301 best test_acc 0.7596
e 3 | malicious users: 4 | test acc 0.8041 test loss 0.641382 best test_acc 0.8041
e 4 | malicious users: 1 | test acc 0.8723 test loss 0.435726 best test_acc 0.8723
e 5 | malicious users: 5 | test acc 0.8279 test loss 0.499073 best test_acc 0.8723
e 6 | malicious users: 6 | test acc 0.8634 test loss 0.428313 best test_acc 0.8723
e 7 | malicious users: 4 | test acc 0.8944 test loss 0.345644 best test_acc 0.8944
e 8 | malicious users: 4 | test acc 0.9230 test loss 0.303246 best test_acc 0.9230
e 9 | malicious users: 4 | test acc 0.9133 test loss 0.349370 best test_acc 0.9230
e 10 | malicious users: 4 | test acc 0.9298 test loss 0.301470 best test_acc 0.9298
e 11 | malicious users: 9 | test acc 0.8930 test loss 0.472086 best test_acc 0.9298
e 12 | malicious users: 8 | test acc 0.9013 test loss 0.719410 best test_acc 0.9298
e 13 | malicious users: 8 | test acc 0.8831 test loss 0.670207 best test_acc 0.9298
e 14 | malicious users: 4 | test acc 0.9061 test loss 0.446029 best test_acc 0.9298
e 15 | malicious users: 8 | test acc 0.8951 test loss 0.620834 best test_acc 0.9298
e 16 | malicious users: 5 | test acc 0.8835 test loss 0.575190 best test_acc 0.9298
e 17 | malicious users: 3 | test acc 0.9125 test loss 0.330777 best test_acc 0.9298
e 18 | malicious users: 3 | test acc 0.9131 test loss 0.309125 best test_acc 0.9298
e 19 | malicious users: 6 | test acc 0.9168 test loss 0.421614 best test_acc 0.9298
e 20 | malicious users: 4 | test acc 0.9283 test loss 0.421882 best test_acc 0.9298
e 21 | malicious users: 6 | test acc 0.9227 test loss 0.395754 best test_acc 0.9298
e 22 | malicious users: 5 | test acc 0.8789 test loss 0.474563 best test_acc 0.9298
e 23 | malicious users: 5 | test acc 0.9186 test loss 0.380207 best test_acc 0.9298
e 24 | malicious users: 3 | test acc 0.9298 test loss 0.319648 best test_acc 0.9298
e 25 | malicious users: 4 | test acc 0.9227 test loss 0.304753 best test_acc 0.9298
e 26 | malicious users: 7 | test acc 0.9323 test loss 0.380201 best test_acc 0.9323
e 27 | malicious users: 7 | test acc 0.9169 test loss 0.428599 best test_acc 0.9323
e 28 | malicious users: 3 | test acc 0.9106 test loss 0.416643 best test_acc 0.9323
e 29 | malicious users: 3 | test acc 0.9293 test loss 0.257243 best test_acc 0.9323
e 30 | malicious users: 8 | test acc 0.9338 test loss 0.437091 best test_acc 0.9338
e 31 | malicious users: 4 | test acc 0.8982 test loss 0.474573 best test_acc 0.9338
e 32 | malicious users: 4 | test acc 0.9231 test loss 0.295692 best test_acc 0.9338
e 33 | malicious users: 5 | test acc 0.9265 test loss 0.336711 best test_acc 0.9338
e 34 | malicious users: 7 | test acc 0.9230 test loss 0.430506 best test_acc 0.9338
e 35 | malicious users: 4 | test acc 0.8926 test loss 0.433267 best test_acc 0.9338
e 36 | malicious users: 5 | test acc 0.9351 test loss 0.339628 best test_acc 0.9351
e 37 | malicious users: 3 | test acc 0.9400 test loss 0.275522 best test_acc 0.9400
e 38 | malicious users: 9 | test acc 0.9291 test loss 0.421927 best test_acc 0.9400
e 39 | malicious users: 3 | test acc 0.9245 test loss 0.409954 best test_acc 0.9400
e 40 | malicious users: 1 | test acc 0.9304 test loss 0.223653 best test_acc 0.9400
e 41 | malicious users: 4 | test acc 0.9480 test loss 0.246818 best test_acc 0.9480
e 42 | malicious users: 5 | test acc 0.9402 test loss 0.252907 best test_acc 0.9480
e 43 | malicious users: 6 | test acc 0.9416 test loss 0.313523 best test_acc 0.9480
e 44 | malicious users: 5 | test acc 0.9237 test loss 0.381370 best test_acc 0.9480
e 45 | malicious users: 8 | test acc 0.9150 test loss 0.471028 best test_acc 0.9480
e 46 | malicious users: 4 | test acc 0.9150 test loss 0.346568 best test_acc 0.9480
e 47 | malicious users: 5 | test acc 0.9303 test loss 0.287764 best test_acc 0.9480
e 48 | malicious users: 8 | test acc 0.9312 test loss 0.517208 best test_acc 0.9480
e 49 | malicious users: 6 | test acc 0.9298 test loss 0.336913 best test_acc 0.9480
e 50 | malicious users: 2 | test acc 0.9337 test loss 0.305431 best test_acc 0.9480
e 51 | malicious users: 5 | test acc 0.9319 test loss 0.285575 best test_acc 0.9480
e 52 | malicious users: 5 | test acc 0.9355 test loss 0.290624 best test_acc 0.9480
e 53 | malicious users: 3 | test acc 0.9310 test loss 0.269186 best test_acc 0.9480
e 54 | malicious users: 8 | test acc 0.9211 test loss 0.460106 best test_acc 0.9480
e 55 | malicious users: 4 | test acc 0.9222 test loss 0.337885 best test_acc 0.9480
e 56 | malicious users: 1 | test acc 0.9443 test loss 0.221217 best test_acc 0.9480
e 57 | malicious users: 6 | test acc 0.9329 test loss 0.270705 best test_acc 0.9480
e 58 | malicious users: 3 | test acc 0.9363 test loss 0.293461 best test_acc 0.9480
e 59 | malicious users: 5 | test acc 0.9357 test loss 0.283090 best test_acc 0.9480
e 60 | malicious users: 5 | test acc 0.9394 test loss 0.364817 best test_acc 0.9480
e 61 | malicious users: 1 | test acc 0.9347 test loss 0.219009 best test_acc 0.9480
e 62 | malicious users: 8 | test acc 0.9371 test loss 0.343262 best test_acc 0.9480
e 63 | malicious users: 4 | test acc 0.9342 test loss 0.309087 best test_acc 0.9480
e 64 | malicious users: 5 | test acc 0.9283 test loss 0.352238 best test_acc 0.9480
e 65 | malicious users: 3 | test acc 0.9420 test loss 0.224789 best test_acc 0.9480
e 66 | malicious users: 4 | test acc 0.9373 test loss 0.291450 best test_acc 0.9480
