
fraction of maliciou clients: 0.10 | total number of malicious clients: 100
e 0 | malicious users: 1 | test acc 0.5335 test loss 2.044465 best test_acc 0.5335
e 1 | malicious users: 0 | test acc 0.6154 test loss 1.287405 best test_acc 0.6154
e 2 | malicious users: 2 | test acc 0.7985 test loss 0.762474 best test_acc 0.7985
e 3 | malicious users: 3 | test acc 0.8776 test loss 0.466367 best test_acc 0.8776
e 4 | malicious users: 1 | test acc 0.9053 test loss 0.351242 best test_acc 0.9053
e 5 | malicious users: 3 | test acc 0.9104 test loss 0.331087 best test_acc 0.9104
e 6 | malicious users: 1 | test acc 0.9258 test loss 0.256979 best test_acc 0.9258
e 7 | malicious users: 2 | test acc 0.9294 test loss 0.235080 best test_acc 0.9294
e 8 | malicious users: 3 | test acc 0.9388 test loss 0.227652 best test_acc 0.9388
e 9 | malicious users: 2 | test acc 0.9437 test loss 0.194694 best test_acc 0.9437
e 10 | malicious users: 5 | test acc 0.9383 test loss 0.227431 best test_acc 0.9437
e 11 | malicious users: 4 | test acc 0.9449 test loss 0.195243 best test_acc 0.9449
e 12 | malicious users: 1 | test acc 0.9449 test loss 0.189080 best test_acc 0.9449
e 13 | malicious users: 4 | test acc 0.9438 test loss 0.213598 best test_acc 0.9449
e 14 | malicious users: 2 | test acc 0.9555 test loss 0.160591 best test_acc 0.9555
e 15 | malicious users: 2 | test acc 0.9554 test loss 0.168292 best test_acc 0.9555
e 16 | malicious users: 2 | test acc 0.9536 test loss 0.163959 best test_acc 0.9555
e 17 | malicious users: 3 | test acc 0.9477 test loss 0.193456 best test_acc 0.9555
e 18 | malicious users: 2 | test acc 0.9523 test loss 0.161994 best test_acc 0.9555
e 19 | malicious users: 1 | test acc 0.9461 test loss 0.189558 best test_acc 0.9555
e 20 | malicious users: 3 | test acc 0.9603 test loss 0.159125 best test_acc 0.9603
e 21 | malicious users: 4 | test acc 0.9603 test loss 0.154125 best test_acc 0.9603
e 22 | malicious users: 1 | test acc 0.9546 test loss 0.146924 best test_acc 0.9603
e 23 | malicious users: 1 | test acc 0.9564 test loss 0.150171 best test_acc 0.9603
e 24 | malicious users: 1 | test acc 0.9620 test loss 0.125536 best test_acc 0.9620
e 25 | malicious users: 2 | test acc 0.9622 test loss 0.125750 best test_acc 0.9622
e 26 | malicious users: 0 | test acc 0.9634 test loss 0.131223 best test_acc 0.9634
