#########Federated Learning using Rankings############
fraction of maliciou clients: 0.30 | total number of malicious clients: 300
e 0 | malicious users: 8 | test acc 0.0832 test loss 2.302459 best test_acc 0.0832
e 1 | malicious users: 5 | test acc 0.1014 test loss 2.301907 best test_acc 0.1014
e 2 | malicious users: 9 | test acc 0.1001 test loss 2.300257 best test_acc 0.1014
e 3 | malicious users: 7 | test acc 0.1000 test loss 2.300689 best test_acc 0.1014
e 4 | malicious users: 9 | test acc 0.1018 test loss 2.295669 best test_acc 0.1018
e 5 | malicious users: 5 | test acc 0.1410 test loss 2.295782 best test_acc 0.1410
e 6 | malicious users: 4 | test acc 0.1741 test loss 2.279762 best test_acc 0.1741
e 7 | malicious users: 5 | test acc 0.1344 test loss 2.284817 best test_acc 0.1741
e 8 | malicious users: 7 | test acc 0.2025 test loss 2.245420 best test_acc 0.2025
e 9 | malicious users: 8 | test acc 0.1488 test loss 2.282681 best test_acc 0.2025
e 10 | malicious users: 8 | test acc 0.1730 test loss 2.191267 best test_acc 0.2025
e 11 | malicious users: 10 | test acc 0.1880 test loss 2.238584 best test_acc 0.2025
e 12 | malicious users: 8 | test acc 0.1499 test loss 2.277555 best test_acc 0.2025
e 13 | malicious users: 8 | test acc 0.2183 test loss 2.179251 best test_acc 0.2183
e 14 | malicious users: 7 | test acc 0.1862 test loss 2.216190 best test_acc 0.2183
e 15 | malicious users: 9 | test acc 0.1761 test loss 2.207620 best test_acc 0.2183
e 16 | malicious users: 9 | test acc 0.2046 test loss 2.173512 best test_acc 0.2183
e 17 | malicious users: 7 | test acc 0.1825 test loss 2.242047 best test_acc 0.2183
e 18 | malicious users: 7 | test acc 0.1385 test loss 2.185846 best test_acc 0.2183
e 19 | malicious users: 6 | test acc 0.2088 test loss 2.138902 best test_acc 0.2183
e 20 | malicious users: 8 | test acc 0.1919 test loss 2.157202 best test_acc 0.2183
e 21 | malicious users: 4 | test acc 0.2075 test loss 2.124055 best test_acc 0.2183
e 22 | malicious users: 4 | test acc 0.1717 test loss 2.031317 best test_acc 0.2183
e 23 | malicious users: 10 | test acc 0.2327 test loss 2.167639 best test_acc 0.2327
e 24 | malicious users: 7 | test acc 0.2087 test loss 2.076177 best test_acc 0.2327
e 25 | malicious users: 7 | test acc 0.2416 test loss 2.060037 best test_acc 0.2416
e 26 | malicious users: 10 | test acc 0.2322 test loss 2.037414 best test_acc 0.2416
e 27 | malicious users: 12 | test acc 0.1983 test loss 2.140259 best test_acc 0.2416
e 28 | malicious users: 10 | test acc 0.2393 test loss 2.091829 best test_acc 0.2416
e 29 | malicious users: 8 | test acc 0.2300 test loss 2.025766 best test_acc 0.2416
e 30 | malicious users: 7 | test acc 0.2333 test loss 2.144498 best test_acc 0.2416
e 31 | malicious users: 10 | test acc 0.2514 test loss 2.031724 best test_acc 0.2514
e 32 | malicious users: 8 | test acc 0.2224 test loss 2.008100 best test_acc 0.2514
e 33 | malicious users: 7 | test acc 0.2425 test loss 1.993454 best test_acc 0.2514
e 34 | malicious users: 10 | test acc 0.2243 test loss 2.045448 best test_acc 0.2514
e 35 | malicious users: 7 | test acc 0.2292 test loss 2.026806 best test_acc 0.2514
e 36 | malicious users: 5 | test acc 0.2748 test loss 1.987302 best test_acc 0.2748
e 37 | malicious users: 1 | test acc 0.2782 test loss 2.028341 best test_acc 0.2782
e 38 | malicious users: 8 | test acc 0.2358 test loss 2.047560 best test_acc 0.2782
e 39 | malicious users: 9 | test acc 0.2569 test loss 1.956438 best test_acc 0.2782
e 40 | malicious users: 7 | test acc 0.2567 test loss 2.024208 best test_acc 0.2782
e 41 | malicious users: 10 | test acc 0.2845 test loss 1.961436 best test_acc 0.2845
e 42 | malicious users: 6 | test acc 0.2795 test loss 1.977227 best test_acc 0.2845
e 43 | malicious users: 6 | test acc 0.2892 test loss 1.942609 best test_acc 0.2892
e 44 | malicious users: 9 | test acc 0.2863 test loss 1.956780 best test_acc 0.2892
e 45 | malicious users: 9 | test acc 0.2680 test loss 2.004272 best test_acc 0.2892
e 46 | malicious users: 8 | test acc 0.2886 test loss 1.932293 best test_acc 0.2892
e 47 | malicious users: 11 | test acc 0.2847 test loss 1.951323 best test_acc 0.2892
e 48 | malicious users: 6 | test acc 0.2923 test loss 1.940101 best test_acc 0.2923
e 49 | malicious users: 9 | test acc 0.3023 test loss 1.891040 best test_acc 0.3023
e 50 | malicious users: 7 | test acc 0.2592 test loss 1.987993 best test_acc 0.3023
e 51 | malicious users: 5 | test acc 0.2700 test loss 2.025274 best test_acc 0.3023
e 52 | malicious users: 6 | test acc 0.2736 test loss 1.946657 best test_acc 0.3023
e 53 | malicious users: 6 | test acc 0.2863 test loss 1.893954 best test_acc 0.3023
e 54 | malicious users: 10 | test acc 0.2763 test loss 1.892989 best test_acc 0.3023
e 55 | malicious users: 8 | test acc 0.2753 test loss 1.895640 best test_acc 0.3023
e 56 | malicious users: 4 | test acc 0.2658 test loss 1.973038 best test_acc 0.3023
e 57 | malicious users: 5 | test acc 0.3006 test loss 1.895829 best test_acc 0.3023
