#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 5 | test acc 0.1217 test loss 2.302342 best test_acc 0.1217
e 1 | malicious users: 8 | test acc 0.0949 test loss 2.301561 best test_acc 0.1217
e 2 | malicious users: 2 | test acc 0.1064 test loss 2.297439 best test_acc 0.1217
e 3 | malicious users: 7 | test acc 0.1000 test loss 2.301057 best test_acc 0.1217
e 4 | malicious users: 6 | test acc 0.1000 test loss 2.297427 best test_acc 0.1217
e 5 | malicious users: 5 | test acc 0.1029 test loss 2.296363 best test_acc 0.1217
e 6 | malicious users: 5 | test acc 0.1186 test loss 2.293529 best test_acc 0.1217
e 7 | malicious users: 2 | test acc 0.1741 test loss 2.255744 best test_acc 0.1741
e 8 | malicious users: 1 | test acc 0.1659 test loss 2.282981 best test_acc 0.1741
e 9 | malicious users: 3 | test acc 0.1833 test loss 2.247171 best test_acc 0.1833
e 10 | malicious users: 2 | test acc 0.1991 test loss 2.251689 best test_acc 0.1991
e 11 | malicious users: 4 | test acc 0.1888 test loss 2.207599 best test_acc 0.1991
e 12 | malicious users: 5 | test acc 0.1700 test loss 2.262750 best test_acc 0.1991
e 13 | malicious users: 6 | test acc 0.2325 test loss 2.201862 best test_acc 0.2325
e 14 | malicious users: 6 | test acc 0.1619 test loss 2.280705 best test_acc 0.2325
e 15 | malicious users: 3 | test acc 0.2119 test loss 2.190864 best test_acc 0.2325
e 16 | malicious users: 6 | test acc 0.2032 test loss 2.239810 best test_acc 0.2325
e 17 | malicious users: 4 | test acc 0.2371 test loss 2.120178 best test_acc 0.2371
e 18 | malicious users: 4 | test acc 0.2448 test loss 2.193695 best test_acc 0.2448
e 19 | malicious users: 7 | test acc 0.1741 test loss 2.155449 best test_acc 0.2448
e 20 | malicious users: 6 | test acc 0.1920 test loss 2.181223 best test_acc 0.2448
e 21 | malicious users: 6 | test acc 0.2553 test loss 2.112366 best test_acc 0.2553
e 22 | malicious users: 4 | test acc 0.2480 test loss 2.122997 best test_acc 0.2553
e 23 | malicious users: 6 | test acc 0.2182 test loss 2.084110 best test_acc 0.2553
e 24 | malicious users: 7 | test acc 0.1861 test loss 2.179847 best test_acc 0.2553
e 25 | malicious users: 4 | test acc 0.2021 test loss 2.103289 best test_acc 0.2553
e 26 | malicious users: 4 | test acc 0.2171 test loss 2.132415 best test_acc 0.2553
e 27 | malicious users: 6 | test acc 0.2502 test loss 2.052255 best test_acc 0.2553
e 28 | malicious users: 7 | test acc 0.2248 test loss 2.075326 best test_acc 0.2553
e 29 | malicious users: 5 | test acc 0.2591 test loss 2.010371 best test_acc 0.2591
e 30 | malicious users: 5 | test acc 0.2413 test loss 2.053867 best test_acc 0.2591
e 31 | malicious users: 3 | test acc 0.2925 test loss 2.017073 best test_acc 0.2925
e 32 | malicious users: 8 | test acc 0.2238 test loss 2.122081 best test_acc 0.2925
e 33 | malicious users: 3 | test acc 0.2495 test loss 1.961125 best test_acc 0.2925
e 34 | malicious users: 6 | test acc 0.2800 test loss 2.011551 best test_acc 0.2925
e 35 | malicious users: 8 | test acc 0.2637 test loss 1.970991 best test_acc 0.2925
e 36 | malicious users: 1 | test acc 0.2439 test loss 2.058088 best test_acc 0.2925
e 37 | malicious users: 4 | test acc 0.2629 test loss 1.924747 best test_acc 0.2925
e 38 | malicious users: 6 | test acc 0.2971 test loss 1.994223 best test_acc 0.2971
e 39 | malicious users: 7 | test acc 0.2781 test loss 1.982515 best test_acc 0.2971
e 40 | malicious users: 2 | test acc 0.2613 test loss 1.956066 best test_acc 0.2971
e 41 | malicious users: 4 | test acc 0.3144 test loss 1.900471 best test_acc 0.3144
e 42 | malicious users: 5 | test acc 0.2848 test loss 1.932955 best test_acc 0.3144
e 43 | malicious users: 8 | test acc 0.3174 test loss 1.886485 best test_acc 0.3174
e 44 | malicious users: 4 | test acc 0.2851 test loss 1.946382 best test_acc 0.3174
e 45 | malicious users: 6 | test acc 0.3269 test loss 1.880743 best test_acc 0.3269
e 46 | malicious users: 5 | test acc 0.3209 test loss 1.927369 best test_acc 0.3269
e 47 | malicious users: 3 | test acc 0.3369 test loss 1.957080 best test_acc 0.3369
e 48 | malicious users: 4 | test acc 0.3092 test loss 1.881216 best test_acc 0.3369
e 49 | malicious users: 4 | test acc 0.3216 test loss 1.836049 best test_acc 0.3369
e 50 | malicious users: 5 | test acc 0.3220 test loss 1.841882 best test_acc 0.3369
e 51 | malicious users: 2 | test acc 0.3173 test loss 1.883170 best test_acc 0.3369
e 52 | malicious users: 5 | test acc 0.3478 test loss 1.857006 best test_acc 0.3478
e 53 | malicious users: 3 | test acc 0.3561 test loss 1.771849 best test_acc 0.3561
e 54 | malicious users: 5 | test acc 0.3541 test loss 1.785721 best test_acc 0.3561
e 55 | malicious users: 5 | test acc 0.2968 test loss 1.942696 best test_acc 0.3561
e 56 | malicious users: 3 | test acc 0.3368 test loss 1.783536 best test_acc 0.3561
e 57 | malicious users: 3 | test acc 0.3485 test loss 1.788730 best test_acc 0.3561
