#########Federated Learning using Rankings############
fraction of maliciou clients: 0.10 | total number of malicious clients: 100
e 0 | malicious users: 2 | test acc 0.4844 test loss 2.109600 best test_acc 0.4844
e 1 | malicious users: 0 | test acc 0.6853 test loss 1.166585 best test_acc 0.6853
e 2 | malicious users: 4 | test acc 0.8250 test loss 1.108226 best test_acc 0.8250
e 3 | malicious users: 1 | test acc 0.8794 test loss 0.557084 best test_acc 0.8794
e 4 | malicious users: 6 | test acc 0.8481 test loss 0.704779 best test_acc 0.8794
e 5 | malicious users: 1 | test acc 0.8849 test loss 0.371143 best test_acc 0.8849
e 6 | malicious users: 2 | test acc 0.9175 test loss 0.355043 best test_acc 0.9175
e 7 | malicious users: 3 | test acc 0.9269 test loss 0.358876 best test_acc 0.9269
e 8 | malicious users: 3 | test acc 0.9243 test loss 0.292892 best test_acc 0.9269
e 9 | malicious users: 3 | test acc 0.9247 test loss 0.337957 best test_acc 0.9269
e 10 | malicious users: 1 | test acc 0.9415 test loss 0.199800 best test_acc 0.9415
e 11 | malicious users: 2 | test acc 0.9444 test loss 0.255396 best test_acc 0.9444
e 12 | malicious users: 4 | test acc 0.9310 test loss 0.296334 best test_acc 0.9444
e 13 | malicious users: 1 | test acc 0.9438 test loss 0.195160 best test_acc 0.9444
e 14 | malicious users: 1 | test acc 0.9521 test loss 0.183472 best test_acc 0.9521
e 15 | malicious users: 1 | test acc 0.9528 test loss 0.165986 best test_acc 0.9528
e 16 | malicious users: 3 | test acc 0.9221 test loss 0.380191 best test_acc 0.9528
e 17 | malicious users: 2 | test acc 0.9537 test loss 0.157521 best test_acc 0.9537
e 18 | malicious users: 3 | test acc 0.9492 test loss 0.306855 best test_acc 0.9537
e 19 | malicious users: 3 | test acc 0.9598 test loss 0.152604 best test_acc 0.9598
e 20 | malicious users: 3 | test acc 0.9557 test loss 0.192170 best test_acc 0.9598
e 21 | malicious users: 0 | test acc 0.9600 test loss 0.133445 best test_acc 0.9600
e 22 | malicious users: 0 | test acc 0.9603 test loss 0.142572 best test_acc 0.9603
e 23 | malicious users: 2 | test acc 0.9597 test loss 0.154286 best test_acc 0.9603
e 24 | malicious users: 0 | test acc 0.9606 test loss 0.129679 best test_acc 0.9606
e 25 | malicious users: 4 | test acc 0.9546 test loss 0.313334 best test_acc 0.9606
e 26 | malicious users: 6 | test acc 0.8539 test loss 0.467771 best test_acc 0.9606
e 27 | malicious users: 1 | test acc 0.9576 test loss 0.155394 best test_acc 0.9606
e 28 | malicious users: 4 | test acc 0.9336 test loss 0.350785 best test_acc 0.9606
e 29 | malicious users: 2 | test acc 0.9648 test loss 0.119400 best test_acc 0.9648
e 30 | malicious users: 5 | test acc 0.9523 test loss 0.298475 best test_acc 0.9648
e 31 | malicious users: 4 | test acc 0.9685 test loss 0.136152 best test_acc 0.9685
e 32 | malicious users: 4 | test acc 0.9613 test loss 0.212936 best test_acc 0.9685
e 33 | malicious users: 2 | test acc 0.9659 test loss 0.133726 best test_acc 0.9685
e 34 | malicious users: 2 | test acc 0.9648 test loss 0.129463 best test_acc 0.9685
e 35 | malicious users: 2 | test acc 0.9694 test loss 0.126287 best test_acc 0.9694
e 36 | malicious users: 1 | test acc 0.9682 test loss 0.111750 best test_acc 0.9694
e 37 | malicious users: 2 | test acc 0.9723 test loss 0.118876 best test_acc 0.9723
e 38 | malicious users: 2 | test acc 0.9687 test loss 0.124168 best test_acc 0.9723
e 39 | malicious users: 2 | test acc 0.9690 test loss 0.132186 best test_acc 0.9723
