=> Saving data in Logs/FRL~try=866
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  0.5
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  other_attacks_Fang
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 5 | test acc 0.2194 test loss 2.238247 best test_acc 0.2194
e 1 | malicious users: 5 | test acc 0.1553 test loss 2.135474 best test_acc 0.2194
e 2 | malicious users: 5 | test acc 0.4692 test loss 1.634258 best test_acc 0.4692
e 3 | malicious users: 5 | test acc 0.5721 test loss 1.518558 best test_acc 0.5721
e 4 | malicious users: 5 | test acc 0.5083 test loss 1.376342 best test_acc 0.5721
e 5 | malicious users: 5 | test acc 0.5199 test loss 1.277211 best test_acc 0.5721
e 6 | malicious users: 5 | test acc 0.5786 test loss 1.233878 best test_acc 0.5786
e 7 | malicious users: 5 | test acc 0.7539 test loss 0.934766 best test_acc 0.7539
e 8 | malicious users: 5 | test acc 0.7603 test loss 0.779468 best test_acc 0.7603
e 9 | malicious users: 5 | test acc 0.7409 test loss 0.938810 best test_acc 0.7603
e 10 | malicious users: 5 | test acc 0.6816 test loss 1.037154 best test_acc 0.7603
e 11 | malicious users: 5 | test acc 0.7030 test loss 0.868708 best test_acc 0.7603
e 12 | malicious users: 5 | test acc 0.7493 test loss 0.815543 best test_acc 0.7603
e 13 | malicious users: 5 | test acc 0.6145 test loss 1.053503 best test_acc 0.7603
e 14 | malicious users: 5 | test acc 0.7211 test loss 0.921050 best test_acc 0.7603
e 15 | malicious users: 5 | test acc 0.7109 test loss 0.775841 best test_acc 0.7603
e 16 | malicious users: 5 | test acc 0.7330 test loss 0.972860 best test_acc 0.7603
e 17 | malicious users: 5 | test acc 0.8635 test loss 0.526153 best test_acc 0.8635
e 18 | malicious users: 5 | test acc 0.7930 test loss 0.854473 best test_acc 0.8635
e 19 | malicious users: 5 | test acc 0.7451 test loss 0.714694 best test_acc 0.8635
e 20 | malicious users: 5 | test acc 0.7377 test loss 0.850325 best test_acc 0.8635
e 21 | malicious users: 5 | test acc 0.8292 test loss 0.629799 best test_acc 0.8635
e 22 | malicious users: 5 | test acc 0.6717 test loss 1.052824 best test_acc 0.8635
e 23 | malicious users: 5 | test acc 0.7330 test loss 0.902497 best test_acc 0.8635
e 24 | malicious users: 5 | test acc 0.6209 test loss 1.101121 best test_acc 0.8635
e 25 | malicious users: 5 | test acc 0.5851 test loss 1.040107 best test_acc 0.8635
e 26 | malicious users: 5 | test acc 0.7756 test loss 0.808299 best test_acc 0.8635
e 27 | malicious users: 5 | test acc 0.7778 test loss 0.771262 best test_acc 0.8635
e 28 | malicious users: 5 | test acc 0.8163 test loss 0.751034 best test_acc 0.8635
