=> Saving data in Logs/MNISTmy_attack_defense~try=28
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  iid
batch size is :  32
test batch size is:  128
use_cuda:  True
type of FL:  my_attack_defense
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 5 | test acc 0.1283 test loss 2.301316 best test_acc 0.1283
e 1 | malicious users: 5 | test acc 0.1135 test loss 2.301888 best test_acc 0.1283
e 2 | malicious users: 5 | test acc 0.1141 test loss 2.298658 best test_acc 0.1283
e 3 | malicious users: 5 | test acc 0.1956 test loss 2.293746 best test_acc 0.1956
e 4 | malicious users: 5 | test acc 0.3133 test loss 2.287661 best test_acc 0.3133
e 5 | malicious users: 5 | test acc 0.2692 test loss 2.284069 best test_acc 0.3133
e 6 | malicious users: 5 | test acc 0.2694 test loss 2.281680 best test_acc 0.3133
e 7 | malicious users: 5 | test acc 0.2265 test loss 2.278444 best test_acc 0.3133
e 8 | malicious users: 5 | test acc 0.3077 test loss 2.275040 best test_acc 0.3133
e 9 | malicious users: 5 | test acc 0.2699 test loss 2.269124 best test_acc 0.3133
e 10 | malicious users: 5 | test acc 0.2245 test loss 2.267855 best test_acc 0.3133
e 11 | malicious users: 5 | test acc 0.1513 test loss 2.267901 best test_acc 0.3133
e 12 | malicious users: 5 | test acc 0.1771 test loss 2.260005 best test_acc 0.3133
e 13 | malicious users: 5 | test acc 0.2597 test loss 2.262177 best test_acc 0.3133
e 14 | malicious users: 5 | test acc 0.3044 test loss 2.256705 best test_acc 0.3133
e 15 | malicious users: 5 | test acc 0.3557 test loss 2.256388 best test_acc 0.3557
e 16 | malicious users: 5 | test acc 0.3994 test loss 2.253985 best test_acc 0.3994
e 17 | malicious users: 5 | test acc 0.3663 test loss 2.251585 best test_acc 0.3994
e 18 | malicious users: 5 | test acc 0.4268 test loss 2.250726 best test_acc 0.4268
e 19 | malicious users: 5 | test acc 0.4088 test loss 2.249511 best test_acc 0.4268
e 20 | malicious users: 5 | test acc 0.4345 test loss 2.247020 best test_acc 0.4345
e 21 | malicious users: 5 | test acc 0.3986 test loss 2.243784 best test_acc 0.4345
e 22 | malicious users: 5 | test acc 0.3633 test loss 2.241486 best test_acc 0.4345
e 23 | malicious users: 5 | test acc 0.3622 test loss 2.241104 best test_acc 0.4345
e 24 | malicious users: 5 | test acc 0.3387 test loss 2.231706 best test_acc 0.4345
e 25 | malicious users: 5 | test acc 0.3067 test loss 2.229835 best test_acc 0.4345
e 26 | malicious users: 5 | test acc 0.3494 test loss 2.223156 best test_acc 0.4345
e 27 | malicious users: 5 | test acc 0.4590 test loss 2.215904 best test_acc 0.4590
e 28 | malicious users: 5 | test acc 0.4267 test loss 2.211947 best test_acc 0.4590
e 29 | malicious users: 5 | test acc 0.4350 test loss 2.206702 best test_acc 0.4590
e 30 | malicious users: 5 | test acc 0.5336 test loss 2.197119 best test_acc 0.5336
e 31 | malicious users: 5 | test acc 0.5165 test loss 2.193137 best test_acc 0.5336
e 32 | malicious users: 5 | test acc 0.5386 test loss 2.182134 best test_acc 0.5386
e 33 | malicious users: 5 | test acc 0.4709 test loss 2.173806 best test_acc 0.5386
e 34 | malicious users: 5 | test acc 0.4919 test loss 2.164166 best test_acc 0.5386
e 35 | malicious users: 5 | test acc 0.4641 test loss 2.154953 best test_acc 0.5386
e 36 | malicious users: 5 | test acc 0.5211 test loss 2.146245 best test_acc 0.5386
e 37 | malicious users: 5 | test acc 0.5316 test loss 2.127568 best test_acc 0.5386
e 38 | malicious users: 5 | test acc 0.5182 test loss 2.107437 best test_acc 0.5386
e 39 | malicious users: 5 | test acc 0.5592 test loss 2.081847 best test_acc 0.5592
e 40 | malicious users: 5 | test acc 0.5510 test loss 2.053234 best test_acc 0.5592
e 41 | malicious users: 5 | test acc 0.5288 test loss 2.031187 best test_acc 0.5592
e 42 | malicious users: 5 | test acc 0.5726 test loss 2.006992 best test_acc 0.5726
e 43 | malicious users: 5 | test acc 0.6477 test loss 1.987917 best test_acc 0.6477
e 44 | malicious users: 5 | test acc 0.5743 test loss 1.951070 best test_acc 0.6477
