
fraction of maliciou clients: 0.10 | total number of malicious clients: 100
e 0 | malicious users: 2 | test acc 0.4515 test loss 2.009867 best test_acc 0.4515
e 1 | malicious users: 2 | test acc 0.7496 test loss 1.217165 best test_acc 0.7496
e 2 | malicious users: 2 | test acc 0.8115 test loss 0.608701 best test_acc 0.8115
e 3 | malicious users: 2 | test acc 0.8762 test loss 0.477906 best test_acc 0.8762
e 4 | malicious users: 3 | test acc 0.8985 test loss 0.384314 best test_acc 0.8985
e 5 | malicious users: 1 | test acc 0.8860 test loss 0.390468 best test_acc 0.8985
e 6 | malicious users: 1 | test acc 0.8866 test loss 0.343902 best test_acc 0.8985
e 7 | malicious users: 3 | test acc 0.8947 test loss 0.328343 best test_acc 0.8985
e 8 | malicious users: 2 | test acc 0.9306 test loss 0.266974 best test_acc 0.9306
e 9 | malicious users: 2 | test acc 0.9367 test loss 0.220532 best test_acc 0.9367
e 10 | malicious users: 4 | test acc 0.9363 test loss 0.222955 best test_acc 0.9367
e 11 | malicious users: 1 | test acc 0.9416 test loss 0.202695 best test_acc 0.9416
e 12 | malicious users: 4 | test acc 0.9428 test loss 0.186038 best test_acc 0.9428
e 13 | malicious users: 2 | test acc 0.9503 test loss 0.180717 best test_acc 0.9503
e 14 | malicious users: 1 | test acc 0.9496 test loss 0.171416 best test_acc 0.9503
e 15 | malicious users: 2 | test acc 0.9474 test loss 0.185940 best test_acc 0.9503
e 16 | malicious users: 2 | test acc 0.9496 test loss 0.171002 best test_acc 0.9503
e 17 | malicious users: 2 | test acc 0.9496 test loss 0.175418 best test_acc 0.9503
e 18 | malicious users: 3 | test acc 0.9530 test loss 0.158805 best test_acc 0.9530
e 19 | malicious users: 1 | test acc 0.9541 test loss 0.155357 best test_acc 0.9541
e 20 | malicious users: 1 | test acc 0.9585 test loss 0.143587 best test_acc 0.9585
e 21 | malicious users: 3 | test acc 0.9558 test loss 0.148308 best test_acc 0.9585
e 22 | malicious users: 1 | test acc 0.9521 test loss 0.158496 best test_acc 0.9585
e 23 | malicious users: 1 | test acc 0.9576 test loss 0.147103 best test_acc 0.9585
e 24 | malicious users: 1 | test acc 0.9566 test loss 0.145110 best test_acc 0.9585
e 25 | malicious users: 2 | test acc 0.9642 test loss 0.128106 best test_acc 0.9642
e 26 | malicious users: 1 | test acc 0.9645 test loss 0.121602 best test_acc 0.9645
e 27 | malicious users: 1 | test acc 0.9614 test loss 0.129912 best test_acc 0.9645
e 28 | malicious users: 8 | test acc 0.9534 test loss 0.243181 best test_acc 0.9645
e 29 | malicious users: 2 | test acc 0.9582 test loss 0.148835 best test_acc 0.9645
e 30 | malicious users: 3 | test acc 0.9577 test loss 0.211555 best test_acc 0.9645
e 31 | malicious users: 2 | test acc 0.9612 test loss 0.147386 best test_acc 0.9645
e 32 | malicious users: 3 | test acc 0.9578 test loss 0.153755 best test_acc 0.9645
e 33 | malicious users: 3 | test acc 0.9509 test loss 0.261713 best test_acc 0.9645
e 34 | malicious users: 1 | test acc 0.9570 test loss 0.148536 best test_acc 0.9645
e 35 | malicious users: 1 | test acc 0.9638 test loss 0.129213 best test_acc 0.9645
e 36 | malicious users: 1 | test acc 0.9591 test loss 0.135604 best test_acc 0.9645
e 37 | malicious users: 2 | test acc 0.9622 test loss 0.148311 best test_acc 0.9645
e 38 | malicious users: 2 | test acc 0.9632 test loss 0.131776 best test_acc 0.9645
e 39 | malicious users: 0 | test acc 0.9616 test loss 0.133967 best test_acc 0.9645
e 40 | malicious users: 0 | test acc 0.9632 test loss 0.124262 best test_acc 0.9645
e 41 | malicious users: 1 | test acc 0.9640 test loss 0.123058 best test_acc 0.9645
e 42 | malicious users: 1 | test acc 0.9627 test loss 0.127031 best test_acc 0.9645
e 43 | malicious users: 4 | test acc 0.9572 test loss 0.161585 best test_acc 0.9645
e 44 | malicious users: 2 | test acc 0.9628 test loss 0.140275 best test_acc 0.9645
e 45 | malicious users: 1 | test acc 0.9607 test loss 0.145076 best test_acc 0.9645
e 46 | malicious users: 2 | test acc 0.9614 test loss 0.152651 best test_acc 0.9645
e 47 | malicious users: 2 | test acc 0.9597 test loss 0.149436 best test_acc 0.9645
