=> Saving data in Logs/FRL~try=968
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  1
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  FRL_train_agnostic_val
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 5 | test acc 0.1427 test loss 2.304414 best test_acc 0.1427
e 1 | malicious users: 5 | test acc 0.2559 test loss 2.105177 best test_acc 0.2559
e 2 | malicious users: 5 | test acc 0.3511 test loss 1.953775 best test_acc 0.3511
e 3 | malicious users: 5 | test acc 0.2140 test loss 1.961992 best test_acc 0.3511
e 4 | malicious users: 5 | test acc 0.4856 test loss 1.475956 best test_acc 0.4856
e 5 | malicious users: 5 | test acc 0.4970 test loss 1.512902 best test_acc 0.4970
e 6 | malicious users: 5 | test acc 0.5457 test loss 1.214345 best test_acc 0.5457
e 7 | malicious users: 5 | test acc 0.6634 test loss 1.033211 best test_acc 0.6634
e 8 | malicious users: 5 | test acc 0.6541 test loss 1.227772 best test_acc 0.6634
e 9 | malicious users: 5 | test acc 0.7193 test loss 1.017586 best test_acc 0.7193
e 10 | malicious users: 5 | test acc 0.7004 test loss 1.024159 best test_acc 0.7193
e 11 | malicious users: 5 | test acc 0.6792 test loss 0.857527 best test_acc 0.7193
e 12 | malicious users: 5 | test acc 0.6748 test loss 1.043991 best test_acc 0.7193
e 13 | malicious users: 5 | test acc 0.6803 test loss 1.030990 best test_acc 0.7193
e 14 | malicious users: 5 | test acc 0.7023 test loss 0.919099 best test_acc 0.7193
e 15 | malicious users: 5 | test acc 0.7759 test loss 0.765614 best test_acc 0.7759
e 16 | malicious users: 5 | test acc 0.5299 test loss 1.200035 best test_acc 0.7759
e 17 | malicious users: 5 | test acc 0.7126 test loss 0.936343 best test_acc 0.7759
e 18 | malicious users: 5 | test acc 0.5363 test loss 1.248892 best test_acc 0.7759
e 19 | malicious users: 5 | test acc 0.7119 test loss 1.113210 best test_acc 0.7759
e 20 | malicious users: 5 | test acc 0.6914 test loss 0.795766 best test_acc 0.7759
e 21 | malicious users: 5 | test acc 0.7213 test loss 0.975029 best test_acc 0.7759
e 22 | malicious users: 5 | test acc 0.7423 test loss 0.790066 best test_acc 0.7759
e 23 | malicious users: 5 | test acc 0.6315 test loss 0.978668 best test_acc 0.7759
e 24 | malicious users: 5 | test acc 0.7201 test loss 1.058095 best test_acc 0.7759
e 25 | malicious users: 5 | test acc 0.7788 test loss 0.784057 best test_acc 0.7788
e 26 | malicious users: 5 | test acc 0.6670 test loss 1.043444 best test_acc 0.7788
e 27 | malicious users: 5 | test acc 0.7164 test loss 0.832704 best test_acc 0.7788
e 28 | malicious users: 5 | test acc 0.6497 test loss 0.995454 best test_acc 0.7788
e 29 | malicious users: 5 | test acc 0.7804 test loss 0.694073 best test_acc 0.7804
e 30 | malicious users: 5 | test acc 0.7163 test loss 0.873796 best test_acc 0.7804
e 31 | malicious users: 5 | test acc 0.7549 test loss 0.902159 best test_acc 0.7804
e 32 | malicious users: 5 | test acc 0.8438 test loss 0.642168 best test_acc 0.8438
e 33 | malicious users: 5 | test acc 0.8495 test loss 0.627043 best test_acc 0.8495
e 34 | malicious users: 5 | test acc 0.7735 test loss 0.819849 best test_acc 0.8495
e 35 | malicious users: 5 | test acc 0.7212 test loss 0.914800 best test_acc 0.8495
e 36 | malicious users: 5 | test acc 0.7026 test loss 0.813263 best test_acc 0.8495
e 37 | malicious users: 5 | test acc 0.6389 test loss 1.031012 best test_acc 0.8495
e 38 | malicious users: 5 | test acc 0.6964 test loss 0.937733 best test_acc 0.8495
e 39 | malicious users: 5 | test acc 0.7635 test loss 0.782448 best test_acc 0.8495
e 40 | malicious users: 5 | test acc 0.8024 test loss 0.717834 best test_acc 0.8495
e 41 | malicious users: 5 | test acc 0.7595 test loss 0.806365 best test_acc 0.8495
e 42 | malicious users: 5 | test acc 0.7414 test loss 0.765516 best test_acc 0.8495
e 43 | malicious users: 5 | test acc 0.8616 test loss 0.674161 best test_acc 0.8616
e 44 | malicious users: 5 | test acc 0.7955 test loss 0.642441 best test_acc 0.8616
e 45 | malicious users: 5 | test acc 0.8296 test loss 0.772341 best test_acc 0.8616
e 46 | malicious users: 5 | test acc 0.7316 test loss 0.785929 best test_acc 0.8616
e 47 | malicious users: 5 | test acc 0.7693 test loss 0.792918 best test_acc 0.8616
e 48 | malicious users: 5 | test acc 0.7894 test loss 0.684779 best test_acc 0.8616
e 49 | malicious users: 5 | test acc 0.8002 test loss 0.669014 best test_acc 0.8616
e 50 | malicious users: 5 | test acc 0.6795 test loss 0.925458 best test_acc 0.8616
e 51 | malicious users: 5 | test acc 0.7303 test loss 0.757828 best test_acc 0.8616
e 52 | malicious users: 5 | test acc 0.8070 test loss 0.626506 best test_acc 0.8616
e 53 | malicious users: 5 | test acc 0.7832 test loss 0.765979 best test_acc 0.8616
e 54 | malicious users: 5 | test acc 0.8023 test loss 0.745551 best test_acc 0.8616
e 55 | malicious users: 5 | test acc 0.7851 test loss 0.663411 best test_acc 0.8616
e 56 | malicious users: 5 | test acc 0.7544 test loss 0.755206 best test_acc 0.8616
e 57 | malicious users: 5 | test acc 0.8333 test loss 0.545461 best test_acc 0.8616
e 58 | malicious users: 5 | test acc 0.8595 test loss 0.509834 best test_acc 0.8616
e 59 | malicious users: 5 | test acc 0.7217 test loss 0.837264 best test_acc 0.8616
e 60 | malicious users: 5 | test acc 0.7114 test loss 0.985749 best test_acc 0.8616
e 61 | malicious users: 5 | test acc 0.8220 test loss 0.589908 best test_acc 0.8616
e 62 | malicious users: 5 | test acc 0.8629 test loss 0.591445 best test_acc 0.8629
e 63 | malicious users: 5 | test acc 0.8571 test loss 0.577849 best test_acc 0.8629
e 64 | malicious users: 5 | test acc 0.7268 test loss 0.888658 best test_acc 0.8629
e 65 | malicious users: 5 | test acc 0.8031 test loss 0.654716 best test_acc 0.8629
e 66 | malicious users: 5 | test acc 0.9217 test loss 0.435251 best test_acc 0.9217
e 67 | malicious users: 5 | test acc 0.8132 test loss 0.634204 best test_acc 0.9217
e 68 | malicious users: 5 | test acc 0.8925 test loss 0.498708 best test_acc 0.9217
e 69 | malicious users: 5 | test acc 0.8309 test loss 0.577518 best test_acc 0.9217
e 70 | malicious users: 5 | test acc 0.8029 test loss 0.595104 best test_acc 0.9217
e 71 | malicious users: 5 | test acc 0.7700 test loss 0.776367 best test_acc 0.9217
e 72 | malicious users: 5 | test acc 0.8066 test loss 0.673979 best test_acc 0.9217
e 73 | malicious users: 5 | test acc 0.6982 test loss 0.747706 best test_acc 0.9217
e 74 | malicious users: 5 | test acc 0.6754 test loss 0.868625 best test_acc 0.9217
e 75 | malicious users: 5 | test acc 0.7466 test loss 0.742534 best test_acc 0.9217
e 76 | malicious users: 5 | test acc 0.8417 test loss 0.646129 best test_acc 0.9217
e 77 | malicious users: 5 | test acc 0.7885 test loss 0.694283 best test_acc 0.9217
e 78 | malicious users: 5 | test acc 0.8569 test loss 0.633839 best test_acc 0.9217
e 79 | malicious users: 5 | test acc 0.6423 test loss 0.989243 best test_acc 0.9217
e 80 | malicious users: 5 | test acc 0.7701 test loss 0.679119 best test_acc 0.9217
e 81 | malicious users: 5 | test acc 0.8726 test loss 0.651327 best test_acc 0.9217
e 82 | malicious users: 5 | test acc 0.8037 test loss 0.729631 best test_acc 0.9217
e 83 | malicious users: 5 | test acc 0.8078 test loss 0.576633 best test_acc 0.9217
e 84 | malicious users: 5 | test acc 0.6503 test loss 0.973904 best test_acc 0.9217
e 85 | malicious users: 5 | test acc 0.7471 test loss 0.720456 best test_acc 0.9217
e 86 | malicious users: 5 | test acc 0.8456 test loss 0.731633 best test_acc 0.9217
e 87 | malicious users: 5 | test acc 0.8762 test loss 0.526027 best test_acc 0.9217
e 88 | malicious users: 5 | test acc 0.8086 test loss 0.618770 best test_acc 0.9217
e 89 | malicious users: 5 | test acc 0.8173 test loss 0.624655 best test_acc 0.9217
e 90 | malicious users: 5 | test acc 0.7242 test loss 0.759480 best test_acc 0.9217
