#########Federated Learning With Noise Mask attack############
fraction of maliciou clients: 0.10 | total number of malicious clients: 100
e 0 | malicious users: 1 | test acc 0.1000 test loss 2.302795 best test_acc 0.1000
e 1 | malicious users: 2 | test acc 0.1000 test loss 2.301626 best test_acc 0.1000
e 2 | malicious users: 1 | test acc 0.1115 test loss 2.300707 best test_acc 0.1115
e 3 | malicious users: 5 | test acc 0.1002 test loss 2.296321 best test_acc 0.1115
e 4 | malicious users: 2 | test acc 0.1012 test loss 2.298883 best test_acc 0.1115
e 5 | malicious users: 2 | test acc 0.1000 test loss 2.283074 best test_acc 0.1115
e 6 | malicious users: 2 | test acc 0.1000 test loss 2.298001 best test_acc 0.1115
e 7 | malicious users: 2 | test acc 0.1089 test loss 2.258195 best test_acc 0.1115
e 8 | malicious users: 1 | test acc 0.1565 test loss 2.282477 best test_acc 0.1565
e 9 | malicious users: 2 | test acc 0.0998 test loss 2.271234 best test_acc 0.1565
e 10 | malicious users: 2 | test acc 0.1611 test loss 2.256936 best test_acc 0.1611
e 11 | malicious users: 1 | test acc 0.1462 test loss 2.280548 best test_acc 0.1611
e 12 | malicious users: 0 | test acc 0.1763 test loss 2.257834 best test_acc 0.1763
e 13 | malicious users: 1 | test acc 0.1946 test loss 2.174610 best test_acc 0.1946
e 14 | malicious users: 5 | test acc 0.1000 test loss 2.273810 best test_acc 0.1946
e 15 | malicious users: 3 | test acc 0.1791 test loss 2.294792 best test_acc 0.1946
e 16 | malicious users: 2 | test acc 0.1589 test loss 2.213612 best test_acc 0.1946
e 17 | malicious users: 4 | test acc 0.1726 test loss 2.222522 best test_acc 0.1946
e 18 | malicious users: 2 | test acc 0.1447 test loss 2.241557 best test_acc 0.1946
e 19 | malicious users: 3 | test acc 0.1878 test loss 2.213373 best test_acc 0.1946
e 20 | malicious users: 5 | test acc 0.2112 test loss 2.127274 best test_acc 0.2112
e 21 | malicious users: 1 | test acc 0.2132 test loss 2.189079 best test_acc 0.2132
e 22 | malicious users: 0 | test acc 0.2133 test loss 2.112112 best test_acc 0.2133
e 23 | malicious users: 4 | test acc 0.1975 test loss 2.086442 best test_acc 0.2133
e 24 | malicious users: 1 | test acc 0.1889 test loss 2.166568 best test_acc 0.2133
e 25 | malicious users: 4 | test acc 0.1898 test loss 2.140482 best test_acc 0.2133
e 26 | malicious users: 6 | test acc 0.1338 test loss 2.255121 best test_acc 0.2133
e 27 | malicious users: 2 | test acc 0.1992 test loss 2.076357 best test_acc 0.2133
e 28 | malicious users: 1 | test acc 0.2139 test loss 2.107309 best test_acc 0.2139
e 29 | malicious users: 3 | test acc 0.1788 test loss 2.138707 best test_acc 0.2139
e 30 | malicious users: 1 | test acc 0.2046 test loss 2.129916 best test_acc 0.2139
e 31 | malicious users: 0 | test acc 0.1840 test loss 2.146197 best test_acc 0.2139
e 32 | malicious users: 2 | test acc 0.2363 test loss 2.039473 best test_acc 0.2363
e 33 | malicious users: 1 | test acc 0.2144 test loss 2.013799 best test_acc 0.2363
e 34 | malicious users: 3 | test acc 0.2026 test loss 2.122972 best test_acc 0.2363
e 35 | malicious users: 1 | test acc 0.2119 test loss 2.014741 best test_acc 0.2363
e 36 | malicious users: 0 | test acc 0.2410 test loss 2.014471 best test_acc 0.2410
e 37 | malicious users: 2 | test acc 0.2452 test loss 2.050996 best test_acc 0.2452
e 38 | malicious users: 2 | test acc 0.2518 test loss 2.093030 best test_acc 0.2518
e 39 | malicious users: 1 | test acc 0.2748 test loss 1.913728 best test_acc 0.2748
e 40 | malicious users: 4 | test acc 0.2543 test loss 1.973997 best test_acc 0.2748
e 41 | malicious users: 0 | test acc 0.2325 test loss 1.952044 best test_acc 0.2748
e 42 | malicious users: 2 | test acc 0.2392 test loss 1.984897 best test_acc 0.2748
e 43 | malicious users: 2 | test acc 0.2359 test loss 1.960755 best test_acc 0.2748
e 44 | malicious users: 1 | test acc 0.2468 test loss 1.932670 best test_acc 0.2748
e 45 | malicious users: 4 | test acc 0.1854 test loss 2.004902 best test_acc 0.2748
e 46 | malicious users: 4 | test acc 0.2617 test loss 1.943093 best test_acc 0.2748
e 47 | malicious users: 2 | test acc 0.2546 test loss 1.931240 best test_acc 0.2748
e 48 | malicious users: 1 | test acc 0.2811 test loss 1.906361 best test_acc 0.2811
e 49 | malicious users: 2 | test acc 0.2907 test loss 1.877844 best test_acc 0.2907
e 50 | malicious users: 0 | test acc 0.2552 test loss 1.924938 best test_acc 0.2907
e 51 | malicious users: 5 | test acc 0.2399 test loss 2.039226 best test_acc 0.2907
e 52 | malicious users: 2 | test acc 0.2547 test loss 1.964976 best test_acc 0.2907
e 53 | malicious users: 2 | test acc 0.2773 test loss 1.859047 best test_acc 0.2907
