#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 3 | test acc 0.3677 test loss 2.082148 best test_acc 0.3677
e 1 | malicious users: 5 | test acc 0.6535 test loss 1.533207 best test_acc 0.6535
e 2 | malicious users: 5 | test acc 0.6430 test loss 1.410690 best test_acc 0.6535
e 3 | malicious users: 4 | test acc 0.7033 test loss 0.915894 best test_acc 0.7033
e 4 | malicious users: 1 | test acc 0.7676 test loss 0.855489 best test_acc 0.7676
e 5 | malicious users: 9 | test acc 0.6897 test loss 1.006966 best test_acc 0.7676
e 6 | malicious users: 4 | test acc 0.7495 test loss 0.651443 best test_acc 0.7676
e 7 | malicious users: 5 | test acc 0.8204 test loss 0.599851 best test_acc 0.8204
e 8 | malicious users: 5 | test acc 0.8239 test loss 0.527439 best test_acc 0.8239
e 9 | malicious users: 4 | test acc 0.7873 test loss 0.738966 best test_acc 0.8239
e 10 | malicious users: 2 | test acc 0.9080 test loss 0.339740 best test_acc 0.9080
e 11 | malicious users: 4 | test acc 0.8714 test loss 0.427341 best test_acc 0.9080
e 12 | malicious users: 2 | test acc 0.9041 test loss 0.368980 best test_acc 0.9080
e 13 | malicious users: 8 | test acc 0.8633 test loss 0.486958 best test_acc 0.9080
e 14 | malicious users: 3 | test acc 0.8993 test loss 0.336667 best test_acc 0.9080
e 15 | malicious users: 6 | test acc 0.8983 test loss 0.379241 best test_acc 0.9080
e 16 | malicious users: 6 | test acc 0.9062 test loss 0.353819 best test_acc 0.9080
e 17 | malicious users: 7 | test acc 0.8220 test loss 0.533239 best test_acc 0.9080
e 18 | malicious users: 7 | test acc 0.8711 test loss 0.403775 best test_acc 0.9080
e 19 | malicious users: 2 | test acc 0.8759 test loss 0.378555 best test_acc 0.9080
e 20 | malicious users: 6 | test acc 0.9293 test loss 0.272279 best test_acc 0.9293
e 21 | malicious users: 10 | test acc 0.7349 test loss 0.874565 best test_acc 0.9293
e 22 | malicious users: 6 | test acc 0.8659 test loss 0.431745 best test_acc 0.9293
e 23 | malicious users: 7 | test acc 0.8408 test loss 0.463020 best test_acc 0.9293
e 24 | malicious users: 7 | test acc 0.8970 test loss 0.392666 best test_acc 0.9293
e 25 | malicious users: 8 | test acc 0.8227 test loss 0.552313 best test_acc 0.9293
e 26 | malicious users: 4 | test acc 0.8741 test loss 0.436572 best test_acc 0.9293
e 27 | malicious users: 2 | test acc 0.9185 test loss 0.287269 best test_acc 0.9293
e 28 | malicious users: 5 | test acc 0.9130 test loss 0.286748 best test_acc 0.9293
e 29 | malicious users: 6 | test acc 0.9369 test loss 0.249639 best test_acc 0.9369
e 30 | malicious users: 6 | test acc 0.9207 test loss 0.282203 best test_acc 0.9369
e 31 | malicious users: 7 | test acc 0.8209 test loss 0.553794 best test_acc 0.9369
e 32 | malicious users: 2 | test acc 0.9276 test loss 0.244648 best test_acc 0.9369
e 33 | malicious users: 3 | test acc 0.9326 test loss 0.228796 best test_acc 0.9369
e 34 | malicious users: 8 | test acc 0.9031 test loss 0.316222 best test_acc 0.9369
e 35 | malicious users: 7 | test acc 0.9121 test loss 0.340094 best test_acc 0.9369
e 36 | malicious users: 9 | test acc 0.9152 test loss 0.323897 best test_acc 0.9369
e 37 | malicious users: 3 | test acc 0.9433 test loss 0.192324 best test_acc 0.9433
e 38 | malicious users: 3 | test acc 0.9305 test loss 0.243774 best test_acc 0.9433
e 39 | malicious users: 2 | test acc 0.9327 test loss 0.229584 best test_acc 0.9433
e 40 | malicious users: 7 | test acc 0.9213 test loss 0.261682 best test_acc 0.9433
e 41 | malicious users: 9 | test acc 0.8322 test loss 0.537871 best test_acc 0.9433
e 42 | malicious users: 4 | test acc 0.8537 test loss 0.453697 best test_acc 0.9433
e 43 | malicious users: 8 | test acc 0.8766 test loss 0.369293 best test_acc 0.9433
e 44 | malicious users: 3 | test acc 0.8748 test loss 0.378412 best test_acc 0.9433
e 45 | malicious users: 3 | test acc 0.9016 test loss 0.335561 best test_acc 0.9433
e 46 | malicious users: 4 | test acc 0.9495 test loss 0.188736 best test_acc 0.9495
e 47 | malicious users: 5 | test acc 0.9349 test loss 0.242120 best test_acc 0.9495
e 48 | malicious users: 7 | test acc 0.9071 test loss 0.309050 best test_acc 0.9495
e 49 | malicious users: 6 | test acc 0.9372 test loss 0.210341 best test_acc 0.9495
e 50 | malicious users: 5 | test acc 0.9058 test loss 0.325174 best test_acc 0.9495
e 51 | malicious users: 5 | test acc 0.9518 test loss 0.176148 best test_acc 0.9518
