=> Saving data in Logs/FRL~try=730
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  1
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  FRL_defense_Fang
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.00 | total number of malicious clients: 0
e 0 | malicious users: 0 | test acc 0.2379 test loss 2.229248 best test_acc 0.2379
e 1 | malicious users: 0 | test acc 0.5906 test loss 2.089941 best test_acc 0.5906
e 2 | malicious users: 0 | test acc 0.5720 test loss 1.537297 best test_acc 0.5906
e 3 | malicious users: 0 | test acc 0.6403 test loss 1.974010 best test_acc 0.6403
e 4 | malicious users: 0 | test acc 0.6796 test loss 1.166868 best test_acc 0.6796
e 5 | malicious users: 0 | test acc 0.6818 test loss 1.277608 best test_acc 0.6818
e 6 | malicious users: 0 | test acc 0.7464 test loss 0.933692 best test_acc 0.7464
e 7 | malicious users: 0 | test acc 0.7437 test loss 0.933992 best test_acc 0.7464
e 8 | malicious users: 0 | test acc 0.7086 test loss 0.856333 best test_acc 0.7464
e 9 | malicious users: 0 | test acc 0.7400 test loss 0.869895 best test_acc 0.7464
e 10 | malicious users: 0 | test acc 0.8491 test loss 0.592243 best test_acc 0.8491
e 11 | malicious users: 0 | test acc 0.7963 test loss 0.747105 best test_acc 0.8491
e 12 | malicious users: 0 | test acc 0.7845 test loss 0.691230 best test_acc 0.8491
e 13 | malicious users: 0 | test acc 0.8926 test loss 0.536971 best test_acc 0.8926
e 14 | malicious users: 0 | test acc 0.8408 test loss 0.542069 best test_acc 0.8926
e 15 | malicious users: 0 | test acc 0.8603 test loss 0.574858 best test_acc 0.8926
e 16 | malicious users: 0 | test acc 0.7426 test loss 0.701932 best test_acc 0.8926
e 17 | malicious users: 0 | test acc 0.8248 test loss 0.551386 best test_acc 0.8926
e 18 | malicious users: 0 | test acc 0.8930 test loss 0.471745 best test_acc 0.8930
e 19 | malicious users: 0 | test acc 0.9090 test loss 0.375848 best test_acc 0.9090
e 20 | malicious users: 0 | test acc 0.8223 test loss 0.570609 best test_acc 0.9090
e 21 | malicious users: 0 | test acc 0.7888 test loss 0.679105 best test_acc 0.9090
e 22 | malicious users: 0 | test acc 0.7907 test loss 0.599440 best test_acc 0.9090
e 23 | malicious users: 0 | test acc 0.8643 test loss 0.512439 best test_acc 0.9090
e 24 | malicious users: 0 | test acc 0.8698 test loss 0.441731 best test_acc 0.9090
e 25 | malicious users: 0 | test acc 0.7494 test loss 0.663891 best test_acc 0.9090
e 26 | malicious users: 0 | test acc 0.8930 test loss 0.406622 best test_acc 0.9090
e 27 | malicious users: 0 | test acc 0.8947 test loss 0.407356 best test_acc 0.9090
e 28 | malicious users: 0 | test acc 0.8502 test loss 0.463038 best test_acc 0.9090
e 29 | malicious users: 0 | test acc 0.8844 test loss 0.370096 best test_acc 0.9090
e 30 | malicious users: 0 | test acc 0.6823 test loss 0.807818 best test_acc 0.9090
e 31 | malicious users: 0 | test acc 0.8484 test loss 0.463046 best test_acc 0.9090
e 32 | malicious users: 0 | test acc 0.8110 test loss 0.562258 best test_acc 0.9090
e 33 | malicious users: 0 | test acc 0.8475 test loss 0.459194 best test_acc 0.9090
e 34 | malicious users: 0 | test acc 0.9074 test loss 0.406408 best test_acc 0.9090
e 35 | malicious users: 0 | test acc 0.9122 test loss 0.357264 best test_acc 0.9122
e 36 | malicious users: 0 | test acc 0.8833 test loss 0.411368 best test_acc 0.9122
e 37 | malicious users: 0 | test acc 0.9004 test loss 0.424478 best test_acc 0.9122
e 38 | malicious users: 0 | test acc 0.9086 test loss 0.371946 best test_acc 0.9122
e 39 | malicious users: 0 | test acc 0.8625 test loss 0.446064 best test_acc 0.9122
e 40 | malicious users: 0 | test acc 0.9198 test loss 0.314663 best test_acc 0.9198
e 41 | malicious users: 0 | test acc 0.9001 test loss 0.390894 best test_acc 0.9198
e 42 | malicious users: 0 | test acc 0.8524 test loss 0.430777 best test_acc 0.9198
e 43 | malicious users: 0 | test acc 0.9007 test loss 0.396846 best test_acc 0.9198
e 44 | malicious users: 0 | test acc 0.8951 test loss 0.344491 best test_acc 0.9198
e 45 | malicious users: 0 | test acc 0.9127 test loss 0.316102 best test_acc 0.9198
e 46 | malicious users: 0 | test acc 0.8103 test loss 0.519777 best test_acc 0.9198
e 47 | malicious users: 0 | test acc 0.9187 test loss 0.374553 best test_acc 0.9198
e 48 | malicious users: 0 | test acc 0.9437 test loss 0.237675 best test_acc 0.9437
e 49 | malicious users: 0 | test acc 0.7778 test loss 0.646038 best test_acc 0.9437
e 50 | malicious users: 0 | test acc 0.8910 test loss 0.419284 best test_acc 0.9437
e 51 | malicious users: 0 | test acc 0.9104 test loss 0.354780 best test_acc 0.9437
e 52 | malicious users: 0 | test acc 0.8861 test loss 0.360136 best test_acc 0.9437
e 53 | malicious users: 0 | test acc 0.9185 test loss 0.322334 best test_acc 0.9437
e 54 | malicious users: 0 | test acc 0.9371 test loss 0.239152 best test_acc 0.9437
e 55 | malicious users: 0 | test acc 0.8419 test loss 0.568338 best test_acc 0.9437
e 56 | malicious users: 0 | test acc 0.8934 test loss 0.402591 best test_acc 0.9437
e 57 | malicious users: 0 | test acc 0.9193 test loss 0.341422 best test_acc 0.9437
e 58 | malicious users: 0 | test acc 0.8600 test loss 0.394130 best test_acc 0.9437
e 59 | malicious users: 0 | test acc 0.9046 test loss 0.349665 best test_acc 0.9437
e 60 | malicious users: 0 | test acc 0.7797 test loss 0.541888 best test_acc 0.9437
e 61 | malicious users: 0 | test acc 0.9444 test loss 0.239929 best test_acc 0.9444
e 62 | malicious users: 0 | test acc 0.9085 test loss 0.328925 best test_acc 0.9444
e 63 | malicious users: 0 | test acc 0.8682 test loss 0.331649 best test_acc 0.9444
e 64 | malicious users: 0 | test acc 0.9386 test loss 0.294908 best test_acc 0.9444
e 65 | malicious users: 0 | test acc 0.9237 test loss 0.285129 best test_acc 0.9444
e 66 | malicious users: 0 | test acc 0.9116 test loss 0.341221 best test_acc 0.9444
e 67 | malicious users: 0 | test acc 0.9369 test loss 0.280473 best test_acc 0.9444
e 68 | malicious users: 0 | test acc 0.9220 test loss 0.329071 best test_acc 0.9444
e 69 | malicious users: 0 | test acc 0.9248 test loss 0.320347 best test_acc 0.9444
e 70 | malicious users: 0 | test acc 0.8924 test loss 0.325281 best test_acc 0.9444
e 71 | malicious users: 0 | test acc 0.9225 test loss 0.368380 best test_acc 0.9444
e 72 | malicious users: 0 | test acc 0.8610 test loss 0.395574 best test_acc 0.9444
e 73 | malicious users: 0 | test acc 0.9009 test loss 0.398979 best test_acc 0.9444
e 74 | malicious users: 0 | test acc 0.8689 test loss 0.320644 best test_acc 0.9444
e 75 | malicious users: 0 | test acc 0.9215 test loss 0.341872 best test_acc 0.9444
e 76 | malicious users: 0 | test acc 0.8697 test loss 0.306254 best test_acc 0.9444
e 77 | malicious users: 0 | test acc 0.9454 test loss 0.324351 best test_acc 0.9454
e 78 | malicious users: 0 | test acc 0.9082 test loss 0.325378 best test_acc 0.9454
e 79 | malicious users: 0 | test acc 0.8051 test loss 0.517976 best test_acc 0.9454
e 80 | malicious users: 0 | test acc 0.9305 test loss 0.292720 best test_acc 0.9454
