#########Federated Learning using Rankings############
fraction of maliciou clients: 0.30 | total number of malicious clients: 300
e 0 | malicious users: 6 | test acc 0.2107 test loss 2.251657 best test_acc 0.2107
e 1 | malicious users: 8 | test acc 0.3836 test loss 1.988329 best test_acc 0.3836
e 2 | malicious users: 8 | test acc 0.3331 test loss 2.125273 best test_acc 0.3836
e 3 | malicious users: 9 | test acc 0.4541 test loss 2.202936 best test_acc 0.4541
e 4 | malicious users: 5 | test acc 0.5211 test loss 1.539800 best test_acc 0.5211
e 5 | malicious users: 8 | test acc 0.5035 test loss 1.781693 best test_acc 0.5211
e 6 | malicious users: 12 | test acc 0.1391 test loss 2.852566 best test_acc 0.5211
e 7 | malicious users: 6 | test acc 0.1841 test loss 2.296490 best test_acc 0.5211
e 8 | malicious users: 8 | test acc 0.2745 test loss 2.192094 best test_acc 0.5211
e 9 | malicious users: 10 | test acc 0.2158 test loss 2.078692 best test_acc 0.5211
e 10 | malicious users: 3 | test acc 0.3486 test loss 1.855058 best test_acc 0.5211
e 11 | malicious users: 6 | test acc 0.3842 test loss 1.906436 best test_acc 0.5211
e 12 | malicious users: 5 | test acc 0.4489 test loss 1.641173 best test_acc 0.5211
e 13 | malicious users: 8 | test acc 0.3774 test loss 1.556621 best test_acc 0.5211
e 14 | malicious users: 9 | test acc 0.3619 test loss 2.067091 best test_acc 0.5211
e 15 | malicious users: 7 | test acc 0.4268 test loss 1.778294 best test_acc 0.5211
e 16 | malicious users: 10 | test acc 0.2578 test loss 1.953649 best test_acc 0.5211
e 17 | malicious users: 9 | test acc 0.3220 test loss 2.037915 best test_acc 0.5211
e 18 | malicious users: 6 | test acc 0.3980 test loss 1.701912 best test_acc 0.5211
e 19 | malicious users: 7 | test acc 0.3660 test loss 1.717699 best test_acc 0.5211
e 20 | malicious users: 7 | test acc 0.3690 test loss 1.789514 best test_acc 0.5211
e 21 | malicious users: 6 | test acc 0.3087 test loss 1.970126 best test_acc 0.5211
e 22 | malicious users: 5 | test acc 0.4320 test loss 1.636765 best test_acc 0.5211
e 23 | malicious users: 7 | test acc 0.4506 test loss 1.864738 best test_acc 0.5211
e 24 | malicious users: 9 | test acc 0.3988 test loss 1.601337 best test_acc 0.5211
e 25 | malicious users: 8 | test acc 0.3547 test loss 1.922937 best test_acc 0.5211
e 26 | malicious users: 6 | test acc 0.3853 test loss 1.717214 best test_acc 0.5211
e 27 | malicious users: 4 | test acc 0.2202 test loss 1.884675 best test_acc 0.5211
e 28 | malicious users: 10 | test acc 0.1795 test loss 2.333803 best test_acc 0.5211
e 29 | malicious users: 10 | test acc 0.4332 test loss 1.901592 best test_acc 0.5211
e 30 | malicious users: 9 | test acc 0.3370 test loss 1.838479 best test_acc 0.5211
e 31 | malicious users: 8 | test acc 0.5160 test loss 1.544811 best test_acc 0.5211
e 32 | malicious users: 8 | test acc 0.2899 test loss 1.994749 best test_acc 0.5211
e 33 | malicious users: 7 | test acc 0.4369 test loss 1.677477 best test_acc 0.5211
e 34 | malicious users: 10 | test acc 0.3306 test loss 1.836118 best test_acc 0.5211
e 35 | malicious users: 10 | test acc 0.3431 test loss 1.851754 best test_acc 0.5211
e 36 | malicious users: 5 | test acc 0.4128 test loss 1.762378 best test_acc 0.5211
e 37 | malicious users: 9 | test acc 0.3784 test loss 2.078470 best test_acc 0.5211
e 38 | malicious users: 8 | test acc 0.4437 test loss 1.617318 best test_acc 0.5211
e 39 | malicious users: 8 | test acc 0.4890 test loss 1.642326 best test_acc 0.5211
e 40 | malicious users: 10 | test acc 0.3155 test loss 2.338890 best test_acc 0.5211
e 41 | malicious users: 10 | test acc 0.1443 test loss 2.232577 best test_acc 0.5211
e 42 | malicious users: 6 | test acc 0.3823 test loss 1.982987 best test_acc 0.5211
e 43 | malicious users: 6 | test acc 0.3871 test loss 1.806591 best test_acc 0.5211
e 44 | malicious users: 5 | test acc 0.3561 test loss 1.949818 best test_acc 0.5211
e 45 | malicious users: 10 | test acc 0.2660 test loss 2.117640 best test_acc 0.5211
e 46 | malicious users: 8 | test acc 0.1834 test loss 2.085771 best test_acc 0.5211
e 47 | malicious users: 9 | test acc 0.3149 test loss 2.034617 best test_acc 0.5211
e 48 | malicious users: 5 | test acc 0.2324 test loss 2.048016 best test_acc 0.5211
e 49 | malicious users: 6 | test acc 0.3091 test loss 2.082836 best test_acc 0.5211
e 50 | malicious users: 11 | test acc 0.2412 test loss 2.178152 best test_acc 0.5211
e 51 | malicious users: 10 | test acc 0.1375 test loss 2.266037 best test_acc 0.5211
e 52 | malicious users: 11 | test acc 0.2985 test loss 2.319890 best test_acc 0.5211
e 53 | malicious users: 11 | test acc 0.2948 test loss 2.171991 best test_acc 0.5211
e 54 | malicious users: 5 | test acc 0.3747 test loss 2.151052 best test_acc 0.5211
e 55 | malicious users: 8 | test acc 0.4273 test loss 1.650248 best test_acc 0.5211
e 56 | malicious users: 7 | test acc 0.3020 test loss 2.137000 best test_acc 0.5211
e 57 | malicious users: 7 | test acc 0.4282 test loss 1.542687 best test_acc 0.5211
e 58 | malicious users: 6 | test acc 0.2913 test loss 1.887950 best test_acc 0.5211
e 59 | malicious users: 9 | test acc 0.4432 test loss 1.645419 best test_acc 0.5211
e 60 | malicious users: 7 | test acc 0.4283 test loss 1.712171 best test_acc 0.5211
e 61 | malicious users: 10 | test acc 0.2700 test loss 2.004679 best test_acc 0.5211
e 62 | malicious users: 8 | test acc 0.3178 test loss 1.913122 best test_acc 0.5211
e 63 | malicious users: 6 | test acc 0.3645 test loss 1.840545 best test_acc 0.5211
e 64 | malicious users: 5 | test acc 0.3691 test loss 1.882106 best test_acc 0.5211
e 65 | malicious users: 9 | test acc 0.2348 test loss 2.327348 best test_acc 0.5211
e 66 | malicious users: 6 | test acc 0.4377 test loss 1.798838 best test_acc 0.5211
e 67 | malicious users: 5 | test acc 0.4218 test loss 1.724932 best test_acc 0.5211
e 68 | malicious users: 8 | test acc 0.4564 test loss 1.897395 best test_acc 0.5211
e 69 | malicious users: 7 | test acc 0.2941 test loss 1.894112 best test_acc 0.5211
e 70 | malicious users: 4 | test acc 0.3978 test loss 1.928066 best test_acc 0.5211
e 71 | malicious users: 5 | test acc 0.3637 test loss 1.666692 best test_acc 0.5211
e 72 | malicious users: 9 | test acc 0.3168 test loss 2.240691 best test_acc 0.5211
