
fraction of maliciou clients: 0.00 | total number of malicious clients: 0
e 0 | malicious users: 0 | test acc 0.5178 test loss 2.126342 best test_acc 0.5178
e 1 | malicious users: 0 | test acc 0.6831 test loss 1.527852 best test_acc 0.6831
e 2 | malicious users: 0 | test acc 0.7307 test loss 1.012290 best test_acc 0.7307
e 3 | malicious users: 0 | test acc 0.8320 test loss 0.665011 best test_acc 0.8320
e 4 | malicious users: 0 | test acc 0.8118 test loss 0.594292 best test_acc 0.8320
e 5 | malicious users: 0 | test acc 0.8766 test loss 0.428800 best test_acc 0.8766
e 6 | malicious users: 0 | test acc 0.8977 test loss 0.382402 best test_acc 0.8977
e 7 | malicious users: 0 | test acc 0.9232 test loss 0.336641 best test_acc 0.9232
e 8 | malicious users: 0 | test acc 0.9294 test loss 0.251501 best test_acc 0.9294
e 9 | malicious users: 0 | test acc 0.9261 test loss 0.286561 best test_acc 0.9294
e 10 | malicious users: 0 | test acc 0.9324 test loss 0.238442 best test_acc 0.9324
e 11 | malicious users: 0 | test acc 0.9268 test loss 0.251528 best test_acc 0.9324
e 12 | malicious users: 0 | test acc 0.9327 test loss 0.223099 best test_acc 0.9327
e 13 | malicious users: 0 | test acc 0.9339 test loss 0.249821 best test_acc 0.9339
e 14 | malicious users: 0 | test acc 0.9467 test loss 0.188272 best test_acc 0.9467
e 15 | malicious users: 0 | test acc 0.9459 test loss 0.207724 best test_acc 0.9467
e 16 | malicious users: 0 | test acc 0.9513 test loss 0.170252 best test_acc 0.9513
e 17 | malicious users: 0 | test acc 0.9516 test loss 0.174219 best test_acc 0.9516
e 18 | malicious users: 0 | test acc 0.9539 test loss 0.166175 best test_acc 0.9539
e 19 | malicious users: 0 | test acc 0.9463 test loss 0.179228 best test_acc 0.9539
e 20 | malicious users: 0 | test acc 0.9543 test loss 0.163930 best test_acc 0.9543
e 21 | malicious users: 0 | test acc 0.9584 test loss 0.140975 best test_acc 0.9584
e 22 | malicious users: 0 | test acc 0.9550 test loss 0.151132 best test_acc 0.9584
e 23 | malicious users: 0 | test acc 0.9572 test loss 0.149086 best test_acc 0.9584
e 24 | malicious users: 0 | test acc 0.9551 test loss 0.160645 best test_acc 0.9584
e 25 | malicious users: 0 | test acc 0.9559 test loss 0.152254 best test_acc 0.9584
e 26 | malicious users: 0 | test acc 0.9620 test loss 0.125869 best test_acc 0.9620
e 27 | malicious users: 0 | test acc 0.9588 test loss 0.143111 best test_acc 0.9620
e 28 | malicious users: 0 | test acc 0.9566 test loss 0.144989 best test_acc 0.9620
