#########Federated Learning using Rankings############
fraction of maliciou clients: 0.10 | total number of malicious clients: 100
e 0 | malicious users: 2 | test acc 0.0960 test loss 2.302855 best test_acc 0.0960
e 1 | malicious users: 1 | test acc 0.1000 test loss 2.302143 best test_acc 0.1000
e 2 | malicious users: 2 | test acc 0.1553 test loss 2.298954 best test_acc 0.1553
e 3 | malicious users: 1 | test acc 0.1143 test loss 2.299689 best test_acc 0.1553
e 4 | malicious users: 2 | test acc 0.1000 test loss 2.290408 best test_acc 0.1553
e 5 | malicious users: 1 | test acc 0.1274 test loss 2.273670 best test_acc 0.1553
e 6 | malicious users: 3 | test acc 0.1305 test loss 2.275289 best test_acc 0.1553
e 7 | malicious users: 2 | test acc 0.1587 test loss 2.273683 best test_acc 0.1587
e 8 | malicious users: 4 | test acc 0.1426 test loss 2.242300 best test_acc 0.1587
e 9 | malicious users: 6 | test acc 0.1752 test loss 2.265610 best test_acc 0.1752
e 10 | malicious users: 1 | test acc 0.1791 test loss 2.235079 best test_acc 0.1791
e 11 | malicious users: 3 | test acc 0.1644 test loss 2.273390 best test_acc 0.1791
e 12 | malicious users: 0 | test acc 0.1589 test loss 2.197427 best test_acc 0.1791
e 13 | malicious users: 0 | test acc 0.1845 test loss 2.260076 best test_acc 0.1845
e 14 | malicious users: 3 | test acc 0.2321 test loss 2.124083 best test_acc 0.2321
e 15 | malicious users: 5 | test acc 0.1642 test loss 2.284456 best test_acc 0.2321
e 16 | malicious users: 3 | test acc 0.2215 test loss 2.138412 best test_acc 0.2321
e 17 | malicious users: 2 | test acc 0.1804 test loss 2.240283 best test_acc 0.2321
e 18 | malicious users: 3 | test acc 0.2200 test loss 2.089637 best test_acc 0.2321
e 19 | malicious users: 0 | test acc 0.1989 test loss 2.182336 best test_acc 0.2321
e 20 | malicious users: 3 | test acc 0.2081 test loss 2.116883 best test_acc 0.2321
e 21 | malicious users: 2 | test acc 0.2061 test loss 2.200655 best test_acc 0.2321
e 22 | malicious users: 1 | test acc 0.2092 test loss 2.090737 best test_acc 0.2321
e 23 | malicious users: 3 | test acc 0.2083 test loss 2.131309 best test_acc 0.2321
e 24 | malicious users: 2 | test acc 0.2390 test loss 2.019522 best test_acc 0.2390
e 25 | malicious users: 1 | test acc 0.2225 test loss 2.125737 best test_acc 0.2390
e 26 | malicious users: 3 | test acc 0.2128 test loss 2.019976 best test_acc 0.2390
e 27 | malicious users: 3 | test acc 0.2195 test loss 2.032951 best test_acc 0.2390
e 28 | malicious users: 1 | test acc 0.2373 test loss 1.996539 best test_acc 0.2390
e 29 | malicious users: 0 | test acc 0.2262 test loss 2.043593 best test_acc 0.2390
e 30 | malicious users: 1 | test acc 0.2296 test loss 2.055152 best test_acc 0.2390
e 31 | malicious users: 4 | test acc 0.2553 test loss 2.125798 best test_acc 0.2553
e 32 | malicious users: 2 | test acc 0.2548 test loss 1.966159 best test_acc 0.2553
e 33 | malicious users: 1 | test acc 0.2059 test loss 2.069221 best test_acc 0.2553
e 34 | malicious users: 3 | test acc 0.2465 test loss 2.011260 best test_acc 0.2553
e 35 | malicious users: 3 | test acc 0.2553 test loss 2.058200 best test_acc 0.2553
e 36 | malicious users: 3 | test acc 0.2295 test loss 2.005354 best test_acc 0.2553
e 37 | malicious users: 2 | test acc 0.2699 test loss 1.986839 best test_acc 0.2699
e 38 | malicious users: 3 | test acc 0.2445 test loss 2.047963 best test_acc 0.2699
e 39 | malicious users: 4 | test acc 0.2911 test loss 1.973763 best test_acc 0.2911
e 40 | malicious users: 2 | test acc 0.2375 test loss 2.110458 best test_acc 0.2911
e 41 | malicious users: 1 | test acc 0.2588 test loss 1.939500 best test_acc 0.2911
e 42 | malicious users: 2 | test acc 0.2682 test loss 1.973994 best test_acc 0.2911
e 43 | malicious users: 1 | test acc 0.2889 test loss 1.983000 best test_acc 0.2911
e 44 | malicious users: 2 | test acc 0.2696 test loss 1.889963 best test_acc 0.2911
e 45 | malicious users: 4 | test acc 0.2862 test loss 1.903840 best test_acc 0.2911
e 46 | malicious users: 3 | test acc 0.2883 test loss 1.955436 best test_acc 0.2911
e 47 | malicious users: 4 | test acc 0.2909 test loss 1.895926 best test_acc 0.2911
e 48 | malicious users: 0 | test acc 0.2985 test loss 1.908739 best test_acc 0.2985
e 49 | malicious users: 1 | test acc 0.3049 test loss 1.909657 best test_acc 0.3049
e 50 | malicious users: 1 | test acc 0.2900 test loss 1.892685 best test_acc 0.3049
e 51 | malicious users: 4 | test acc 0.3289 test loss 1.835813 best test_acc 0.3289
e 52 | malicious users: 3 | test acc 0.3208 test loss 1.930311 best test_acc 0.3289
e 53 | malicious users: 4 | test acc 0.2986 test loss 1.840737 best test_acc 0.3289
e 54 | malicious users: 5 | test acc 0.3088 test loss 1.924695 best test_acc 0.3289
e 55 | malicious users: 2 | test acc 0.3140 test loss 1.902593 best test_acc 0.3289
e 56 | malicious users: 3 | test acc 0.2606 test loss 1.918308 best test_acc 0.3289
e 57 | malicious users: 0 | test acc 0.3202 test loss 1.816766 best test_acc 0.3289
e 58 | malicious users: 4 | test acc 0.2998 test loss 1.883452 best test_acc 0.3289
e 59 | malicious users: 2 | test acc 0.3248 test loss 1.838541 best test_acc 0.3289
e 60 | malicious users: 1 | test acc 0.3078 test loss 1.883029 best test_acc 0.3289
e 61 | malicious users: 3 | test acc 0.3002 test loss 1.857604 best test_acc 0.3289
e 62 | malicious users: 0 | test acc 0.3160 test loss 1.872372 best test_acc 0.3289
e 63 | malicious users: 4 | test acc 0.3207 test loss 1.878193 best test_acc 0.3289
e 64 | malicious users: 1 | test acc 0.3204 test loss 1.849668 best test_acc 0.3289
e 65 | malicious users: 2 | test acc 0.3151 test loss 1.867509 best test_acc 0.3289
e 66 | malicious users: 0 | test acc 0.3580 test loss 1.761251 best test_acc 0.3580
e 67 | malicious users: 7 | test acc 0.3544 test loss 1.801143 best test_acc 0.3580
e 68 | malicious users: 3 | test acc 0.3440 test loss 1.781952 best test_acc 0.3580
e 69 | malicious users: 7 | test acc 0.3347 test loss 1.811670 best test_acc 0.3580
