
fraction of maliciou clients: 0.10 | total number of malicious clients: 100
e 0 | malicious users: 6 | test acc 0.5208 test loss 2.053946 best test_acc 0.5208
e 1 | malicious users: 1 | test acc 0.7959 test loss 1.158598 best test_acc 0.7959
e 2 | malicious users: 4 | test acc 0.7656 test loss 0.804995 best test_acc 0.7959
e 3 | malicious users: 4 | test acc 0.8227 test loss 0.572023 best test_acc 0.8227
e 4 | malicious users: 2 | test acc 0.8647 test loss 0.415174 best test_acc 0.8647
e 5 | malicious users: 4 | test acc 0.8858 test loss 0.374919 best test_acc 0.8858
e 6 | malicious users: 3 | test acc 0.8537 test loss 0.403137 best test_acc 0.8858
e 7 | malicious users: 5 | test acc 0.9205 test loss 0.294683 best test_acc 0.9205
e 8 | malicious users: 7 | test acc 0.9282 test loss 0.291565 best test_acc 0.9282
e 9 | malicious users: 4 | test acc 0.9279 test loss 0.293293 best test_acc 0.9282
e 10 | malicious users: 2 | test acc 0.9339 test loss 0.239395 best test_acc 0.9339
e 11 | malicious users: 1 | test acc 0.9341 test loss 0.227855 best test_acc 0.9341
e 12 | malicious users: 1 | test acc 0.9418 test loss 0.201965 best test_acc 0.9418
e 13 | malicious users: 2 | test acc 0.9424 test loss 0.198343 best test_acc 0.9424
e 14 | malicious users: 0 | test acc 0.9498 test loss 0.178056 best test_acc 0.9498
e 15 | malicious users: 4 | test acc 0.9541 test loss 0.178106 best test_acc 0.9541
e 16 | malicious users: 2 | test acc 0.9569 test loss 0.165288 best test_acc 0.9569
e 17 | malicious users: 3 | test acc 0.9390 test loss 0.239684 best test_acc 0.9569
e 18 | malicious users: 1 | test acc 0.9521 test loss 0.170508 best test_acc 0.9569
e 19 | malicious users: 1 | test acc 0.9468 test loss 0.175712 best test_acc 0.9569
e 20 | malicious users: 2 | test acc 0.9549 test loss 0.158492 best test_acc 0.9569
e 21 | malicious users: 4 | test acc 0.9541 test loss 0.195527 best test_acc 0.9569
e 22 | malicious users: 3 | test acc 0.9506 test loss 0.199498 best test_acc 0.9569
e 23 | malicious users: 4 | test acc 0.9503 test loss 0.227504 best test_acc 0.9569
e 24 | malicious users: 2 | test acc 0.9430 test loss 0.224217 best test_acc 0.9569
e 25 | malicious users: 3 | test acc 0.9516 test loss 0.207028 best test_acc 0.9569
e 26 | malicious users: 1 | test acc 0.9493 test loss 0.172763 best test_acc 0.9569
e 27 | malicious users: 4 | test acc 0.9402 test loss 0.279707 best test_acc 0.9569
e 28 | malicious users: 3 | test acc 0.9417 test loss 0.222849 best test_acc 0.9569
e 29 | malicious users: 2 | test acc 0.9565 test loss 0.196455 best test_acc 0.9569
e 30 | malicious users: 2 | test acc 0.9574 test loss 0.174267 best test_acc 0.9574
e 31 | malicious users: 0 | test acc 0.9462 test loss 0.184543 best test_acc 0.9574
e 32 | malicious users: 3 | test acc 0.9542 test loss 0.186815 best test_acc 0.9574
e 33 | malicious users: 4 | test acc 0.9534 test loss 0.241739 best test_acc 0.9574
e 34 | malicious users: 2 | test acc 0.9444 test loss 0.231147 best test_acc 0.9574
e 35 | malicious users: 4 | test acc 0.9417 test loss 0.262024 best test_acc 0.9574
e 36 | malicious users: 3 | test acc 0.9490 test loss 0.216309 best test_acc 0.9574
e 37 | malicious users: 0 | test acc 0.9542 test loss 0.169186 best test_acc 0.9574
e 38 | malicious users: 4 | test acc 0.9416 test loss 0.240137 best test_acc 0.9574
e 39 | malicious users: 1 | test acc 0.9503 test loss 0.178137 best test_acc 0.9574
e 40 | malicious users: 4 | test acc 0.9479 test loss 0.230913 best test_acc 0.9574
e 41 | malicious users: 4 | test acc 0.9394 test loss 0.307055 best test_acc 0.9574
e 42 | malicious users: 2 | test acc 0.9521 test loss 0.197578 best test_acc 0.9574
e 43 | malicious users: 1 | test acc 0.9572 test loss 0.159222 best test_acc 0.9574
e 44 | malicious users: 3 | test acc 0.9550 test loss 0.178190 best test_acc 0.9574
e 45 | malicious users: 1 | test acc 0.9498 test loss 0.168302 best test_acc 0.9574
e 46 | malicious users: 2 | test acc 0.9556 test loss 0.162077 best test_acc 0.9574
e 47 | malicious users: 6 | test acc 0.9530 test loss 0.259948 best test_acc 0.9574
e 48 | malicious users: 2 | test acc 0.9463 test loss 0.222324 best test_acc 0.9574
e 49 | malicious users: 2 | test acc 0.9536 test loss 0.171962 best test_acc 0.9574
e 50 | malicious users: 2 | test acc 0.9404 test loss 0.250536 best test_acc 0.9574
e 51 | malicious users: 3 | test acc 0.9502 test loss 0.197410 best test_acc 0.9574
e 52 | malicious users: 2 | test acc 0.9478 test loss 0.206141 best test_acc 0.9574
e 53 | malicious users: 2 | test acc 0.9535 test loss 0.172187 best test_acc 0.9574
e 54 | malicious users: 1 | test acc 0.9582 test loss 0.160853 best test_acc 0.9582
e 55 | malicious users: 3 | test acc 0.9556 test loss 0.158714 best test_acc 0.9582
e 56 | malicious users: 2 | test acc 0.9565 test loss 0.166979 best test_acc 0.9582
e 57 | malicious users: 2 | test acc 0.9565 test loss 0.191747 best test_acc 0.9582
e 58 | malicious users: 3 | test acc 0.9549 test loss 0.169413 best test_acc 0.9582
e 59 | malicious users: 2 | test acc 0.9581 test loss 0.191466 best test_acc 0.9582
e 60 | malicious users: 2 | test acc 0.9576 test loss 0.178888 best test_acc 0.9582
e 61 | malicious users: 1 | test acc 0.9597 test loss 0.147649 best test_acc 0.9597
e 62 | malicious users: 0 | test acc 0.9551 test loss 0.154513 best test_acc 0.9597
e 63 | malicious users: 1 | test acc 0.9632 test loss 0.126122 best test_acc 0.9632
e 64 | malicious users: 1 | test acc 0.9631 test loss 0.124126 best test_acc 0.9632
e 65 | malicious users: 3 | test acc 0.9566 test loss 0.158170 best test_acc 0.9632
e 66 | malicious users: 5 | test acc 0.9613 test loss 0.196200 best test_acc 0.9632
e 67 | malicious users: 2 | test acc 0.9598 test loss 0.156108 best test_acc 0.9632
e 68 | malicious users: 2 | test acc 0.9621 test loss 0.166304 best test_acc 0.9632
e 69 | malicious users: 1 | test acc 0.9583 test loss 0.151634 best test_acc 0.9632
e 70 | malicious users: 1 | test acc 0.9608 test loss 0.134957 best test_acc 0.9632
e 71 | malicious users: 3 | test acc 0.9560 test loss 0.184965 best test_acc 0.9632
e 72 | malicious users: 4 | test acc 0.9575 test loss 0.187426 best test_acc 0.9632
e 73 | malicious users: 5 | test acc 0.9537 test loss 0.237052 best test_acc 0.9632
e 74 | malicious users: 4 | test acc 0.9484 test loss 0.280900 best test_acc 0.9632
e 75 | malicious users: 2 | test acc 0.9565 test loss 0.181466 best test_acc 0.9632
e 76 | malicious users: 2 | test acc 0.9525 test loss 0.201859 best test_acc 0.9632
e 77 | malicious users: 2 | test acc 0.9492 test loss 0.177090 best test_acc 0.9632
e 78 | malicious users: 5 | test acc 0.9558 test loss 0.226922 best test_acc 0.9632
e 79 | malicious users: 5 | test acc 0.9516 test loss 0.249766 best test_acc 0.9632
e 80 | malicious users: 3 | test acc 0.9445 test loss 0.265224 best test_acc 0.9632
e 81 | malicious users: 2 | test acc 0.9529 test loss 0.187558 best test_acc 0.9632
e 82 | malicious users: 1 | test acc 0.9457 test loss 0.191293 best test_acc 0.9632
e 83 | malicious users: 4 | test acc 0.9480 test loss 0.225404 best test_acc 0.9632
e 84 | malicious users: 4 | test acc 0.9465 test loss 0.217692 best test_acc 0.9632
e 85 | malicious users: 3 | test acc 0.9450 test loss 0.206641 best test_acc 0.9632
e 86 | malicious users: 7 | test acc 0.9440 test loss 0.372489 best test_acc 0.9632
e 87 | malicious users: 2 | test acc 0.9428 test loss 0.269608 best test_acc 0.9632
e 88 | malicious users: 3 | test acc 0.9402 test loss 0.228474 best test_acc 0.9632
e 89 | malicious users: 1 | test acc 0.9480 test loss 0.195231 best test_acc 0.9632
e 90 | malicious users: 2 | test acc 0.9485 test loss 0.192125 best test_acc 0.9632
e 91 | malicious users: 5 | test acc 0.9535 test loss 0.231295 best test_acc 0.9632
e 92 | malicious users: 3 | test acc 0.9521 test loss 0.184429 best test_acc 0.9632
e 93 | malicious users: 4 | test acc 0.9402 test loss 0.298466 best test_acc 0.9632
e 94 | malicious users: 2 | test acc 0.9506 test loss 0.212010 best test_acc 0.9632
e 95 | malicious users: 3 | test acc 0.9461 test loss 0.206409 best test_acc 0.9632
e 96 | malicious users: 1 | test acc 0.9504 test loss 0.173642 best test_acc 0.9632
e 97 | malicious users: 2 | test acc 0.9503 test loss 0.176060 best test_acc 0.9632
e 98 | malicious users: 1 | test acc 0.9562 test loss 0.156909 best test_acc 0.9632
e 99 | malicious users: 3 | test acc 0.9575 test loss 0.159832 best test_acc 0.9632
e 100 | malicious users: 3 | test acc 0.9576 test loss 0.157102 best test_acc 0.9632
e 101 | malicious users: 4 | test acc 0.9526 test loss 0.226007 best test_acc 0.9632
e 102 | malicious users: 2 | test acc 0.9504 test loss 0.181164 best test_acc 0.9632
e 103 | malicious users: 4 | test acc 0.9551 test loss 0.196069 best test_acc 0.9632
e 104 | malicious users: 2 | test acc 0.9548 test loss 0.187734 best test_acc 0.9632
e 105 | malicious users: 0 | test acc 0.9562 test loss 0.159864 best test_acc 0.9632
e 106 | malicious users: 3 | test acc 0.9567 test loss 0.162825 best test_acc 0.9632
e 107 | malicious users: 0 | test acc 0.9565 test loss 0.163460 best test_acc 0.9632
e 108 | malicious users: 4 | test acc 0.9550 test loss 0.189738 best test_acc 0.9632
e 109 | malicious users: 3 | test acc 0.9493 test loss 0.201227 best test_acc 0.9632
e 110 | malicious users: 3 | test acc 0.9542 test loss 0.197377 best test_acc 0.9632
e 111 | malicious users: 5 | test acc 0.9540 test loss 0.237541 best test_acc 0.9632
e 112 | malicious users: 3 | test acc 0.9572 test loss 0.215273 best test_acc 0.9632
e 113 | malicious users: 5 | test acc 0.9481 test loss 0.252005 best test_acc 0.9632
e 114 | malicious users: 2 | test acc 0.9505 test loss 0.204592 best test_acc 0.9632
e 115 | malicious users: 3 | test acc 0.9410 test loss 0.242234 best test_acc 0.9632
e 116 | malicious users: 2 | test acc 0.9512 test loss 0.220010 best test_acc 0.9632
e 117 | malicious users: 3 | test acc 0.9495 test loss 0.220942 best test_acc 0.9632
e 118 | malicious users: 0 | test acc 0.9583 test loss 0.151011 best test_acc 0.9632
e 119 | malicious users: 2 | test acc 0.9567 test loss 0.180233 best test_acc 0.9632
e 120 | malicious users: 3 | test acc 0.9591 test loss 0.164193 best test_acc 0.9632
e 121 | malicious users: 3 | test acc 0.9593 test loss 0.167952 best test_acc 0.9632
e 122 | malicious users: 2 | test acc 0.9565 test loss 0.171381 best test_acc 0.9632
e 123 | malicious users: 2 | test acc 0.9585 test loss 0.158818 best test_acc 0.9632
e 124 | malicious users: 5 | test acc 0.9528 test loss 0.246444 best test_acc 0.9632
e 125 | malicious users: 5 | test acc 0.9497 test loss 0.328522 best test_acc 0.9632
e 126 | malicious users: 4 | test acc 0.9498 test loss 0.194409 best test_acc 0.9632
e 127 | malicious users: 3 | test acc 0.9444 test loss 0.265257 best test_acc 0.9632
e 128 | malicious users: 1 | test acc 0.9524 test loss 0.156746 best test_acc 0.9632
e 129 | malicious users: 4 | test acc 0.9410 test loss 0.323541 best test_acc 0.9632
e 130 | malicious users: 2 | test acc 0.9553 test loss 0.153697 best test_acc 0.9632
e 131 | malicious users: 3 | test acc 0.9503 test loss 0.201670 best test_acc 0.9632
e 132 | malicious users: 2 | test acc 0.9568 test loss 0.166694 best test_acc 0.9632
e 133 | malicious users: 4 | test acc 0.9560 test loss 0.192687 best test_acc 0.9632
e 134 | malicious users: 4 | test acc 0.9585 test loss 0.208264 best test_acc 0.9632
e 135 | malicious users: 3 | test acc 0.9512 test loss 0.202857 best test_acc 0.9632
e 136 | malicious users: 3 | test acc 0.9563 test loss 0.232326 best test_acc 0.9632
e 137 | malicious users: 1 | test acc 0.9492 test loss 0.174479 best test_acc 0.9632
e 138 | malicious users: 5 | test acc 0.9527 test loss 0.227790 best test_acc 0.9632
e 139 | malicious users: 5 | test acc 0.9469 test loss 0.242903 best test_acc 0.9632
e 140 | malicious users: 1 | test acc 0.9406 test loss 0.239602 best test_acc 0.9632
e 141 | malicious users: 5 | test acc 0.9513 test loss 0.201927 best test_acc 0.9632
e 142 | malicious users: 3 | test acc 0.9435 test loss 0.230352 best test_acc 0.9632
e 143 | malicious users: 6 | test acc 0.9514 test loss 0.269760 best test_acc 0.9632
e 144 | malicious users: 3 | test acc 0.9501 test loss 0.214015 best test_acc 0.9632
e 145 | malicious users: 1 | test acc 0.9518 test loss 0.188515 best test_acc 0.9632
e 146 | malicious users: 0 | test acc 0.9534 test loss 0.159300 best test_acc 0.9632
e 147 | malicious users: 2 | test acc 0.9527 test loss 0.173937 best test_acc 0.9632
e 148 | malicious users: 2 | test acc 0.9534 test loss 0.185240 best test_acc 0.9632
e 149 | malicious users: 0 | test acc 0.9581 test loss 0.136207 best test_acc 0.9632
e 150 | malicious users: 4 | test acc 0.9649 test loss 0.155951 best test_acc 0.9649
e 151 | malicious users: 4 | test acc 0.9600 test loss 0.180791 best test_acc 0.9649
e 152 | malicious users: 0 | test acc 0.9628 test loss 0.144181 best test_acc 0.9649
e 153 | malicious users: 5 | test acc 0.9591 test loss 0.203089 best test_acc 0.9649
e 154 | malicious users: 1 | test acc 0.9583 test loss 0.158287 best test_acc 0.9649
e 155 | malicious users: 2 | test acc 0.9609 test loss 0.149449 best test_acc 0.9649
e 156 | malicious users: 0 | test acc 0.9604 test loss 0.149740 best test_acc 0.9649
e 157 | malicious users: 3 | test acc 0.9606 test loss 0.161615 best test_acc 0.9649
e 158 | malicious users: 2 | test acc 0.9622 test loss 0.136915 best test_acc 0.9649
e 159 | malicious users: 3 | test acc 0.9627 test loss 0.158894 best test_acc 0.9649
e 160 | malicious users: 4 | test acc 0.9593 test loss 0.182149 best test_acc 0.9649
e 161 | malicious users: 1 | test acc 0.9598 test loss 0.159465 best test_acc 0.9649
e 162 | malicious users: 3 | test acc 0.9580 test loss 0.161814 best test_acc 0.9649
e 163 | malicious users: 2 | test acc 0.9569 test loss 0.174058 best test_acc 0.9649
e 164 | malicious users: 3 | test acc 0.9543 test loss 0.163856 best test_acc 0.9649
e 165 | malicious users: 1 | test acc 0.9576 test loss 0.151962 best test_acc 0.9649
e 166 | malicious users: 3 | test acc 0.9588 test loss 0.177650 best test_acc 0.9649
e 167 | malicious users: 1 | test acc 0.9619 test loss 0.125972 best test_acc 0.9649
e 168 | malicious users: 1 | test acc 0.9614 test loss 0.134011 best test_acc 0.9649
e 169 | malicious users: 1 | test acc 0.9645 test loss 0.117900 best test_acc 0.9649
e 170 | malicious users: 2 | test acc 0.9626 test loss 0.133494 best test_acc 0.9649
e 171 | malicious users: 0 | test acc 0.9651 test loss 0.115887 best test_acc 0.9651
e 172 | malicious users: 5 | test acc 0.9611 test loss 0.161262 best test_acc 0.9651
e 173 | malicious users: 1 | test acc 0.9618 test loss 0.126054 best test_acc 0.9651
e 174 | malicious users: 3 | test acc 0.9623 test loss 0.167803 best test_acc 0.9651
e 175 | malicious users: 2 | test acc 0.9624 test loss 0.137990 best test_acc 0.9651
e 176 | malicious users: 5 | test acc 0.9525 test loss 0.208296 best test_acc 0.9651
e 177 | malicious users: 1 | test acc 0.9640 test loss 0.135209 best test_acc 0.9651
e 178 | malicious users: 3 | test acc 0.9582 test loss 0.166680 best test_acc 0.9651
e 179 | malicious users: 1 | test acc 0.9616 test loss 0.128206 best test_acc 0.9651
e 180 | malicious users: 2 | test acc 0.9592 test loss 0.144007 best test_acc 0.9651
e 181 | malicious users: 3 | test acc 0.9601 test loss 0.150805 best test_acc 0.9651
e 182 | malicious users: 6 | test acc 0.9581 test loss 0.234191 best test_acc 0.9651
e 183 | malicious users: 1 | test acc 0.9545 test loss 0.167148 best test_acc 0.9651
e 184 | malicious users: 3 | test acc 0.9595 test loss 0.187479 best test_acc 0.9651
e 185 | malicious users: 5 | test acc 0.9533 test loss 0.227828 best test_acc 0.9651
e 186 | malicious users: 1 | test acc 0.9556 test loss 0.163006 best test_acc 0.9651
e 187 | malicious users: 1 | test acc 0.9573 test loss 0.158326 best test_acc 0.9651
e 188 | malicious users: 4 | test acc 0.9624 test loss 0.178585 best test_acc 0.9651
e 189 | malicious users: 3 | test acc 0.9568 test loss 0.188992 best test_acc 0.9651
e 190 | malicious users: 3 | test acc 0.9593 test loss 0.185302 best test_acc 0.9651
e 191 | malicious users: 0 | test acc 0.9631 test loss 0.134207 best test_acc 0.9651
e 192 | malicious users: 3 | test acc 0.9629 test loss 0.151957 best test_acc 0.9651
e 193 | malicious users: 2 | test acc 0.9645 test loss 0.134291 best test_acc 0.9651
e 194 | malicious users: 4 | test acc 0.9600 test loss 0.189062 best test_acc 0.9651
e 195 | malicious users: 4 | test acc 0.9548 test loss 0.189538 best test_acc 0.9651
e 196 | malicious users: 2 | test acc 0.9615 test loss 0.148600 best test_acc 0.9651
e 197 | malicious users: 2 | test acc 0.9533 test loss 0.188434 best test_acc 0.9651
e 198 | malicious users: 7 | test acc 0.9541 test loss 0.239148 best test_acc 0.9651
e 199 | malicious users: 2 | test acc 0.9440 test loss 0.240069 best test_acc 0.9651
e 200 | malicious users: 4 | test acc 0.9537 test loss 0.191911 best test_acc 0.9651
Total running time: 2335.05 seconds
