
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 4 | test acc 0.0981 test loss 2.301560 best test_acc 0.0981
e 1 | malicious users: 4 | test acc 0.1000 test loss 2.299191 best test_acc 0.1000
e 2 | malicious users: 5 | test acc 0.1389 test loss 2.300588 best test_acc 0.1389
e 3 | malicious users: 6 | test acc 0.1102 test loss 2.295365 best test_acc 0.1389
e 4 | malicious users: 6 | test acc 0.1000 test loss 2.271457 best test_acc 0.1389
e 5 | malicious users: 4 | test acc 0.1723 test loss 2.293238 best test_acc 0.1723
e 6 | malicious users: 1 | test acc 0.1891 test loss 2.223151 best test_acc 0.1891
e 7 | malicious users: 5 | test acc 0.1210 test loss 2.298385 best test_acc 0.1891
e 8 | malicious users: 8 | test acc 0.1315 test loss 2.268260 best test_acc 0.1891
e 9 | malicious users: 6 | test acc 0.1579 test loss 2.256092 best test_acc 0.1891
e 10 | malicious users: 3 | test acc 0.1298 test loss 2.281002 best test_acc 0.1891
e 11 | malicious users: 5 | test acc 0.1541 test loss 2.217562 best test_acc 0.1891
e 12 | malicious users: 3 | test acc 0.1635 test loss 2.287711 best test_acc 0.1891
e 13 | malicious users: 9 | test acc 0.1179 test loss 2.351969 best test_acc 0.1891
e 14 | malicious users: 7 | test acc 0.1138 test loss 2.291036 best test_acc 0.1891
e 15 | malicious users: 6 | test acc 0.1675 test loss 2.253264 best test_acc 0.1891
e 16 | malicious users: 1 | test acc 0.1671 test loss 2.182400 best test_acc 0.1891
e 17 | malicious users: 4 | test acc 0.1866 test loss 2.136995 best test_acc 0.1891
e 18 | malicious users: 6 | test acc 0.1828 test loss 2.207748 best test_acc 0.1891
e 19 | malicious users: 5 | test acc 0.1905 test loss 2.219001 best test_acc 0.1905
e 20 | malicious users: 4 | test acc 0.2170 test loss 2.114566 best test_acc 0.2170
e 21 | malicious users: 4 | test acc 0.2412 test loss 2.159054 best test_acc 0.2412
e 22 | malicious users: 3 | test acc 0.2161 test loss 2.052959 best test_acc 0.2412
e 23 | malicious users: 2 | test acc 0.2318 test loss 2.112884 best test_acc 0.2412
e 24 | malicious users: 2 | test acc 0.1983 test loss 2.120769 best test_acc 0.2412
e 25 | malicious users: 6 | test acc 0.2206 test loss 2.135913 best test_acc 0.2412
e 26 | malicious users: 4 | test acc 0.2063 test loss 2.083740 best test_acc 0.2412
e 27 | malicious users: 6 | test acc 0.2349 test loss 2.057442 best test_acc 0.2412
e 28 | malicious users: 5 | test acc 0.2189 test loss 2.097993 best test_acc 0.2412
e 29 | malicious users: 6 | test acc 0.2137 test loss 2.050462 best test_acc 0.2412
e 30 | malicious users: 2 | test acc 0.2680 test loss 2.091741 best test_acc 0.2680
e 31 | malicious users: 5 | test acc 0.2651 test loss 2.022036 best test_acc 0.2680
e 32 | malicious users: 5 | test acc 0.2250 test loss 2.080402 best test_acc 0.2680
e 33 | malicious users: 6 | test acc 0.2352 test loss 2.081270 best test_acc 0.2680
e 34 | malicious users: 5 | test acc 0.2525 test loss 2.009105 best test_acc 0.2680
e 35 | malicious users: 9 | test acc 0.1965 test loss 2.120100 best test_acc 0.2680
e 36 | malicious users: 4 | test acc 0.2236 test loss 2.102356 best test_acc 0.2680
e 37 | malicious users: 11 | test acc 0.1995 test loss 4.599413 best test_acc 0.2680
e 38 | malicious users: 4 | test acc 0.1434 test loss 2.295573 best test_acc 0.2680
e 39 | malicious users: 6 | test acc 0.1169 test loss 2.283708 best test_acc 0.2680
e 40 | malicious users: 9 | test acc 0.1581 test loss 2.253070 best test_acc 0.2680
e 41 | malicious users: 5 | test acc 0.1509 test loss 2.288420 best test_acc 0.2680
e 42 | malicious users: 8 | test acc 0.1550 test loss 2.257264 best test_acc 0.2680
e 43 | malicious users: 5 | test acc 0.1003 test loss 2.262364 best test_acc 0.2680
e 44 | malicious users: 4 | test acc 0.1464 test loss 2.278001 best test_acc 0.2680
e 45 | malicious users: 2 | test acc 0.1905 test loss 2.200662 best test_acc 0.2680
e 46 | malicious users: 1 | test acc 0.2189 test loss 2.218154 best test_acc 0.2680
e 47 | malicious users: 6 | test acc 0.1692 test loss 2.135772 best test_acc 0.2680
e 48 | malicious users: 4 | test acc 0.1772 test loss 2.180063 best test_acc 0.2680
e 49 | malicious users: 4 | test acc 0.2359 test loss 2.053843 best test_acc 0.2680
e 50 | malicious users: 2 | test acc 0.2516 test loss 2.024418 best test_acc 0.2680
e 51 | malicious users: 4 | test acc 0.2184 test loss 2.133704 best test_acc 0.2680
e 52 | malicious users: 3 | test acc 0.2621 test loss 2.075450 best test_acc 0.2680
e 53 | malicious users: 6 | test acc 0.2666 test loss 2.010375 best test_acc 0.2680
e 54 | malicious users: 4 | test acc 0.2533 test loss 2.033505 best test_acc 0.2680
e 55 | malicious users: 8 | test acc 0.2185 test loss 2.142204 best test_acc 0.2680
e 56 | malicious users: 5 | test acc 0.2843 test loss 2.009647 best test_acc 0.2843
e 57 | malicious users: 3 | test acc 0.2648 test loss 2.000581 best test_acc 0.2843
e 58 | malicious users: 7 | test acc 0.2541 test loss 2.054263 best test_acc 0.2843
e 59 | malicious users: 6 | test acc 0.2089 test loss 2.114495 best test_acc 0.2843
e 60 | malicious users: 7 | test acc 0.2577 test loss 2.099550 best test_acc 0.2843
e 61 | malicious users: 3 | test acc 0.2714 test loss 2.020254 best test_acc 0.2843
e 62 | malicious users: 5 | test acc 0.2485 test loss 2.010930 best test_acc 0.2843
e 63 | malicious users: 4 | test acc 0.2467 test loss 2.058659 best test_acc 0.2843
e 64 | malicious users: 3 | test acc 0.2508 test loss 1.997997 best test_acc 0.2843
e 65 | malicious users: 6 | test acc 0.2479 test loss 2.034822 best test_acc 0.2843
e 66 | malicious users: 5 | test acc 0.2637 test loss 1.969358 best test_acc 0.2843
e 67 | malicious users: 3 | test acc 0.2974 test loss 1.895010 best test_acc 0.2974
e 68 | malicious users: 6 | test acc 0.1781 test loss 2.068983 best test_acc 0.2974
e 69 | malicious users: 4 | test acc 0.2810 test loss 1.945798 best test_acc 0.2974
e 70 | malicious users: 7 | test acc 0.2608 test loss 2.031339 best test_acc 0.2974
e 71 | malicious users: 4 | test acc 0.2596 test loss 1.956721 best test_acc 0.2974
e 72 | malicious users: 9 | test acc 0.2648 test loss 2.115162 best test_acc 0.2974
e 73 | malicious users: 2 | test acc 0.2850 test loss 1.986108 best test_acc 0.2974
e 74 | malicious users: 5 | test acc 0.2913 test loss 1.931378 best test_acc 0.2974
e 75 | malicious users: 5 | test acc 0.2737 test loss 1.940649 best test_acc 0.2974
e 76 | malicious users: 6 | test acc 0.2843 test loss 1.967044 best test_acc 0.2974
e 77 | malicious users: 5 | test acc 0.2775 test loss 1.918738 best test_acc 0.2974
e 78 | malicious users: 4 | test acc 0.2535 test loss 1.961652 best test_acc 0.2974
e 79 | malicious users: 5 | test acc 0.2382 test loss 2.014028 best test_acc 0.2974
e 80 | malicious users: 3 | test acc 0.2882 test loss 1.938695 best test_acc 0.2974
e 81 | malicious users: 3 | test acc 0.2417 test loss 1.966071 best test_acc 0.2974
e 82 | malicious users: 6 | test acc 0.2798 test loss 1.962054 best test_acc 0.2974
e 83 | malicious users: 7 | test acc 0.2321 test loss 2.066261 best test_acc 0.2974
e 84 | malicious users: 4 | test acc 0.2793 test loss 1.897882 best test_acc 0.2974
e 85 | malicious users: 5 | test acc 0.3038 test loss 1.878102 best test_acc 0.3038
e 86 | malicious users: 9 | test acc 0.2501 test loss 2.111672 best test_acc 0.3038
e 87 | malicious users: 3 | test acc 0.2934 test loss 1.898303 best test_acc 0.3038
e 88 | malicious users: 5 | test acc 0.3183 test loss 1.877980 best test_acc 0.3183
e 89 | malicious users: 6 | test acc 0.3119 test loss 1.848366 best test_acc 0.3183
e 90 | malicious users: 5 | test acc 0.2913 test loss 1.937457 best test_acc 0.3183
e 91 | malicious users: 5 | test acc 0.2703 test loss 1.928763 best test_acc 0.3183
e 92 | malicious users: 5 | test acc 0.3231 test loss 1.859525 best test_acc 0.3231
e 93 | malicious users: 3 | test acc 0.3129 test loss 1.847759 best test_acc 0.3231
e 94 | malicious users: 2 | test acc 0.3211 test loss 1.850094 best test_acc 0.3231
e 95 | malicious users: 1 | test acc 0.3493 test loss 1.773484 best test_acc 0.3493
e 96 | malicious users: 4 | test acc 0.3410 test loss 1.755286 best test_acc 0.3493
e 97 | malicious users: 5 | test acc 0.2906 test loss 1.883235 best test_acc 0.3493
e 98 | malicious users: 5 | test acc 0.3135 test loss 1.895021 best test_acc 0.3493
e 99 | malicious users: 3 | test acc 0.3273 test loss 1.816411 best test_acc 0.3493
e 100 | malicious users: 8 | test acc 0.2915 test loss 1.971822 best test_acc 0.3493
e 101 | malicious users: 7 | test acc 0.2853 test loss 1.989328 best test_acc 0.3493
e 102 | malicious users: 5 | test acc 0.3244 test loss 1.846437 best test_acc 0.3493
e 103 | malicious users: 1 | test acc 0.2982 test loss 1.812034 best test_acc 0.3493
e 104 | malicious users: 4 | test acc 0.3409 test loss 1.797971 best test_acc 0.3493
e 105 | malicious users: 2 | test acc 0.3018 test loss 1.835904 best test_acc 0.3493
e 106 | malicious users: 6 | test acc 0.3221 test loss 1.809046 best test_acc 0.3493
e 107 | malicious users: 1 | test acc 0.3515 test loss 1.724776 best test_acc 0.3515
e 108 | malicious users: 6 | test acc 0.3123 test loss 1.886416 best test_acc 0.3515
e 109 | malicious users: 2 | test acc 0.3349 test loss 1.803703 best test_acc 0.3515
e 110 | malicious users: 6 | test acc 0.3036 test loss 1.880993 best test_acc 0.3515
e 111 | malicious users: 4 | test acc 0.3120 test loss 1.822119 best test_acc 0.3515
e 112 | malicious users: 7 | test acc 0.3301 test loss 1.854173 best test_acc 0.3515
e 113 | malicious users: 3 | test acc 0.3542 test loss 1.731834 best test_acc 0.3542
e 114 | malicious users: 6 | test acc 0.3387 test loss 1.822194 best test_acc 0.3542
e 115 | malicious users: 4 | test acc 0.3454 test loss 1.766302 best test_acc 0.3542
e 116 | malicious users: 7 | test acc 0.2830 test loss 2.142593 best test_acc 0.3542
e 117 | malicious users: 8 | test acc 0.2354 test loss 2.073793 best test_acc 0.3542
e 118 | malicious users: 6 | test acc 0.3091 test loss 1.867908 best test_acc 0.3542
e 119 | malicious users: 6 | test acc 0.3444 test loss 1.805428 best test_acc 0.3542
e 120 | malicious users: 10 | test acc 0.2462 test loss 2.404720 best test_acc 0.3542
e 121 | malicious users: 2 | test acc 0.3254 test loss 1.914816 best test_acc 0.3542
e 122 | malicious users: 5 | test acc 0.3495 test loss 1.754033 best test_acc 0.3542
e 123 | malicious users: 4 | test acc 0.3418 test loss 1.822343 best test_acc 0.3542
e 124 | malicious users: 4 | test acc 0.3480 test loss 1.724581 best test_acc 0.3542
e 125 | malicious users: 4 | test acc 0.3763 test loss 1.667509 best test_acc 0.3763
e 126 | malicious users: 3 | test acc 0.3660 test loss 1.742381 best test_acc 0.3763
e 127 | malicious users: 7 | test acc 0.2965 test loss 1.880257 best test_acc 0.3763
e 128 | malicious users: 2 | test acc 0.3239 test loss 1.821016 best test_acc 0.3763
e 129 | malicious users: 3 | test acc 0.3353 test loss 1.822943 best test_acc 0.3763
e 130 | malicious users: 6 | test acc 0.3743 test loss 1.754574 best test_acc 0.3763
e 131 | malicious users: 3 | test acc 0.3804 test loss 1.706198 best test_acc 0.3804
e 132 | malicious users: 4 | test acc 0.3887 test loss 1.668455 best test_acc 0.3887
e 133 | malicious users: 5 | test acc 0.3602 test loss 1.751250 best test_acc 0.3887
e 134 | malicious users: 6 | test acc 0.3659 test loss 1.759636 best test_acc 0.3887
e 135 | malicious users: 3 | test acc 0.3546 test loss 1.746583 best test_acc 0.3887
e 136 | malicious users: 5 | test acc 0.3675 test loss 1.683563 best test_acc 0.3887
e 137 | malicious users: 6 | test acc 0.3552 test loss 1.790222 best test_acc 0.3887
e 138 | malicious users: 5 | test acc 0.3456 test loss 1.769496 best test_acc 0.3887
e 139 | malicious users: 10 | test acc 0.2726 test loss 1.971099 best test_acc 0.3887
e 140 | malicious users: 1 | test acc 0.4042 test loss 1.663089 best test_acc 0.4042
e 141 | malicious users: 4 | test acc 0.3250 test loss 1.854606 best test_acc 0.4042
e 142 | malicious users: 2 | test acc 0.3622 test loss 1.758734 best test_acc 0.4042
e 143 | malicious users: 4 | test acc 0.3530 test loss 1.840771 best test_acc 0.4042
