=> Saving data in Logs/FRL~try=432
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  1
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  other_attacks
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 6 | test acc 0.1137 test loss 2.241516 best test_acc 0.1137
e 1 | malicious users: 4 | test acc 0.3691 test loss 2.112609 best test_acc 0.3691
e 2 | malicious users: 4 | test acc 0.4482 test loss 1.798113 best test_acc 0.4482
e 3 | malicious users: 6 | test acc 0.5791 test loss 1.344451 best test_acc 0.5791
e 4 | malicious users: 6 | test acc 0.5604 test loss 1.428266 best test_acc 0.5791
e 5 | malicious users: 5 | test acc 0.6909 test loss 1.246959 best test_acc 0.6909
e 6 | malicious users: 8 | test acc 0.6093 test loss 1.095680 best test_acc 0.6909
e 7 | malicious users: 4 | test acc 0.6850 test loss 0.977570 best test_acc 0.6909
e 8 | malicious users: 4 | test acc 0.6528 test loss 0.977187 best test_acc 0.6909
e 9 | malicious users: 6 | test acc 0.7552 test loss 0.964450 best test_acc 0.7552
e 10 | malicious users: 4 | test acc 0.7530 test loss 0.858654 best test_acc 0.7552
e 11 | malicious users: 1 | test acc 0.7039 test loss 0.816890 best test_acc 0.7552
e 12 | malicious users: 6 | test acc 0.6293 test loss 0.945620 best test_acc 0.7552
e 13 | malicious users: 5 | test acc 0.7004 test loss 0.917135 best test_acc 0.7552
e 14 | malicious users: 6 | test acc 0.7414 test loss 0.688018 best test_acc 0.7552
e 15 | malicious users: 6 | test acc 0.8291 test loss 0.697418 best test_acc 0.8291
e 16 | malicious users: 6 | test acc 0.7518 test loss 0.713793 best test_acc 0.8291
e 17 | malicious users: 5 | test acc 0.7743 test loss 0.664110 best test_acc 0.8291
e 18 | malicious users: 4 | test acc 0.7097 test loss 0.762444 best test_acc 0.8291
e 19 | malicious users: 7 | test acc 0.8048 test loss 0.682214 best test_acc 0.8291
e 20 | malicious users: 6 | test acc 0.8056 test loss 0.741782 best test_acc 0.8291
e 21 | malicious users: 7 | test acc 0.8155 test loss 0.784995 best test_acc 0.8291
e 22 | malicious users: 7 | test acc 0.7348 test loss 0.790641 best test_acc 0.8291
e 23 | malicious users: 5 | test acc 0.8480 test loss 0.597289 best test_acc 0.8480
e 24 | malicious users: 6 | test acc 0.8726 test loss 0.461780 best test_acc 0.8726
e 25 | malicious users: 5 | test acc 0.9003 test loss 0.484651 best test_acc 0.9003
e 26 | malicious users: 4 | test acc 0.8976 test loss 0.435223 best test_acc 0.9003
e 27 | malicious users: 4 | test acc 0.8951 test loss 0.527688 best test_acc 0.9003
e 28 | malicious users: 5 | test acc 0.8317 test loss 0.591449 best test_acc 0.9003
e 29 | malicious users: 3 | test acc 0.8365 test loss 0.502866 best test_acc 0.9003
e 30 | malicious users: 5 | test acc 0.9000 test loss 0.470008 best test_acc 0.9003
e 31 | malicious users: 6 | test acc 0.8185 test loss 0.554939 best test_acc 0.9003
e 32 | malicious users: 5 | test acc 0.8293 test loss 0.653853 best test_acc 0.9003
e 33 | malicious users: 4 | test acc 0.8394 test loss 0.499364 best test_acc 0.9003
e 34 | malicious users: 8 | test acc 0.8337 test loss 0.463435 best test_acc 0.9003
e 35 | malicious users: 6 | test acc 0.8385 test loss 0.525486 best test_acc 0.9003
e 36 | malicious users: 3 | test acc 0.8290 test loss 0.613094 best test_acc 0.9003
e 37 | malicious users: 9 | test acc 0.7299 test loss 0.758163 best test_acc 0.9003
e 38 | malicious users: 6 | test acc 0.7423 test loss 0.729591 best test_acc 0.9003
e 39 | malicious users: 5 | test acc 0.8070 test loss 0.630978 best test_acc 0.9003
e 40 | malicious users: 10 | test acc 0.8321 test loss 0.748002 best test_acc 0.9003
e 41 | malicious users: 4 | test acc 0.8817 test loss 0.485079 best test_acc 0.9003
e 42 | malicious users: 5 | test acc 0.8486 test loss 0.610924 best test_acc 0.9003
e 43 | malicious users: 8 | test acc 0.8104 test loss 0.620347 best test_acc 0.9003
e 44 | malicious users: 5 | test acc 0.7933 test loss 0.679378 best test_acc 0.9003
e 45 | malicious users: 0 | test acc 0.7791 test loss 0.594136 best test_acc 0.9003
e 46 | malicious users: 6 | test acc 0.7858 test loss 0.617902 best test_acc 0.9003
e 47 | malicious users: 3 | test acc 0.8540 test loss 0.506737 best test_acc 0.9003
e 48 | malicious users: 7 | test acc 0.7326 test loss 1.001613 best test_acc 0.9003
e 49 | malicious users: 4 | test acc 0.8547 test loss 0.598831 best test_acc 0.9003
e 50 | malicious users: 2 | test acc 0.8095 test loss 0.729485 best test_acc 0.9003
e 51 | malicious users: 2 | test acc 0.8561 test loss 0.571552 best test_acc 0.9003
e 52 | malicious users: 3 | test acc 0.9082 test loss 0.472218 best test_acc 0.9082
e 53 | malicious users: 5 | test acc 0.7706 test loss 0.711773 best test_acc 0.9082
e 54 | malicious users: 4 | test acc 0.7932 test loss 0.631962 best test_acc 0.9082
e 55 | malicious users: 7 | test acc 0.6476 test loss 1.233976 best test_acc 0.9082
e 56 | malicious users: 8 | test acc 0.8703 test loss 0.594593 best test_acc 0.9082
e 57 | malicious users: 5 | test acc 0.8994 test loss 0.469258 best test_acc 0.9082
e 58 | malicious users: 4 | test acc 0.7057 test loss 0.850406 best test_acc 0.9082
e 59 | malicious users: 3 | test acc 0.8859 test loss 0.524087 best test_acc 0.9082
e 60 | malicious users: 3 | test acc 0.8278 test loss 0.629422 best test_acc 0.9082
e 61 | malicious users: 2 | test acc 0.8468 test loss 0.493709 best test_acc 0.9082
e 62 | malicious users: 5 | test acc 0.8108 test loss 0.513407 best test_acc 0.9082
e 63 | malicious users: 7 | test acc 0.7679 test loss 0.667109 best test_acc 0.9082
e 64 | malicious users: 3 | test acc 0.9260 test loss 0.366432 best test_acc 0.9260
e 65 | malicious users: 4 | test acc 0.8284 test loss 0.669120 best test_acc 0.9260
e 66 | malicious users: 3 | test acc 0.8969 test loss 0.414401 best test_acc 0.9260
e 67 | malicious users: 3 | test acc 0.8612 test loss 0.555764 best test_acc 0.9260
e 68 | malicious users: 4 | test acc 0.8677 test loss 0.695072 best test_acc 0.9260
e 69 | malicious users: 7 | test acc 0.8456 test loss 0.561415 best test_acc 0.9260
e 70 | malicious users: 4 | test acc 0.7963 test loss 0.624314 best test_acc 0.9260
e 71 | malicious users: 5 | test acc 0.7746 test loss 0.687462 best test_acc 0.9260
e 72 | malicious users: 3 | test acc 0.7516 test loss 0.652958 best test_acc 0.9260
e 73 | malicious users: 4 | test acc 0.7796 test loss 0.771984 best test_acc 0.9260
e 74 | malicious users: 6 | test acc 0.7366 test loss 0.716655 best test_acc 0.9260
e 75 | malicious users: 4 | test acc 0.8889 test loss 0.556074 best test_acc 0.9260
e 76 | malicious users: 3 | test acc 0.7963 test loss 0.636861 best test_acc 0.9260
e 77 | malicious users: 4 | test acc 0.7490 test loss 0.684437 best test_acc 0.9260
e 78 | malicious users: 3 | test acc 0.8699 test loss 0.567596 best test_acc 0.9260
e 79 | malicious users: 6 | test acc 0.8388 test loss 0.780419 best test_acc 0.9260
e 80 | malicious users: 4 | test acc 0.9019 test loss 0.387324 best test_acc 0.9260
e 81 | malicious users: 6 | test acc 0.8848 test loss 0.628718 best test_acc 0.9260
e 82 | malicious users: 1 | test acc 0.8992 test loss 0.439218 best test_acc 0.9260
e 83 | malicious users: 1 | test acc 0.8985 test loss 0.484066 best test_acc 0.9260
e 84 | malicious users: 3 | test acc 0.8897 test loss 0.546123 best test_acc 0.9260
e 85 | malicious users: 6 | test acc 0.8303 test loss 0.498171 best test_acc 0.9260
e 86 | malicious users: 7 | test acc 0.8141 test loss 0.662999 best test_acc 0.9260
e 87 | malicious users: 5 | test acc 0.9147 test loss 0.385247 best test_acc 0.9260
e 88 | malicious users: 3 | test acc 0.8507 test loss 0.541169 best test_acc 0.9260
e 89 | malicious users: 3 | test acc 0.8878 test loss 0.482203 best test_acc 0.9260
e 90 | malicious users: 3 | test acc 0.9069 test loss 0.425693 best test_acc 0.9260
e 91 | malicious users: 3 | test acc 0.8081 test loss 0.620168 best test_acc 0.9260
e 92 | malicious users: 8 | test acc 0.7080 test loss 0.843519 best test_acc 0.9260
e 93 | malicious users: 4 | test acc 0.7935 test loss 0.614986 best test_acc 0.9260
e 94 | malicious users: 4 | test acc 0.7396 test loss 0.722935 best test_acc 0.9260
e 95 | malicious users: 6 | test acc 0.8310 test loss 0.617415 best test_acc 0.9260
e 96 | malicious users: 5 | test acc 0.7965 test loss 0.633090 best test_acc 0.9260
e 97 | malicious users: 4 | test acc 0.8596 test loss 0.515590 best test_acc 0.9260
e 98 | malicious users: 2 | test acc 0.7769 test loss 0.646237 best test_acc 0.9260
e 99 | malicious users: 3 | test acc 0.9035 test loss 0.411075 best test_acc 0.9260
e 100 | malicious users: 3 | test acc 0.8284 test loss 0.596819 best test_acc 0.9260
e 101 | malicious users: 8 | test acc 0.7700 test loss 0.683479 best test_acc 0.9260
e 102 | malicious users: 7 | test acc 0.7176 test loss 0.899263 best test_acc 0.9260
e 103 | malicious users: 3 | test acc 0.7672 test loss 0.646342 best test_acc 0.9260
e 104 | malicious users: 5 | test acc 0.8412 test loss 0.524046 best test_acc 0.9260
e 105 | malicious users: 3 | test acc 0.8767 test loss 0.525098 best test_acc 0.9260
e 106 | malicious users: 4 | test acc 0.9128 test loss 0.515199 best test_acc 0.9260
e 107 | malicious users: 4 | test acc 0.8225 test loss 0.631480 best test_acc 0.9260
e 108 | malicious users: 8 | test acc 0.8633 test loss 0.576952 best test_acc 0.9260
e 109 | malicious users: 5 | test acc 0.8615 test loss 0.673773 best test_acc 0.9260
e 110 | malicious users: 5 | test acc 0.8454 test loss 0.654996 best test_acc 0.9260
e 111 | malicious users: 3 | test acc 0.8984 test loss 0.434060 best test_acc 0.9260
e 112 | malicious users: 3 | test acc 0.7313 test loss 0.788341 best test_acc 0.9260
e 113 | malicious users: 3 | test acc 0.7792 test loss 0.621647 best test_acc 0.9260
e 114 | malicious users: 7 | test acc 0.8041 test loss 0.770262 best test_acc 0.9260
e 115 | malicious users: 5 | test acc 0.8837 test loss 0.468699 best test_acc 0.9260
e 116 | malicious users: 8 | test acc 0.8203 test loss 0.729927 best test_acc 0.9260
e 117 | malicious users: 5 | test acc 0.9068 test loss 0.468065 best test_acc 0.9260
e 118 | malicious users: 3 | test acc 0.8690 test loss 0.621338 best test_acc 0.9260
e 119 | malicious users: 9 | test acc 0.7857 test loss 0.679010 best test_acc 0.9260
