=> Saving data in Logs/FRL~try=816
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  0.5
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  other_attacks
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 5 | test acc 0.1962 test loss 2.224176 best test_acc 0.1962
e 1 | malicious users: 5 | test acc 0.2520 test loss 2.093822 best test_acc 0.2520
e 2 | malicious users: 5 | test acc 0.3483 test loss 1.884542 best test_acc 0.3483
e 3 | malicious users: 5 | test acc 0.4200 test loss 1.711298 best test_acc 0.4200
e 4 | malicious users: 5 | test acc 0.4958 test loss 1.470401 best test_acc 0.4958
e 5 | malicious users: 5 | test acc 0.5508 test loss 1.406791 best test_acc 0.5508
e 6 | malicious users: 5 | test acc 0.7334 test loss 0.979562 best test_acc 0.7334
e 7 | malicious users: 5 | test acc 0.6798 test loss 1.106939 best test_acc 0.7334
e 8 | malicious users: 5 | test acc 0.6559 test loss 1.057200 best test_acc 0.7334
e 9 | malicious users: 5 | test acc 0.6622 test loss 0.986357 best test_acc 0.7334
e 10 | malicious users: 5 | test acc 0.5746 test loss 1.086552 best test_acc 0.7334
e 11 | malicious users: 5 | test acc 0.7488 test loss 0.896429 best test_acc 0.7488
e 12 | malicious users: 5 | test acc 0.7055 test loss 0.904500 best test_acc 0.7488
e 13 | malicious users: 5 | test acc 0.6340 test loss 0.995347 best test_acc 0.7488
e 14 | malicious users: 5 | test acc 0.6918 test loss 0.993451 best test_acc 0.7488
e 15 | malicious users: 5 | test acc 0.5626 test loss 1.277552 best test_acc 0.7488
e 16 | malicious users: 5 | test acc 0.6401 test loss 1.172747 best test_acc 0.7488
e 17 | malicious users: 5 | test acc 0.6190 test loss 1.071830 best test_acc 0.7488
e 18 | malicious users: 5 | test acc 0.5588 test loss 1.158548 best test_acc 0.7488
e 19 | malicious users: 5 | test acc 0.5943 test loss 1.101472 best test_acc 0.7488
e 20 | malicious users: 5 | test acc 0.7145 test loss 0.908946 best test_acc 0.7488
e 21 | malicious users: 5 | test acc 0.7592 test loss 0.889592 best test_acc 0.7592
e 22 | malicious users: 5 | test acc 0.8058 test loss 0.794422 best test_acc 0.8058
e 23 | malicious users: 5 | test acc 0.6371 test loss 0.923767 best test_acc 0.8058
e 24 | malicious users: 5 | test acc 0.6926 test loss 0.766047 best test_acc 0.8058
e 25 | malicious users: 5 | test acc 0.6250 test loss 1.045975 best test_acc 0.8058
e 26 | malicious users: 5 | test acc 0.7179 test loss 0.884239 best test_acc 0.8058
e 27 | malicious users: 5 | test acc 0.7647 test loss 0.780547 best test_acc 0.8058
e 28 | malicious users: 5 | test acc 0.7784 test loss 0.888712 best test_acc 0.8058
e 29 | malicious users: 5 | test acc 0.7853 test loss 0.678596 best test_acc 0.8058
e 30 | malicious users: 5 | test acc 0.6806 test loss 0.854181 best test_acc 0.8058
e 31 | malicious users: 5 | test acc 0.7867 test loss 0.770941 best test_acc 0.8058
e 32 | malicious users: 5 | test acc 0.7099 test loss 0.866636 best test_acc 0.8058
e 33 | malicious users: 5 | test acc 0.7872 test loss 0.604186 best test_acc 0.8058
e 34 | malicious users: 5 | test acc 0.6694 test loss 0.997890 best test_acc 0.8058
e 35 | malicious users: 5 | test acc 0.8176 test loss 0.772776 best test_acc 0.8176
e 36 | malicious users: 5 | test acc 0.8417 test loss 0.712951 best test_acc 0.8417
e 37 | malicious users: 5 | test acc 0.7440 test loss 0.912760 best test_acc 0.8417
e 38 | malicious users: 5 | test acc 0.7327 test loss 0.739340 best test_acc 0.8417
e 39 | malicious users: 5 | test acc 0.6719 test loss 0.902901 best test_acc 0.8417
e 40 | malicious users: 5 | test acc 0.6228 test loss 1.020549 best test_acc 0.8417
e 41 | malicious users: 5 | test acc 0.7388 test loss 0.780407 best test_acc 0.8417
e 42 | malicious users: 5 | test acc 0.7435 test loss 0.718043 best test_acc 0.8417
e 43 | malicious users: 5 | test acc 0.7596 test loss 0.873985 best test_acc 0.8417
e 44 | malicious users: 5 | test acc 0.6937 test loss 0.923414 best test_acc 0.8417
e 45 | malicious users: 5 | test acc 0.6982 test loss 1.200835 best test_acc 0.8417
e 46 | malicious users: 5 | test acc 0.7647 test loss 0.674852 best test_acc 0.8417
e 47 | malicious users: 5 | test acc 0.8280 test loss 1.159144 best test_acc 0.8417
e 48 | malicious users: 5 | test acc 0.5543 test loss 1.281970 best test_acc 0.8417
e 49 | malicious users: 5 | test acc 0.6483 test loss 1.139158 best test_acc 0.8417
e 50 | malicious users: 5 | test acc 0.6841 test loss 0.795789 best test_acc 0.8417
e 51 | malicious users: 5 | test acc 0.6787 test loss 0.820388 best test_acc 0.8417
e 52 | malicious users: 5 | test acc 0.7409 test loss 0.799571 best test_acc 0.8417
e 53 | malicious users: 5 | test acc 0.7476 test loss 0.881445 best test_acc 0.8417
e 54 | malicious users: 5 | test acc 0.7376 test loss 0.946504 best test_acc 0.8417
e 55 | malicious users: 5 | test acc 0.8813 test loss 0.503477 best test_acc 0.8813
e 56 | malicious users: 5 | test acc 0.6933 test loss 0.993596 best test_acc 0.8813
e 57 | malicious users: 5 | test acc 0.6641 test loss 0.923546 best test_acc 0.8813
e 58 | malicious users: 5 | test acc 0.7472 test loss 0.764447 best test_acc 0.8813
e 59 | malicious users: 5 | test acc 0.6561 test loss 0.891827 best test_acc 0.8813
e 60 | malicious users: 5 | test acc 0.7362 test loss 0.834654 best test_acc 0.8813
e 61 | malicious users: 5 | test acc 0.7973 test loss 0.785698 best test_acc 0.8813
e 62 | malicious users: 5 | test acc 0.7870 test loss 0.768728 best test_acc 0.8813
e 63 | malicious users: 5 | test acc 0.6787 test loss 0.921662 best test_acc 0.8813
e 64 | malicious users: 5 | test acc 0.5721 test loss 1.034019 best test_acc 0.8813
e 65 | malicious users: 5 | test acc 0.7168 test loss 0.778249 best test_acc 0.8813
e 66 | malicious users: 5 | test acc 0.8065 test loss 0.721086 best test_acc 0.8813
e 67 | malicious users: 5 | test acc 0.6233 test loss 0.980481 best test_acc 0.8813
e 68 | malicious users: 5 | test acc 0.6970 test loss 0.922587 best test_acc 0.8813
e 69 | malicious users: 5 | test acc 0.7002 test loss 0.913771 best test_acc 0.8813
e 70 | malicious users: 5 | test acc 0.6836 test loss 0.836473 best test_acc 0.8813
e 71 | malicious users: 5 | test acc 0.7496 test loss 0.767624 best test_acc 0.8813
e 72 | malicious users: 5 | test acc 0.8672 test loss 0.623217 best test_acc 0.8813
e 73 | malicious users: 5 | test acc 0.7379 test loss 0.829893 best test_acc 0.8813
e 74 | malicious users: 5 | test acc 0.8040 test loss 0.721435 best test_acc 0.8813
e 75 | malicious users: 5 | test acc 0.7327 test loss 0.846636 best test_acc 0.8813
e 76 | malicious users: 5 | test acc 0.8446 test loss 0.678748 best test_acc 0.8813
e 77 | malicious users: 5 | test acc 0.8527 test loss 0.568501 best test_acc 0.8813
e 78 | malicious users: 5 | test acc 0.7508 test loss 0.743208 best test_acc 0.8813
e 79 | malicious users: 5 | test acc 0.8692 test loss 0.572223 best test_acc 0.8813
e 80 | malicious users: 5 | test acc 0.8175 test loss 0.671861 best test_acc 0.8813
e 81 | malicious users: 5 | test acc 0.7204 test loss 0.735821 best test_acc 0.8813
e 82 | malicious users: 5 | test acc 0.8095 test loss 0.664026 best test_acc 0.8813
e 83 | malicious users: 5 | test acc 0.8235 test loss 0.667732 best test_acc 0.8813
e 84 | malicious users: 5 | test acc 0.6617 test loss 0.877138 best test_acc 0.8813
e 85 | malicious users: 5 | test acc 0.6835 test loss 0.854815 best test_acc 0.8813
e 86 | malicious users: 5 | test acc 0.6902 test loss 0.766950 best test_acc 0.8813
e 87 | malicious users: 5 | test acc 0.6939 test loss 0.911114 best test_acc 0.8813
e 88 | malicious users: 5 | test acc 0.7865 test loss 0.731616 best test_acc 0.8813
e 89 | malicious users: 5 | test acc 0.7336 test loss 0.723275 best test_acc 0.8813
e 90 | malicious users: 5 | test acc 0.7619 test loss 0.663289 best test_acc 0.8813
e 91 | malicious users: 5 | test acc 0.8410 test loss 0.619739 best test_acc 0.8813
e 92 | malicious users: 5 | test acc 0.6848 test loss 0.869512 best test_acc 0.8813
e 93 | malicious users: 5 | test acc 0.6338 test loss 0.997973 best test_acc 0.8813
e 94 | malicious users: 5 | test acc 0.8186 test loss 0.640912 best test_acc 0.8813
e 95 | malicious users: 5 | test acc 0.6841 test loss 0.892352 best test_acc 0.8813
e 96 | malicious users: 5 | test acc 0.6564 test loss 1.036476 best test_acc 0.8813
e 97 | malicious users: 5 | test acc 0.7455 test loss 0.809758 best test_acc 0.8813
e 98 | malicious users: 5 | test acc 0.5212 test loss 1.246013 best test_acc 0.8813
e 99 | malicious users: 5 | test acc 0.7233 test loss 0.818522 best test_acc 0.8813
e 100 | malicious users: 5 | test acc 0.7695 test loss 0.725892 best test_acc 0.8813
e 101 | malicious users: 5 | test acc 0.6651 test loss 1.009186 best test_acc 0.8813
e 102 | malicious users: 5 | test acc 0.5492 test loss 1.111298 best test_acc 0.8813
e 103 | malicious users: 5 | test acc 0.7338 test loss 0.742733 best test_acc 0.8813
e 104 | malicious users: 5 | test acc 0.7384 test loss 0.860327 best test_acc 0.8813
e 105 | malicious users: 5 | test acc 0.6439 test loss 0.981431 best test_acc 0.8813
e 106 | malicious users: 5 | test acc 0.6852 test loss 0.915306 best test_acc 0.8813
e 107 | malicious users: 5 | test acc 0.7973 test loss 0.799729 best test_acc 0.8813
e 108 | malicious users: 5 | test acc 0.7419 test loss 0.766932 best test_acc 0.8813
e 109 | malicious users: 5 | test acc 0.7623 test loss 0.889695 best test_acc 0.8813
e 110 | malicious users: 5 | test acc 0.7335 test loss 0.819693 best test_acc 0.8813
e 111 | malicious users: 5 | test acc 0.5226 test loss 1.248111 best test_acc 0.8813
e 112 | malicious users: 5 | test acc 0.8273 test loss 0.584592 best test_acc 0.8813
e 113 | malicious users: 5 | test acc 0.7779 test loss 0.886917 best test_acc 0.8813
e 114 | malicious users: 5 | test acc 0.7142 test loss 0.888652 best test_acc 0.8813
e 115 | malicious users: 5 | test acc 0.8124 test loss 0.692063 best test_acc 0.8813
e 116 | malicious users: 5 | test acc 0.8269 test loss 0.582074 best test_acc 0.8813
e 117 | malicious users: 5 | test acc 0.7963 test loss 0.857755 best test_acc 0.8813
e 118 | malicious users: 5 | test acc 0.6893 test loss 0.902953 best test_acc 0.8813
e 119 | malicious users: 5 | test acc 0.6983 test loss 0.959613 best test_acc 0.8813
e 120 | malicious users: 5 | test acc 0.7638 test loss 0.736651 best test_acc 0.8813
e 121 | malicious users: 5 | test acc 0.6476 test loss 0.957215 best test_acc 0.8813
e 122 | malicious users: 5 | test acc 0.5721 test loss 1.066876 best test_acc 0.8813
e 123 | malicious users: 5 | test acc 0.7643 test loss 0.712521 best test_acc 0.8813
e 124 | malicious users: 5 | test acc 0.7034 test loss 0.975137 best test_acc 0.8813
e 125 | malicious users: 5 | test acc 0.7941 test loss 0.644560 best test_acc 0.8813
e 126 | malicious users: 5 | test acc 0.7588 test loss 0.973384 best test_acc 0.8813
e 127 | malicious users: 5 | test acc 0.8107 test loss 0.576147 best test_acc 0.8813
e 128 | malicious users: 5 | test acc 0.7478 test loss 1.115398 best test_acc 0.8813
e 129 | malicious users: 5 | test acc 0.7341 test loss 0.685573 best test_acc 0.8813
e 130 | malicious users: 5 | test acc 0.7558 test loss 0.834943 best test_acc 0.8813
e 131 | malicious users: 5 | test acc 0.8724 test loss 0.510329 best test_acc 0.8813
e 132 | malicious users: 5 | test acc 0.6521 test loss 0.965375 best test_acc 0.8813
e 133 | malicious users: 5 | test acc 0.7845 test loss 0.652208 best test_acc 0.8813
e 134 | malicious users: 5 | test acc 0.6628 test loss 0.877099 best test_acc 0.8813
e 135 | malicious users: 5 | test acc 0.7873 test loss 0.728208 best test_acc 0.8813
e 136 | malicious users: 5 | test acc 0.6665 test loss 0.926170 best test_acc 0.8813
e 137 | malicious users: 5 | test acc 0.7288 test loss 0.739756 best test_acc 0.8813
e 138 | malicious users: 5 | test acc 0.7384 test loss 0.712890 best test_acc 0.8813
e 139 | malicious users: 5 | test acc 0.5999 test loss 1.040964 best test_acc 0.8813
e 140 | malicious users: 5 | test acc 0.6547 test loss 0.948620 best test_acc 0.8813
e 141 | malicious users: 5 | test acc 0.7354 test loss 0.747814 best test_acc 0.8813
e 142 | malicious users: 5 | test acc 0.7014 test loss 0.887627 best test_acc 0.8813
e 143 | malicious users: 5 | test acc 0.6008 test loss 1.052543 best test_acc 0.8813
e 144 | malicious users: 5 | test acc 0.8103 test loss 0.696671 best test_acc 0.8813
e 145 | malicious users: 5 | test acc 0.6269 test loss 0.968928 best test_acc 0.8813
e 146 | malicious users: 5 | test acc 0.7792 test loss 0.722435 best test_acc 0.8813
e 147 | malicious users: 5 | test acc 0.7401 test loss 0.682636 best test_acc 0.8813
e 148 | malicious users: 5 | test acc 0.8119 test loss 0.740190 best test_acc 0.8813
e 149 | malicious users: 5 | test acc 0.8774 test loss 0.516127 best test_acc 0.8813
e 150 | malicious users: 5 | test acc 0.8963 test loss 0.599328 best test_acc 0.8963
e 151 | malicious users: 5 | test acc 0.7518 test loss 0.781565 best test_acc 0.8963
e 152 | malicious users: 5 | test acc 0.7153 test loss 0.803087 best test_acc 0.8963
e 153 | malicious users: 5 | test acc 0.7230 test loss 0.868554 best test_acc 0.8963
e 154 | malicious users: 5 | test acc 0.7858 test loss 0.742583 best test_acc 0.8963
e 155 | malicious users: 5 | test acc 0.7182 test loss 0.933762 best test_acc 0.8963
e 156 | malicious users: 5 | test acc 0.6373 test loss 0.981257 best test_acc 0.8963
e 157 | malicious users: 5 | test acc 0.6955 test loss 0.873310 best test_acc 0.8963
e 158 | malicious users: 5 | test acc 0.6402 test loss 0.866870 best test_acc 0.8963
e 159 | malicious users: 5 | test acc 0.8251 test loss 0.615126 best test_acc 0.8963
e 160 | malicious users: 5 | test acc 0.8353 test loss 0.801416 best test_acc 0.8963
e 161 | malicious users: 5 | test acc 0.7550 test loss 0.789329 best test_acc 0.8963
e 162 | malicious users: 5 | test acc 0.8050 test loss 0.759004 best test_acc 0.8963
e 163 | malicious users: 5 | test acc 0.5061 test loss 1.079254 best test_acc 0.8963
e 164 | malicious users: 5 | test acc 0.8121 test loss 0.689501 best test_acc 0.8963
e 165 | malicious users: 5 | test acc 0.6999 test loss 0.959426 best test_acc 0.8963
e 166 | malicious users: 5 | test acc 0.7694 test loss 0.725150 best test_acc 0.8963
