=> Saving data in Logs/FRL~try=666
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  1
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  other_attacks_Fang
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.05 | total number of malicious clients: 50
e 0 | malicious users: 2 | test acc 0.1815 test loss 2.238823 best test_acc 0.1815
e 1 | malicious users: 3 | test acc 0.2235 test loss 1.985150 best test_acc 0.2235
e 2 | malicious users: 1 | test acc 0.4936 test loss 1.776953 best test_acc 0.4936
e 3 | malicious users: 3 | test acc 0.4898 test loss 1.703442 best test_acc 0.4936
e 4 | malicious users: 2 | test acc 0.6907 test loss 1.088953 best test_acc 0.6907
e 5 | malicious users: 1 | test acc 0.6866 test loss 1.090139 best test_acc 0.6907
e 6 | malicious users: 1 | test acc 0.7169 test loss 0.877333 best test_acc 0.7169
e 7 | malicious users: 2 | test acc 0.6524 test loss 0.929134 best test_acc 0.7169
e 8 | malicious users: 1 | test acc 0.6429 test loss 1.011409 best test_acc 0.7169
e 9 | malicious users: 2 | test acc 0.7198 test loss 0.800253 best test_acc 0.7198
e 10 | malicious users: 0 | test acc 0.7655 test loss 0.700180 best test_acc 0.7655
e 11 | malicious users: 1 | test acc 0.7923 test loss 0.673215 best test_acc 0.7923
e 12 | malicious users: 1 | test acc 0.7986 test loss 0.670466 best test_acc 0.7986
e 13 | malicious users: 2 | test acc 0.8071 test loss 0.672503 best test_acc 0.8071
e 14 | malicious users: 1 | test acc 0.8931 test loss 0.529915 best test_acc 0.8931
e 15 | malicious users: 0 | test acc 0.8436 test loss 0.588535 best test_acc 0.8931
e 16 | malicious users: 0 | test acc 0.8285 test loss 0.569716 best test_acc 0.8931
e 17 | malicious users: 1 | test acc 0.8740 test loss 0.555171 best test_acc 0.8931
e 18 | malicious users: 2 | test acc 0.9227 test loss 0.350464 best test_acc 0.9227
e 19 | malicious users: 4 | test acc 0.7698 test loss 0.612764 best test_acc 0.9227
e 20 | malicious users: 3 | test acc 0.8141 test loss 0.537403 best test_acc 0.9227
e 21 | malicious users: 0 | test acc 0.8174 test loss 0.616912 best test_acc 0.9227
e 22 | malicious users: 1 | test acc 0.8837 test loss 0.416451 best test_acc 0.9227
e 23 | malicious users: 0 | test acc 0.8157 test loss 0.725658 best test_acc 0.9227
e 24 | malicious users: 1 | test acc 0.9359 test loss 0.347314 best test_acc 0.9359
e 25 | malicious users: 2 | test acc 0.9018 test loss 0.370442 best test_acc 0.9359
e 26 | malicious users: 2 | test acc 0.9003 test loss 0.452854 best test_acc 0.9359
e 27 | malicious users: 0 | test acc 0.8086 test loss 0.515642 best test_acc 0.9359
e 28 | malicious users: 0 | test acc 0.9273 test loss 0.370384 best test_acc 0.9359
e 29 | malicious users: 0 | test acc 0.9256 test loss 0.265196 best test_acc 0.9359
e 30 | malicious users: 3 | test acc 0.8089 test loss 0.646057 best test_acc 0.9359
e 31 | malicious users: 1 | test acc 0.9155 test loss 0.340154 best test_acc 0.9359
e 32 | malicious users: 1 | test acc 0.8709 test loss 0.434795 best test_acc 0.9359
e 33 | malicious users: 1 | test acc 0.8868 test loss 0.554592 best test_acc 0.9359
e 34 | malicious users: 2 | test acc 0.9338 test loss 0.251922 best test_acc 0.9359
