#########Federated Learning using Rankings############
fraction of maliciou clients: 0.10 | total number of malicious clients: 100
e 0 | malicious users: 1 | test acc 0.1138 test loss 2.302311 best test_acc 0.1138
e 1 | malicious users: 3 | test acc 0.1174 test loss 2.300692 best test_acc 0.1174
e 2 | malicious users: 2 | test acc 0.1001 test loss 2.301445 best test_acc 0.1174
e 3 | malicious users: 0 | test acc 0.1000 test loss 2.297864 best test_acc 0.1174
e 4 | malicious users: 0 | test acc 0.1680 test loss 2.291156 best test_acc 0.1680
e 5 | malicious users: 4 | test acc 0.1366 test loss 2.287203 best test_acc 0.1680
e 6 | malicious users: 3 | test acc 0.1370 test loss 2.244003 best test_acc 0.1680
e 7 | malicious users: 1 | test acc 0.1756 test loss 2.294515 best test_acc 0.1756
e 8 | malicious users: 1 | test acc 0.2200 test loss 2.211942 best test_acc 0.2200
e 9 | malicious users: 3 | test acc 0.1901 test loss 2.265541 best test_acc 0.2200
e 10 | malicious users: 5 | test acc 0.1224 test loss 2.279504 best test_acc 0.2200
e 11 | malicious users: 2 | test acc 0.2266 test loss 2.199356 best test_acc 0.2266
e 12 | malicious users: 0 | test acc 0.1627 test loss 2.255234 best test_acc 0.2266
e 13 | malicious users: 1 | test acc 0.2204 test loss 2.124601 best test_acc 0.2266
e 14 | malicious users: 4 | test acc 0.1176 test loss 2.267659 best test_acc 0.2266
e 15 | malicious users: 1 | test acc 0.2143 test loss 2.205344 best test_acc 0.2266
e 16 | malicious users: 3 | test acc 0.1866 test loss 2.242035 best test_acc 0.2266
e 17 | malicious users: 1 | test acc 0.1693 test loss 2.178074 best test_acc 0.2266
e 18 | malicious users: 2 | test acc 0.1935 test loss 2.148831 best test_acc 0.2266
e 19 | malicious users: 1 | test acc 0.1988 test loss 2.185402 best test_acc 0.2266
e 20 | malicious users: 2 | test acc 0.1923 test loss 2.132312 best test_acc 0.2266
e 21 | malicious users: 4 | test acc 0.2239 test loss 2.074105 best test_acc 0.2266
e 22 | malicious users: 1 | test acc 0.2100 test loss 2.216883 best test_acc 0.2266
e 23 | malicious users: 2 | test acc 0.2168 test loss 2.015169 best test_acc 0.2266
e 24 | malicious users: 3 | test acc 0.2076 test loss 2.095069 best test_acc 0.2266
