=> Saving data in Logs/FRL~try=550
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  0.7
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  other_attacks
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 4 | test acc 0.3111 test loss 2.177634 best test_acc 0.3111
e 1 | malicious users: 4 | test acc 0.4448 test loss 2.007827 best test_acc 0.4448
e 2 | malicious users: 8 | test acc 0.4368 test loss 1.749680 best test_acc 0.4448
e 3 | malicious users: 8 | test acc 0.2307 test loss 2.191246 best test_acc 0.4448
e 4 | malicious users: 6 | test acc 0.6164 test loss 1.494551 best test_acc 0.6164
e 5 | malicious users: 11 | test acc 0.0980 test loss 6.402163 best test_acc 0.6164
e 6 | malicious users: 9 | test acc 0.0974 test loss 2.474412 best test_acc 0.6164
e 7 | malicious users: 7 | test acc 0.1354 test loss 2.275261 best test_acc 0.6164
e 8 | malicious users: 7 | test acc 0.1044 test loss 2.208933 best test_acc 0.6164
e 9 | malicious users: 6 | test acc 0.3081 test loss 1.977564 best test_acc 0.6164
e 10 | malicious users: 4 | test acc 0.4711 test loss 1.708813 best test_acc 0.6164
e 11 | malicious users: 5 | test acc 0.4309 test loss 1.870121 best test_acc 0.6164
e 12 | malicious users: 5 | test acc 0.3919 test loss 1.528724 best test_acc 0.6164
e 13 | malicious users: 3 | test acc 0.4503 test loss 1.647653 best test_acc 0.6164
e 14 | malicious users: 5 | test acc 0.5066 test loss 1.751932 best test_acc 0.6164
e 15 | malicious users: 5 | test acc 0.5895 test loss 1.379573 best test_acc 0.6164
e 16 | malicious users: 3 | test acc 0.4044 test loss 1.628342 best test_acc 0.6164
e 17 | malicious users: 8 | test acc 0.5424 test loss 1.322439 best test_acc 0.6164
e 18 | malicious users: 10 | test acc 0.1007 test loss 2.421462 best test_acc 0.6164
e 19 | malicious users: 7 | test acc 0.1545 test loss 2.284782 best test_acc 0.6164
e 20 | malicious users: 8 | test acc 0.2430 test loss 2.127851 best test_acc 0.6164
e 21 | malicious users: 3 | test acc 0.2405 test loss 2.248316 best test_acc 0.6164
