=> Saving data in Logs/MNISTmy_attack_defense~try=9
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  iid
batch size is :  32
test batch size is:  128
use_cuda:  True
type of FL:  my_attack_defense
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 5 | test acc 0.0914 test loss 2.302536 best test_acc 0.0914
e 1 | malicious users: 5 | test acc 0.1382 test loss 2.302591 best test_acc 0.1382
e 2 | malicious users: 5 | test acc 0.0796 test loss 2.302552 best test_acc 0.1382
e 3 | malicious users: 5 | test acc 0.1127 test loss 2.302434 best test_acc 0.1382
e 4 | malicious users: 5 | test acc 0.0983 test loss 2.302492 best test_acc 0.1382
e 5 | malicious users: 5 | test acc 0.1380 test loss 2.302242 best test_acc 0.1382
e 6 | malicious users: 5 | test acc 0.0924 test loss 2.302329 best test_acc 0.1382
e 7 | malicious users: 5 | test acc 0.1259 test loss 2.302313 best test_acc 0.1382
e 8 | malicious users: 5 | test acc 0.0899 test loss 2.302543 best test_acc 0.1382
e 9 | malicious users: 5 | test acc 0.0933 test loss 2.302389 best test_acc 0.1382
e 10 | malicious users: 5 | test acc 0.1437 test loss 2.302365 best test_acc 0.1437
e 11 | malicious users: 5 | test acc 0.0850 test loss 2.302535 best test_acc 0.1437
e 12 | malicious users: 5 | test acc 0.0784 test loss 2.302516 best test_acc 0.1437
e 13 | malicious users: 5 | test acc 0.1121 test loss 2.302399 best test_acc 0.1437
e 14 | malicious users: 5 | test acc 0.0798 test loss 2.302493 best test_acc 0.1437
e 15 | malicious users: 5 | test acc 0.0852 test loss 2.302326 best test_acc 0.1437
e 16 | malicious users: 5 | test acc 0.0854 test loss 2.302343 best test_acc 0.1437
e 17 | malicious users: 5 | test acc 0.0978 test loss 2.302194 best test_acc 0.1437
e 18 | malicious users: 5 | test acc 0.0957 test loss 2.302182 best test_acc 0.1437
e 19 | malicious users: 5 | test acc 0.0946 test loss 2.302219 best test_acc 0.1437
e 20 | malicious users: 5 | test acc 0.1246 test loss 2.302126 best test_acc 0.1437
e 21 | malicious users: 5 | test acc 0.1355 test loss 2.302033 best test_acc 0.1437
e 22 | malicious users: 5 | test acc 0.1748 test loss 2.301986 best test_acc 0.1748
e 23 | malicious users: 5 | test acc 0.1745 test loss 2.301969 best test_acc 0.1748
e 24 | malicious users: 5 | test acc 0.1977 test loss 2.302082 best test_acc 0.1977
e 25 | malicious users: 5 | test acc 0.1869 test loss 2.301982 best test_acc 0.1977
e 26 | malicious users: 5 | test acc 0.1885 test loss 2.302030 best test_acc 0.1977
e 27 | malicious users: 5 | test acc 0.2324 test loss 2.301975 best test_acc 0.2324
e 28 | malicious users: 5 | test acc 0.1306 test loss 2.302063 best test_acc 0.2324
e 29 | malicious users: 5 | test acc 0.1249 test loss 2.301974 best test_acc 0.2324
e 30 | malicious users: 5 | test acc 0.1573 test loss 2.302003 best test_acc 0.2324
e 31 | malicious users: 5 | test acc 0.1539 test loss 2.301963 best test_acc 0.2324
