=> Saving data in Logs/FRL~try=820
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  0.3
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  other_attacks
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 5 | test acc 0.1946 test loss 2.189043 best test_acc 0.1946
e 1 | malicious users: 5 | test acc 0.3645 test loss 1.846047 best test_acc 0.3645
e 2 | malicious users: 5 | test acc 0.5020 test loss 1.867386 best test_acc 0.5020
e 3 | malicious users: 5 | test acc 0.4153 test loss 1.482904 best test_acc 0.5020
e 4 | malicious users: 5 | test acc 0.4350 test loss 1.697855 best test_acc 0.5020
e 5 | malicious users: 5 | test acc 0.4544 test loss 1.452312 best test_acc 0.5020
e 6 | malicious users: 5 | test acc 0.5639 test loss 1.493022 best test_acc 0.5639
e 7 | malicious users: 5 | test acc 0.5594 test loss 1.335728 best test_acc 0.5639
e 8 | malicious users: 5 | test acc 0.5292 test loss 1.279163 best test_acc 0.5639
e 9 | malicious users: 5 | test acc 0.6979 test loss 1.108007 best test_acc 0.6979
e 10 | malicious users: 5 | test acc 0.7490 test loss 0.918187 best test_acc 0.7490
e 11 | malicious users: 5 | test acc 0.7020 test loss 0.992170 best test_acc 0.7490
e 12 | malicious users: 5 | test acc 0.6350 test loss 1.064865 best test_acc 0.7490
e 13 | malicious users: 5 | test acc 0.5596 test loss 1.069118 best test_acc 0.7490
e 14 | malicious users: 5 | test acc 0.6582 test loss 1.024235 best test_acc 0.7490
e 15 | malicious users: 5 | test acc 0.8177 test loss 0.759054 best test_acc 0.8177
e 16 | malicious users: 5 | test acc 0.7873 test loss 0.829367 best test_acc 0.8177
e 17 | malicious users: 5 | test acc 0.6313 test loss 1.008304 best test_acc 0.8177
e 18 | malicious users: 5 | test acc 0.6998 test loss 1.055015 best test_acc 0.8177
e 19 | malicious users: 5 | test acc 0.6041 test loss 1.162268 best test_acc 0.8177
e 20 | malicious users: 5 | test acc 0.5692 test loss 1.194514 best test_acc 0.8177
e 21 | malicious users: 5 | test acc 0.5331 test loss 1.089557 best test_acc 0.8177
e 22 | malicious users: 5 | test acc 0.7352 test loss 0.877601 best test_acc 0.8177
e 23 | malicious users: 5 | test acc 0.5765 test loss 1.203859 best test_acc 0.8177
e 24 | malicious users: 5 | test acc 0.7864 test loss 0.728209 best test_acc 0.8177
e 25 | malicious users: 5 | test acc 0.7936 test loss 0.803714 best test_acc 0.8177
e 26 | malicious users: 5 | test acc 0.6883 test loss 1.132907 best test_acc 0.8177
e 27 | malicious users: 5 | test acc 0.6693 test loss 0.970657 best test_acc 0.8177
e 28 | malicious users: 5 | test acc 0.7751 test loss 0.776596 best test_acc 0.8177
e 29 | malicious users: 5 | test acc 0.5777 test loss 1.153526 best test_acc 0.8177
e 30 | malicious users: 5 | test acc 0.7267 test loss 1.153182 best test_acc 0.8177
e 31 | malicious users: 5 | test acc 0.6299 test loss 1.078387 best test_acc 0.8177
e 32 | malicious users: 5 | test acc 0.6238 test loss 1.092479 best test_acc 0.8177
e 33 | malicious users: 5 | test acc 0.6387 test loss 1.014535 best test_acc 0.8177
e 34 | malicious users: 5 | test acc 0.6893 test loss 0.922336 best test_acc 0.8177
e 35 | malicious users: 5 | test acc 0.6083 test loss 0.950121 best test_acc 0.8177
e 36 | malicious users: 5 | test acc 0.8610 test loss 0.822762 best test_acc 0.8610
e 37 | malicious users: 5 | test acc 0.7635 test loss 0.849480 best test_acc 0.8610
e 38 | malicious users: 5 | test acc 0.5908 test loss 1.012769 best test_acc 0.8610
e 39 | malicious users: 5 | test acc 0.6256 test loss 1.194480 best test_acc 0.8610
e 40 | malicious users: 5 | test acc 0.6605 test loss 1.015624 best test_acc 0.8610
e 41 | malicious users: 5 | test acc 0.5382 test loss 1.318672 best test_acc 0.8610
e 42 | malicious users: 5 | test acc 0.5389 test loss 1.201291 best test_acc 0.8610
e 43 | malicious users: 5 | test acc 0.4693 test loss 1.316372 best test_acc 0.8610
e 44 | malicious users: 5 | test acc 0.7618 test loss 0.735313 best test_acc 0.8610
e 45 | malicious users: 5 | test acc 0.6229 test loss 1.059035 best test_acc 0.8610
e 46 | malicious users: 5 | test acc 0.7827 test loss 0.708669 best test_acc 0.8610
e 47 | malicious users: 5 | test acc 0.7023 test loss 0.855799 best test_acc 0.8610
e 48 | malicious users: 5 | test acc 0.7215 test loss 0.917604 best test_acc 0.8610
e 49 | malicious users: 5 | test acc 0.7042 test loss 0.893920 best test_acc 0.8610
e 50 | malicious users: 5 | test acc 0.8757 test loss 0.663996 best test_acc 0.8757
e 51 | malicious users: 5 | test acc 0.7123 test loss 0.911535 best test_acc 0.8757
e 52 | malicious users: 5 | test acc 0.7005 test loss 0.823057 best test_acc 0.8757
e 53 | malicious users: 5 | test acc 0.8515 test loss 0.828811 best test_acc 0.8757
e 54 | malicious users: 5 | test acc 0.7940 test loss 0.778329 best test_acc 0.8757
e 55 | malicious users: 5 | test acc 0.7900 test loss 0.875655 best test_acc 0.8757
e 56 | malicious users: 5 | test acc 0.8176 test loss 0.654550 best test_acc 0.8757
e 57 | malicious users: 5 | test acc 0.7634 test loss 0.928863 best test_acc 0.8757
e 58 | malicious users: 5 | test acc 0.5894 test loss 1.000073 best test_acc 0.8757
e 59 | malicious users: 5 | test acc 0.5755 test loss 1.058131 best test_acc 0.8757
e 60 | malicious users: 5 | test acc 0.6992 test loss 0.878490 best test_acc 0.8757
e 61 | malicious users: 5 | test acc 0.6759 test loss 0.919444 best test_acc 0.8757
e 62 | malicious users: 5 | test acc 0.7303 test loss 0.861537 best test_acc 0.8757
e 63 | malicious users: 5 | test acc 0.7759 test loss 0.718939 best test_acc 0.8757
e 64 | malicious users: 5 | test acc 0.6047 test loss 1.303901 best test_acc 0.8757
e 65 | malicious users: 5 | test acc 0.6992 test loss 0.836821 best test_acc 0.8757
e 66 | malicious users: 5 | test acc 0.7717 test loss 0.944105 best test_acc 0.8757
e 67 | malicious users: 5 | test acc 0.7451 test loss 0.826173 best test_acc 0.8757
e 68 | malicious users: 5 | test acc 0.6836 test loss 0.873764 best test_acc 0.8757
e 69 | malicious users: 5 | test acc 0.7088 test loss 0.978153 best test_acc 0.8757
e 70 | malicious users: 5 | test acc 0.7446 test loss 0.831433 best test_acc 0.8757
e 71 | malicious users: 5 | test acc 0.6337 test loss 1.075459 best test_acc 0.8757
e 72 | malicious users: 5 | test acc 0.6641 test loss 0.909715 best test_acc 0.8757
e 73 | malicious users: 5 | test acc 0.7465 test loss 0.888132 best test_acc 0.8757
e 74 | malicious users: 5 | test acc 0.7770 test loss 0.809200 best test_acc 0.8757
e 75 | malicious users: 5 | test acc 0.7529 test loss 0.753427 best test_acc 0.8757
e 76 | malicious users: 5 | test acc 0.6006 test loss 0.976535 best test_acc 0.8757
e 77 | malicious users: 5 | test acc 0.7183 test loss 0.864346 best test_acc 0.8757
e 78 | malicious users: 5 | test acc 0.7082 test loss 0.855646 best test_acc 0.8757
e 79 | malicious users: 5 | test acc 0.6045 test loss 1.246638 best test_acc 0.8757
e 80 | malicious users: 5 | test acc 0.6393 test loss 0.933132 best test_acc 0.8757
e 81 | malicious users: 5 | test acc 0.8430 test loss 0.689764 best test_acc 0.8757
e 82 | malicious users: 5 | test acc 0.6311 test loss 0.943633 best test_acc 0.8757
e 83 | malicious users: 5 | test acc 0.7332 test loss 0.802412 best test_acc 0.8757
e 84 | malicious users: 5 | test acc 0.6825 test loss 0.999859 best test_acc 0.8757
e 85 | malicious users: 5 | test acc 0.5758 test loss 1.143268 best test_acc 0.8757
e 86 | malicious users: 5 | test acc 0.7348 test loss 0.822575 best test_acc 0.8757
e 87 | malicious users: 5 | test acc 0.5450 test loss 1.155680 best test_acc 0.8757
e 88 | malicious users: 5 | test acc 0.6651 test loss 0.981573 best test_acc 0.8757
e 89 | malicious users: 5 | test acc 0.7689 test loss 0.963863 best test_acc 0.8757
e 90 | malicious users: 5 | test acc 0.8884 test loss 0.501051 best test_acc 0.8884
e 91 | malicious users: 5 | test acc 0.6824 test loss 1.233011 best test_acc 0.8884
e 92 | malicious users: 5 | test acc 0.8722 test loss 0.601195 best test_acc 0.8884
e 93 | malicious users: 5 | test acc 0.6501 test loss 0.932566 best test_acc 0.8884
