#########Federated Learning using Rankings############
fraction of maliciou clients: 0.10 | total number of malicious clients: 100
e 0 | malicious users: 3 | test acc 0.1000 test loss 2.302611 best test_acc 0.1000
e 1 | malicious users: 3 | test acc 0.1260 test loss 2.302514 best test_acc 0.1260
e 2 | malicious users: 1 | test acc 0.1677 test loss 2.296609 best test_acc 0.1677
e 3 | malicious users: 3 | test acc 0.1771 test loss 2.293575 best test_acc 0.1771
e 4 | malicious users: 4 | test acc 0.1549 test loss 2.249185 best test_acc 0.1771
e 5 | malicious users: 2 | test acc 0.1492 test loss 2.288027 best test_acc 0.1771
e 6 | malicious users: 2 | test acc 0.1658 test loss 2.282733 best test_acc 0.1771
e 7 | malicious users: 2 | test acc 0.1061 test loss 2.244832 best test_acc 0.1771
e 8 | malicious users: 1 | test acc 0.1619 test loss 2.248279 best test_acc 0.1771
e 9 | malicious users: 4 | test acc 0.1244 test loss 2.250718 best test_acc 0.1771
e 10 | malicious users: 3 | test acc 0.1648 test loss 2.270715 best test_acc 0.1771
e 11 | malicious users: 4 | test acc 0.2022 test loss 2.261638 best test_acc 0.2022
e 12 | malicious users: 2 | test acc 0.2031 test loss 2.217743 best test_acc 0.2031
e 13 | malicious users: 3 | test acc 0.1666 test loss 2.240867 best test_acc 0.2031
e 14 | malicious users: 3 | test acc 0.1722 test loss 2.194765 best test_acc 0.2031
e 15 | malicious users: 0 | test acc 0.2161 test loss 2.153067 best test_acc 0.2161
e 16 | malicious users: 3 | test acc 0.1821 test loss 2.255928 best test_acc 0.2161
e 17 | malicious users: 1 | test acc 0.2329 test loss 2.116610 best test_acc 0.2329
e 18 | malicious users: 5 | test acc 0.2068 test loss 2.248611 best test_acc 0.2329
e 19 | malicious users: 2 | test acc 0.2207 test loss 2.150671 best test_acc 0.2329
e 20 | malicious users: 5 | test acc 0.2131 test loss 2.164451 best test_acc 0.2329
e 21 | malicious users: 3 | test acc 0.2151 test loss 2.105008 best test_acc 0.2329
e 22 | malicious users: 5 | test acc 0.2171 test loss 2.090755 best test_acc 0.2329
