=> Saving data in Logs/FRL~try=753
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  0.5
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  FRL_defense_Fang
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 5 | test acc 0.1675 test loss 2.280890 best test_acc 0.1675
e 1 | malicious users: 5 | test acc 0.1576 test loss 2.166651 best test_acc 0.1675
e 2 | malicious users: 5 | test acc 0.2598 test loss 1.980003 best test_acc 0.2598
e 3 | malicious users: 5 | test acc 0.4822 test loss 1.679585 best test_acc 0.4822
e 4 | malicious users: 5 | test acc 0.4992 test loss 1.576918 best test_acc 0.4992
e 5 | malicious users: 5 | test acc 0.5307 test loss 1.270527 best test_acc 0.5307
e 6 | malicious users: 5 | test acc 0.6013 test loss 1.195256 best test_acc 0.6013
e 7 | malicious users: 5 | test acc 0.5692 test loss 1.152325 best test_acc 0.6013
e 8 | malicious users: 5 | test acc 0.5486 test loss 1.406570 best test_acc 0.6013
e 9 | malicious users: 5 | test acc 0.5610 test loss 1.244366 best test_acc 0.6013
e 10 | malicious users: 5 | test acc 0.5210 test loss 1.199045 best test_acc 0.6013
e 11 | malicious users: 5 | test acc 0.6525 test loss 1.155727 best test_acc 0.6525
e 12 | malicious users: 5 | test acc 0.6138 test loss 1.035778 best test_acc 0.6525
e 13 | malicious users: 5 | test acc 0.6137 test loss 1.075275 best test_acc 0.6525
e 14 | malicious users: 5 | test acc 0.6464 test loss 1.017518 best test_acc 0.6525
e 15 | malicious users: 5 | test acc 0.6168 test loss 1.139137 best test_acc 0.6525
e 16 | malicious users: 5 | test acc 0.7154 test loss 0.920668 best test_acc 0.7154
e 17 | malicious users: 5 | test acc 0.6543 test loss 0.995891 best test_acc 0.7154
e 18 | malicious users: 5 | test acc 0.6316 test loss 0.999239 best test_acc 0.7154
e 19 | malicious users: 5 | test acc 0.7519 test loss 0.843756 best test_acc 0.7519
e 20 | malicious users: 5 | test acc 0.6321 test loss 1.057471 best test_acc 0.7519
e 21 | malicious users: 5 | test acc 0.7585 test loss 0.729656 best test_acc 0.7585
e 22 | malicious users: 5 | test acc 0.7318 test loss 0.797217 best test_acc 0.7585
e 23 | malicious users: 5 | test acc 0.6369 test loss 0.981861 best test_acc 0.7585
e 24 | malicious users: 5 | test acc 0.7069 test loss 0.880359 best test_acc 0.7585
e 25 | malicious users: 5 | test acc 0.7781 test loss 0.775273 best test_acc 0.7781
e 26 | malicious users: 5 | test acc 0.6770 test loss 0.838988 best test_acc 0.7781
e 27 | malicious users: 5 | test acc 0.6190 test loss 0.959094 best test_acc 0.7781
e 28 | malicious users: 5 | test acc 0.7541 test loss 0.839780 best test_acc 0.7781
e 29 | malicious users: 5 | test acc 0.7428 test loss 0.850852 best test_acc 0.7781
e 30 | malicious users: 5 | test acc 0.7089 test loss 0.798705 best test_acc 0.7781
e 31 | malicious users: 5 | test acc 0.7526 test loss 0.803472 best test_acc 0.7781
e 32 | malicious users: 5 | test acc 0.6689 test loss 1.097584 best test_acc 0.7781
e 33 | malicious users: 5 | test acc 0.5730 test loss 1.151449 best test_acc 0.7781
e 34 | malicious users: 5 | test acc 0.6184 test loss 0.981167 best test_acc 0.7781
e 35 | malicious users: 5 | test acc 0.7042 test loss 0.993275 best test_acc 0.7781
e 36 | malicious users: 5 | test acc 0.6712 test loss 0.964570 best test_acc 0.7781
e 37 | malicious users: 5 | test acc 0.7869 test loss 0.723579 best test_acc 0.7869
e 38 | malicious users: 5 | test acc 0.6804 test loss 0.928652 best test_acc 0.7869
e 39 | malicious users: 5 | test acc 0.6823 test loss 0.918715 best test_acc 0.7869
e 40 | malicious users: 5 | test acc 0.7871 test loss 0.734188 best test_acc 0.7871
e 41 | malicious users: 5 | test acc 0.7504 test loss 0.780941 best test_acc 0.7871
e 42 | malicious users: 5 | test acc 0.7546 test loss 0.656895 best test_acc 0.7871
e 43 | malicious users: 5 | test acc 0.7334 test loss 0.758852 best test_acc 0.7871
e 44 | malicious users: 5 | test acc 0.7744 test loss 0.742497 best test_acc 0.7871
e 45 | malicious users: 5 | test acc 0.7726 test loss 0.635947 best test_acc 0.7871
e 46 | malicious users: 5 | test acc 0.7509 test loss 0.890241 best test_acc 0.7871
e 47 | malicious users: 5 | test acc 0.7259 test loss 0.754694 best test_acc 0.7871
e 48 | malicious users: 5 | test acc 0.7219 test loss 0.937006 best test_acc 0.7871
e 49 | malicious users: 5 | test acc 0.7157 test loss 0.793023 best test_acc 0.7871
e 50 | malicious users: 5 | test acc 0.7011 test loss 0.745374 best test_acc 0.7871
e 51 | malicious users: 5 | test acc 0.7670 test loss 0.762249 best test_acc 0.7871
e 52 | malicious users: 5 | test acc 0.7415 test loss 0.808613 best test_acc 0.7871
e 53 | malicious users: 5 | test acc 0.8059 test loss 0.813420 best test_acc 0.8059
e 54 | malicious users: 5 | test acc 0.8928 test loss 0.572936 best test_acc 0.8928
e 55 | malicious users: 5 | test acc 0.7334 test loss 0.839513 best test_acc 0.8928
e 56 | malicious users: 5 | test acc 0.8108 test loss 0.593195 best test_acc 0.8928
e 57 | malicious users: 5 | test acc 0.7620 test loss 0.890474 best test_acc 0.8928
e 58 | malicious users: 5 | test acc 0.7456 test loss 0.741049 best test_acc 0.8928
e 59 | malicious users: 5 | test acc 0.6316 test loss 0.855944 best test_acc 0.8928
e 60 | malicious users: 5 | test acc 0.7739 test loss 0.710980 best test_acc 0.8928
e 61 | malicious users: 5 | test acc 0.8357 test loss 0.869601 best test_acc 0.8928
e 62 | malicious users: 5 | test acc 0.8267 test loss 0.547604 best test_acc 0.8928
e 63 | malicious users: 5 | test acc 0.7152 test loss 0.865162 best test_acc 0.8928
e 64 | malicious users: 5 | test acc 0.6839 test loss 0.909082 best test_acc 0.8928
e 65 | malicious users: 5 | test acc 0.5663 test loss 1.043771 best test_acc 0.8928
