=> Saving data in Logs/FRL~try=975
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  iid
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  other_attacks
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 5 | test acc 0.2095 test loss 2.158947 best test_acc 0.2095
e 1 | malicious users: 5 | test acc 0.4827 test loss 1.664183 best test_acc 0.4827
e 2 | malicious users: 5 | test acc 0.6055 test loss 1.581652 best test_acc 0.6055
e 3 | malicious users: 5 | test acc 0.7014 test loss 1.059470 best test_acc 0.7014
e 4 | malicious users: 5 | test acc 0.6690 test loss 1.173067 best test_acc 0.7014
e 5 | malicious users: 5 | test acc 0.7991 test loss 0.779406 best test_acc 0.7991
e 6 | malicious users: 5 | test acc 0.6374 test loss 1.106851 best test_acc 0.7991
e 7 | malicious users: 5 | test acc 0.8539 test loss 0.622743 best test_acc 0.8539
e 8 | malicious users: 5 | test acc 0.7724 test loss 1.118584 best test_acc 0.8539
e 9 | malicious users: 5 | test acc 0.8367 test loss 0.531331 best test_acc 0.8539
e 10 | malicious users: 5 | test acc 0.6646 test loss 1.056052 best test_acc 0.8539
e 11 | malicious users: 5 | test acc 0.8008 test loss 0.603407 best test_acc 0.8539
e 12 | malicious users: 5 | test acc 0.7702 test loss 0.907736 best test_acc 0.8539
e 13 | malicious users: 5 | test acc 0.8077 test loss 0.610413 best test_acc 0.8539
e 14 | malicious users: 5 | test acc 0.6590 test loss 0.955503 best test_acc 0.8539
e 15 | malicious users: 5 | test acc 0.8175 test loss 0.568472 best test_acc 0.8539
e 16 | malicious users: 5 | test acc 0.7909 test loss 0.919289 best test_acc 0.8539
e 17 | malicious users: 5 | test acc 0.7765 test loss 0.648688 best test_acc 0.8539
e 18 | malicious users: 5 | test acc 0.7651 test loss 0.801233 best test_acc 0.8539
e 19 | malicious users: 5 | test acc 0.8085 test loss 0.548814 best test_acc 0.8539
e 20 | malicious users: 5 | test acc 0.7246 test loss 0.917193 best test_acc 0.8539
e 21 | malicious users: 5 | test acc 0.7956 test loss 0.582648 best test_acc 0.8539
e 22 | malicious users: 5 | test acc 0.8499 test loss 0.648883 best test_acc 0.8539
e 23 | malicious users: 5 | test acc 0.8327 test loss 0.534179 best test_acc 0.8539
e 24 | malicious users: 5 | test acc 0.7852 test loss 0.788909 best test_acc 0.8539
e 25 | malicious users: 5 | test acc 0.9168 test loss 0.336219 best test_acc 0.9168
e 26 | malicious users: 5 | test acc 0.7253 test loss 0.970074 best test_acc 0.9168
e 27 | malicious users: 5 | test acc 0.7708 test loss 0.617173 best test_acc 0.9168
e 28 | malicious users: 5 | test acc 0.7379 test loss 0.869754 best test_acc 0.9168
e 29 | malicious users: 5 | test acc 0.8214 test loss 0.633661 best test_acc 0.9168
e 30 | malicious users: 5 | test acc 0.7998 test loss 0.733541 best test_acc 0.9168
e 31 | malicious users: 5 | test acc 0.8531 test loss 0.612516 best test_acc 0.9168
e 32 | malicious users: 5 | test acc 0.7817 test loss 0.748891 best test_acc 0.9168
e 33 | malicious users: 5 | test acc 0.7607 test loss 0.735055 best test_acc 0.9168
e 34 | malicious users: 5 | test acc 0.8620 test loss 0.641999 best test_acc 0.9168
e 35 | malicious users: 5 | test acc 0.8206 test loss 0.584992 best test_acc 0.9168
e 36 | malicious users: 5 | test acc 0.7901 test loss 0.675083 best test_acc 0.9168
e 37 | malicious users: 5 | test acc 0.8491 test loss 0.615329 best test_acc 0.9168
e 38 | malicious users: 5 | test acc 0.8775 test loss 0.640470 best test_acc 0.9168
e 39 | malicious users: 5 | test acc 0.8340 test loss 0.541426 best test_acc 0.9168
e 40 | malicious users: 5 | test acc 0.7658 test loss 0.760145 best test_acc 0.9168
e 41 | malicious users: 5 | test acc 0.8937 test loss 0.441387 best test_acc 0.9168
e 42 | malicious users: 5 | test acc 0.7143 test loss 0.989435 best test_acc 0.9168
e 43 | malicious users: 5 | test acc 0.8930 test loss 0.453078 best test_acc 0.9168
e 44 | malicious users: 5 | test acc 0.8366 test loss 0.570860 best test_acc 0.9168
e 45 | malicious users: 5 | test acc 0.8824 test loss 0.531210 best test_acc 0.9168
e 46 | malicious users: 5 | test acc 0.7201 test loss 0.746460 best test_acc 0.9168
e 47 | malicious users: 5 | test acc 0.7940 test loss 0.660269 best test_acc 0.9168
e 48 | malicious users: 5 | test acc 0.9034 test loss 0.581570 best test_acc 0.9168
e 49 | malicious users: 5 | test acc 0.8388 test loss 0.541471 best test_acc 0.9168
e 50 | malicious users: 5 | test acc 0.7646 test loss 0.793377 best test_acc 0.9168
e 51 | malicious users: 5 | test acc 0.7758 test loss 0.669109 best test_acc 0.9168
e 52 | malicious users: 5 | test acc 0.8490 test loss 0.629365 best test_acc 0.9168
e 53 | malicious users: 5 | test acc 0.7673 test loss 0.692800 best test_acc 0.9168
e 54 | malicious users: 5 | test acc 0.8632 test loss 0.655090 best test_acc 0.9168
e 55 | malicious users: 5 | test acc 0.7444 test loss 0.726585 best test_acc 0.9168
e 56 | malicious users: 5 | test acc 0.8363 test loss 0.639721 best test_acc 0.9168
e 57 | malicious users: 5 | test acc 0.8300 test loss 0.670321 best test_acc 0.9168
e 58 | malicious users: 5 | test acc 0.8391 test loss 0.517040 best test_acc 0.9168
e 59 | malicious users: 5 | test acc 0.7937 test loss 0.732452 best test_acc 0.9168
e 60 | malicious users: 5 | test acc 0.8409 test loss 0.552466 best test_acc 0.9168
e 61 | malicious users: 5 | test acc 0.7329 test loss 0.934121 best test_acc 0.9168
e 62 | malicious users: 5 | test acc 0.8760 test loss 0.436368 best test_acc 0.9168
e 63 | malicious users: 5 | test acc 0.7937 test loss 0.851739 best test_acc 0.9168
e 64 | malicious users: 5 | test acc 0.8743 test loss 0.431641 best test_acc 0.9168
e 65 | malicious users: 5 | test acc 0.6705 test loss 1.162011 best test_acc 0.9168
e 66 | malicious users: 5 | test acc 0.8517 test loss 0.483589 best test_acc 0.9168
e 67 | malicious users: 5 | test acc 0.6643 test loss 1.107315 best test_acc 0.9168
e 68 | malicious users: 5 | test acc 0.7756 test loss 0.679879 best test_acc 0.9168
e 69 | malicious users: 5 | test acc 0.6990 test loss 0.936698 best test_acc 0.9168
e 70 | malicious users: 5 | test acc 0.7847 test loss 0.669194 best test_acc 0.9168
e 71 | malicious users: 5 | test acc 0.5988 test loss 1.148000 best test_acc 0.9168
e 72 | malicious users: 5 | test acc 0.7750 test loss 0.655197 best test_acc 0.9168
e 73 | malicious users: 5 | test acc 0.7443 test loss 0.921247 best test_acc 0.9168
e 74 | malicious users: 5 | test acc 0.7957 test loss 0.743380 best test_acc 0.9168
e 75 | malicious users: 5 | test acc 0.7418 test loss 1.001436 best test_acc 0.9168
e 76 | malicious users: 5 | test acc 0.8440 test loss 0.572732 best test_acc 0.9168
e 77 | malicious users: 5 | test acc 0.7832 test loss 0.870434 best test_acc 0.9168
e 78 | malicious users: 5 | test acc 0.6421 test loss 0.937716 best test_acc 0.9168
e 79 | malicious users: 5 | test acc 0.6552 test loss 1.043225 best test_acc 0.9168
e 80 | malicious users: 5 | test acc 0.7301 test loss 0.837447 best test_acc 0.9168
e 81 | malicious users: 5 | test acc 0.6441 test loss 1.102631 best test_acc 0.9168
e 82 | malicious users: 5 | test acc 0.7430 test loss 0.830488 best test_acc 0.9168
e 83 | malicious users: 5 | test acc 0.7827 test loss 0.811373 best test_acc 0.9168
e 84 | malicious users: 5 | test acc 0.6708 test loss 0.994402 best test_acc 0.9168
e 85 | malicious users: 5 | test acc 0.7698 test loss 0.746654 best test_acc 0.9168
e 86 | malicious users: 5 | test acc 0.7643 test loss 0.842292 best test_acc 0.9168
e 87 | malicious users: 5 | test acc 0.7599 test loss 0.697869 best test_acc 0.9168
