#########Federated Learning using Rankings############
fraction of maliciou clients: 0.10 | total number of malicious clients: 100
e 0 | malicious users: 2 | test acc 0.1124 test loss 2.302360 best test_acc 0.1124
e 1 | malicious users: 3 | test acc 0.1000 test loss 2.299836 best test_acc 0.1124
e 2 | malicious users: 3 | test acc 0.1080 test loss 2.299593 best test_acc 0.1124
e 3 | malicious users: 2 | test acc 0.1207 test loss 2.286854 best test_acc 0.1207
e 4 | malicious users: 2 | test acc 0.1627 test loss 2.286504 best test_acc 0.1627
e 5 | malicious users: 5 | test acc 0.1000 test loss 2.293404 best test_acc 0.1627
e 6 | malicious users: 2 | test acc 0.1608 test loss 2.277763 best test_acc 0.1627
e 7 | malicious users: 3 | test acc 0.1186 test loss 2.282690 best test_acc 0.1627
e 8 | malicious users: 4 | test acc 0.1191 test loss 2.281567 best test_acc 0.1627
e 9 | malicious users: 4 | test acc 0.1744 test loss 2.252909 best test_acc 0.1744
e 10 | malicious users: 3 | test acc 0.1050 test loss 2.285033 best test_acc 0.1744
e 11 | malicious users: 3 | test acc 0.1450 test loss 2.256736 best test_acc 0.1744
e 12 | malicious users: 2 | test acc 0.1574 test loss 2.225136 best test_acc 0.1744
e 13 | malicious users: 2 | test acc 0.2003 test loss 2.221230 best test_acc 0.2003
e 14 | malicious users: 3 | test acc 0.2008 test loss 2.190911 best test_acc 0.2008
e 15 | malicious users: 1 | test acc 0.1423 test loss 2.256195 best test_acc 0.2008
e 16 | malicious users: 1 | test acc 0.2001 test loss 2.186315 best test_acc 0.2008
e 17 | malicious users: 1 | test acc 0.1953 test loss 2.184927 best test_acc 0.2008
e 18 | malicious users: 1 | test acc 0.2122 test loss 2.129422 best test_acc 0.2122
e 19 | malicious users: 4 | test acc 0.2215 test loss 2.134681 best test_acc 0.2215
e 20 | malicious users: 4 | test acc 0.1885 test loss 2.232480 best test_acc 0.2215
e 21 | malicious users: 3 | test acc 0.2440 test loss 2.085960 best test_acc 0.2440
e 22 | malicious users: 1 | test acc 0.2460 test loss 2.113360 best test_acc 0.2460
e 23 | malicious users: 5 | test acc 0.2399 test loss 2.092884 best test_acc 0.2460
e 24 | malicious users: 6 | test acc 0.2726 test loss 2.032869 best test_acc 0.2726
e 25 | malicious users: 1 | test acc 0.2635 test loss 2.107936 best test_acc 0.2726
e 26 | malicious users: 4 | test acc 0.2514 test loss 2.156457 best test_acc 0.2726
e 27 | malicious users: 3 | test acc 0.2363 test loss 2.070906 best test_acc 0.2726
e 28 | malicious users: 4 | test acc 0.2854 test loss 2.002723 best test_acc 0.2854
e 29 | malicious users: 4 | test acc 0.2289 test loss 2.065856 best test_acc 0.2854
e 30 | malicious users: 3 | test acc 0.2307 test loss 2.000486 best test_acc 0.2854
e 31 | malicious users: 2 | test acc 0.2537 test loss 2.123958 best test_acc 0.2854
e 32 | malicious users: 3 | test acc 0.2625 test loss 1.994262 best test_acc 0.2854
e 33 | malicious users: 2 | test acc 0.2498 test loss 1.946283 best test_acc 0.2854
e 34 | malicious users: 3 | test acc 0.2784 test loss 1.938033 best test_acc 0.2854
e 35 | malicious users: 2 | test acc 0.2739 test loss 1.984486 best test_acc 0.2854
e 36 | malicious users: 0 | test acc 0.2732 test loss 1.944329 best test_acc 0.2854
e 37 | malicious users: 2 | test acc 0.2495 test loss 1.972365 best test_acc 0.2854
e 38 | malicious users: 2 | test acc 0.2627 test loss 1.995644 best test_acc 0.2854
e 39 | malicious users: 5 | test acc 0.2862 test loss 1.907885 best test_acc 0.2862
e 40 | malicious users: 3 | test acc 0.2814 test loss 1.934428 best test_acc 0.2862
e 41 | malicious users: 1 | test acc 0.2907 test loss 1.882972 best test_acc 0.2907
e 42 | malicious users: 2 | test acc 0.2997 test loss 1.939488 best test_acc 0.2997
e 43 | malicious users: 4 | test acc 0.3163 test loss 1.916011 best test_acc 0.3163
e 44 | malicious users: 5 | test acc 0.3074 test loss 1.905998 best test_acc 0.3163
e 45 | malicious users: 2 | test acc 0.3197 test loss 1.857031 best test_acc 0.3197
e 46 | malicious users: 1 | test acc 0.3116 test loss 1.906080 best test_acc 0.3197
e 47 | malicious users: 4 | test acc 0.2973 test loss 1.887211 best test_acc 0.3197
e 48 | malicious users: 4 | test acc 0.3222 test loss 1.819190 best test_acc 0.3222
e 49 | malicious users: 0 | test acc 0.3239 test loss 1.932477 best test_acc 0.3239
e 50 | malicious users: 3 | test acc 0.3199 test loss 1.851706 best test_acc 0.3239
e 51 | malicious users: 3 | test acc 0.3078 test loss 1.840390 best test_acc 0.3239
e 52 | malicious users: 0 | test acc 0.3056 test loss 1.915626 best test_acc 0.3239
e 53 | malicious users: 4 | test acc 0.3268 test loss 1.867891 best test_acc 0.3268
e 54 | malicious users: 3 | test acc 0.3134 test loss 1.851581 best test_acc 0.3268
e 55 | malicious users: 2 | test acc 0.3181 test loss 1.852325 best test_acc 0.3268
e 56 | malicious users: 0 | test acc 0.3206 test loss 1.903611 best test_acc 0.3268
e 57 | malicious users: 2 | test acc 0.3127 test loss 1.841333 best test_acc 0.3268
e 58 | malicious users: 1 | test acc 0.3304 test loss 1.777086 best test_acc 0.3304
e 59 | malicious users: 6 | test acc 0.3202 test loss 1.806229 best test_acc 0.3304
e 60 | malicious users: 3 | test acc 0.3415 test loss 1.815458 best test_acc 0.3415
e 61 | malicious users: 5 | test acc 0.3317 test loss 1.806253 best test_acc 0.3415
