#########Federated Learning With Noise Mask attack############
fraction of maliciou clients: 0.10 | total number of malicious clients: 100
e 0 | malicious users: 3 | test acc 0.1086 test loss 2.301399 best test_acc 0.1086
e 1 | malicious users: 0 | test acc 0.1004 test loss 2.302270 best test_acc 0.1086
e 2 | malicious users: 2 | test acc 0.1000 test loss 2.301060 best test_acc 0.1086
e 3 | malicious users: 2 | test acc 0.1000 test loss 2.297945 best test_acc 0.1086
e 4 | malicious users: 2 | test acc 0.1044 test loss 2.301334 best test_acc 0.1086
e 5 | malicious users: 0 | test acc 0.1000 test loss 2.294292 best test_acc 0.1086
e 6 | malicious users: 1 | test acc 0.1354 test loss 2.292064 best test_acc 0.1354
e 7 | malicious users: 3 | test acc 0.1623 test loss 2.260573 best test_acc 0.1623
e 8 | malicious users: 6 | test acc 0.1000 test loss 2.300544 best test_acc 0.1623
e 9 | malicious users: 5 | test acc 0.1000 test loss 2.304368 best test_acc 0.1623
e 10 | malicious users: 3 | test acc 0.1000 test loss 2.302520 best test_acc 0.1623
e 11 | malicious users: 3 | test acc 0.1014 test loss 2.297684 best test_acc 0.1623
e 12 | malicious users: 2 | test acc 0.1000 test loss 2.295068 best test_acc 0.1623
e 13 | malicious users: 3 | test acc 0.1000 test loss 2.302533 best test_acc 0.1623
e 14 | malicious users: 2 | test acc 0.1000 test loss 2.296119 best test_acc 0.1623
e 15 | malicious users: 1 | test acc 0.1000 test loss 2.296019 best test_acc 0.1623
e 16 | malicious users: 2 | test acc 0.1000 test loss 2.282491 best test_acc 0.1623
e 17 | malicious users: 2 | test acc 0.1000 test loss 2.293542 best test_acc 0.1623
e 18 | malicious users: 2 | test acc 0.1313 test loss 2.263314 best test_acc 0.1623
e 19 | malicious users: 5 | test acc 0.1422 test loss 2.299926 best test_acc 0.1623
e 20 | malicious users: 3 | test acc 0.1000 test loss 2.261558 best test_acc 0.1623
e 21 | malicious users: 1 | test acc 0.1520 test loss 2.291287 best test_acc 0.1623
e 22 | malicious users: 5 | test acc 0.1113 test loss 2.294268 best test_acc 0.1623
e 23 | malicious users: 4 | test acc 0.1049 test loss 2.303816 best test_acc 0.1623
e 24 | malicious users: 1 | test acc 0.1652 test loss 2.279927 best test_acc 0.1652
e 25 | malicious users: 2 | test acc 0.1930 test loss 2.186037 best test_acc 0.1930
e 26 | malicious users: 3 | test acc 0.1107 test loss 2.251076 best test_acc 0.1930
e 27 | malicious users: 1 | test acc 0.1710 test loss 2.148731 best test_acc 0.1930
e 28 | malicious users: 4 | test acc 0.1392 test loss 2.238959 best test_acc 0.1930
e 29 | malicious users: 1 | test acc 0.1377 test loss 2.171501 best test_acc 0.1930
