=> Saving data in Logs/FRL~try=595
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  0.9
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  other_attacks_Fang
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 5 | test acc 0.2438 test loss 2.272916 best test_acc 0.2438
e 1 | malicious users: 8 | test acc 0.2103 test loss 2.213036 best test_acc 0.2438
e 2 | malicious users: 5 | test acc 0.4285 test loss 1.935734 best test_acc 0.4285
e 3 | malicious users: 8 | test acc 0.5455 test loss 1.616483 best test_acc 0.5455
e 4 | malicious users: 4 | test acc 0.5259 test loss 1.625909 best test_acc 0.5455
e 5 | malicious users: 3 | test acc 0.6643 test loss 1.291051 best test_acc 0.6643
e 6 | malicious users: 8 | test acc 0.5360 test loss 1.296498 best test_acc 0.6643
e 7 | malicious users: 5 | test acc 0.7299 test loss 0.872965 best test_acc 0.7299
e 8 | malicious users: 4 | test acc 0.6427 test loss 1.088482 best test_acc 0.7299
e 9 | malicious users: 6 | test acc 0.7351 test loss 0.935141 best test_acc 0.7351
e 10 | malicious users: 3 | test acc 0.7292 test loss 1.034378 best test_acc 0.7351
e 11 | malicious users: 3 | test acc 0.8544 test loss 0.673581 best test_acc 0.8544
e 12 | malicious users: 2 | test acc 0.8129 test loss 0.754793 best test_acc 0.8544
e 13 | malicious users: 8 | test acc 0.7906 test loss 0.669379 best test_acc 0.8544
e 14 | malicious users: 4 | test acc 0.8178 test loss 0.686900 best test_acc 0.8544
e 15 | malicious users: 7 | test acc 0.7914 test loss 0.692797 best test_acc 0.8544
e 16 | malicious users: 3 | test acc 0.8107 test loss 0.577606 best test_acc 0.8544
e 17 | malicious users: 4 | test acc 0.8040 test loss 0.685648 best test_acc 0.8544
e 18 | malicious users: 5 | test acc 0.8222 test loss 0.513680 best test_acc 0.8544
e 19 | malicious users: 5 | test acc 0.8244 test loss 0.559318 best test_acc 0.8544
e 20 | malicious users: 2 | test acc 0.7872 test loss 0.783393 best test_acc 0.8544
e 21 | malicious users: 3 | test acc 0.9001 test loss 0.417657 best test_acc 0.9001
e 22 | malicious users: 6 | test acc 0.8427 test loss 0.445811 best test_acc 0.9001
e 23 | malicious users: 4 | test acc 0.8736 test loss 0.449744 best test_acc 0.9001
e 24 | malicious users: 7 | test acc 0.9164 test loss 0.362189 best test_acc 0.9164
e 25 | malicious users: 7 | test acc 0.8164 test loss 0.554017 best test_acc 0.9164
e 26 | malicious users: 6 | test acc 0.7791 test loss 0.691190 best test_acc 0.9164
e 27 | malicious users: 4 | test acc 0.7988 test loss 0.766615 best test_acc 0.9164
e 28 | malicious users: 6 | test acc 0.9125 test loss 0.440277 best test_acc 0.9164
e 29 | malicious users: 3 | test acc 0.8454 test loss 0.483740 best test_acc 0.9164
e 30 | malicious users: 2 | test acc 0.7982 test loss 0.615471 best test_acc 0.9164
e 31 | malicious users: 3 | test acc 0.8568 test loss 0.492492 best test_acc 0.9164
e 32 | malicious users: 4 | test acc 0.7686 test loss 0.665220 best test_acc 0.9164
e 33 | malicious users: 5 | test acc 0.7651 test loss 0.679638 best test_acc 0.9164
e 34 | malicious users: 4 | test acc 0.8127 test loss 0.524005 best test_acc 0.9164
e 35 | malicious users: 4 | test acc 0.8508 test loss 0.425083 best test_acc 0.9164
e 36 | malicious users: 6 | test acc 0.8313 test loss 0.526917 best test_acc 0.9164
e 37 | malicious users: 6 | test acc 0.8159 test loss 0.616192 best test_acc 0.9164
e 38 | malicious users: 8 | test acc 0.8960 test loss 0.471097 best test_acc 0.9164
e 39 | malicious users: 6 | test acc 0.9318 test loss 0.308516 best test_acc 0.9318
e 40 | malicious users: 4 | test acc 0.9133 test loss 0.399247 best test_acc 0.9318
e 41 | malicious users: 3 | test acc 0.8644 test loss 0.511800 best test_acc 0.9318
e 42 | malicious users: 5 | test acc 0.8079 test loss 0.596764 best test_acc 0.9318
e 43 | malicious users: 5 | test acc 0.8909 test loss 0.567828 best test_acc 0.9318
e 44 | malicious users: 7 | test acc 0.8983 test loss 0.392116 best test_acc 0.9318
e 45 | malicious users: 6 | test acc 0.8365 test loss 0.480845 best test_acc 0.9318
e 46 | malicious users: 7 | test acc 0.9229 test loss 0.353553 best test_acc 0.9318
e 47 | malicious users: 5 | test acc 0.9329 test loss 0.321960 best test_acc 0.9329
e 48 | malicious users: 6 | test acc 0.8558 test loss 0.456517 best test_acc 0.9329
e 49 | malicious users: 7 | test acc 0.8597 test loss 0.411805 best test_acc 0.9329
e 50 | malicious users: 4 | test acc 0.8285 test loss 0.567965 best test_acc 0.9329
e 51 | malicious users: 2 | test acc 0.8602 test loss 0.434556 best test_acc 0.9329
e 52 | malicious users: 3 | test acc 0.8266 test loss 0.538982 best test_acc 0.9329
e 53 | malicious users: 5 | test acc 0.9225 test loss 0.323824 best test_acc 0.9329
e 54 | malicious users: 6 | test acc 0.8982 test loss 0.422270 best test_acc 0.9329
e 55 | malicious users: 4 | test acc 0.9141 test loss 0.362381 best test_acc 0.9329
e 56 | malicious users: 6 | test acc 0.8525 test loss 0.471132 best test_acc 0.9329
e 57 | malicious users: 7 | test acc 0.8999 test loss 0.516918 best test_acc 0.9329
e 58 | malicious users: 5 | test acc 0.9247 test loss 0.304636 best test_acc 0.9329
e 59 | malicious users: 5 | test acc 0.8398 test loss 0.485055 best test_acc 0.9329
e 60 | malicious users: 7 | test acc 0.9071 test loss 0.384874 best test_acc 0.9329
e 61 | malicious users: 5 | test acc 0.8507 test loss 0.441623 best test_acc 0.9329
e 62 | malicious users: 4 | test acc 0.8715 test loss 0.380908 best test_acc 0.9329
e 63 | malicious users: 3 | test acc 0.9440 test loss 0.254184 best test_acc 0.9440
e 64 | malicious users: 1 | test acc 0.8717 test loss 0.473216 best test_acc 0.9440
e 65 | malicious users: 4 | test acc 0.8905 test loss 0.379912 best test_acc 0.9440
e 66 | malicious users: 2 | test acc 0.8891 test loss 0.408552 best test_acc 0.9440
e 67 | malicious users: 5 | test acc 0.9252 test loss 0.299604 best test_acc 0.9440
e 68 | malicious users: 6 | test acc 0.8214 test loss 0.536761 best test_acc 0.9440
e 69 | malicious users: 6 | test acc 0.8869 test loss 0.437791 best test_acc 0.9440
e 70 | malicious users: 6 | test acc 0.9067 test loss 0.347350 best test_acc 0.9440
e 71 | malicious users: 2 | test acc 0.8618 test loss 0.531642 best test_acc 0.9440
e 72 | malicious users: 3 | test acc 0.9372 test loss 0.281045 best test_acc 0.9440
e 73 | malicious users: 9 | test acc 0.8673 test loss 0.420507 best test_acc 0.9440
e 74 | malicious users: 6 | test acc 0.8742 test loss 0.392291 best test_acc 0.9440
e 75 | malicious users: 8 | test acc 0.9128 test loss 0.361364 best test_acc 0.9440
e 76 | malicious users: 5 | test acc 0.8766 test loss 0.401983 best test_acc 0.9440
e 77 | malicious users: 2 | test acc 0.8314 test loss 0.527133 best test_acc 0.9440
e 78 | malicious users: 2 | test acc 0.9407 test loss 0.286103 best test_acc 0.9440
e 79 | malicious users: 4 | test acc 0.8578 test loss 0.507547 best test_acc 0.9440
e 80 | malicious users: 4 | test acc 0.8777 test loss 0.341663 best test_acc 0.9440
e 81 | malicious users: 6 | test acc 0.9232 test loss 0.460451 best test_acc 0.9440
