=> Saving data in Logs/FRL~try=984
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  iid
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  other_attacks
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 5 | test acc 0.1559 test loss 2.197078 best test_acc 0.1559
e 1 | malicious users: 5 | test acc 0.5481 test loss 1.850777 best test_acc 0.5481
e 2 | malicious users: 5 | test acc 0.5185 test loss 1.830115 best test_acc 0.5481
e 3 | malicious users: 5 | test acc 0.6305 test loss 1.405394 best test_acc 0.6305
e 4 | malicious users: 5 | test acc 0.7221 test loss 1.089697 best test_acc 0.7221
e 5 | malicious users: 5 | test acc 0.7290 test loss 1.169257 best test_acc 0.7290
e 6 | malicious users: 5 | test acc 0.8074 test loss 0.763391 best test_acc 0.8074
e 7 | malicious users: 5 | test acc 0.7460 test loss 0.792811 best test_acc 0.8074
e 8 | malicious users: 5 | test acc 0.8098 test loss 0.717130 best test_acc 0.8098
e 9 | malicious users: 5 | test acc 0.8289 test loss 0.577207 best test_acc 0.8289
e 10 | malicious users: 5 | test acc 0.7972 test loss 0.742366 best test_acc 0.8289
e 11 | malicious users: 5 | test acc 0.8564 test loss 0.546671 best test_acc 0.8564
e 12 | malicious users: 5 | test acc 0.8893 test loss 0.513878 best test_acc 0.8893
e 13 | malicious users: 5 | test acc 0.8854 test loss 0.602440 best test_acc 0.8893
e 14 | malicious users: 5 | test acc 0.8967 test loss 0.418006 best test_acc 0.8967
e 15 | malicious users: 5 | test acc 0.7979 test loss 0.823893 best test_acc 0.8967
e 16 | malicious users: 5 | test acc 0.8833 test loss 0.468668 best test_acc 0.8967
e 17 | malicious users: 5 | test acc 0.8371 test loss 0.641014 best test_acc 0.8967
e 18 | malicious users: 5 | test acc 0.9019 test loss 0.424569 best test_acc 0.9019
e 19 | malicious users: 5 | test acc 0.8829 test loss 0.548250 best test_acc 0.9019
e 20 | malicious users: 5 | test acc 0.8639 test loss 0.568384 best test_acc 0.9019
e 21 | malicious users: 5 | test acc 0.8781 test loss 0.512269 best test_acc 0.9019
e 22 | malicious users: 5 | test acc 0.8941 test loss 0.434656 best test_acc 0.9019
e 23 | malicious users: 5 | test acc 0.9074 test loss 0.460995 best test_acc 0.9074
