=> Saving data in Logs/MNISTmy_attack_defense~try=23
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  iid
batch size is :  32
test batch size is:  128
use_cuda:  True
type of FL:  my_attack_defense
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 5 | test acc 0.1752 test loss 2.295131 best test_acc 0.1752
e 1 | malicious users: 5 | test acc 0.1372 test loss 2.288824 best test_acc 0.1752
e 2 | malicious users: 5 | test acc 0.1530 test loss 2.281857 best test_acc 0.1752
e 3 | malicious users: 5 | test acc 0.2313 test loss 2.278496 best test_acc 0.2313
e 4 | malicious users: 5 | test acc 0.3225 test loss 2.267263 best test_acc 0.3225
e 5 | malicious users: 5 | test acc 0.3694 test loss 2.260301 best test_acc 0.3694
e 6 | malicious users: 5 | test acc 0.4143 test loss 2.252441 best test_acc 0.4143
e 7 | malicious users: 5 | test acc 0.3580 test loss 2.244200 best test_acc 0.4143
e 8 | malicious users: 5 | test acc 0.4299 test loss 2.233606 best test_acc 0.4299
e 9 | malicious users: 5 | test acc 0.3622 test loss 2.209520 best test_acc 0.4299
e 10 | malicious users: 5 | test acc 0.4948 test loss 2.184529 best test_acc 0.4948
e 11 | malicious users: 5 | test acc 0.3960 test loss 2.150323 best test_acc 0.4948
e 12 | malicious users: 5 | test acc 0.5304 test loss 2.112499 best test_acc 0.5304
e 13 | malicious users: 5 | test acc 0.4051 test loss 2.059652 best test_acc 0.5304
e 14 | malicious users: 5 | test acc 0.4869 test loss 2.003957 best test_acc 0.5304
e 15 | malicious users: 5 | test acc 0.5800 test loss 1.944554 best test_acc 0.5800
e 16 | malicious users: 5 | test acc 0.6003 test loss 1.859714 best test_acc 0.6003
e 17 | malicious users: 5 | test acc 0.5751 test loss 1.766204 best test_acc 0.6003
e 18 | malicious users: 5 | test acc 0.6084 test loss 1.655847 best test_acc 0.6084
e 19 | malicious users: 5 | test acc 0.6318 test loss 1.588808 best test_acc 0.6318
e 20 | malicious users: 5 | test acc 0.6749 test loss 1.440356 best test_acc 0.6749
e 21 | malicious users: 5 | test acc 0.7141 test loss 1.336215 best test_acc 0.7141
e 22 | malicious users: 5 | test acc 0.6921 test loss 1.311349 best test_acc 0.7141
