
fraction of maliciou clients: 0.10 | total number of malicious clients: 100
e 0 | malicious users: 3 | test acc 0.4989 test loss 2.090274 best test_acc 0.4989
e 1 | malicious users: 2 | test acc 0.7984 test loss 0.891393 best test_acc 0.7984
e 2 | malicious users: 2 | test acc 0.8024 test loss 0.868480 best test_acc 0.8024
e 3 | malicious users: 2 | test acc 0.8784 test loss 0.464595 best test_acc 0.8784
e 4 | malicious users: 6 | test acc 0.8995 test loss 0.424297 best test_acc 0.8995
e 5 | malicious users: 1 | test acc 0.9013 test loss 0.336379 best test_acc 0.9013
e 6 | malicious users: 4 | test acc 0.9122 test loss 0.328568 best test_acc 0.9122
e 7 | malicious users: 1 | test acc 0.9311 test loss 0.243291 best test_acc 0.9311
e 8 | malicious users: 2 | test acc 0.9280 test loss 0.239925 best test_acc 0.9311
e 9 | malicious users: 3 | test acc 0.9408 test loss 0.237998 best test_acc 0.9408
e 10 | malicious users: 3 | test acc 0.9377 test loss 0.222542 best test_acc 0.9408
e 11 | malicious users: 3 | test acc 0.9426 test loss 0.203115 best test_acc 0.9426
e 12 | malicious users: 2 | test acc 0.9338 test loss 0.233537 best test_acc 0.9426
e 13 | malicious users: 3 | test acc 0.9453 test loss 0.195520 best test_acc 0.9453
e 14 | malicious users: 2 | test acc 0.9479 test loss 0.181695 best test_acc 0.9479
e 15 | malicious users: 2 | test acc 0.9523 test loss 0.170932 best test_acc 0.9523
e 16 | malicious users: 2 | test acc 0.9518 test loss 0.175618 best test_acc 0.9523
e 17 | malicious users: 1 | test acc 0.9521 test loss 0.154206 best test_acc 0.9523
e 18 | malicious users: 1 | test acc 0.9590 test loss 0.154006 best test_acc 0.9590
e 19 | malicious users: 1 | test acc 0.9544 test loss 0.150312 best test_acc 0.9590
e 20 | malicious users: 0 | test acc 0.9571 test loss 0.149159 best test_acc 0.9590
e 21 | malicious users: 2 | test acc 0.9498 test loss 0.176494 best test_acc 0.9590
e 22 | malicious users: 0 | test acc 0.9629 test loss 0.125133 best test_acc 0.9629
e 23 | malicious users: 2 | test acc 0.9596 test loss 0.137840 best test_acc 0.9629
e 24 | malicious users: 1 | test acc 0.9619 test loss 0.131665 best test_acc 0.9629
e 25 | malicious users: 4 | test acc 0.9616 test loss 0.141730 best test_acc 0.9629
e 26 | malicious users: 0 | test acc 0.9616 test loss 0.134265 best test_acc 0.9629
e 27 | malicious users: 5 | test acc 0.9625 test loss 0.164539 best test_acc 0.9629
e 28 | malicious users: 1 | test acc 0.9639 test loss 0.124380 best test_acc 0.9639
e 29 | malicious users: 1 | test acc 0.9601 test loss 0.145711 best test_acc 0.9639
e 30 | malicious users: 4 | test acc 0.9599 test loss 0.146539 best test_acc 0.9639
e 31 | malicious users: 2 | test acc 0.9596 test loss 0.145242 best test_acc 0.9639
e 32 | malicious users: 1 | test acc 0.9662 test loss 0.127379 best test_acc 0.9662
e 33 | malicious users: 2 | test acc 0.9601 test loss 0.153126 best test_acc 0.9662
e 34 | malicious users: 3 | test acc 0.9648 test loss 0.146157 best test_acc 0.9662
e 35 | malicious users: 1 | test acc 0.9624 test loss 0.138568 best test_acc 0.9662
e 36 | malicious users: 3 | test acc 0.9627 test loss 0.148901 best test_acc 0.9662
e 37 | malicious users: 4 | test acc 0.9476 test loss 0.220044 best test_acc 0.9662
e 38 | malicious users: 1 | test acc 0.9519 test loss 0.185407 best test_acc 0.9662
e 39 | malicious users: 3 | test acc 0.9589 test loss 0.160737 best test_acc 0.9662
e 40 | malicious users: 4 | test acc 0.9553 test loss 0.225671 best test_acc 0.9662
e 41 | malicious users: 6 | test acc 0.9484 test loss 0.343389 best test_acc 0.9662
e 42 | malicious users: 6 | test acc 0.9189 test loss 0.560189 best test_acc 0.9662
e 43 | malicious users: 2 | test acc 0.9345 test loss 0.355388 best test_acc 0.9662
e 44 | malicious users: 3 | test acc 0.9459 test loss 0.215299 best test_acc 0.9662
e 45 | malicious users: 2 | test acc 0.9366 test loss 0.235245 best test_acc 0.9662
