=> Saving data in Logs/FRL~try=883
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  1
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  Reverse_mid_val
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 3 | test acc 0.3208 test loss 2.217025 best test_acc 0.3208
e 1 | malicious users: 3 | test acc 0.4558 test loss 2.029327 best test_acc 0.4558
e 2 | malicious users: 2 | test acc 0.5822 test loss 1.729575 best test_acc 0.5822
e 3 | malicious users: 5 | test acc 0.5888 test loss 1.442391 best test_acc 0.5888
e 4 | malicious users: 10 | test acc 0.5634 test loss 1.453314 best test_acc 0.5888
e 5 | malicious users: 2 | test acc 0.5923 test loss 1.167406 best test_acc 0.5923
e 6 | malicious users: 6 | test acc 0.6673 test loss 1.014215 best test_acc 0.6673
e 7 | malicious users: 10 | test acc 0.6333 test loss 1.049762 best test_acc 0.6673
e 8 | malicious users: 8 | test acc 0.7222 test loss 0.943907 best test_acc 0.7222
e 9 | malicious users: 3 | test acc 0.8146 test loss 0.705057 best test_acc 0.8146
e 10 | malicious users: 7 | test acc 0.8172 test loss 0.683056 best test_acc 0.8172
e 11 | malicious users: 3 | test acc 0.8033 test loss 0.669164 best test_acc 0.8172
e 12 | malicious users: 5 | test acc 0.8863 test loss 0.601463 best test_acc 0.8863
e 13 | malicious users: 4 | test acc 0.7558 test loss 0.770234 best test_acc 0.8863
e 14 | malicious users: 3 | test acc 0.8964 test loss 0.479302 best test_acc 0.8964
e 15 | malicious users: 5 | test acc 0.7479 test loss 0.735914 best test_acc 0.8964
e 16 | malicious users: 4 | test acc 0.8992 test loss 0.519633 best test_acc 0.8992
e 17 | malicious users: 6 | test acc 0.8347 test loss 0.751815 best test_acc 0.8992
e 18 | malicious users: 2 | test acc 0.9185 test loss 0.372502 best test_acc 0.9185
e 19 | malicious users: 5 | test acc 0.8095 test loss 0.646568 best test_acc 0.9185
e 20 | malicious users: 5 | test acc 0.8402 test loss 0.471241 best test_acc 0.9185
e 21 | malicious users: 5 | test acc 0.7602 test loss 0.658844 best test_acc 0.9185
e 22 | malicious users: 4 | test acc 0.8462 test loss 0.576166 best test_acc 0.9185
e 23 | malicious users: 6 | test acc 0.9263 test loss 0.356664 best test_acc 0.9263
e 24 | malicious users: 4 | test acc 0.8478 test loss 0.483914 best test_acc 0.9263
e 25 | malicious users: 7 | test acc 0.8618 test loss 0.458073 best test_acc 0.9263
e 26 | malicious users: 2 | test acc 0.8806 test loss 0.516099 best test_acc 0.9263
e 27 | malicious users: 2 | test acc 0.8888 test loss 0.489518 best test_acc 0.9263
e 28 | malicious users: 9 | test acc 0.9064 test loss 0.388298 best test_acc 0.9263
e 29 | malicious users: 3 | test acc 0.8895 test loss 0.468531 best test_acc 0.9263
e 30 | malicious users: 3 | test acc 0.9059 test loss 0.426551 best test_acc 0.9263
e 31 | malicious users: 5 | test acc 0.9260 test loss 0.333829 best test_acc 0.9263
e 32 | malicious users: 3 | test acc 0.9238 test loss 0.391468 best test_acc 0.9263
e 33 | malicious users: 3 | test acc 0.9277 test loss 0.361087 best test_acc 0.9277
e 34 | malicious users: 6 | test acc 0.8658 test loss 0.513429 best test_acc 0.9277
e 35 | malicious users: 6 | test acc 0.8927 test loss 0.386598 best test_acc 0.9277
e 36 | malicious users: 1 | test acc 0.7596 test loss 0.713363 best test_acc 0.9277
e 37 | malicious users: 9 | test acc 0.8640 test loss 0.452116 best test_acc 0.9277
e 38 | malicious users: 5 | test acc 0.8709 test loss 0.463358 best test_acc 0.9277
e 39 | malicious users: 3 | test acc 0.9198 test loss 0.349219 best test_acc 0.9277
e 40 | malicious users: 3 | test acc 0.7990 test loss 0.573000 best test_acc 0.9277
e 41 | malicious users: 5 | test acc 0.9281 test loss 0.341115 best test_acc 0.9281
