=> Saving data in Logs/FRL~try=361
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  1
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  FRL_defense_Eud
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 5 | test acc 0.2626 test loss 2.229111 best test_acc 0.2626
e 1 | malicious users: 5 | test acc 0.4901 test loss 2.033754 best test_acc 0.4901
e 2 | malicious users: 5 | test acc 0.2761 test loss 2.008286 best test_acc 0.4901
e 3 | malicious users: 5 | test acc 0.5288 test loss 1.505353 best test_acc 0.5288
e 4 | malicious users: 5 | test acc 0.6330 test loss 1.365104 best test_acc 0.6330
e 5 | malicious users: 5 | test acc 0.5097 test loss 1.391396 best test_acc 0.6330
e 6 | malicious users: 5 | test acc 0.6035 test loss 1.144986 best test_acc 0.6330
e 7 | malicious users: 5 | test acc 0.6333 test loss 1.386471 best test_acc 0.6333
e 8 | malicious users: 5 | test acc 0.6710 test loss 0.949508 best test_acc 0.6710
e 9 | malicious users: 5 | test acc 0.6950 test loss 1.276313 best test_acc 0.6950
e 10 | malicious users: 5 | test acc 0.7351 test loss 0.796131 best test_acc 0.7351
e 11 | malicious users: 5 | test acc 0.7491 test loss 0.905253 best test_acc 0.7491
e 12 | malicious users: 5 | test acc 0.7488 test loss 0.831226 best test_acc 0.7491
e 13 | malicious users: 5 | test acc 0.7777 test loss 0.851356 best test_acc 0.7777
e 14 | malicious users: 5 | test acc 0.6552 test loss 0.936068 best test_acc 0.7777
e 15 | malicious users: 5 | test acc 0.6952 test loss 1.036902 best test_acc 0.7777
e 16 | malicious users: 5 | test acc 0.8056 test loss 0.835371 best test_acc 0.8056
e 17 | malicious users: 5 | test acc 0.7914 test loss 0.659863 best test_acc 0.8056
e 18 | malicious users: 5 | test acc 0.8046 test loss 0.697793 best test_acc 0.8056
e 19 | malicious users: 5 | test acc 0.7132 test loss 0.837722 best test_acc 0.8056
e 20 | malicious users: 5 | test acc 0.7389 test loss 0.753579 best test_acc 0.8056
e 21 | malicious users: 5 | test acc 0.6564 test loss 0.958509 best test_acc 0.8056
e 22 | malicious users: 5 | test acc 0.7369 test loss 0.922620 best test_acc 0.8056
e 23 | malicious users: 5 | test acc 0.8772 test loss 0.554559 best test_acc 0.8772
e 24 | malicious users: 5 | test acc 0.7907 test loss 0.651292 best test_acc 0.8772
e 25 | malicious users: 5 | test acc 0.6080 test loss 1.022325 best test_acc 0.8772
e 26 | malicious users: 5 | test acc 0.6886 test loss 0.906168 best test_acc 0.8772
e 27 | malicious users: 5 | test acc 0.8293 test loss 0.638034 best test_acc 0.8772
e 28 | malicious users: 5 | test acc 0.7710 test loss 0.768499 best test_acc 0.8772
e 29 | malicious users: 5 | test acc 0.7509 test loss 0.773853 best test_acc 0.8772
e 30 | malicious users: 5 | test acc 0.7007 test loss 0.883268 best test_acc 0.8772
e 31 | malicious users: 5 | test acc 0.6890 test loss 0.855596 best test_acc 0.8772
