=> Saving data in Logs/FRL~try=865
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  0.3
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  other_attacks_Fang
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 5 | test acc 0.1852 test loss 2.206850 best test_acc 0.1852
e 1 | malicious users: 5 | test acc 0.2537 test loss 1.958395 best test_acc 0.2537
e 2 | malicious users: 5 | test acc 0.5667 test loss 1.801284 best test_acc 0.5667
e 3 | malicious users: 5 | test acc 0.4259 test loss 1.496911 best test_acc 0.5667
e 4 | malicious users: 5 | test acc 0.6184 test loss 1.423571 best test_acc 0.6184
e 5 | malicious users: 5 | test acc 0.5917 test loss 1.502702 best test_acc 0.6184
e 6 | malicious users: 5 | test acc 0.6065 test loss 1.210034 best test_acc 0.6184
e 7 | malicious users: 5 | test acc 0.5502 test loss 1.256470 best test_acc 0.6184
e 8 | malicious users: 5 | test acc 0.6446 test loss 1.201765 best test_acc 0.6446
e 9 | malicious users: 5 | test acc 0.6822 test loss 1.041104 best test_acc 0.6822
e 10 | malicious users: 5 | test acc 0.6803 test loss 0.927606 best test_acc 0.6822
e 11 | malicious users: 5 | test acc 0.7314 test loss 1.211872 best test_acc 0.7314
e 12 | malicious users: 5 | test acc 0.6615 test loss 0.946337 best test_acc 0.7314
e 13 | malicious users: 5 | test acc 0.5397 test loss 1.232521 best test_acc 0.7314
e 14 | malicious users: 5 | test acc 0.4530 test loss 1.343237 best test_acc 0.7314
e 15 | malicious users: 5 | test acc 0.5491 test loss 1.168485 best test_acc 0.7314
e 16 | malicious users: 5 | test acc 0.6251 test loss 0.905226 best test_acc 0.7314
e 17 | malicious users: 5 | test acc 0.6483 test loss 0.987038 best test_acc 0.7314
e 18 | malicious users: 5 | test acc 0.5991 test loss 1.021236 best test_acc 0.7314
e 19 | malicious users: 5 | test acc 0.5536 test loss 1.272345 best test_acc 0.7314
e 20 | malicious users: 5 | test acc 0.8048 test loss 0.747093 best test_acc 0.8048
e 21 | malicious users: 5 | test acc 0.7839 test loss 1.239477 best test_acc 0.8048
e 22 | malicious users: 5 | test acc 0.7586 test loss 0.631761 best test_acc 0.8048
e 23 | malicious users: 5 | test acc 0.7059 test loss 0.963563 best test_acc 0.8048
e 24 | malicious users: 5 | test acc 0.8287 test loss 0.844006 best test_acc 0.8287
e 25 | malicious users: 5 | test acc 0.6422 test loss 0.947446 best test_acc 0.8287
e 26 | malicious users: 5 | test acc 0.6891 test loss 1.023307 best test_acc 0.8287
e 27 | malicious users: 5 | test acc 0.7135 test loss 0.908381 best test_acc 0.8287
e 28 | malicious users: 5 | test acc 0.6878 test loss 1.040353 best test_acc 0.8287
e 29 | malicious users: 5 | test acc 0.8531 test loss 0.711125 best test_acc 0.8531
e 30 | malicious users: 5 | test acc 0.7209 test loss 0.946369 best test_acc 0.8531
e 31 | malicious users: 5 | test acc 0.6792 test loss 1.012370 best test_acc 0.8531
e 32 | malicious users: 5 | test acc 0.7463 test loss 0.870692 best test_acc 0.8531
e 33 | malicious users: 5 | test acc 0.5740 test loss 1.085765 best test_acc 0.8531
e 34 | malicious users: 5 | test acc 0.7123 test loss 0.807806 best test_acc 0.8531
e 35 | malicious users: 5 | test acc 0.7688 test loss 0.809007 best test_acc 0.8531
e 36 | malicious users: 5 | test acc 0.7498 test loss 0.855034 best test_acc 0.8531
e 37 | malicious users: 5 | test acc 0.7895 test loss 0.900514 best test_acc 0.8531
e 38 | malicious users: 5 | test acc 0.8099 test loss 0.691605 best test_acc 0.8531
e 39 | malicious users: 5 | test acc 0.7039 test loss 0.915177 best test_acc 0.8531
e 40 | malicious users: 5 | test acc 0.8656 test loss 0.829640 best test_acc 0.8656
e 41 | malicious users: 5 | test acc 0.7502 test loss 0.666488 best test_acc 0.8656
e 42 | malicious users: 5 | test acc 0.8166 test loss 0.773172 best test_acc 0.8656
e 43 | malicious users: 5 | test acc 0.6525 test loss 0.937775 best test_acc 0.8656
e 44 | malicious users: 5 | test acc 0.7651 test loss 0.851468 best test_acc 0.8656
e 45 | malicious users: 5 | test acc 0.7569 test loss 0.754908 best test_acc 0.8656
e 46 | malicious users: 5 | test acc 0.7978 test loss 0.753581 best test_acc 0.8656
e 47 | malicious users: 5 | test acc 0.7547 test loss 0.711096 best test_acc 0.8656
e 48 | malicious users: 5 | test acc 0.7743 test loss 0.992634 best test_acc 0.8656
e 49 | malicious users: 5 | test acc 0.7135 test loss 0.744652 best test_acc 0.8656
e 50 | malicious users: 5 | test acc 0.7719 test loss 0.882706 best test_acc 0.8656
e 51 | malicious users: 5 | test acc 0.7883 test loss 0.594795 best test_acc 0.8656
e 52 | malicious users: 5 | test acc 0.7087 test loss 0.795540 best test_acc 0.8656
e 53 | malicious users: 5 | test acc 0.7331 test loss 0.817079 best test_acc 0.8656
e 54 | malicious users: 5 | test acc 0.6871 test loss 0.985864 best test_acc 0.8656
e 55 | malicious users: 5 | test acc 0.6403 test loss 1.025005 best test_acc 0.8656
e 56 | malicious users: 5 | test acc 0.6228 test loss 0.955131 best test_acc 0.8656
e 57 | malicious users: 5 | test acc 0.7748 test loss 0.824033 best test_acc 0.8656
e 58 | malicious users: 5 | test acc 0.7462 test loss 0.804759 best test_acc 0.8656
e 59 | malicious users: 5 | test acc 0.7203 test loss 0.884574 best test_acc 0.8656
