
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 5 | test acc 0.3515 test loss 2.264769 best test_acc 0.3515
e 1 | malicious users: 5 | test acc 0.3295 test loss 2.193385 best test_acc 0.3515
e 2 | malicious users: 5 | test acc 0.4323 test loss 2.056492 best test_acc 0.4323
e 3 | malicious users: 5 | test acc 0.4988 test loss 2.114232 best test_acc 0.4988
e 4 | malicious users: 5 | test acc 0.4879 test loss 1.954494 best test_acc 0.4988
e 5 | malicious users: 5 | test acc 0.5388 test loss 1.947573 best test_acc 0.5388
e 6 | malicious users: 5 | test acc 0.5902 test loss 1.962191 best test_acc 0.5902
e 7 | malicious users: 5 | test acc 0.4996 test loss 1.855613 best test_acc 0.5902
e 8 | malicious users: 5 | test acc 0.4453 test loss 2.005373 best test_acc 0.5902
e 9 | malicious users: 5 | test acc 0.5712 test loss 1.718113 best test_acc 0.5902
e 10 | malicious users: 5 | test acc 0.4849 test loss 1.948719 best test_acc 0.5902
e 11 | malicious users: 5 | test acc 0.5703 test loss 2.078984 best test_acc 0.5902
e 12 | malicious users: 5 | test acc 0.6818 test loss 1.935733 best test_acc 0.6818
e 13 | malicious users: 5 | test acc 0.5301 test loss 1.851526 best test_acc 0.6818
e 14 | malicious users: 5 | test acc 0.5552 test loss 2.005273 best test_acc 0.6818
e 15 | malicious users: 5 | test acc 0.4627 test loss 2.073630 best test_acc 0.6818
e 16 | malicious users: 5 | test acc 0.5416 test loss 1.798236 best test_acc 0.6818
e 17 | malicious users: 5 | test acc 0.4773 test loss 1.924231 best test_acc 0.6818
e 18 | malicious users: 5 | test acc 0.5618 test loss 1.784479 best test_acc 0.6818
e 19 | malicious users: 5 | test acc 0.6782 test loss 1.915663 best test_acc 0.6818
e 20 | malicious users: 5 | test acc 0.6059 test loss 1.814414 best test_acc 0.6818
e 21 | malicious users: 5 | test acc 0.6442 test loss 1.898579 best test_acc 0.6818
e 22 | malicious users: 5 | test acc 0.6680 test loss 1.657314 best test_acc 0.6818
e 23 | malicious users: 5 | test acc 0.7152 test loss 1.550767 best test_acc 0.7152
e 24 | malicious users: 5 | test acc 0.6598 test loss 1.566611 best test_acc 0.7152
e 25 | malicious users: 5 | test acc 0.6380 test loss 1.564849 best test_acc 0.7152
e 26 | malicious users: 5 | test acc 0.6328 test loss 1.638000 best test_acc 0.7152
e 27 | malicious users: 5 | test acc 0.6966 test loss 1.360653 best test_acc 0.7152
e 28 | malicious users: 5 | test acc 0.7570 test loss 1.476025 best test_acc 0.7570
e 29 | malicious users: 5 | test acc 0.6908 test loss 1.590345 best test_acc 0.7570
e 30 | malicious users: 5 | test acc 0.7180 test loss 1.630522 best test_acc 0.7570
e 31 | malicious users: 5 | test acc 0.6897 test loss 1.403413 best test_acc 0.7570
e 32 | malicious users: 5 | test acc 0.6972 test loss 1.606111 best test_acc 0.7570
e 33 | malicious users: 5 | test acc 0.6757 test loss 1.463841 best test_acc 0.7570
e 34 | malicious users: 5 | test acc 0.7690 test loss 1.438965 best test_acc 0.7690
e 35 | malicious users: 5 | test acc 0.7178 test loss 1.323412 best test_acc 0.7690
e 36 | malicious users: 5 | test acc 0.6395 test loss 1.662815 best test_acc 0.7690
e 37 | malicious users: 5 | test acc 0.6909 test loss 1.335490 best test_acc 0.7690
e 38 | malicious users: 5 | test acc 0.6761 test loss 1.375786 best test_acc 0.7690
e 39 | malicious users: 5 | test acc 0.6841 test loss 1.526581 best test_acc 0.7690
e 40 | malicious users: 5 | test acc 0.7589 test loss 1.396167 best test_acc 0.7690
e 41 | malicious users: 5 | test acc 0.7594 test loss 1.191926 best test_acc 0.7690
e 42 | malicious users: 5 | test acc 0.7783 test loss 1.482409 best test_acc 0.7783
e 43 | malicious users: 5 | test acc 0.7479 test loss 1.256953 best test_acc 0.7783
e 44 | malicious users: 5 | test acc 0.7879 test loss 1.386141 best test_acc 0.7879
e 45 | malicious users: 5 | test acc 0.7657 test loss 1.633111 best test_acc 0.7879
e 46 | malicious users: 5 | test acc 0.7533 test loss 1.243970 best test_acc 0.7879
e 47 | malicious users: 5 | test acc 0.8333 test loss 1.317265 best test_acc 0.8333
e 48 | malicious users: 5 | test acc 0.7279 test loss 1.309167 best test_acc 0.8333
e 49 | malicious users: 5 | test acc 0.7617 test loss 1.427639 best test_acc 0.8333
e 50 | malicious users: 5 | test acc 0.7785 test loss 1.233446 best test_acc 0.8333
e 51 | malicious users: 5 | test acc 0.7426 test loss 1.506611 best test_acc 0.8333
e 52 | malicious users: 5 | test acc 0.7678 test loss 1.309275 best test_acc 0.8333
e 53 | malicious users: 5 | test acc 0.8124 test loss 1.149233 best test_acc 0.8333
e 54 | malicious users: 5 | test acc 0.7163 test loss 1.392726 best test_acc 0.8333
e 55 | malicious users: 5 | test acc 0.8205 test loss 1.296550 best test_acc 0.8333
e 56 | malicious users: 5 | test acc 0.7862 test loss 1.188136 best test_acc 0.8333
e 57 | malicious users: 5 | test acc 0.8141 test loss 1.425946 best test_acc 0.8333
e 58 | malicious users: 5 | test acc 0.6990 test loss 1.338418 best test_acc 0.8333
e 59 | malicious users: 5 | test acc 0.7570 test loss 1.324960 best test_acc 0.8333
e 60 | malicious users: 5 | test acc 0.7717 test loss 1.214159 best test_acc 0.8333
e 61 | malicious users: 5 | test acc 0.7858 test loss 1.211376 best test_acc 0.8333
e 62 | malicious users: 5 | test acc 0.7628 test loss 1.674224 best test_acc 0.8333
e 63 | malicious users: 5 | test acc 0.7628 test loss 1.296660 best test_acc 0.8333
e 64 | malicious users: 5 | test acc 0.7239 test loss 1.411505 best test_acc 0.8333
e 65 | malicious users: 5 | test acc 0.6938 test loss 1.221797 best test_acc 0.8333
e 66 | malicious users: 5 | test acc 0.6741 test loss 1.462240 best test_acc 0.8333
e 67 | malicious users: 5 | test acc 0.7170 test loss 1.494569 best test_acc 0.8333
e 68 | malicious users: 5 | test acc 0.7812 test loss 1.251317 best test_acc 0.8333
e 69 | malicious users: 5 | test acc 0.7269 test loss 1.416296 best test_acc 0.8333
e 70 | malicious users: 5 | test acc 0.7446 test loss 1.338550 best test_acc 0.8333
e 71 | malicious users: 5 | test acc 0.7521 test loss 1.230875 best test_acc 0.8333
e 72 | malicious users: 5 | test acc 0.8058 test loss 1.499730 best test_acc 0.8333
e 73 | malicious users: 5 | test acc 0.7657 test loss 1.505666 best test_acc 0.8333
e 74 | malicious users: 5 | test acc 0.7979 test loss 1.265830 best test_acc 0.8333
e 75 | malicious users: 5 | test acc 0.7419 test loss 1.503576 best test_acc 0.8333
e 76 | malicious users: 5 | test acc 0.7427 test loss 1.433746 best test_acc 0.8333
e 77 | malicious users: 5 | test acc 0.7564 test loss 1.291210 best test_acc 0.8333
e 78 | malicious users: 5 | test acc 0.7715 test loss 1.176820 best test_acc 0.8333
e 79 | malicious users: 5 | test acc 0.7855 test loss 1.333869 best test_acc 0.8333
e 80 | malicious users: 5 | test acc 0.7602 test loss 1.295705 best test_acc 0.8333
e 81 | malicious users: 5 | test acc 0.7851 test loss 1.294052 best test_acc 0.8333
e 82 | malicious users: 5 | test acc 0.7710 test loss 1.096874 best test_acc 0.8333
e 83 | malicious users: 5 | test acc 0.7794 test loss 1.275454 best test_acc 0.8333
e 84 | malicious users: 5 | test acc 0.7492 test loss 1.357461 best test_acc 0.8333
e 85 | malicious users: 5 | test acc 0.7588 test loss 1.211948 best test_acc 0.8333
e 86 | malicious users: 5 | test acc 0.7496 test loss 1.080150 best test_acc 0.8333
e 87 | malicious users: 5 | test acc 0.8051 test loss 1.287020 best test_acc 0.8333
e 88 | malicious users: 5 | test acc 0.7657 test loss 1.316866 best test_acc 0.8333
e 89 | malicious users: 5 | test acc 0.7803 test loss 1.113891 best test_acc 0.8333
e 90 | malicious users: 5 | test acc 0.7162 test loss 1.220573 best test_acc 0.8333
e 91 | malicious users: 5 | test acc 0.7703 test loss 1.167526 best test_acc 0.8333
e 92 | malicious users: 5 | test acc 0.7627 test loss 1.130371 best test_acc 0.8333
e 93 | malicious users: 5 | test acc 0.6897 test loss 1.396532 best test_acc 0.8333
e 94 | malicious users: 5 | test acc 0.6780 test loss 1.242318 best test_acc 0.8333
e 95 | malicious users: 5 | test acc 0.7707 test loss 1.275846 best test_acc 0.8333
e 96 | malicious users: 5 | test acc 0.7687 test loss 1.151249 best test_acc 0.8333
e 97 | malicious users: 5 | test acc 0.7204 test loss 1.175391 best test_acc 0.8333
e 98 | malicious users: 5 | test acc 0.7177 test loss 1.302305 best test_acc 0.8333
e 99 | malicious users: 5 | test acc 0.7703 test loss 1.260179 best test_acc 0.8333
e 100 | malicious users: 5 | test acc 0.7833 test loss 1.039722 best test_acc 0.8333
e 101 | malicious users: 5 | test acc 0.7660 test loss 1.068110 best test_acc 0.8333
e 102 | malicious users: 5 | test acc 0.7265 test loss 1.252239 best test_acc 0.8333
e 103 | malicious users: 5 | test acc 0.7333 test loss 1.176169 best test_acc 0.8333
e 104 | malicious users: 5 | test acc 0.6840 test loss 1.275755 best test_acc 0.8333
e 105 | malicious users: 5 | test acc 0.7651 test loss 1.223066 best test_acc 0.8333
e 106 | malicious users: 5 | test acc 0.8457 test loss 1.186192 best test_acc 0.8457
e 107 | malicious users: 5 | test acc 0.7288 test loss 1.178179 best test_acc 0.8457
e 108 | malicious users: 5 | test acc 0.6927 test loss 1.381991 best test_acc 0.8457
e 109 | malicious users: 5 | test acc 0.7703 test loss 1.214504 best test_acc 0.8457
