=> Saving data in Logs/FRL~try=740
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  1
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  FRL_defense_Fang
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.00 | total number of malicious clients: 0
e 0 | malicious users: 0 | test acc 0.3275 test loss 2.235002 best test_acc 0.3275
e 1 | malicious users: 0 | test acc 0.5566 test loss 2.071241 best test_acc 0.5566
e 2 | malicious users: 0 | test acc 0.6207 test loss 1.802484 best test_acc 0.6207
e 3 | malicious users: 0 | test acc 0.6577 test loss 1.455203 best test_acc 0.6577
e 4 | malicious users: 0 | test acc 0.6836 test loss 1.321080 best test_acc 0.6836
e 5 | malicious users: 0 | test acc 0.6253 test loss 1.126587 best test_acc 0.6836
e 6 | malicious users: 0 | test acc 0.7129 test loss 1.052431 best test_acc 0.7129
e 7 | malicious users: 0 | test acc 0.7682 test loss 0.755615 best test_acc 0.7682
e 8 | malicious users: 0 | test acc 0.7225 test loss 0.905143 best test_acc 0.7682
e 9 | malicious users: 0 | test acc 0.8286 test loss 0.739693 best test_acc 0.8286
e 10 | malicious users: 0 | test acc 0.8792 test loss 0.574020 best test_acc 0.8792
e 11 | malicious users: 0 | test acc 0.8507 test loss 0.683829 best test_acc 0.8792
e 12 | malicious users: 0 | test acc 0.7578 test loss 0.705987 best test_acc 0.8792
e 13 | malicious users: 0 | test acc 0.8381 test loss 0.569982 best test_acc 0.8792
e 14 | malicious users: 0 | test acc 0.7605 test loss 0.663315 best test_acc 0.8792
e 15 | malicious users: 0 | test acc 0.7561 test loss 0.736491 best test_acc 0.8792
e 16 | malicious users: 0 | test acc 0.8416 test loss 0.571234 best test_acc 0.8792
e 17 | malicious users: 0 | test acc 0.8272 test loss 0.641583 best test_acc 0.8792
e 18 | malicious users: 0 | test acc 0.9235 test loss 0.344583 best test_acc 0.9235
e 19 | malicious users: 0 | test acc 0.9209 test loss 0.407126 best test_acc 0.9235
e 20 | malicious users: 0 | test acc 0.7892 test loss 0.610883 best test_acc 0.9235
e 21 | malicious users: 0 | test acc 0.8099 test loss 0.534129 best test_acc 0.9235
e 22 | malicious users: 0 | test acc 0.8921 test loss 0.410737 best test_acc 0.9235
e 23 | malicious users: 0 | test acc 0.7835 test loss 0.579909 best test_acc 0.9235
e 24 | malicious users: 0 | test acc 0.9093 test loss 0.375116 best test_acc 0.9235
e 25 | malicious users: 0 | test acc 0.8485 test loss 0.456251 best test_acc 0.9235
e 26 | malicious users: 0 | test acc 0.9035 test loss 0.412165 best test_acc 0.9235
