=> Saving data in Logs/FRL~try=947
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  iid
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  other_attacks_Fang
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 5 | test acc 0.3486 test loss 2.227286 best test_acc 0.3486
e 1 | malicious users: 5 | test acc 0.5681 test loss 1.867121 best test_acc 0.5681
e 2 | malicious users: 5 | test acc 0.5437 test loss 1.574278 best test_acc 0.5681
e 3 | malicious users: 5 | test acc 0.6702 test loss 1.626498 best test_acc 0.6702
e 4 | malicious users: 5 | test acc 0.6988 test loss 1.071657 best test_acc 0.6988
e 5 | malicious users: 5 | test acc 0.6521 test loss 1.209059 best test_acc 0.6988
e 6 | malicious users: 5 | test acc 0.7534 test loss 0.866937 best test_acc 0.7534
e 7 | malicious users: 5 | test acc 0.7508 test loss 0.819114 best test_acc 0.7534
e 8 | malicious users: 5 | test acc 0.7606 test loss 0.813398 best test_acc 0.7606
e 9 | malicious users: 5 | test acc 0.8249 test loss 0.613857 best test_acc 0.8249
e 10 | malicious users: 5 | test acc 0.8738 test loss 0.568441 best test_acc 0.8738
e 11 | malicious users: 5 | test acc 0.7841 test loss 0.734830 best test_acc 0.8738
e 12 | malicious users: 5 | test acc 0.8267 test loss 0.672174 best test_acc 0.8738
e 13 | malicious users: 5 | test acc 0.8708 test loss 0.464905 best test_acc 0.8738
e 14 | malicious users: 5 | test acc 0.8574 test loss 0.575781 best test_acc 0.8738
e 15 | malicious users: 5 | test acc 0.8228 test loss 0.566219 best test_acc 0.8738
e 16 | malicious users: 5 | test acc 0.8975 test loss 0.445884 best test_acc 0.8975
e 17 | malicious users: 5 | test acc 0.8304 test loss 0.501812 best test_acc 0.8975
e 18 | malicious users: 5 | test acc 0.8207 test loss 0.602930 best test_acc 0.8975
e 19 | malicious users: 5 | test acc 0.7654 test loss 0.666920 best test_acc 0.8975
e 20 | malicious users: 5 | test acc 0.8929 test loss 0.466748 best test_acc 0.8975
e 21 | malicious users: 5 | test acc 0.9045 test loss 0.391886 best test_acc 0.9045
e 22 | malicious users: 5 | test acc 0.9028 test loss 0.488109 best test_acc 0.9045
e 23 | malicious users: 5 | test acc 0.9183 test loss 0.387230 best test_acc 0.9183
e 24 | malicious users: 5 | test acc 0.9010 test loss 0.433352 best test_acc 0.9183
e 25 | malicious users: 5 | test acc 0.8981 test loss 0.464471 best test_acc 0.9183
e 26 | malicious users: 5 | test acc 0.8941 test loss 0.485568 best test_acc 0.9183
e 27 | malicious users: 5 | test acc 0.8817 test loss 0.460815 best test_acc 0.9183
