=> Saving data in Logs/FRL~try=457
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  0.5
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  other_attacks
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.15 | total number of malicious clients: 150
e 0 | malicious users: 3 | test acc 0.1669 test loss 2.232488 best test_acc 0.1669
e 1 | malicious users: 4 | test acc 0.3614 test loss 2.134990 best test_acc 0.3614
e 2 | malicious users: 3 | test acc 0.4541 test loss 1.843391 best test_acc 0.4541
e 3 | malicious users: 6 | test acc 0.4483 test loss 2.083408 best test_acc 0.4541
e 4 | malicious users: 4 | test acc 0.5987 test loss 1.409145 best test_acc 0.5987
e 5 | malicious users: 5 | test acc 0.4809 test loss 1.684370 best test_acc 0.5987
e 6 | malicious users: 0 | test acc 0.6186 test loss 1.296891 best test_acc 0.6186
e 7 | malicious users: 4 | test acc 0.6299 test loss 1.364861 best test_acc 0.6299
e 8 | malicious users: 1 | test acc 0.7258 test loss 1.077152 best test_acc 0.7258
e 9 | malicious users: 5 | test acc 0.7599 test loss 1.017277 best test_acc 0.7599
e 10 | malicious users: 4 | test acc 0.5912 test loss 1.175615 best test_acc 0.7599
e 11 | malicious users: 4 | test acc 0.7685 test loss 1.058496 best test_acc 0.7685
e 12 | malicious users: 3 | test acc 0.6276 test loss 1.029912 best test_acc 0.7685
e 13 | malicious users: 1 | test acc 0.7579 test loss 0.878335 best test_acc 0.7685
e 14 | malicious users: 2 | test acc 0.6650 test loss 1.006576 best test_acc 0.7685
e 15 | malicious users: 2 | test acc 0.7580 test loss 0.804854 best test_acc 0.7685
e 16 | malicious users: 5 | test acc 0.7366 test loss 0.871180 best test_acc 0.7685
e 17 | malicious users: 1 | test acc 0.7558 test loss 0.702605 best test_acc 0.7685
e 18 | malicious users: 4 | test acc 0.6849 test loss 0.936101 best test_acc 0.7685
e 19 | malicious users: 3 | test acc 0.7062 test loss 0.815017 best test_acc 0.7685
e 20 | malicious users: 5 | test acc 0.6226 test loss 1.083497 best test_acc 0.7685
e 21 | malicious users: 5 | test acc 0.5962 test loss 0.973917 best test_acc 0.7685
e 22 | malicious users: 5 | test acc 0.7769 test loss 0.804470 best test_acc 0.7769
e 23 | malicious users: 3 | test acc 0.8404 test loss 0.700532 best test_acc 0.8404
