=> Saving data in Logs/FRL~try=871
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  0.3
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  other_attacks_Fang
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 5 | test acc 0.0953 test loss 2.770131 best test_acc 0.0953
e 1 | malicious users: 5 | test acc 0.5116 test loss 2.104854 best test_acc 0.5116
e 2 | malicious users: 5 | test acc 0.3789 test loss 1.964398 best test_acc 0.5116
e 3 | malicious users: 5 | test acc 0.3054 test loss 1.836976 best test_acc 0.5116
e 4 | malicious users: 5 | test acc 0.3214 test loss 1.868396 best test_acc 0.5116
e 5 | malicious users: 5 | test acc 0.4309 test loss 1.598792 best test_acc 0.5116
e 6 | malicious users: 5 | test acc 0.4291 test loss 1.560956 best test_acc 0.5116
e 7 | malicious users: 5 | test acc 0.5074 test loss 1.441114 best test_acc 0.5116
e 8 | malicious users: 5 | test acc 0.4759 test loss 1.363970 best test_acc 0.5116
e 9 | malicious users: 5 | test acc 0.5007 test loss 1.484017 best test_acc 0.5116
e 10 | malicious users: 5 | test acc 0.6022 test loss 1.194926 best test_acc 0.6022
e 11 | malicious users: 5 | test acc 0.6409 test loss 1.069870 best test_acc 0.6409
e 12 | malicious users: 5 | test acc 0.5546 test loss 1.225394 best test_acc 0.6409
e 13 | malicious users: 5 | test acc 0.5744 test loss 1.235824 best test_acc 0.6409
e 14 | malicious users: 5 | test acc 0.5193 test loss 1.331663 best test_acc 0.6409
e 15 | malicious users: 5 | test acc 0.5795 test loss 1.488065 best test_acc 0.6409
e 16 | malicious users: 5 | test acc 0.6109 test loss 1.029188 best test_acc 0.6409
e 17 | malicious users: 5 | test acc 0.5387 test loss 1.428054 best test_acc 0.6409
e 18 | malicious users: 5 | test acc 0.5764 test loss 1.057328 best test_acc 0.6409
e 19 | malicious users: 5 | test acc 0.6173 test loss 1.210068 best test_acc 0.6409
e 20 | malicious users: 5 | test acc 0.5809 test loss 1.039353 best test_acc 0.6409
e 21 | malicious users: 5 | test acc 0.5458 test loss 1.304070 best test_acc 0.6409
e 22 | malicious users: 5 | test acc 0.6304 test loss 1.147654 best test_acc 0.6409
e 23 | malicious users: 5 | test acc 0.6040 test loss 1.079129 best test_acc 0.6409
e 24 | malicious users: 5 | test acc 0.5760 test loss 1.163998 best test_acc 0.6409
e 25 | malicious users: 5 | test acc 0.6787 test loss 0.967833 best test_acc 0.6787
e 26 | malicious users: 5 | test acc 0.7141 test loss 1.066911 best test_acc 0.7141
