=> Saving data in Logs/FRL~try=564
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  0.7
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  other_attacks_Fang
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 3 | test acc 0.2080 test loss 2.245498 best test_acc 0.2080
e 1 | malicious users: 6 | test acc 0.3690 test loss 2.246846 best test_acc 0.3690
e 2 | malicious users: 8 | test acc 0.5336 test loss 1.761133 best test_acc 0.5336
e 3 | malicious users: 8 | test acc 0.5107 test loss 2.008137 best test_acc 0.5336
e 4 | malicious users: 7 | test acc 0.4733 test loss 1.540753 best test_acc 0.5336
e 5 | malicious users: 6 | test acc 0.4949 test loss 1.413927 best test_acc 0.5336
e 6 | malicious users: 7 | test acc 0.4504 test loss 1.401312 best test_acc 0.5336
e 7 | malicious users: 4 | test acc 0.5764 test loss 1.228062 best test_acc 0.5764
e 8 | malicious users: 6 | test acc 0.5689 test loss 1.194079 best test_acc 0.5764
e 9 | malicious users: 4 | test acc 0.6359 test loss 1.060312 best test_acc 0.6359
e 10 | malicious users: 7 | test acc 0.7031 test loss 0.923333 best test_acc 0.7031
e 11 | malicious users: 7 | test acc 0.6637 test loss 0.905134 best test_acc 0.7031
e 12 | malicious users: 11 | test acc 0.8072 test loss 0.954611 best test_acc 0.8072
e 13 | malicious users: 5 | test acc 0.7758 test loss 0.850099 best test_acc 0.8072
e 14 | malicious users: 4 | test acc 0.6830 test loss 0.929843 best test_acc 0.8072
e 15 | malicious users: 6 | test acc 0.6725 test loss 1.033176 best test_acc 0.8072
e 16 | malicious users: 3 | test acc 0.7163 test loss 0.919152 best test_acc 0.8072
e 17 | malicious users: 6 | test acc 0.7918 test loss 0.743582 best test_acc 0.8072
e 18 | malicious users: 5 | test acc 0.7005 test loss 0.875259 best test_acc 0.8072
e 19 | malicious users: 4 | test acc 0.7623 test loss 0.894816 best test_acc 0.8072
e 20 | malicious users: 4 | test acc 0.7342 test loss 0.745336 best test_acc 0.8072
e 21 | malicious users: 5 | test acc 0.7910 test loss 0.710657 best test_acc 0.8072
e 22 | malicious users: 3 | test acc 0.7610 test loss 0.775271 best test_acc 0.8072
e 23 | malicious users: 9 | test acc 0.8213 test loss 0.705991 best test_acc 0.8213
e 24 | malicious users: 11 | test acc 0.7032 test loss 0.839953 best test_acc 0.8213
e 25 | malicious users: 3 | test acc 0.7418 test loss 0.750507 best test_acc 0.8213
